seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg
1,1,55,-102.73998838313855,1.995518583059311,2.002309955250133,1.6872909023003144,1.8820965658534656,nan,nan,nan,55,0.1,nan,nan
1,2,1655,-83.3981556026265,1.59955336038096,1.603664910653606,1.2695625370607013,1.4155549351125956,nan,nan,nan,1600,0.1,nan,nan
1,3,3255,-92.23042058653664,1.6430547141167335,1.6498489462025463,1.3139030643564182,1.4690307801030575,nan,nan,nan,1600,0.1,nan,nan
1,4,3331,-96.54664006084204,1.612470623693968,1.6107136081708104,1.3102197866690786,1.4546932209479182,nan,nan,nan,76,0.1,nan,nan
1,5,4931,-84.52501749515068,1.6708206014020834,1.679081600708887,1.3393262122140732,1.4987614248972385,nan,nan,nan,1600,0.1,nan,nan
1,6,4996,-100.00261738430709,1.65070568552384,1.6551448519413288,1.3580594869760367,1.512507604635679,nan,nan,nan,65,0.1,nan,nan
1,7,5094,-99.71001893188804,1.4486840357053645,1.4627333923566097,1.1593573092654044,1.3044347258246676,nan,nan,nan,98,0.1,nan,nan
1,8,5159,-103.51712800282985,1.5975310123883761,1.5995693568999951,1.306582117596498,1.4550512673763127,nan,nan,nan,65,0.1,nan,nan
1,9,6759,-84.22932779529947,1.6737063855183079,1.6795812121592462,1.3415144935564605,1.498530705133453,nan,nan,nan,1600,0.1,nan,nan
1,10,6811,-104.61729326471686,1.718628541781352,1.7273741209736238,1.440867756994871,1.6096283334952135,nan,nan,nan,52,0.1,nan,nan
1,11,6870,-104.74530853272881,1.6768215546163463,1.6802630439653234,1.3542823309110383,1.510755284357879,nan,nan,nan,59,0.1,nan,nan
1,12,6930,-99.54189548362046,1.8210968514283499,1.825747877607743,1.508811120626827,1.6821469830969968,nan,nan,nan,60,0.1,nan,nan
1,13,6987,-110.85269492026418,1.7703371102872647,1.7742273221936142,1.5036416634132987,1.6758427525821484,nan,nan,nan,57,0.1,nan,nan
1,14,7068,-101.46693409699947,1.6350608556358903,1.6390423366317042,1.3846921313692022,1.544424597127938,nan,nan,nan,81,0.1,nan,nan
1,15,7137,-99.64737732964568,1.6051505324633226,1.6101219403570977,1.3578012938732686,1.5127086993576824,nan,nan,nan,69,0.1,nan,nan
1,16,7201,-110.42283148691058,1.876211395021528,1.8823499493300915,1.5838216075208038,1.7668702849186957,nan,nan,nan,64,0.1,nan,nan
1,17,7253,-109.18015686515719,1.7099709533728087,1.712078181023781,1.3777468450940573,1.5347569624965007,nan,nan,nan,52,0.1,nan,nan
1,18,7312,-101.04318015556782,1.7517847282401586,1.751101773169081,1.4480886247198461,1.6084800544431654,nan,nan,nan,59,0.1,nan,nan
1,19,8912,-83.05554296495393,1.6631675705325324,1.6665412118751555,1.3202268385863862,1.4709828289737925,nan,nan,nan,1600,0.1,nan,nan
1,20,10512,-105.78427321111667,1.1474599259639633,1.1934986813459545,0.9150943850236944,1.0643567242380232,nan,nan,13.902129787588134,1600,0.1,nan,nan
1,21,10735,-118.68366777710617,0.2317380837837992,0.8718442962308636,0.16366317048000648,0.8196226192028533,0.33161560253399175,0.1881943603114384,9.334506385972384,223,0.1,1.416371464729309,1.8356998554090174
1,22,10797,-111.43298198655248,0.5931912571372043,0.7041838673814651,0.386820261667092,0.5456420548500553,0.1255407279584466,0.1276374859417357,13.580918608955107,62,0.1,1.403975009918213,1.8246216494862626
1,23,11327,-128.5465070977807,0.3173459672137468,0.7741701289730252,0.2341772006156872,0.7068444393715768,0.1054379985091232,0.12323585003614426,9.658169202237689,530,0.1,1.3990460634231567,1.8204533310163589
1,24,11433,-123.4068463537842,0.41514843317486766,0.9139737247858407,0.3253887788093877,0.8235796978170017,0.10113019025461241,0.11680617031048644,7.753478141068481,106,0.1,1.3666574954986572,1.8000453650951385
1,25,11537,-113.81124782306142,0.4308252621379394,0.7308443028193253,0.338157142763241,0.6504540910514501,0.09790665080601518,0.1145066663961519,11.929781091473997,104,0.1,1.3616223335266113,1.7943811953067779
1,26,11661,-107.93054372258484,0.5509793129111189,0.7494846130571058,0.42979406817786153,0.6316636302057774,0.0958231121632788,0.11082043783532249,11.370628138810085,124,0.1,1.355211615562439,1.786250287161933
1,27,12646,-137.60714832227677,0.20275624575743975,0.6099763860254723,0.15576531366553859,0.5545888661884414,0.09427792035871081,0.10770840773979823,9.573546218161225,985,0.1,1.347517490386963,1.7833188231786092
1,28,12702,-113.72647348046303,0.5110744514635631,0.9400648613061223,0.4227264621295035,0.8782531246542931,0.08995543210482111,0.10209203438491238,11.701171685894952,56,0.1,1.2857561111450195,1.748602682230424
1,29,12805,-123.83810624480247,0.2958967855326759,0.8728755501288812,0.2223526079171491,0.8063475017987408,0.08842555956572902,0.10030583353066931,10.053377911425196,103,0.1,1.2839595079421997,1.746508419270418
1,30,12885,-108.86042990535498,0.3045027896296233,0.851904422044754,0.26346641979180274,0.8162508547306061,0.08815463101863862,0.097993622392416,11.987941452360246,80,0.1,1.2801176309585571,1.7397705335617066
1,31,12956,-111.1099960077554,0.345414700222687,0.8682440750195947,0.3004244689790296,0.8315623348027887,0.0866326383650303,0.09826530113816262,9.695406187498676,71,0.1,1.2772376537322998,1.7278171372413635
1,32,14556,-71.83345136139542,0.7262786414054131,0.7896887074690312,0.5593295487947763,0.6370192586211487,0.08539325776696205,0.09623534667491913,9.582273267392884,1600,0.1,1.274795413017273,1.7310577573776245
1,33,16156,-87.68658941949252,0.27830777816433533,0.6110448594670743,0.25222782069118693,0.5536404104996473,0.08367395576621806,0.09124997577496938,6.995701864109142,1600,0.1,1.204690933227539,1.675253813607352
1,34,17756,-96.17240553721786,0.2080328379191549,0.41984622770920393,0.18762717723322567,0.38608246356248854,0.08095875713560316,0.08494394350619543,4.553354153824912,1600,0.1,1.1402143239974976,1.6248539644574362
