seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg
2,35,11644,-110.77226902544498,0.5061756871414907,0.6337940223289259,0.3822458098557862,0.5348013359488863,0.08363432423935996,0.09815617925590939,4.805699024070054,33,0.1,1.3493385314941406,1.7815017037921481,5.885130577309994e-11
2,36,11679,-113.7382039502263,0.6593285833086286,0.6940440744161606,0.5142338652695928,0.5931162978921618,0.08344168533881505,0.09764944288465711,10.521366554048534,35,0.1,1.3470300436019897,1.776988688574897,3.0045069210338227e-10
2,37,11790,-112.15948656201363,0.5654203224096548,0.7123587028131829,0.4144630389170604,0.5714287070540695,0.08283498817019992,0.09685642070240445,12.942627105442806,111,0.1,1.3447706699371338,1.7802931398815578,1.4644961632281905e-10
2,38,11903,-111.2427489948459,0.3464759233926909,0.7245693167226505,0.21274054581217006,0.6100953453409989,0.08192286744065906,0.09615604109738184,14.376754482873631,113,0.1,1.3374898433685303,1.776063462962275,1.780556119213017e-10
2,39,12055,-113.60248761158437,0.338883479312675,0.7028885605303865,0.18734613075656326,0.5817936056930768,0.0811058648902437,0.09498159393020299,15.945858313354353,152,0.1,1.3305844068527222,1.7718867239744767,1.7872291147025265e-10
2,40,12152,-111.30870596319437,0.3331014109852234,0.6803811453666884,0.213756487541592,0.5894974396400845,0.08014830170159644,0.09363786990338184,8.17847795955216,97,0.1,1.3211430311203003,1.7563974035547134,4.484221438616487e-09
2,41,12239,-112.13283097930253,0.3784624833784912,0.6926015995699784,0.24985916385876722,0.5994072583900101,0.08010984811377019,0.09228702098765272,10.171691351552727,87,0.1,1.315302848815918,1.7591633005345122,4.0727268779683357e-10
2,42,12325,-109.85369914025068,0.9891764257308963,0.9174471769568532,0.7052047012243853,0.6808543976309688,0.07923936178075507,0.09216785912818097,13.495695460011484,86,0.1,1.3102139234542847,1.7574430521498334,4.512929960287515e-11
2,43,12440,-112.7965234555304,0.2899802116920119,0.7437770612861799,0.18898866902226988,0.6664822557698126,0.07851296269024412,0.09085624143481255,13.080562890714711,115,0.1,1.305822491645813,1.7544188211361567,7.303100346689462e-10
2,44,12560,-115.50422583892941,0.9040154377619426,0.8542404877642791,0.6962702045838038,0.6644238027433554,0.07865058388561011,0.08985205808033546,11.578096974035725,120,0.1,1.2999122142791748,1.7505016614993414,3.890843203180339e-09
2,45,14160,-121.03845353424549,0.04273834573773803,0.5763110082410275,0.07882611706270837,0.5649360686726869,0.0775241395648645,0.08964394492154219,11.216736222295149,1600,0.1,1.2938406467437744,1.738969629638049,1.2868398013843318e-10
2,46,14206,-119.17212302982807,0.6203362298724444,0.8460692504177922,0.49566584663546603,0.7751133500233941,0.07448017530820586,0.08040404520251535,15.015112486761064,46,0.1,1.211478590965271,1.683087284781716,6.080894815463367e-11
2,47,14251,-123.1433627307415,0.5666422302524249,0.7506159199608697,0.4762969614730941,0.7044646614127689,0.07359463851560245,0.07955937380140478,8.74330423878273,45,0.1,1.2100656032562256,1.6828517493334683,5.051659784927054e-11
2,48,15851,-95.72988735418767,0.14916669915128777,0.4282352267019451,0.12529485568869858,0.39229297780431804,0.07325483574108645,0.07896598601883108,9.993119125806551,1600,0.1,1.208469033241272,1.6771831534125587,3.704084955424847e-11
2,49,15901,-116.12773660290986,0.9197318479418755,0.7704612326622009,0.8089540246129036,0.6856226587295532,0.07091099064125389,0.07271094715497532,8.880577264018356,50,0.1,1.1260842084884644,1.6337456984598129,6.934416929560427e-10
2,50,15951,-119.50517451018095,0.8741684159636498,0.7738535425066948,0.7756439346075058,0.7042003470659256,0.06983832934450719,0.07111567473940311,7.508471404146403,50,0.1,1.124699354171753,1.6313213033060874,8.711337762257187e-10
2,51,16001,-118.18683624267578,0.967198371887207,0.81703393638134,0.8592639671266079,0.7299130487442017,0.06884505939820121,0.07017186546037274,7.476409713886678,50,0.1,1.1233810186386108,1.6307959768079943,2.418308886475984e-10
2,52,16215,-136.81875534541905,0.7283344975907668,0.7917058062609111,0.5746994989436711,0.6447325077290847,0.06848208048651296,0.06967717705955428,8.064783301592493,214,0.1,1.122151494026184,1.628147671299596,6.301367760919163e-10
2,53,16262,-118.95647082477808,1.3682520380045504,0.8241954198543061,1.275468548006834,0.7697864314343067,0.0673535717503419,0.06978859491054974,10.26478186256718,47,0.1,1.1158506870269775,1.6255372380453443,1.3894426720284514e-09
2,54,16558,-122.1718629875686,0.43266206061407747,0.59400024325461,0.4111112923852193,0.5515419965156833,0.06657781713302173,0.06876745504282769,8.481151381072364,296,0.1,1.1148505210876465,1.6240211218122451,1.5817080978308695e-10
2,55,18158,-104.28949731960893,0.89555170774398,0.8467791532725095,0.6313315938308369,0.6199827079940587,0.06564771070843563,0.06737523372285067,7.221087201924238,1600,0.1,1.1047805547714233,1.612491662055254,1.559258000494168e-10
2,56,18242,-113.35919969435781,0.7768166286072561,0.9062880596944264,0.6718526162828008,0.834080926719166,0.06556449874171189,0.06523899090077195,7.752117117517628,84,0.1,1.062062382698059,1.5670454359054566,2.4300006451483114e-10
2,57,18758,-154.57927316473797,0.7763763645320026,0.7696486238476842,0.6070249978337408,0.6163967490889305,0.06474902333927826,0.06493293443616008,6.508835735259687,516,0.1,1.061012625694275,1.5646941681982767,5.604536279513184e-10
2,58,18823,-117.535854132846,0.7177809220093947,0.8412482344187223,0.6261101432717764,0.7762307728712375,0.06400339733043763,0.064800152886812,8.487876692228019,65,0.1,1.0487819910049438,1.5567053125329213,3.229589262687682e-09
2,59,20423,-106.48996297374833,0.8705126191899035,0.7730224846117199,0.6517370721767657,0.5699677930260078,0.06331553072349666,0.0635829795305043,6.557816365092004,1600,0.1,1.0478408336639404,1.5492453091765104,4.6019437149880105e-09
2,60,20470,-126.2290419191122,1.3026113174063094,0.8450867273706071,1.2001951858401299,0.7896102527354626,0.06275452395217328,0.06192477003117151,6.352337103616446,47,0.1,1.010402798652649,1.5121265028096453,2.4441226820215434e-10
2,61,20541,-112.4950633328408,1.1526246299626122,0.9647428053365626,0.9918094424294753,0.8246417310036404,0.062014129154289825,0.06185001206548908,6.801779733172485,71,0.1,1.0098958015441895,1.5099417927898937,7.373341937011446e-10
2,62,20597,-120.4504209458828,1.0953159708795803,0.9108402191528252,1.0017976015806198,0.8497988485864231,0.061326872808858755,0.060986766954883934,10.00900760108605,56,0.1,1.0092555284500122,1.508429705798626,9.325505923030164e-10
2,63,20668,-107.40447987243533,1.0630549978412374,1.0004562026178334,0.888317175734211,0.8400332803877306,0.061461338978260754,0.06141203723847866,5.173788103447961,71,0.1,1.008821964263916,1.5095591965317725,2.770922102879325e-10
2,64,20711,-108.18243984505534,1.132107794977898,1.0262405096098435,1.00251512125481,0.9016491115786308,0.06147477564401924,0.060565094659104944,7.018706906563603,43,0.1,1.008242130279541,1.5127161526679993,7.994406248101882e-10
2,65,20773,-103.2004610337317,0.9074813020565817,0.9515150333604505,0.8262105056595418,0.864413836550328,0.06096324402838946,0.05997527888044715,6.767585984438968,62,0.1,1.0080207586288452,1.5030917400121688,5.700645511197422e-10
2,66,22248,-173.9641040948918,1.2138738502385253,0.864648966041662,0.9282261009994199,0.5858806724063421,0.060718478667147364,0.06117964599419523,5.851074511939533,1475,0.1,1.0075922012329102,1.5057472947203083,8.365997894443922e-10
2,67,22328,-121.3539418913424,1.2966718971729279,0.8436081174761056,1.1463145269080997,0.710798010788858,0.060459617300089016,0.059695469891262606,6.076253249507863,80,0.1,0.9796335101127625,1.4679238430289334,2.697410517171761e-09
2,68,22395,-114.15759350452572,1.3036178609550888,0.913035749721883,1.1276419391827797,0.721587885004371,0.06038571137121354,0.05976755688416547,5.967768458540862,67,0.1,0.9786702990531921,1.4746262739444602,1.4344358589823969e-08
2,69,22494,-131.40795530751348,1.2414787152800897,0.8320623159107535,1.045871263877912,0.6613055809278681,0.06009551197632976,0.05908661273190345,7.781497731339186,99,0.1,0.9779012203216553,1.4688670429690132,3.3771705432172894e-08
2,70,22563,-113.9335902761668,0.7927972228144822,0.676609774214634,0.6630635896994583,0.5681518396173698,0.059763267413638105,0.061006102051543096,7.0188362294187145,69,0.1,0.9765077829360962,1.4657578388849895,2.892855555103324e-08
2,71,22614,-110.68582982756197,1.2729398050144607,0.8558049467848796,1.0365261535580252,0.6370941967356438,0.0594852402552285,0.059550327401269566,7.889265746828169,51,0.1,0.975259006023407,1.4662130320614035,4.089547545049754e-08
2,72,22710,-124.18951940070838,0.7535141621289464,0.7452725682718059,0.6020900517857323,0.6088238676699499,0.05917570714584806,0.05903948557309129,7.643071932149017,96,0.1,0.9744963049888611,1.4658186833966862,3.930540160013152e-08
2,73,24310,-110.61624256614596,0.08750900846491674,0.6521690609678626,0.12211511523812078,0.6321101511269808,0.058848642989654434,0.05869129289110953,6.1307716947968585,1600,0.1,0.9729506373405457,1.4647579583254728,3.248977975545131e-08
2,74,25283,-193.38766131736338,0.15746916992680454,0.43394887279661687,0.1494261186765191,0.40557582996487007,0.057197142202169336,0.055452539161481754,5.6966424878398625,973,0.1,0.9505177140235901,1.4328045147530577,3.932357728331226e-08
2,75,25426,-125.06975465640426,0.752275529799501,0.7002243457974254,0.6187021993296026,0.5876134906511207,0.05611334259108621,0.05395479997505947,3.6572408635568405,143,0.1,0.9295458793640137,1.4105266342357714,1.690743545168516e-09
2,76,25506,-115.86678305640817,1.3200536390766502,0.8869739715009928,1.1823738877661527,0.77516727168113,0.05596896427297833,0.05381656157398465,5.957642535027117,80,0.1,0.9276228547096252,1.4144380901799058,3.767096634632594e-10
2,77,25562,-110.206429367885,1.4723977489130837,0.9893995113670826,1.2157963773767864,0.7340836719210658,0.05605341802642803,0.053053232192090065,10.147137903384865,56,0.1,0.9271445870399475,1.4080724256207244,4.023953170673167e-09
2,78,25657,-117.9166913004592,1.080600093383538,0.7816686144000605,0.9084910230809137,0.6204154265554328,0.055313044349954585,0.053221061509667024,2.926150156226423,95,0.1,0.9267216920852661,1.4073054448522702,4.674704623397474e-09
2,79,25741,-119.14551523979753,0.5943232146756989,0.6236540647667079,0.448883164441213,0.48205156588838216,0.05516181933134794,0.05242401800304651,6.3201847520424055,84,0.1,0.9255875945091248,1.4084290974140168,6.347708469967017e-10
2,80,25885,-127.40647542010993,0.9461013401418717,0.7457835783974992,0.7646290938007749,0.5699722920027044,0.05471900503337383,0.05293767873197794,6.053597141210256,144,0.1,0.924140214920044,1.4063386073112487,6.678085306965897e-10
2,81,25968,-114.68103700736538,1.4169107893683823,0.8960012542196067,1.217133982712964,0.7052751255322651,0.05476631508162706,0.05269383696636351,7.216799879889004,83,0.1,0.9221698641777039,1.4022529009545204,2.2536315036347787e-09
2,82,26057,-124.83980999421328,1.1387090694703412,0.8331175438138876,0.9677476061696417,0.6696731069784486,0.054487404249387215,0.051998220125932505,5.288174225401599,89,0.1,0.9214766621589661,1.4018574837410804,2.421503830785099e-10
2,83,26172,-131.73835916630924,1.203392371794452,0.8300500908623571,1.0715327058473358,0.7249355851308159,0.0538087552800627,0.05309914075354538,7.301902699970047,115,0.1,0.920616626739502,1.3986892518430654,2.037595203674414e-09
2,84,26250,-117.2239719601348,1.2225361548555203,0.7851341122236007,1.0906428451625965,0.6675044941978577,0.05444941674815673,0.05241156096259753,10.111791189121348,78,0.1,0.9197568297386169,1.3974081259147793,4.5851622498815914e-10
2,85,26408,-132.69930875487626,1.1227121201780024,0.7563487550691713,0.9903787204500618,0.6577706412895571,0.05426848698042187,0.051596331925076594,5.519261025053759,158,0.1,0.9190073013305664,1.3973325180072411,6.6799293874098e-10
2,86,26947,-143.56723768264055,0.1581820729940785,0.664065388834764,0.16654030839067666,0.6367798162026397,0.05399434873201315,0.05215151163125501,6.279088549980155,539,0.1,0.9174442291259766,1.3921358543692284,5.18212972533405e-10
2,87,27027,-119.20710460375994,1.075688365334645,0.7862791737541557,0.8572360133286565,0.5760962337255477,0.05387808205116363,0.05141539609857968,6.157634654955473,80,0.1,0.9118302464485168,1.3855913218997773,3.210530730157757e-09
2,88,27123,-121.45651941536926,0.8060544675099663,0.6388090540034076,0.6617673160120224,0.5141320990708967,0.05357515558600426,0.05136044361052059,7.185418887612307,96,0.1,0.9108365774154663,1.3851448258899508,2.059222348194112e-09
2,89,27234,-118.52855022251606,0.5557299975540724,0.5274083919084824,0.4624723832517325,0.43848227622272734,0.052995410313208896,0.05109095467698006,5.893877646648749,111,0.1,0.9094324111938477,1.3808520707629977,2.267275256429002e-09
2,90,27307,-118.65050640143454,1.002038613063832,0.7236947319278978,0.8418076099853401,0.5636800517366357,0.052813895447355395,0.050527902481690895,8.52534389263019,73,0.1,0.9075130224227905,1.3782425711739739,3.7166847377534395e-09
2,91,27615,-133.7180056918878,0.8639129887806711,0.6129748331165159,0.715715595518009,0.47306887024118527,0.052552936746264406,0.050668081043744984,7.070193641660735,308,0.1,0.9065937399864197,1.3803870304575507,7.413624381058526e-09
2,92,27777,-120.19004619913176,0.5728590883326108,0.5815712450831024,0.47412285457054776,0.4972344642436063,0.05256538488597513,0.04984704879260509,5.497525090537965,162,0.1,0.9017585515975952,1.374062809765896,5.755634857607106e-10
2,93,28049,-125.50176300853491,0.5924528667325349,0.6037690765498316,0.4751134102356018,0.4949318217661451,0.05203304521877457,0.04949155837573387,6.5425280327908695,272,0.1,0.8993991613388062,1.3694942814332467,2.6986290979635896e-09
2,94,28299,-121.9344523078762,0.6953023044131696,0.6145672358572483,0.5800150921232998,0.5067370682656765,0.051849792501248354,0.04936429634690285,7.830425201114267,250,0.1,0.8954770565032959,1.3716227789537623,1.8905799592516814e-08
2,95,28344,-107.00145018845797,0.8971570478545294,0.7089501927296321,0.8184762097895145,0.6482766704426871,0.0519920136440884,0.049222910431298346,7.3044479477684945,45,0.1,0.8920427560806274,1.3655949321660128,1.0359939572879284e-08
2,96,28391,-105.99093568418175,1.4250080442809043,0.8862661554458293,1.3107662968971627,0.8013933473762046,0.0518755836581642,0.049240836291150614,7.987704795273021,47,0.1,0.8916558623313904,1.3656219304691661,8.953987773452354e-09
2,97,28437,-106.99679390899837,0.9669626658053502,0.6938966110996578,0.8745913488547439,0.6130253057117048,0.05148393456231464,0.04855782801454717,9.999441790371202,46,0.1,0.8915063142776489,1.3615294254909862,5.4669166971166305e-09
2,98,28481,-107.02768094465137,0.9819157052446496,0.6722996526143767,0.8926063720560209,0.6070957918736067,0.051265706309864115,0.04827868892802849,5.240447655785829,44,0.1,0.8910559415817261,1.3607606978029818,5.447927442503442e-09
2,99,28526,-107.0763508817181,1.1526877822147474,0.7015451590220133,1.0617899608694845,0.6325771103302638,0.051553681231028325,0.048431493362059465,7.2166348521597685,45,0.1,0.8906172513961792,1.3655466296651342,2.381730146439054e-09
2,100,28571,-107.42333238385618,1.0354079503152105,0.6300328373908997,0.949995824860202,0.5601406660344865,0.05109041604372832,0.048632264526577686,12.092478260560892,45,0.1,0.8902101516723633,1.3626675399574073,8.532337503197596e-09
2,101,28616,-107.65225963667035,1.0083763149049547,0.6030558553006914,0.9275747168395254,0.5371008927623431,0.0507869608431786,0.04846112144154471,7.978893409809098,45,0.1,0.8896902203559875,1.3618143109587935,2.877392546452029e-09
2,102,28663,-108.23594925366342,0.8308042500247347,0.6605158682833326,0.7257303636362578,0.5806304863158692,0.05069535641788362,0.04782868387462857,7.5657616012496876,47,0.1,0.8891357779502869,1.3599260684606191,2.771139984147908e-09
2,103,28708,-107.32594567816705,1.0735332459211349,0.6571271479129791,0.9919137289954556,0.5889879961808523,0.05044237509504095,0.04779080922404925,9.866192686581053,45,0.1,0.8886299729347229,1.3568838961489567,6.811580188781363e-09
2,104,28771,-112.45683742687106,0.798722144511957,0.5562098478040998,0.7174847470152945,0.47968658875851405,0.050468175798388464,0.04785329646297864,7.817938586433107,63,0.1,0.888160228729248,1.3575522505811282,7.875907037657726e-09
2,105,28928,-118.32600699039176,0.5858322011357304,0.5003988520734629,0.48573107512632185,0.42020510170300296,0.04989674632836665,0.0470847722409027,7.813455845036854,157,0.1,0.8872657418251038,1.358089561547552,1.2363678969506964e-08
2,106,28973,-106.99045678414404,1.2902391559547848,0.6884026007519828,1.208623258355591,0.6225170999765396,0.04979270728947842,0.04703204333782196,9.914332598913461,45,0.1,0.8847309350967407,1.3543606760227576,1.035775998303734e-08
2,107,29018,-107.79696470312774,1.4269225435124504,0.7223974522617128,1.3448229560421572,0.6553859859704971,0.04988537804610961,0.050457917885706485,4.951678153197281,45,0.1,0.8843235969543457,1.3571847379735087,9.632574737850064e-09
2,108,29086,-113.96017333865166,0.6296678304069621,0.5647215157308999,0.5185230082065305,0.4902750222998507,0.04993241111525392,0.04709092690485769,10.463632130436599,68,0.1,0.883968710899353,1.3576150134601424,1.6859329932117362e-08
2,109,29168,-98.7691679596901,1.1782167930065133,0.7861363169987027,0.9984276791262191,0.6183205632174887,0.04944135998993848,0.046638889643734534,8.17789890440181,82,0.1,0.8830482363700867,1.351457190091631,1.1269045252504384e-08
2,110,29252,-109.48877452872694,1.2656517541479497,0.7589722822109858,1.137889671272465,0.6684798961948781,0.04955298739724455,0.04664870313311045,5.782344889675732,84,0.1,0.8823040127754211,1.3511879397704538,1.4194531772204755e-08
2,111,29297,-106.5575819099322,1.3719959686199823,0.7619146320554945,1.277106724265549,0.6786470115184784,0.049283236905671005,0.04652063777310807,8.105565507989377,45,0.1,0.8816900253295898,1.3524062238241497,1.4562649752747348e-08
2,112,29342,-105.91593176592141,1.0348868058787453,0.6886041088236703,0.9319485673887862,0.6011336674292882,0.04915254555250469,0.046400078993878865,7.161539008910768,45,0.1,0.8813781142234802,1.347016850479862,1.667727289600407e-09
2,113,29418,-97.0642588827759,1.202824708760569,0.8876428929598708,1.0224940394492525,0.711764003493284,0.04915852540809857,0.0459789888965979,7.895284800151629,76,0.1,0.8809483051300049,1.3500751955467358,2.027619627753552e-09
2,114,29664,-120.06653922097757,0.7876554246901012,0.7421048935654202,0.6052228156780082,0.5748870440766336,0.04923075042142157,0.046599876893716946,6.016094430842592,246,0.1,0.8805112838745117,1.3492073374882079,4.505393391696089e-09
2,115,29745,-106.08532175747678,1.1160820229553883,0.7692203295451624,0.9786270918485559,0.6559341909524835,0.04927350910461467,0.04627803649591363,6.139271113695576,81,0.1,0.8779767751693726,1.3487790789811507,9.57817558600027e-09
2,116,29869,-93.78675793483853,1.022509968028434,0.8301880149351012,0.8530681523975105,0.6530018072094648,0.04922959401818185,0.046300712131477635,9.195681273968269,124,0.1,0.877372145652771,1.34597874119364,5.865803398563685e-09
2,117,30080,-92.21002450631931,1.0491197097569844,0.8779276461821597,0.8437078947607446,0.6883511896382011,0.048831298639034404,0.04574103643154276,6.464199689252391,211,0.1,0.8764405846595764,1.3396114478851187,6.529226048712644e-09
2,118,30150,-104.23617172334343,1.0539394008261818,0.8602526903152465,0.8386647518724203,0.6469524913600513,0.04902853110534513,0.04608844060801033,8.101513269796435,70,0.1,0.8751212954521179,1.3435725142813137,3.352416566571037e-09
2,119,30219,-102.86114997137338,0.7763595111884068,0.705628252763679,0.6571043744899224,0.5916466462439385,0.04861268861553608,0.04557458331697008,7.8901730060266955,69,0.1,0.8745914697647095,1.3385431619790884,8.855111310879238e-09
2,120,30319,-96.7664506630972,1.0706855295225979,0.8131320768594742,0.849099844507873,0.5958138383179903,0.0486515994041653,0.04647978912975829,5.365633209543303,100,0.1,0.8739454746246338,1.3393129916514381,2.98965763256831e-09
2,121,30379,-103.04948688205332,0.9765779147545497,0.8033510093887647,0.8087931978826721,0.6379838940997918,0.04875302400629399,0.04575437748078572,7.372887243858228,60,0.1,0.873028039932251,1.3403352250487117,4.1838279507544485e-09
2,122,30455,-99.78589307144284,0.9704226436779687,0.819547741036666,0.7729777644976581,0.6301610969791287,0.048433141082020126,0.045654503729636385,7.528590019552835,76,0.1,0.8725638389587402,1.3351945062815134,6.6747571914049786e-09
2,123,30539,-101.53490267973393,0.6712226823105344,0.6509602316433475,0.5343322830186004,0.5246185661692705,0.04821531436074588,0.045657569321535404,4.877892069809604,84,0.1,0.8719590306282043,1.3349183640237583,1.9523185290637457e-09
2,124,30628,-101.69828847399913,0.6882908384451706,0.6752097236641338,0.48332387765639284,0.4951502355966675,0.04818603249908495,0.045624646582022435,7.143704263330437,89,0.1,0.8710035085678101,1.336311773091805,4.680567489145915e-09
2,125,30679,-102.96247730962932,0.8174567136402223,0.7467947724987479,0.6507958447670236,0.5948866000946831,0.04802880464356486,0.044954673758074014,8.947619961835445,51,0.1,0.8699114322662354,1.3373327840276126,5.315986317810939e-09
2,126,30732,-106.9025205639191,1.358485851928873,0.8461794631098801,1.2059180458902188,0.7117429873291051,0.04804316072904763,0.04472730067096838,9.379889158979058,53,0.1,0.8694541454315186,1.3362454809060618,8.78480510557722e-10
2,127,30959,-121.21730661764741,0.4552570001298094,0.7837116746354996,0.4074724490758409,0.7184636750574417,0.047749181458105645,0.044596264294038214,7.979231177871539,227,0.1,0.8691821694374084,1.330736716389656,4.730461578006384e-10
2,128,31024,-103.06535995937884,0.8306384980678558,0.7101137761886304,0.6463673406495498,0.5359233271617155,0.04802449480320017,0.044676534595588846,6.357041390084972,65,0.1,0.8680770993232727,1.330228271484375,7.853004468927338e-09
