seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
3,1,88,-99.1599254058674,1.5461307499896397,1.5583746954798698,1.2870787423188714,1.4434628479860045,nan,nan,nan,88,0.1,nan,nan,nan,nan,nan,nan,nan
3,2,1688,-78.17798562100506,1.5837161459910567,1.593606225978583,1.2579898578440771,1.410329838548787,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,3,1748,-101.9327054200694,1.7134465468426545,1.7096630156040191,1.456538295932114,1.613380773862203,nan,nan,nan,60,0.1,nan,nan,nan,nan,nan,nan,nan
3,4,1826,-98.96744812745601,1.4989503580026138,1.509751279384662,1.1980990515305445,1.3415197286850367,nan,nan,nan,78,0.1,nan,nan,nan,nan,nan,nan,nan
3,5,1890,-99.27522791642696,1.8757864199578762,1.8763988623395562,1.459575568092987,1.6233872193843126,nan,nan,nan,64,0.1,nan,nan,nan,nan,nan,nan,nan
3,6,3490,-80.50094119645655,1.5937302599108079,1.6030332395620643,1.2700387208006578,1.4230515723768622,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,7,3557,-106.58010560832918,1.5978406067214794,1.601465320409234,1.2538974320710594,1.3977286984671409,nan,nan,nan,67,0.1,nan,nan,nan,nan,nan,nan,nan
3,8,3621,-107.33573927124962,1.611097692977637,1.6117295711301267,1.3162731167394668,1.461007297737524,nan,nan,nan,64,0.1,nan,nan,nan,nan,nan,nan,nan
3,9,3712,-116.79917044425383,1.665924949141649,1.6765229534971846,1.377478648836796,1.5419756719371775,nan,nan,nan,91,0.1,nan,nan,nan,nan,nan,nan,nan
3,10,5312,-83.81410226773005,1.6342400624713627,1.641530953994952,1.304689017283381,1.4594373980630189,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,11,5399,-104.75218683667481,1.703499632148907,1.7147777815317284,1.4160793991866467,1.58700368630475,nan,nan,nan,87,0.1,nan,nan,nan,nan,nan,nan,nan
3,12,5473,-110.55869479384273,1.8821571171283722,1.8817397408388756,1.5991544493952312,1.775554746188022,nan,nan,nan,74,0.1,nan,nan,nan,nan,nan,nan,nan
3,13,7073,-85.04461734509096,1.6131302474648692,1.6219126703590154,1.2877969016542192,1.4419274164363742,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,14,7153,-102.44233024539426,1.7232379358261825,1.7358266532421112,1.3958242885302752,1.5672606628388166,nan,nan,nan,80,0.1,nan,nan,nan,nan,nan,nan,nan
3,15,7208,-105.27368158381432,1.6074534995989367,1.6168830714442513,1.3172390986572613,1.4743796028874137,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan
3,16,7296,-116.29589596949518,1.6967786200005899,1.6999679077416658,1.3637517193670978,1.5188130917535587,nan,nan,nan,88,0.1,nan,nan,nan,nan,nan,nan,nan
3,17,8896,-81.35409086220898,1.6537241589653422,1.663720540618524,1.327552132954006,1.4878671736223623,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,18,8989,-103.71471802331507,1.3992573368933894,1.4079925079819977,1.1671414094506412,1.3076727092266083,nan,nan,nan,93,0.1,nan,nan,nan,nan,nan,nan,nan
3,19,9081,-96.35965724661946,1.6284731939111068,1.6370315942103448,1.3298847203183433,1.4874412506494834,nan,nan,nan,92,0.1,nan,nan,nan,nan,nan,nan,nan
3,20,9152,-103.8980995491147,1.5846140460229257,1.584961665768019,1.220211675259429,1.3595765900443977,nan,nan,nan,71,0.1,nan,nan,nan,nan,nan,nan,nan
3,21,9221,-103.44999778456986,1.6993598290111707,1.7024434753086255,1.4154973388582035,1.5765301852986433,nan,nan,nan,69,0.1,nan,nan,nan,nan,nan,nan,nan
3,22,9301,-102.42274751141667,1.7884358389303088,1.789520126953721,1.493843099102378,1.659370966628194,nan,nan,nan,80,0.1,nan,nan,nan,nan,nan,nan,nan
3,23,9364,-114.61039666365832,1.501849957874843,1.5155297219753265,1.2250785630137202,1.3768825637442725,nan,nan,nan,63,0.1,nan,nan,nan,nan,nan,nan,nan
3,24,9448,-103.95933036785573,1.7080974976221721,1.7095709755307151,1.3881245833777247,1.5450446619873954,nan,nan,nan,84,0.1,nan,nan,nan,nan,nan,nan,nan
3,25,11048,-117.99627650453476,0.5979267107374895,0.7044719204958528,0.48232234311231875,0.6332256097299979,nan,nan,17.179335343027045,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,26,11184,-115.03394024446607,0.24726665391961647,1.0680538976893705,0.1547831945011721,0.9928861764423987,0.3325134405563044,0.17504221464312353,10.73981688235385,136,0.1,1.3352471590042114,1.8287551175716312,1.3361334261219326e-09,1.0,9.9564453125,8.654029443277977e-06,0.038016823876868694
3,27,11258,-112.06170484051108,0.45428108996585814,0.8964019031138033,0.2389231239118286,0.7558875841063422,0.12207537012737851,0.12054096553907838,15.401046528740387,74,0.1,1.3310840129852295,1.8263190147488617,9.389512278801249e-09,1.0,9.9341796875,6.49821549814078e-06,0.041978386157380254
3,28,11331,-111.67159579694271,0.3577120276423146,0.8288796005183703,0.1739910560825916,0.7061993781834432,0.10441879997419756,0.1155799081505731,11.662789900514431,73,0.1,1.327303171157837,1.8149346407069715,8.447567978464576e-09,1.0,9.8931640625,5.66392918699421e-06,0.045262211056233716
3,29,11459,-114.18045713566244,0.22486012382432818,0.6884051307570189,0.11958036659052595,0.6029318680521101,0.10026005272838202,0.11359624469822104,12.588842987979296,128,0.1,1.3233017921447754,1.8120894074440002,4.698726570495637e-06,1.0,9.8701171875,9.18861769605428e-06,0.03354552281781977
3,1,88,-98.41917045693845,1.585701104084199,1.5959510493346236,1.2856603248722174,1.4406131146983667,nan,nan,nan,88,0.1,nan,nan,nan,nan,nan,nan,nan
3,2,1688,-72.3236712346552,1.6170510464778636,1.6254979460407049,1.2925004163145786,1.446848745457828,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,3,1748,-102.37589045800269,1.7347993093232315,1.7305088189740976,1.4662292767936984,1.62306838358442,nan,nan,nan,60,0.1,nan,nan,nan,nan,nan,nan,nan
3,4,1832,-100.39229584531859,1.468060707762128,1.480228821613959,1.1684840444830202,1.3143132041607584,nan,nan,nan,84,0.1,nan,nan,nan,nan,nan,nan,nan
3,5,1920,-102.07703211903572,1.5795099134980277,1.5878921074962074,1.2734980780461973,1.426032254980369,nan,nan,nan,88,0.1,nan,nan,nan,nan,nan,nan,nan
3,6,1995,-116.3136114757508,1.613077033162117,1.6255675321817398,1.2903860993186633,1.4522105612357457,nan,nan,nan,75,0.1,nan,nan,nan,nan,nan,nan,nan
3,7,2078,-103.92375782551244,1.5704089237982968,1.5725013601133622,1.265806845871799,1.4115416660725353,nan,nan,nan,83,0.1,nan,nan,nan,nan,nan,nan,nan
3,8,2187,-112.00968136423035,1.5644374528062452,1.5782317467238924,1.2393013888269389,1.3926788167942554,nan,nan,nan,109,0.1,nan,nan,nan,nan,nan,nan,nan
3,9,3787,-90.74409715656657,1.6938463950820732,1.7028429385833441,1.36131636774051,1.5234217868745328,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,10,3888,-121.16992867179215,1.6475255504840671,1.651763835608369,1.3940984745242513,1.5542345885002966,nan,nan,nan,101,0.1,nan,nan,nan,nan,nan,nan,nan
3,11,3960,-100.33366354554892,1.6686103956566916,1.674193611782458,1.368101869088908,1.5296889798094828,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
3,12,5560,-73.6448333344888,1.5880203573362086,1.597197091113776,1.2584656352252932,1.4099707907624544,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,13,5615,-111.16651802137494,1.5627259601246226,1.5743878957900135,1.2935133923183788,1.4532680305567656,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan
3,14,7215,-87.13446638919413,1.5873634320806014,1.5959126968123019,1.2673209264781327,1.419350334946066,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,15,7289,-102.92675357265398,1.7351679217976492,1.7411014556482032,1.4113258166691742,1.5733076215193078,nan,nan,nan,74,0.1,nan,nan,nan,nan,nan,nan,nan
3,16,7366,-115.06110113114119,1.5117467583773971,1.5231579604086938,1.24137075071211,1.3898806719036845,nan,nan,nan,77,0.1,nan,nan,nan,nan,nan,nan,nan
3,17,7428,-104.16505896556191,1.4456010797331411,1.4559229261452151,1.1546889226282797,1.29708581417799,nan,nan,nan,62,0.1,nan,nan,nan,nan,nan,nan,nan
3,18,7477,-112.53418851457536,1.4473538204115264,1.4517842963033794,1.113186268782129,1.2456478476524353,nan,nan,nan,49,0.1,nan,nan,nan,nan,nan,nan,nan
3,19,9077,-80.84059090097435,1.5563285086851102,1.5665883451979608,1.2316907538322266,1.3811845884565264,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,20,10557,-207.94124673400074,1.1135549058930836,1.1629816697306328,0.8745565741838938,1.02259580803582,nan,nan,14.277987791760825,1480,0.1,nan,nan,nan,nan,nan,nan,nan
3,21,10693,-98.25346294045448,0.32795957396293113,0.9585266572368496,0.25928733829299316,0.9042679522843922,0.3443546348955573,0.1964831059298864,14.37258880235828,136,0.1,1.3784747123718262,1.8230266861799287,1.7901537197051454e-10,1.0,9.894140625,3.684798457470606e-06,0.016527254963666384
3,22,10755,-118.79429237172008,0.49329836396200044,0.7540586569136188,0.3607282070142607,0.6561577870480476,0.12976978333984934,0.1304655084886202,7.6063575918165345,62,0.1,1.372443437576294,1.8178643616234385,5.763740318798227e-06,1.0,9.9009765625,2.3739523385302164e-05,0.00833475526867442
3,23,10908,-110.49313534237444,0.4860139118957948,0.7363694646194869,0.3774326065421299,0.6665863987861895,0.1065456395347913,0.12547910852091654,13.574896251686539,153,0.1,1.368314266204834,1.8160233185404824,1.5596513094351394e-06,1.0,9.89765625,2.722531462495681e-05,0.011993537889720234
