seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
3,1,89,-99.80777903832495,1.6116858318950353,1.6403709634971082,1.3272982831583935,1.5064813305487794,nan,nan,nan,89,0.1,nan,nan,nan,nan,nan,nan,nan
3,2,208,-121.03033297788352,1.533423656675996,1.564914627110257,1.3050302087384111,1.485671630677055,nan,nan,nan,119,0.1,nan,nan,nan,nan,nan,nan,nan
3,3,271,-113.75940515473485,1.4871777939418005,1.5278179276557196,1.2492798300726073,1.437102088142955,nan,nan,nan,63,0.1,nan,nan,nan,nan,nan,nan,nan
3,4,358,-115.09954409301281,1.4407704072394247,1.477776785862857,1.154638996197917,1.3218594734696136,nan,nan,nan,87,0.1,nan,nan,nan,nan,nan,nan,nan
3,5,430,-116.72061215341091,1.5164308378265963,1.5482289637956355,1.2623647722519107,1.4392207687099774,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
3,6,2030,-76.52541722438764,1.60115514166333,1.6284857144672424,1.2675400264002383,1.4417708461917937,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,7,2094,-104.43898325972259,1.8343934030272067,1.8464154745452106,1.5513010520953685,1.7366111946757883,nan,nan,nan,64,0.1,nan,nan,nan,nan,nan,nan,nan
3,8,3694,-88.76656006998383,1.6293802700578817,1.6549427840206772,1.308647875781171,1.4846038977149874,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,9,3748,-109.11395588284358,1.7137783589186493,1.7366538025714733,1.3686046158825909,1.5504170148460954,nan,nan,nan,54,0.1,nan,nan,nan,nan,nan,nan,nan
3,10,5348,-88.0580323971808,1.644008744378807,1.6687255680095405,1.3144880666874814,1.4910288964398206,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,11,5424,-100.78520730137825,1.6571501814025014,1.687770045117328,1.3608240679543662,1.5477522217521542,nan,nan,nan,76,0.1,nan,nan,nan,nan,nan,nan,nan
3,12,7024,-97.13118628214579,1.620293853932526,1.6450047366600484,1.3040585097204893,1.4784846564289182,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,13,8624,-82.44030130445026,1.6546970676491037,1.6792141583561897,1.3330990814592223,1.510355195570737,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
3,14,8702,-114.3607036806643,1.5931881423562,1.636151237365527,1.3783701163692734,1.5818551171284456,nan,nan,nan,78,0.1,nan,nan,nan,nan,nan,nan,nan
3,15,8766,-116.54274769406766,1.6431951944250613,1.6791291572153568,1.3275234809843823,1.5155590751674026,nan,nan,nan,64,0.1,nan,nan,nan,nan,nan,nan,nan
3,16,8821,-110.47678390657529,1.7503294944763184,1.780533324588429,1.4971346221186899,1.6964655968275937,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan
3,17,8968,-125.28553467988968,1.4060861349714047,1.4416153667127194,1.1807913294910979,1.3533593752757223,nan,nan,nan,147,0.1,nan,nan,nan,nan,nan,nan,nan
3,18,10389,-173.74932919593994,1.2709512439702697,1.3424637279067553,1.0047977331561744,1.191658044945682,nan,nan,11.28036510953023,1421,0.1,nan,nan,nan,nan,nan,nan,nan
3,19,10495,-112.91141757089645,0.2783291795914817,0.7112896796667351,0.13117336386920148,0.5908461620785156,0.37491449899971485,0.6595605492591858,112.3602802157402,106,0.1,1.4427274465560913,1.8453655982017516,2.6107115745544434,0.0,1.0,1.8037266731262207,0.07537313028992304
3,20,10623,-106.79757630475797,0.42087359374272637,0.7518644750816748,0.33781000768067315,0.6828200344461948,0.15175415083765983,0.6402937281131744,100.67412962019444,128,0.1,1.4341233968734741,1.8428463852405548,2.574061155319214,0.0,1.0,1.7902597188949585,0.062420630182987276
3,21,10751,-132.10344117879868,0.4924680921176332,0.7744769329437986,0.39900044434762094,0.7126618915935978,0.1080389893273028,0.6210687457061396,97.11068797608216,128,0.1,1.4250706434249878,1.8369804463735442,2.539848566055298,0.0,1.0,1.7760558128356934,0.05579997109959693
3,22,10812,-108.67168455570936,0.5613655247038505,1.2810766853269984,0.4146816343313358,1.1993753910064697,0.10532718464368727,0.6018945571852894,95.71678514877955,61,0.1,1.4165887832641602,1.8255324433489544,2.506554126739502,0.0,1.0,1.770141363143921,0.046850804029417985
3,23,11755,-207.16234613768756,0.10594477173671384,1.0742060536733993,0.14700198248186774,1.0515392272558344,0.10171753377431915,0.5835605076381138,72.3217277731033,943,0.1,1.4153633117675781,1.8233274652844385,2.4714622497558594,0.0,1.0,1.7608723640441895,0.03007585483233121
3,24,11854,-128.57667265087366,0.2620432399203907,0.9233460907984261,0.21449871684866723,0.8644238072212296,0.09774802711274888,0.5631867782274882,63.78883345656925,99,0.1,1.3861769437789917,1.7851460218429565,2.4435598850250244,0.0,1.0,1.7729320526123047,0.02151108969820913
3,25,11981,-117.88127675652504,0.25169299928449446,0.6625112311577234,0.15080543437342006,0.5728424304113613,0.09443159207053807,0.5434183410976244,68.93187036911647,127,0.1,1.381819486618042,1.7796022581017537,2.4086833000183105,0.0,1.0,1.7442224025726318,0.047826384186820135
3,26,12117,-134.98165567591786,0.32404803529532406,0.665507829583743,0.25669934082885876,0.6078023235587513,0.0912416736068933,0.5263257246950398,59.316889595985415,136,0.1,1.373244285583496,1.7713362859643025,2.3735787868499756,0.0,1.0,1.7183176279067993,0.0310852481676478
3,27,12273,-117.40274037793279,0.3087733558813211,0.7318566397596629,0.22029237235442567,0.6448714819092017,0.08892981625617818,0.5082659358673908,58.04158601601919,156,0.1,1.3646529912948608,1.7702979341466376,2.3511176109313965,0.0,1.0,1.7138381004333496,-0.006649256743410988
3,28,12390,-107.90515116415918,0.44497325323904174,0.6117768088976542,0.3339045361066476,0.5190031597247491,0.08716174126305479,0.4930030376353162,52.90244497169148,117,0.1,1.355504035949707,1.7581408444871294,2.310523748397827,0.0,1.0,1.7010159492492676,0.017342590100933197
3,29,12459,-119.2797818351537,0.48230404868398025,0.6843334047690682,0.29669941562241403,0.5494360608467157,0.08454603400702278,0.47635250724852085,50.218104887008664,69,0.1,1.3476048707962036,1.7549161126216253,2.275031805038452,0.0,1.0,1.6749377250671387,-0.0038389707946733724
3,30,12563,-124.95554663613439,0.4303965435649913,0.6759901155646031,0.3252451578692461,0.5991993974894285,0.08344033726801475,0.46100411961476007,51.833948669433596,104,0.1,1.3431843519210815,1.7551872591177622,2.2422935962677,0.0,1.0,1.6633018255233765,0.02431023253968486
3,31,12709,-125.93056854791939,0.3487252082088835,0.8090838367400104,0.27715501967460326,0.7461644970390895,0.0821466500661811,0.4461403232447955,45.3124087861606,146,0.1,1.3370254039764404,1.7516210760389055,2.2125022411346436,0.0,1.0,1.6412140130996704,-0.002451111789300938
3,32,12843,-115.42962490580976,0.4928853352790448,0.7293186774894372,0.32150508466162786,0.5838294512967566,0.08114888753209795,0.4316425193329247,42.37632774573106,134,0.1,1.3302377462387085,1.7476001593531394,2.1678643226623535,0.0,1.0,1.6349585056304932,-0.0007469073862160733
3,33,12886,-121.90444180369377,0.30148473035457524,0.7076274496178294,0.22685659997338473,0.66167686082596,0.08048830404877663,0.41829219889640806,39.15225090384483,43,0.1,1.3224499225616455,1.737276562690735,2.1319451332092285,0.0,1.0,1.5768568515777588,-0.02504370007073652
