seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
5,1,81,-117.6262711379677,1.6054376025258759,1.6183944057535242,1.3532184329297807,1.518057973296554,nan,nan,nan,81,0.1,nan,nan,nan,nan,nan,nan,nan
5,2,131,-108.77675999514759,1.8398171591758727,1.8528416496515274,1.540987522751093,1.7294860911369323,nan,nan,nan,50,0.1,nan,nan,nan,nan,nan,nan,nan
5,3,233,-119.42380289826542,1.4072188235381071,1.4312519176917917,1.1327872161625647,1.2856029180042885,nan,nan,nan,102,0.1,nan,nan,nan,nan,nan,nan,nan
5,4,310,-99.71640272485092,1.5166789476167073,1.5382386430517418,1.1914338645609943,1.3491056665971681,nan,nan,nan,77,0.1,nan,nan,nan,nan,nan,nan,nan
5,5,379,-105.18860882753506,1.698836961950081,1.7124445580917855,1.4308329891899358,1.605088902556378,nan,nan,nan,69,0.1,nan,nan,nan,nan,nan,nan,nan
5,6,563,-124.83787781943101,1.4243491702591595,1.4443619533887375,1.1393435735700894,1.2902730653143448,nan,nan,nan,184,0.1,nan,nan,nan,nan,nan,nan,nan
5,7,636,-105.7425841409713,1.470970045622081,1.4874675682146254,1.2041189120444533,1.35414675531322,nan,nan,nan,73,0.1,nan,nan,nan,nan,nan,nan,nan
5,8,2236,-73.78752315085148,1.5666318802011665,1.5858005148172378,1.2425415851559956,1.404221157450229,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
5,9,2294,-104.96257671806961,1.5318441572117394,1.5531665821527612,1.199642258021852,1.3615442486158733,nan,nan,nan,58,0.1,nan,nan,nan,nan,nan,nan,nan
5,10,2350,-105.98889333708212,1.48022098839283,1.5035496119941985,1.159367115902049,1.3148843353348119,nan,nan,nan,56,0.1,nan,nan,nan,nan,nan,nan,nan
5,11,2408,-110.94823759002611,1.571539627066974,1.5886966046588173,1.2648453350211013,1.4219581700604538,nan,nan,nan,58,0.1,nan,nan,nan,nan,nan,nan,nan
5,12,2496,-116.98518797941506,1.4543214407326146,1.4750026925043627,1.175347420535135,1.332068139856512,nan,nan,nan,88,0.1,nan,nan,nan,nan,nan,nan,nan
5,13,2583,-97.04029486165382,1.6340874157760334,1.647055015824307,1.290598457572104,1.4488517612903968,nan,nan,nan,87,0.1,nan,nan,nan,nan,nan,nan,nan
5,14,2651,-104.6420859862119,1.6361279597177225,1.6508866899153765,1.3154711123446332,1.4807478800854261,nan,nan,nan,68,0.1,nan,nan,nan,nan,nan,nan,nan
5,15,4251,-81.9671102121938,1.6537651076586917,1.670851152492687,1.3318570092041044,1.5009838527347892,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
5,16,4359,-119.49851374095306,1.244071509482132,1.2674304379357233,0.9917196042628752,1.1296823113052934,nan,nan,nan,108,0.1,nan,nan,nan,nan,nan,nan,nan
5,17,4422,-118.8903092443943,1.6865867061747446,1.695609832093829,1.4459753074343242,1.616521335783459,nan,nan,nan,63,0.1,nan,nan,nan,nan,nan,nan,nan
5,18,6022,-87.95548060862347,1.665543564943946,1.6848145230021327,1.340889968891861,1.512727164151147,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
5,19,7622,-77.5890823994996,1.6406418589514216,1.6570776211004705,1.3043999304424505,1.4690717672090978,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
5,20,7720,-115.11902036005631,1.3349458842861408,1.3598855890485706,1.0897469174649035,1.2361608945897646,nan,nan,nan,98,0.1,nan,nan,nan,nan,nan,nan,nan
5,21,9320,-84.53172018396435,1.5981987076840596,1.6157754892669618,1.2709145910223014,1.4322999706678092,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
5,22,10225,-165.6500028653536,1.2100381127936601,1.268232658521905,0.9494531495692157,1.116178381196043,nan,nan,15.668500349973328,905,0.1,nan,nan,nan,nan,nan,nan,nan
5,23,10265,-119.4647536277771,0.4374165433458984,0.7350995138287544,0.341278216522187,0.6888346455991268,0.3411909105686041,0.6446441277479514,160.6392137758434,40,0.1,1.4216645956039429,1.8132806936899821,2.610109806060791,0.0,1.0,1.8543963432312012,0.10947810598299308
5,24,10367,-108.08910744823515,0.5570508836444431,1.2195081354356279,0.42425479184763104,1.1351253688335419,0.139349690862,0.6245584946870804,130.4190955710411,102,0.1,1.418808937072754,1.8132944571971894,2.5734670162200928,0.0,1.0,1.7957127094268799,0.11670462028533182
5,25,10477,-101.42470489337575,0.31146687983154236,0.9494999968192794,0.26789570615034214,0.8866984138434584,0.10994232024997473,0.6046245947480202,118.68604676289992,110,0.1,1.4160178899765015,1.8164174258708954,2.539463996887207,0.0,1.0,1.8009593486785889,0.12455985015118812
5,26,10546,-110.78874939959496,0.5644462561855713,0.8728560630394064,0.40646609294133773,0.7541942244422608,0.10551708109676838,0.5848747494816781,112.2439188639323,69,0.1,1.4104604721069336,1.8033435028791427,2.500912666320801,0.0,1.0,1.7803187370300293,0.0911216732220923
5,27,10592,-116.4944376796484,0.44766908851654635,0.7025379979092142,0.38349050437302695,0.6541096010933751,0.10281443690381399,0.5663930520778749,115.09042562246323,46,0.1,1.406166672706604,1.8028145150440495,2.4662246704101562,0.0,1.0,1.7455693483352661,0.1015370200082321
5,28,10654,-110.14641971699893,0.425732966392271,0.9532049865491928,0.3152527437815743,0.8751961021654068,0.09957521470581612,0.5497883270426495,116.9142443617185,62,0.1,1.4029005765914917,1.7987367949834685,2.4305763244628906,0.0,1.0,1.7417635917663574,0.07691605854598468
5,29,10840,-116.68123096041381,0.16671597205206654,0.6475748113727057,0.1178032313623736,0.5939105791590547,0.09738656773072918,0.5318478491248154,103.23549830648633,186,0.1,1.399829626083374,1.7969405749949012,2.3963966369628906,0.0,1.0,1.7172893285751343,0.10623948349021567
5,30,11037,-129.53686344623566,0.40519548523656257,0.8078063748360891,0.2715964875358918,0.7089892291478094,0.09453312871711594,0.5175827545779091,94.95802596744738,197,0.1,1.3860011100769043,1.7885779204822723,2.3633997440338135,0.0,1.0,1.701311469078064,0.05392449560390556
5,31,11176,-97.8766112345038,0.41920023229267955,0.824201561885772,0.3523221062563306,0.7745349450077085,0.09272398834311685,0.5016346467095752,87.39661546853873,139,0.1,1.3739171028137207,1.779751001956851,2.3321380615234375,0.0,1.0,1.7017168998718262,0.08368512373288724
5,32,11324,-108.96667693182826,0.41782422058561164,0.7595945213090729,0.3422170401978734,0.7092910870104223,0.09161440792471863,0.48622413139010584,78.84729088374547,148,0.1,1.3664624691009521,1.7711880938951359,2.2939453125,0.0,1.0,1.6773024797439575,0.050925658067047075
5,33,12004,-161.42925730510615,0.31189963261851306,0.7684560763923561,0.2751979374710251,0.7217055867919151,0.09059308801185001,0.47151922556486997,56.48150835843647,680,0.1,1.3578734397888184,1.7626350218599494,2.261512279510498,0.0,1.0,1.6711879968643188,0.06267767008981089
5,34,13604,-82.4981191358529,0.5502623404968262,0.7548315995093435,0.4085331603384111,0.630409547034651,0.08972370802708295,0.45778057769588804,34.06496544025838,1600,0.1,1.3218358755111694,1.7425174951553344,2.2307138442993164,0.0,1.0,1.687692642211914,0.08998665690602937
