seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg
1,1,55,-102.82417720369995,2.0024138564413243,2.0108779966831207,1.7020232617855071,1.9002457028085535,nan,nan,nan,55,0.1,nan,nan
1,2,1655,-87.09450440987712,1.616202028055559,1.6202404278423637,1.2929361138452078,1.4414968921383844,nan,nan,nan,1600,0.1,nan,nan
1,3,1782,-117.60621250327677,1.4528484109818467,1.464245192530587,1.168677849269758,1.312203734995812,nan,nan,nan,127,0.1,nan,nan
1,4,1866,-118.39930863957852,1.596798785740421,1.6067856718741713,1.279678151011467,1.434994186319056,nan,nan,nan,84,0.1,nan,nan
1,5,1961,-102.43469265382737,1.6328338811860272,1.636547443113829,1.2946491823188568,1.4449909825074045,nan,nan,nan,95,0.1,nan,nan
1,6,2042,-103.83830582210794,1.5889107237259548,1.5886962984079196,1.2734310036456142,1.413413264869172,nan,nan,nan,81,0.1,nan,nan
1,7,2104,-113.80013317801058,1.323823379412774,1.334934874648048,1.0366830323792753,1.1646616997257355,nan,nan,nan,62,0.1,nan,nan
1,8,2172,-116.8057309910655,1.5670046957538408,1.5733794508611454,1.297384252306074,1.4505128779393786,nan,nan,nan,68,0.1,nan,nan
1,9,2278,-98.07566374540329,1.4462920000671216,1.4516054751738063,1.1482714955115094,1.28147896491694,nan,nan,nan,106,0.1,nan,nan
1,10,2339,-98.34811370447278,1.5437125783474719,1.5458873336920973,1.2754083592139307,1.4195830279686412,nan,nan,nan,61,0.1,nan,nan
1,11,3939,-82.7308653331711,1.6228107606104458,1.6274332998972385,1.287115431385464,1.4360367295891046,nan,nan,nan,1600,0.1,nan,nan
1,12,4009,-103.9251366108656,1.9855292075446673,1.9839089072176388,1.7169666898037705,1.905441482578005,nan,nan,nan,70,0.1,nan,nan
1,13,4088,-105.32928041368723,1.578689138723325,1.586738048475,1.2702950187546165,1.4212686098829101,nan,nan,nan,79,0.1,nan,nan
1,14,4179,-120.6097552748397,1.3957508264498397,1.4069719990858665,1.1190158064057538,1.257852321961424,nan,nan,nan,91,0.1,nan,nan
1,15,5779,-74.2674785311101,1.6170653134578605,1.6269291948247702,1.2986580871784827,1.4554138414701447,nan,nan,nan,1600,0.1,nan,nan
1,16,7379,-92.72227595816366,1.6587851177435369,1.662801759308204,1.3311944492982002,1.4838375764945522,nan,nan,nan,1600,0.1,nan,nan
1,17,7455,-120.75498399883509,1.3618737753284604,1.3694745302200317,1.0975332389536656,1.2279761843383312,nan,nan,nan,76,0.1,nan,nan
1,18,7543,-99.2246866999194,1.4942918770353903,1.5049455115063624,1.2112209911204197,1.3581105209887028,nan,nan,nan,88,0.1,nan,nan
1,19,7650,-98.0915332888253,1.719362923196543,1.723600015462002,1.4203555525463318,1.5828330502888868,nan,nan,nan,107,0.1,nan,nan
1,20,9250,-87.8543172813952,1.6817612708811067,1.6884099100437016,1.3578834303980694,1.517334247706458,nan,nan,nan,1600,0.1,nan,nan
1,21,9360,-100.90153811965138,1.3765265812928027,1.3798645131967284,1.0874519582499158,1.2142459683797575,nan,nan,nan,110,0.1,nan,nan
1,22,10277,-156.6588553872425,1.1379728257820532,1.1860185200703963,0.8905232770240489,1.0408250937480052,nan,nan,16.333763169754228,917,0.1,nan,nan
1,23,10365,-112.07403753139079,0.41329599132719025,0.8101725964383646,0.21238728208382698,0.6895801582458344,0.33523758955299854,0.1893735510855913,6.278092374483822,88,0.1,1.4208097457885742,1.8252018386125564
1,24,10531,-134.43030836991966,0.3339953289538375,0.7230254400925464,0.23281323585479732,0.639090634613152,0.1304138907417655,0.12623794246464967,8.417524181134649,166,0.1,1.4146015644073486,1.824283989071846
1,25,10651,-112.6991417594254,0.3034510136426737,0.6783986086646716,0.16825078884139658,0.5699009589850903,0.10669918663618042,0.12114861956456813,9.237778503075242,120,0.1,1.4023772478103638,1.8135463807641006
1,26,10824,-114.17089592013508,0.19390035719231224,0.607663963054646,0.14669588186665078,0.5547794961515878,0.10277531990190832,0.11844415802781175,9.145800170592745,173,0.1,1.3929980993270874,1.814953430687509
1,27,11061,-128.71604594262317,0.3239285126323556,0.6520738491969269,0.2063527913520482,0.5533704360011761,0.10018842025172142,0.11429750745495161,6.6797848055766815,237,0.1,1.3796007633209229,1.8006705550920397
1,28,11125,-111.20766603760421,0.9017480000038631,0.9232981656678021,0.6513191777630709,0.7036801483482122,0.09690813678641652,0.11055498573669167,12.530199416556085,64,0.1,1.3618974685668945,1.7884719926257466
1,29,11252,-109.26427463884465,0.5576322407234372,0.8941094347341793,0.4185755267797962,0.7910470009788754,0.09457414936880733,0.10801623907200125,10.1977143727631,127,0.1,1.3581109046936035,1.7939895624338194
1,30,11330,-114.12110123876482,0.4203063764919837,0.6496946158317419,0.3146368733798273,0.5672448013837521,0.09349722654320473,0.10573807178541672,8.960794282059318,78,0.1,1.3517104387283325,1.782683548261953
1,31,11418,-107.63819991983473,0.39314957966615277,0.8300215195525776,0.2578251388093287,0.7397953166880391,0.09072562445971098,0.10462790158661929,6.934708914154908,88,0.1,1.3463099002838135,1.7790724391287023
1,32,11496,-105.42987811844796,0.736077419989623,1.02570747756041,0.4600896912698562,0.8326883946473782,0.09006435359743509,0.10404148372736845,9.054468658965613,78,0.1,1.3416354656219482,1.7803109683773735
1,33,11563,-115.46307187154889,0.7793685115679209,0.9005689033821448,0.5235057116778039,0.696103803257444,0.08848229372365908,0.10314548469402574,11.55358072621748,67,0.1,1.3381822109222412,1.7681429093534295
1,34,11614,-110.87862383434549,0.6681590133584013,0.7939628643148086,0.5405626885008579,0.7098347001215991,0.0876611042353842,0.10197430630524953,9.515575967272744,51,0.1,1.3344618082046509,1.7739762041303846
1,35,11680,-105.87404406629503,0.7742700960458906,0.913510290962277,0.5716695782700272,0.7348475320772692,0.0872821213470565,0.10074571410814921,10.875075613094184,66,0.1,1.331718921661377,1.7665369685490926
1,36,11712,-106.59932420961559,0.7767403977923095,0.8542731585912406,0.61073000181932,0.7276038662530482,0.08684761626852883,0.10033644318580627,12.181340034663057,32,0.1,1.3283462524414062,1.7604406023025512
1,37,11780,-105.12117132171988,0.8432158726979705,0.8842991820591337,0.5988793774124455,0.6854537740788039,0.08634871131843991,0.09959134800566567,9.592934386998726,68,0.1,1.3267048597335815,1.7654983721839057
1,38,11888,-119.9516874179244,0.4087955157479478,0.8402875419016238,0.3300712727251704,0.7583337224743985,0.08574859823869622,0.09907036038196605,13.731577626382933,108,0.1,1.3230031728744507,1.7611665912296461
1,39,11937,-110.60733959032223,0.7858700128842373,0.9173915051684087,0.6046413359973504,0.7952300991330828,0.0840819783832716,0.0981554410379866,10.740132002928295,49,0.1,1.3178733587265015,1.7562848371008168
1,40,12032,-119.53198539465666,0.5010129031774245,0.8022408924604717,0.42059553069503686,0.7399028346726769,0.08426653878844302,0.09753306323419446,15.044758306862786,95,0.1,1.315727949142456,1.7548338698304218
1,41,12117,-109.444687360432,0.8287658000255332,0.8657787088085623,0.6514783287749571,0.7159059116069009,0.08380119388407849,0.09668353146060985,10.97707159857382,85,0.1,1.3111815452575684,1.748518407598455
1,42,12195,-114.99194270838052,0.786618877417193,0.8560087365599779,0.5846524436790974,0.6732267645689157,0.08321424817785304,0.09604678524935499,18.011358433695776,78,0.1,1.3070056438446045,1.7403970982166046
1,43,12257,-112.60930803138763,0.8304355620676952,0.9086053506020577,0.6872915042744528,0.7935704745111927,0.0830702468118769,0.09583985986227685,15.596695241440708,62,0.1,1.3029518127441406,1.7405082474363611
1,44,12339,-114.56441734172404,1.2437207560770487,1.0157645884446982,0.9712939331444298,0.751361130214319,0.08271366567053694,0.09559795181167886,9.685078563611023,82,0.1,1.30037522315979,1.739602559678098
1,45,12408,-118.38474078848958,0.6452850670810195,0.7616286815508552,0.4514831312108731,0.6135028874960499,0.08269973403463761,0.09513684064149856,17.31842639457124,69,0.1,1.2967267036437988,1.7368871077895165
1,46,12518,-118.42989496141672,0.6696714746173132,0.7244241736151955,0.5151665020734072,0.5908082075417042,0.08211846621707082,0.09511677784224351,14.322510079802438,110,0.1,1.2929273843765259,1.7364288489023845
1,47,12587,-112.95388020877726,0.8545442955649417,0.9065553997305856,0.6452053116661483,0.7368243457614512,0.08216928650314609,0.09366716497267286,21.65910005560145,69,0.1,1.2867575883865356,1.7294667894641558
1,48,12748,-119.45559495012276,0.42484850195230717,0.6921457104986499,0.3339266320401282,0.6121553618530309,0.08210179732770335,0.09398525113962135,14.973900398018305,161,0.1,1.283742904663086,1.7315551135004783
1,49,12822,-114.85214891005307,0.850023928022868,0.8683528397735711,0.5351531423275938,0.6005297864006983,0.08214245006746175,0.0936411014320899,14.269825370330363,74,0.1,1.2752611637115479,1.7207607497974318
1,50,12875,-113.10573281347752,0.6887619949455531,0.8138333592774734,0.5409988362060966,0.7004428795486126,0.08151355835795403,0.09227660229802132,16.03022357892245,53,0.1,1.271367073059082,1.7219681444168091
1,51,12918,-110.16248883120716,0.7658133184493974,0.8319857231406278,0.5508271137815576,0.6747202207875806,0.08062072053551674,0.09262353855371475,10.62580660348758,43,0.1,1.2690168619155884,1.718275471687317
1,52,12964,-111.10308207571507,0.5969952357042095,0.7615756392478943,0.4513924605334583,0.6436481731741325,0.08055731722712517,0.09189061748981475,14.095280473469757,46,0.1,1.2670387029647827,1.7155448760986327
1,53,13005,-110.080107008107,0.8389183566337679,0.8627397443463163,0.6335600608187478,0.7002897091755053,0.08043666297197342,0.09126918923854828,16.48509552611504,41,0.1,1.2648266553878784,1.711712013721466
1,54,13076,-117.9500937545672,0.6601278134424922,0.783353157866169,0.4868680665295729,0.6538569885240474,0.07988499248027801,0.09027745613455772,10.918996689109397,71,0.1,1.2630469799041748,1.7135434775352478
1,55,13119,-110.44919145060703,1.0141775880095572,0.9385394239148428,0.8423774471982967,0.8276248532672261,0.07905560603328779,0.08981325240696178,15.657722890446895,43,0.1,1.2597391605377197,1.7130460664337757
1,56,13177,-113.35455397423357,1.0634124524377544,0.9012517949630474,0.8153470716728218,0.6849805979893125,0.07906985291663338,0.09026743141459484,17.176696645896882,58,0.1,1.258322834968567,1.7107522557763493
1,57,13231,-113.15598246455193,1.0996084794126175,0.9532218840387132,0.8996646245596586,0.8071337894157127,0.07867195942238266,0.08912261613443787,12.061525937356055,54,0.1,1.2557991743087769,1.7056427581637514
