seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,contact_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr,nom_err_hull_angle,nom_err_hull_angvel,nom_err_vel_x,nom_err_vel_y,nom_err_hip1_angle,nom_err_hip1_speed,nom_err_knee1_angle,nom_err_knee1_speed,nom_err_left_contact,nom_err_hip2_angle,nom_err_hip2_speed,nom_err_knee2_angle,nom_err_knee2_speed,nom_err_right_contact,res_err_hull_angle,res_err_hull_angvel,res_err_vel_x,res_err_vel_y,res_err_hip1_angle,res_err_hip1_speed,res_err_knee1_angle,res_err_knee1_speed,res_err_left_contact,res_err_hip2_angle,res_err_hip2_speed,res_err_knee2_angle,res_err_knee2_speed,res_err_right_contact,contact_err_left,contact_err_right
1,1,55,-102.73539242171682,1.982203999974511,2.0041142290288754,1.686897272142497,1.8993451129306447,nan,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan,0.027922218665480614,0.026794513687491417,0.019128307700157166,0.023179663345217705,0.055862586945295334,0.5075139403343201,0.11222787201404572,0.7105504274368286,0.16363635659217834,0.04948790743947029,0.5704278349876404,0.11657210439443588,1.1686692237854004,0.16363635659217834,0.027922218665480614,0.15551666915416718,0.1142803505063057,0.08135943114757538,0.055862586945295334,0.4985324442386627,0.11222787201404572,0.7352433204650879,0.16363635659217834,0.04948790743947029,0.5839456915855408,0.11657210439443588,1.186070442199707,0.16363635659217834,0.4966590106487274,0.472430944442749
1,2,1655,-77.94591019139625,1.6279740924958606,1.6523323101364076,1.2946006778336596,1.468624962028116,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.010649267584085464,0.018819238990545273,0.013528279028832912,0.013667624443769455,0.01900031976401806,0.2904004752635956,0.0833597406744957,0.7474260926246643,0.29124999046325684,0.029243459925055504,0.4364182949066162,0.07236354053020477,0.7432999610900879,0.22750000655651093,0.010649267584085464,0.15162836015224457,0.10711551457643509,0.0756300687789917,0.01900031976401806,0.30368438363075256,0.0833597406744957,0.7582658529281616,0.29124999046325684,0.029243459925055504,0.4476493000984192,0.07236354053020477,0.7570774555206299,0.22750000655651093,0.4993031620979309,0.5068871378898621
1,3,3255,-92.66223609133158,1.635110197004251,1.6536697809398175,1.3121516426780726,1.480984778031707,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.011783893220126629,0.019390832632780075,0.013744307681918144,0.014049641788005829,0.031162720173597336,0.4692784547805786,0.07508941739797592,0.7685224413871765,0.21875,0.022501757368445396,0.3292941749095917,0.07979871332645416,0.6985547542572021,0.27937498688697815,0.011783893220126629,0.15705284476280212,0.09121190011501312,0.070721834897995,0.031162720173597336,0.4767986238002777,0.07508941739797592,0.7735106945037842,0.21875,0.022501757368445396,0.3420040011405945,0.07979871332645416,0.7109485864639282,0.27937498688697815,0.49851807951927185,0.5054166913032532
1,4,3330,-96.69543703272939,1.6133646714687346,1.6324359647432962,1.3115975300470988,1.4787750589847564,nan,nan,nan,nan,75,0.1,nan,nan,nan,nan,nan,nan,nan,0.021003717556595802,0.02381531149148941,0.021399712190032005,0.018865525722503662,0.04423864558339119,0.5183017253875732,0.11175704747438431,0.7944255471229553,0.20000000298023224,0.05091508850455284,0.50897216796875,0.08547418564558029,0.5699138641357422,0.1733333319425583,0.021003717556595802,0.15798887610435486,0.10984925925731659,0.07563266158103943,0.04423864558339119,0.5189758539199829,0.11175704747438431,0.7989022135734558,0.20000000298023224,0.05091508850455284,0.5111099481582642,0.08547418564558029,0.5814259052276611,0.1733333319425583,0.4986794590950012,0.49471864104270935
1,5,4930,-82.94657492113765,1.6645331794337834,1.6818508164025843,1.3289546262763907,1.498381951143965,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.011927733197808266,0.01955869235098362,0.013904713094234467,0.013674713671207428,0.030397338792681694,0.46098217368125916,0.07492582499980927,0.7884261608123779,0.23999999463558197,0.023183496668934822,0.3463326692581177,0.08043146878480911,0.707221269607544,0.2787500023841858,0.011927733197808266,0.15731969475746155,0.09277577698230743,0.07202944904565811,0.030397338792681694,0.46974876523017883,0.07492582499980927,0.7935624122619629,0.23999999463558197,0.023183496668934822,0.3578525483608246,0.08043146878480911,0.7190481424331665,0.2787500023841858,0.49881651997566223,0.506389319896698
1,6,5023,-100.62950800266117,1.4760944071796633,1.5052058403530428,1.1907448586356897,1.3576626788864854,nan,nan,nan,nan,93,0.1,nan,nan,nan,nan,nan,nan,nan,0.02046155370771885,0.02243969589471817,0.0167499091476202,0.0197302233427763,0.039105307310819626,0.4189646244049072,0.07149717211723328,0.5825133919715881,0.22580644488334656,0.047322724014520645,0.42815297842025757,0.07283888757228851,0.6210817098617554,0.16129031777381897,0.02046155370771885,0.1483132690191269,0.09835696220397949,0.07669439911842346,0.039105307310819626,0.4282006621360779,0.07149717211723328,0.6033332347869873,0.22580644488334656,0.047322724014520645,0.4331514239311218,0.07283888757228851,0.640459418296814,0.16129031777381897,0.4990277886390686,0.4924331307411194
1,7,5107,-104.0547235943377,1.6867597582084792,1.7067507966643287,1.3618316565241133,1.5374746918678284,nan,nan,nan,nan,84,0.1,nan,nan,nan,nan,nan,nan,nan,0.02472413145005703,0.021044762805104256,0.016824232414364815,0.020375331863760948,0.047261204570531845,0.5221789479255676,0.1016983762383461,0.755560040473938,0.2261904776096344,0.035844285041093826,0.42382150888442993,0.09334928542375565,0.7237381935119629,0.1785714328289032,0.02472413145005703,0.1584397256374359,0.10180660337209702,0.06885281950235367,0.047261204570531845,0.5173516869544983,0.1016983762383461,0.7696975469589233,0.2261904776096344,0.035844285041093826,0.43305233120918274,0.09334928542375565,0.7360963225364685,0.1785714328289032,0.49621686339378357,0.4867170453071594
1,8,5218,-110.5409050215967,1.7911387877958316,1.818951795095796,1.483329242145693,1.680274653139415,nan,nan,nan,nan,111,0.1,nan,nan,nan,nan,nan,nan,nan,0.024073461070656776,0.02253863587975502,0.01554788462817669,0.01856400817632675,0.04464298114180565,0.4832984507083893,0.0673363208770752,0.5103679299354553,0.27927929162979126,0.045349422842264175,0.6015378832817078,0.11177666485309601,1.05479896068573,0.09909909963607788,0.024073461070656776,0.1497274935245514,0.10443305969238281,0.0865437462925911,0.04464298114180565,0.49061739444732666,0.0673363208770752,0.5192999839782715,0.27927929162979126,0.045349422842264175,0.6118038892745972,0.11177666485309601,1.0660462379455566,0.09909909963607788,0.5005092620849609,0.47164854407310486
1,9,6818,-87.20784991414985,1.6337606237229192,1.654186242967844,1.2999126564059407,1.4702596887014807,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.011224337853491306,0.01908116787672043,0.013697773218154907,0.013800135813653469,0.030558234080672264,0.4593547582626343,0.07412757724523544,0.7565119862556458,0.21937499940395355,0.0212868619710207,0.307910680770874,0.07759682834148407,0.724179208278656,0.3031249940395355,0.011224337853491306,0.15659599006175995,0.09310701489448547,0.0726003423333168,0.030558234080672264,0.46679142117500305,0.07412757724523544,0.7611593008041382,0.21937499940395355,0.0212868619710207,0.32051900029182434,0.07759682834148407,0.7367866635322571,0.3031249940395355,0.49915337562561035,0.5045077800750732
1,10,8418,-83.11670967272948,1.6015766016358974,1.6272493988275527,1.276315301359864,1.4496576238051058,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.010692593641579151,0.019347013905644417,0.012803166173398495,0.013292811810970306,0.019161846488714218,0.2891610562801361,0.08067392557859421,0.7003688812255859,0.2849999964237213,0.0295391995459795,0.4493531882762909,0.07248252630233765,0.7673003673553467,0.21375000476837158,0.010692593641579151,0.1533852368593216,0.10484512150287628,0.07356583327054977,0.019161846488714218,0.30135124921798706,0.08067392557859421,0.713249146938324,0.2849999964237213,0.0295391995459795,0.45889556407928467,0.07248252630233765,0.7798846364021301,0.21375000476837158,0.4997353255748749,0.512901782989502
