seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
1,1,55,-102.87298085726798,2.0126927386630666,2.020677327567881,1.70202137502757,1.9005295726385985,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan
1,2,1655,-85.31581023579929,1.6233045450446661,1.627141783516854,1.3087451241008239,1.4583457830920816,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,3,3255,-92.77484917186666,1.6508516224683263,1.6586185723356903,1.3320842091762461,1.4900780310761184,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,4,3330,-96.6947176232934,1.613721301952998,1.6100775980949402,1.312488310734431,1.4549537654717764,nan,nan,nan,75,0.1,nan,nan,nan,nan,nan,nan,nan
1,5,4930,-83.18562090268824,1.6423523441428551,1.650072201061994,1.3115364366368158,1.467426327355206,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,6,5039,-98.36840361356735,1.5019381722999274,1.5091462213238445,1.1999493415612694,1.340912681517251,nan,nan,nan,109,0.1,nan,nan,nan,nan,nan,nan,nan
1,7,5103,-116.89758210256696,1.5033726270776242,1.510231495136395,1.249349984107539,1.3969945141579956,nan,nan,nan,64,0.1,nan,nan,nan,nan,nan,nan,nan
1,8,5210,-112.48089236021042,1.9724120648107797,1.9701350137730624,1.6581354082744812,1.8397380326674364,nan,nan,nan,107,0.1,nan,nan,nan,nan,nan,nan,nan
1,9,6810,-87.1605429718038,1.643914730611723,1.650898846136406,1.3238150862412295,1.4795901305554435,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,10,6930,-99.98834060539957,1.527224095662435,1.5349769042183956,1.2228141649626196,1.3679745455582937,nan,nan,nan,120,0.1,nan,nan,nan,nan,nan,nan,nan
1,11,6988,-111.0304063865915,1.775117874659341,1.7799476302903274,1.497313650517628,1.6701309670662057,nan,nan,nan,58,0.1,nan,nan,nan,nan,nan,nan,nan
1,12,8588,-82.78370950720273,1.6279841204878176,1.635675663310103,1.304665305723902,1.459875034550205,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,13,10188,-79.2243463138584,1.4889526093587484,1.5090612137503923,1.1776026452274528,1.3317792467866092,nan,nan,8.994726535979364,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,14,10227,-119.27104489505291,0.4154492756113028,0.9591586345281357,0.2784114970992773,0.8672069754355993,0.338149972145374,58899.96661222959,15.586604945920408,39,0.1,1.4533220529556274,1.8446124798212296,2.507161855697632,0.0,1.0,2.0546884536743164,0.0069187581912076
1,15,10368,-114.73044351302087,0.21634135615817066,0.5484361724650606,0.11031421801035708,0.46172342951416123,0.12812677308534964,0.7782399631463565,23.215888928668573,141,0.1,1.4510869979858398,1.8398815827491957,2.5445072650909424,0.0,1.0,2.147331714630127,-0.010641242542709274
1,16,11968,-109.61362822121009,0.14362054327167267,0.5926954323844984,0.13563230342930183,0.5646106690494344,0.10550006575882435,0.4372410047054291,27.347376770143455,1600,0.1,1.4376320838928223,1.8366603451967238,0.8764033317565918,0.00018747656542932134,1.0001953125,0.7614834904670715,-0.0003017198456659346
1,17,12036,-117.45227274298668,0.5669694981154274,0.9353627225055414,0.4029148493290824,0.8090593784170992,0.09845628550519114,0.3004578831403152,22.947750064606467,68,0.1,1.3209179639816284,1.7606644863667695,1.144708514213562,0.0,1.0,0.9140173196792603,0.17485998684305037
