seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
2,1,99,-119.93614808097482,1.3384150484896669,1.3735937434013443,1.1458108873304091,1.3101440320412319,nan,nan,nan,99,0.1,nan,nan,nan,nan,nan,nan,nan
2,2,211,-122.03711387619842,1.5685248893818684,1.596001255459019,1.299122435173818,1.4754388485369938,nan,nan,nan,112,0.1,nan,nan,nan,nan,nan,nan,nan
2,3,275,-100.3259905166924,1.6140546521637589,1.6378161325119436,1.3148724981583655,1.488046933664009,nan,nan,nan,64,0.1,nan,nan,nan,nan,nan,nan,nan
2,4,1875,-83.2299038846977,1.6534261285071261,1.6793481809645892,1.3245924584381283,1.5027873201202602,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,5,3475,-88.41140291863121,1.6333987235499081,1.6612354130577296,1.3156161417695693,1.4946925858873874,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,6,3559,-103.88185645826161,1.6501695460506849,1.6785753475768226,1.3909227354895501,1.5776589814396131,nan,nan,nan,84,0.1,nan,nan,nan,nan,nan,nan,nan
2,7,3629,-104.19605986378156,1.6764056535703795,1.706510643873896,1.3995630529310021,1.5885978796652385,nan,nan,nan,70,0.1,nan,nan,nan,nan,nan,nan,nan
2,8,5229,-78.69914678297937,1.5967095902888104,1.6216694070026278,1.2640404035605024,1.4371102404221892,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,9,5346,-116.57181091047823,1.3917084737147531,1.421518741127772,1.1302539944871624,1.288914471355259,nan,nan,nan,117,0.1,nan,nan,nan,nan,nan,nan,nan
2,10,6946,-80.47635132749565,1.6131472847843542,1.6392724772077054,1.276200983511517,1.450319428788498,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,11,8546,-81.81721438461682,1.543904116898775,1.573149657463655,1.2317112352931872,1.4045394933503121,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,12,8615,-120.19157809205353,1.698644088662189,1.7262996504272239,1.4104327946037487,1.5980027996111608,nan,nan,nan,69,0.1,nan,nan,nan,nan,nan,nan,nan
2,13,8692,-118.00582449510694,1.5524180543113064,1.5824922733492666,1.2724203024204674,1.4495975421620655,nan,nan,nan,77,0.1,nan,nan,nan,nan,nan,nan,nan
2,14,8749,-100.57757369428873,1.8357948004676585,1.8567300214056384,1.5300947686559276,1.720608909924825,nan,nan,nan,57,0.1,nan,nan,nan,nan,nan,nan,nan
2,15,8829,-101.14779688604176,1.5920226350426674,1.6159167427569627,1.2819965068250894,1.4506666338071228,nan,nan,nan,80,0.1,nan,nan,nan,nan,nan,nan,nan
2,16,8927,-102.98237488139421,1.3884333005669165,1.4141405953132375,1.1036611829637264,1.2579622300607818,nan,nan,nan,98,0.1,nan,nan,nan,nan,nan,nan,nan
2,17,9067,-121.72083801822737,1.3000637740828096,1.3360377087124757,1.0373578321321735,1.192985252397401,nan,nan,nan,140,0.1,nan,nan,nan,nan,nan,nan,nan
2,18,9169,-107.1968280589208,1.4175271944088095,1.444081581836822,1.14471727023449,1.3026528603890364,nan,nan,nan,102,0.1,nan,nan,nan,nan,nan,nan,nan
2,19,9231,-114.66689171548933,1.6395534577388917,1.6561264477429851,1.3766605678585269,1.5484835000768784,nan,nan,nan,62,0.1,nan,nan,nan,nan,nan,nan,nan
2,20,9293,-102.41102170478553,1.5316093143436216,1.5572199682074208,1.2303495018953277,1.3940741871633837,nan,nan,nan,62,0.1,nan,nan,nan,nan,nan,nan,nan
2,21,10265,-151.14099768782035,1.2424326941615502,1.3119552829168706,0.9600902031206453,1.1429952253039481,nan,nan,15.08676147230694,972,0.1,nan,nan,nan,nan,nan,nan,nan
2,22,10377,-112.15146558173001,0.30777244234923273,0.49389071416641983,0.1746805890995477,0.392197267152369,nan,nan,15.764217239923099,112,0.1,nan,nan,nan,nan,nan,nan,nan
