seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
2,1,98,-120.59301498904824,1.2677038600858377,1.3187805596663027,1.1282777793097252,1.3069786519116284,nan,nan,nan,98,0.1,nan,nan,nan,nan,nan,nan,nan
2,2,170,-116.30099494755268,1.5327587920344539,1.5722729348474078,1.3632879371030464,1.5566195516536634,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
2,3,1770,-78.83473075466463,1.4184745836603543,1.4579114321991802,1.2688131016737316,1.4505298423022033,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,4,3370,-80.44714484910946,1.418774572745897,1.4558935220725835,1.2685857775458134,1.4480735062621535,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,5,3416,-104.87172624468803,1.9063471879648126,1.9356941169370776,1.6978780325988065,1.9158627594942632,nan,nan,nan,46,0.1,nan,nan,nan,nan,nan,nan,nan
2,6,3564,-120.9814456095919,1.2901779039687402,1.33132003851839,1.150160677982746,1.3197348329263765,nan,nan,nan,148,0.1,nan,nan,nan,nan,nan,nan,nan
2,7,5164,-79.6250542551279,1.4160423656084458,1.4560308690927923,1.2660143740021157,1.448298256713897,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,8,5235,-99.43192777084187,1.582391834175083,1.6142224090200075,1.4100373744125096,1.5991954354333207,nan,nan,nan,71,0.1,nan,nan,nan,nan,nan,nan,nan
2,9,6835,-77.529361015826,1.4119725389278028,1.451682451153174,1.2625769754929934,1.4440938467066735,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,10,6925,-101.04661539988592,1.647367977268166,1.6809239877594842,1.4668481133050388,1.6646051622099347,nan,nan,nan,90,0.1,nan,nan,nan,nan,nan,nan,nan
2,11,8525,-79.50616627710406,1.3997426555404673,1.4394350728206335,1.251857699258253,1.431981510501355,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,12,8614,-120.06434214743786,1.5020719785033987,1.533517163456156,1.3374625173177612,1.517335129420409,nan,nan,nan,89,0.1,nan,nan,nan,nan,nan,nan,nan
2,13,10214,-86.85555037681479,1.2273407142534234,1.2896466978918761,1.09904655950726,1.282782892473042,nan,nan,6.879339805154384,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,14,10275,-110.26214349176735,0.42780522281517747,0.5445748604223376,0.3576147800280911,0.5242110849892507,nan,nan,7.700015899903762,61,0.1,nan,nan,nan,nan,nan,nan,nan
2,15,10353,-113.30702336272225,0.2127363552005054,0.3777132842403192,0.1764355023893026,0.36030196379392576,nan,nan,8.230229811563289,78,0.1,nan,nan,nan,nan,nan,nan,nan
2,16,10441,-114.5574926380068,0.21534399621569636,0.3853169046342373,0.18491417459550907,0.3766824548894709,nan,nan,8.156871988030616,88,0.1,nan,nan,nan,nan,nan,nan,nan
2,17,10639,-102.3994369187858,0.18911874724392994,0.37709508354615684,0.16844797398744507,0.37064431442154777,nan,nan,9.420978484584607,198,0.1,nan,nan,nan,nan,nan,nan,nan
2,18,10687,-102.95930520957336,0.5249399101206412,0.5946840808416406,0.44249155880728114,0.568782240152359,nan,nan,10.436367827886716,48,0.1,nan,nan,nan,nan,nan,nan,nan
