seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
1,1,55,-102.8332414245233,1.908848401633176,1.9144134044647216,1.7036846231330525,1.8968016651543704,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan
1,2,1655,-81.80083873384865,1.4215907020703888,1.4548164350446313,1.2724431133130565,1.4470159217715264,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,3,3255,-94.97473676293157,1.4881177514127921,1.5218559603393078,1.3315963136055506,1.5139481875300407,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,4,3330,-96.69847698137164,1.4747316431999207,1.4987150990962983,1.3121670945485433,1.4806894381841025,nan,nan,nan,75,0.1,nan,nan,nan,nan,nan,nan,nan
1,5,4930,-78.80355212575523,1.489815629622899,1.5218126673996448,1.3336668362130877,1.5139722061436622,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,6,5041,-98.59420553501695,1.3913341919044118,1.4285471165502392,1.2422811826607127,1.4182729404251855,nan,nan,nan,111,0.1,nan,nan,nan,nan,nan,nan,nan
1,7,5134,-99.25978460162878,1.3082930330307252,1.3507544247693912,1.167522696998491,1.3400643520778226,nan,nan,nan,93,0.1,nan,nan,nan,nan,nan,nan,nan
1,8,6734,-89.06960542453453,1.5069072051520924,1.5432393968850375,1.3486261798464694,1.5356596594210714,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,9,8334,-84.87688562390395,1.5040488914278103,1.5402366442698985,1.3456804444594308,1.5323183830454945,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,10,8406,-101.18116778531112,1.3408010500586696,1.3740127666129007,1.1891345765648618,1.3556235645794206,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
1,11,10006,-81.73575191176496,1.4414547435898566,1.4779046936146916,1.2899017358152196,1.4700906962621958,nan,nan,3.912353960145265,1600,0.1,nan,nan,nan,nan,nan,nan,nan
1,12,10069,-111.63640469126403,0.3695452836090847,0.4736581745128783,0.31981873902536573,0.45749905043178135,nan,nan,7.138870518673987,63,0.1,nan,nan,nan,nan,nan,nan,nan
1,13,10228,-112.5064957877621,0.0775865950444479,0.32562652783198925,0.07992919677364752,0.3187521039127554,nan,nan,8.757775913576285,159,0.1,nan,nan,nan,nan,nan,nan,nan
1,14,10392,-117.2099526040256,0.06942390233616164,0.3277626347432776,0.07418836577136706,0.32211856852944304,nan,nan,6.222061069140909,164,0.1,nan,nan,nan,nan,nan,nan,nan
1,15,10526,-115.01055174134672,0.08445793140589246,0.33920707097694053,0.08316928149659687,0.3321829015639291,nan,nan,8.462568778455115,134,0.1,nan,nan,nan,nan,nan,nan,nan
1,16,10662,-115.22217665985227,0.09043995124075617,0.3423416279256344,0.08903999039081528,0.3354374249191845,nan,nan,6.07969420643595,136,0.1,nan,nan,nan,nan,nan,nan,nan
1,17,10699,-118.73165833950043,0.3258252584853688,0.4997842811249398,0.2576854971010943,0.478197861362148,nan,nan,10.145553901481131,37,0.1,nan,nan,nan,nan,nan,nan,nan
1,18,10845,-116.74129554443061,0.07766400004357533,0.33718133278905527,0.07918108620821204,0.3305785451849846,nan,nan,8.270992446281682,146,0.1,nan,nan,nan,nan,nan,nan,nan
1,19,10983,-115.9950787331909,0.08001290596059887,0.338608732474023,0.08001855706823045,0.3315340924090233,nan,nan,12.650180013660485,138,0.1,nan,nan,nan,nan,nan,nan,nan
1,20,11061,-112.20209322310984,0.20074305506661916,0.41795107072744614,0.17522858952482542,0.40546820637507314,nan,nan,10.834745568955052,78,0.1,nan,nan,nan,nan,nan,nan,nan
1,21,11202,-116.37937321327627,0.08058115232204159,0.3392653000270221,0.08096775355755437,0.3323272352522992,nan,nan,10.746006248196188,141,0.1,nan,nan,nan,nan,nan,nan,nan
1,22,11337,-115.10271270386875,0.08465667050504298,0.3406035043575146,0.08375746010354272,0.3337143827367712,nan,nan,10.534217075219091,135,0.1,nan,nan,nan,nan,nan,nan,nan
1,23,11408,-112.39717881008983,0.18734101587775306,0.4046493890419812,0.1572763526051397,0.38906008886619353,nan,nan,13.698125469145765,71,0.1,nan,nan,nan,nan,nan,nan,nan
1,24,11546,-115.64468505419791,0.09769592860011735,0.34336360727531323,0.09568148570648138,0.33593563692293305,nan,nan,13.28265957913648,138,0.1,nan,nan,nan,nan,nan,nan,nan
