episode,total_steps,eval_reward_avg,ep_steps,reward,env_return,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon
35,652,nan,12,4.369983732700348,4.3742528412259585,1.5711671113967896,1.5711671113967896,1.4140504598617554,1.5711671113967896,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,660,nan,8,4.428249388933182,4.427524258643031,1.474948763847351,1.474948763847351,1.327453851699829,1.474948763847351,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,696,nan,36,33.85913695394993,33.88596078624673,1.5667262077331543,1.5667262077331543,1.4100537300109863,1.5667262077331543,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,745,nan,49,42.815503761172295,42.84224353037686,1.64864182472229,1.64864182472229,1.483777403831482,1.64864182472229,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,771,nan,26,27.503924697637558,27.521738450926552,1.4363951683044434,1.4363951683044434,1.2927557229995728,1.4363951683044434,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,786,nan,15,7.504577353596687,7.496821403123843,1.5066015720367432,1.5066015720367432,1.3559414148330688,1.5066015720367432,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,800,nan,14,10.405565212480724,10.407821769571553,1.5830295085906982,1.5830295085906982,1.4247266054153442,1.5830295085906982,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,860,nan,60,64.70862331986427,64.70926979364062,1.4681296348571777,1.4681296348571777,1.3213165998458862,1.4681296348571777,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,889,nan,29,20.398209989070892,20.400057689972762,1.3223382234573364,1.3223382234573364,1.1901042461395264,1.3223382234573364,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,905,nan,16,14.189343810081482,14.191210090524168,1.3669631481170654,1.3669631481170654,1.230266809463501,1.3669631481170654,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,915,nan,10,7.1292329132556915,7.140989348163015,1.3645232915878296,1.3645232915878296,1.2280709743499756,1.3645232915878296,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,926,nan,11,7.431682050228119,7.430540358824195,1.4915175437927246,1.4915175437927246,1.3423657417297363,1.4915175437927246,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,949,nan,23,19.706067591905594,19.73520587585453,1.602108359336853,1.602108359336853,1.4418976306915283,1.602108359336853,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,971,nan,22,7.384278133511543,7.3949266405033445,1.362440824508667,1.362440824508667,1.2261967658996582,1.362440824508667,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,1006,nan,35,25.672404021024704,25.684531266137892,1.4821031093597412,1.4821031093597412,1.3338927030563354,1.4821031093597412,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,1030,80.08936068486254,24,21.403212398290634,21.41266746565448,1.3735451698303223,1.3735451698303223,1.236190676689148,1.3735451698303223,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,1048,nan,18,17.473805457353592,17.475591439830936,1.5582705736160278,1.5582705736160278,1.402443528175354,1.5582705736160278,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,1067,nan,19,9.107823056168854,9.125547520264998,1.3885455131530762,1.3885455131530762,1.2496907711029053,1.3885455131530762,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,1092,nan,25,16.554209649562836,16.570104730929415,1.4760708808898926,1.4760708808898926,1.3284637928009033,1.4760708808898926,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,1109,nan,17,12.000229448080063,12.01114595423512,1.7059297561645508,1.7059297561645508,1.5353366136550903,1.7059297561645508,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,1129,nan,20,15.334463361650705,15.328041197491684,1.5621761083602905,1.5621761083602905,1.4059584140777588,1.5621761083602905,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,1149,nan,20,11.296721920371056,11.322293002347912,1.530874252319336,1.530874252319336,1.3777868747711182,1.530874252319336,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,1161,nan,12,7.841735988855362,7.852204757419952,1.3335753679275513,1.3335753679275513,1.200217843055725,1.3335753679275513,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,1181,nan,20,21.747998356819153,21.74668632117436,1.5557339191436768,1.5557339191436768,1.400160551071167,1.5557339191436768,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,1196,nan,15,8.58175154030323,8.586107396442884,1.4291236400604248,1.4291236400604248,1.2862111330032349,1.4291236400604248,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,1241,nan,45,29.739105887711048,29.75390640174248,1.3177582025527954,1.3177582025527954,1.185982346534729,1.3177582025527954,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,1253,nan,12,9.875438436865807,9.887167196729168,1.463433861732483,1.463433861732483,1.3170905113220215,1.463433861732483,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,1269,nan,16,13.614149803295732,13.614002386085708,1.2435295581817627,1.2435295581817627,1.1191766262054443,1.2435295581817627,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,1280,nan,11,7.986367046833038,7.978614598984517,1.348093867301941,1.348093867301941,1.2132846117019653,1.348093867301941,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,1334,nan,54,56.6614465713501,56.670915983779246,1.4046157598495483,1.4046157598495483,1.2641541957855225,1.4046157598495483,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,1382,nan,48,49.733482629060745,49.743729036883494,1.3013958930969238,1.3013958930969238,1.1712563037872314,1.3013958930969238,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,1395,nan,13,7.345746837556362,7.36224658149164,1.6099095344543457,1.6099095344543457,1.4489187002182007,1.6099095344543457,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,1407,nan,12,6.368641763925552,6.385856744916224,1.515803337097168,1.515803337097168,1.3642228841781616,1.515803337097168,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,1422,nan,15,12.578979194164276,12.580472442505355,1.1910266876220703,1.1910266876220703,1.071924090385437,1.1910266876220703,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,1433,nan,11,3.656352324411273,3.661775131627088,1.3715522289276123,1.3715522289276123,1.234397053718567,1.3715522289276123,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,1455,nan,22,26.29246062040329,26.298445586743934,1.3208016157150269,1.3208016157150269,1.1887214183807373,1.3208016157150269,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,1472,nan,17,13.200061053037643,13.218627789389133,1.367060899734497,1.367060899734497,1.2303547859191895,1.367060899734497,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,1483,nan,11,7.7577923238277435,7.798401190000992,1.4254978895187378,1.4254978895187378,1.2829480171203613,1.4254978895187378,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,1507,nan,24,23.07633075118065,23.10130908580038,1.3150721788406372,1.3150721788406372,1.1835650205612183,1.3150721788406372,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,1521,nan,14,7.9891355484724045,7.997419155090163,1.3891345262527466,1.3891345262527466,1.2502211332321167,1.3891345262527466,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,1533,nan,12,8.535003960132599,8.532450243623497,1.7798948287963867,1.7798948287963867,1.6019054651260376,1.7798948287963867,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,1554,nan,21,11.724334999918938,11.740789658034402,1.2913600206375122,1.2913600206375122,1.1622238159179688,1.2913600206375122,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,1573,nan,19,19.634826064109802,19.637521715434538,1.6177278757095337,1.6177278757095337,1.455955147743225,1.6177278757095337,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,1587,nan,14,7.7643528282642365,7.767132047090141,1.4858253002166748,1.4858253002166748,1.3372429609298706,1.4858253002166748,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,1603,nan,16,6.978209987282753,6.9786783488322515,1.5557941198349,1.5557941198349,1.400214672088623,1.5557941198349,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,1638,nan,35,12.468986447900534,12.490165190970613,1.6078176498413086,1.6078176498413086,1.4470359086990356,1.6078176498413086,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,1663,nan,25,9.203448675572872,9.191771372073067,1.4877303838729858,1.4877303838729858,1.3389573097229004,1.4877303838729858,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,1690,nan,27,13.08928532153368,13.10346283739716,1.4476109743118286,1.4476109743118286,1.3028498888015747,1.4476109743118286,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,1723,nan,33,12.165885926224291,12.208041606698362,1.3377035856246948,1.3377035856246948,1.2039334774017334,1.3377035856246948,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,1736,nan,13,9.447962284088135,9.455974528130222,1.7019212245941162,1.7019212245941162,1.531728744506836,1.7019212245941162,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,1753,nan,17,10.696720033884048,10.714569620422148,1.4699804782867432,1.4699804782867432,1.3229824304580688,1.4699804782867432,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,1774,nan,21,9.967520999722183,9.974824756123711,1.6457440853118896,1.6457440853118896,1.4811697006225586,1.6457440853118896,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,1797,nan,23,18.937944173812866,18.99374224826843,1.503668189048767,1.503668189048767,1.3533012866973877,1.503668189048767,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,1820,nan,23,19.42950591444969,19.439513068712465,1.5153371095657349,1.5153371095657349,1.363803505897522,1.5153371095657349,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,1836,nan,16,10.456294357776642,10.45223401503483,1.4882862567901611,1.4882862567901611,1.339457631111145,1.4882862567901611,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,1849,nan,13,6.473889380693436,6.478268150934653,1.2901101112365723,1.2901101112365723,1.1610989570617676,1.2901101112365723,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,1864,nan,15,8.945210188627243,8.94883660659894,1.586483120918274,1.586483120918274,1.4278348684310913,1.586483120918274,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,1882,nan,18,12.393922060728073,12.401812750268164,1.4641106128692627,1.4641106128692627,1.3176995515823364,1.4641106128692627,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,1906,nan,24,24.42991152405739,24.44075348165954,1.4558321237564087,1.4558321237564087,1.310248851776123,1.4558321237564087,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,1938,nan,32,40.094507932662964,40.07676991329325,1.4799463748931885,1.4799463748931885,1.33195161819458,1.4799463748931885,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,1954,nan,16,11.304658442735672,11.295459571425353,1.3951759338378906,1.3951759338378906,1.2556583881378174,1.3951759338378906,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,1973,nan,19,9.73823930323124,9.735178583200351,1.4907748699188232,1.4907748699188232,1.341697335243225,1.4907748699188232,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,1982,nan,9,6.250866070389748,6.2506757945161935,1.6896198987960815,1.6896198987960815,1.5206578969955444,1.6896198987960815,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,2017,nan,35,33.695990800857544,33.69219528674829,1.391831636428833,1.391831636428833,1.2526484727859497,1.391831636428833,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,2036,nan,19,16.337895333766937,16.365875580528897,1.7828541994094849,1.7828541994094849,1.6045688390731812,1.7828541994094849,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,2050,78.01459717565925,14,8.806045919656754,8.81402660928855,1.422352910041809,1.422352910041809,1.280117392539978,1.422352910041809,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,2078,nan,28,15.704485908150673,15.720552680558086,1.3500677347183228,1.3500677347183228,1.215060830116272,1.3500677347183228,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,2096,nan,18,11.194524720311165,11.187833774485417,1.5710926055908203,1.5710926055908203,1.4139833450317383,1.5710926055908203,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,2111,nan,15,9.072611540555954,9.078298156451266,1.4905321598052979,1.4905321598052979,1.341478705406189,1.4905321598052979,nan,nan,nan,nan,nan,nan,nan,nan,nan
104,2123,nan,12,7.604236334562302,7.616723761001955,1.4133248329162598,1.4133248329162598,1.2719923257827759,1.4133248329162598,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,2148,nan,25,23.924377381801605,23.929854365399006,1.540397047996521,1.540397047996521,1.386357307434082,1.540397047996521,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,2178,nan,30,22.067697137594223,22.08906720859588,1.4440783262252808,1.4440783262252808,1.2996703386306763,1.4440783262252808,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,2188,nan,10,5.338132292032242,5.366908316879455,1.3858919143676758,1.3858919143676758,1.2473026514053345,1.3858919143676758,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,2209,nan,21,12.058575764298439,12.077646826763033,1.372153878211975,1.372153878211975,1.2349385023117065,1.372153878211975,nan,nan,nan,nan,nan,nan,nan,nan,nan
109,2227,nan,18,13.45038021914661,13.444919376581103,1.4655871391296387,1.4655871391296387,1.3190284967422485,1.4655871391296387,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,2252,nan,25,16.879187643527985,16.90227112270295,1.4239790439605713,1.4239790439605713,1.281581163406372,1.4239790439605713,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,2282,nan,30,23.86262285709381,23.895114318204502,1.6037591695785522,1.6037591695785522,1.4433833360671997,1.6037591695785522,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,2296,nan,14,10.218037486076355,10.212997626147919,1.721238136291504,1.721238136291504,1.5491143465042114,1.721238136291504,nan,nan,nan,nan,nan,nan,nan,nan,nan
113,2313,nan,17,11.20382972061634,11.207865235804018,1.3727214336395264,1.3727214336395264,1.2354493141174316,1.3727214336395264,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,2328,nan,15,11.921005249023438,11.91890979523266,1.734464168548584,1.734464168548584,1.5610177516937256,1.734464168548584,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,2358,nan,30,36.73651146888733,36.75516959260298,1.5582554340362549,1.5582554340362549,1.4024298191070557,1.5582554340362549,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,2375,nan,17,10.803640693426132,10.796341842808832,1.2606093883514404,1.2606093883514404,1.1345484256744385,1.2606093883514404,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,2385,nan,10,6.799501061439514,6.824287026758778,1.3007208108901978,1.3007208108901978,1.1706486940383911,1.3007208108901978,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,2407,nan,22,9.521091325208545,9.518195404937941,1.4817404747009277,1.4817404747009277,1.3335663080215454,1.4817404747009277,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,2433,nan,26,16.794542610645294,16.80231616286983,1.3782379627227783,1.3782379627227783,1.2404141426086426,1.3782379627227783,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,2444,nan,11,6.385166794061661,6.394489251718676,1.498693585395813,1.498693585395813,1.348824381828308,1.498693585395813,nan,nan,nan,nan,nan,nan,nan,nan,nan
121,2455,nan,11,6.4127291440963745,6.4174760457295275,1.2630375623703003,1.2630375623703003,1.1367336511611938,1.2630375623703003,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,2470,nan,15,12.591092467308044,12.60010095692,1.5245054960250854,1.5245054960250854,1.3720550537109375,1.5245054960250854,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,2479,nan,9,4.8623329401016235,4.865965403007617,1.5523700714111328,1.5523700714111328,1.3971329927444458,1.5523700714111328,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,2499,nan,20,12.747464954853058,12.763023720510981,1.6211875677108765,1.6211875677108765,1.459069013595581,1.6211875677108765,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,2516,nan,17,12.982601374387741,12.981972200685865,1.603003978729248,1.603003978729248,1.4427036046981812,1.603003978729248,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,2535,nan,19,11.549923121929169,11.55225059195025,1.4510400295257568,1.4510400295257568,1.3059359788894653,1.4510400295257568,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,2546,nan,11,6.7562099397182465,6.767121163219788,1.6300944089889526,1.6300944089889526,1.4670850038528442,1.6300944089889526,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,2564,nan,18,5.792555773630738,5.801631552088287,1.566651463508606,1.566651463508606,1.409986138343811,1.566651463508606,nan,nan,nan,nan,nan,nan,nan,nan,nan
129,2584,nan,20,10.545908257365227,10.562022970132,1.5151784420013428,1.5151784420013428,1.3636605739593506,1.5151784420013428,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,2599,nan,15,10.87088230252266,10.872374272594659,1.681771159172058,1.681771159172058,1.5135939121246338,1.681771159172058,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,2620,nan,21,7.028818801511079,7.02068099065953,1.462522268295288,1.462522268295288,1.316269874572754,1.462522268295288,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,2634,nan,14,10.430847406387329,10.428293426167237,1.1876142024993896,1.1876142024993896,1.0688527822494507,1.1876142024993896,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,2653,nan,19,16.893662229180336,16.911042802468636,1.5910934209823608,1.5910934209823608,1.4319840669631958,1.5910934209823608,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,2674,nan,21,14.146641790866852,14.152021913691677,1.3493578433990479,1.3493578433990479,1.2144217491149902,1.3493578433990479,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,2691,nan,17,9.538462802767754,9.545672061256273,1.5866705179214478,1.5866705179214478,1.4280034303665161,1.5866705179214478,nan,nan,nan,nan,nan,nan,nan,nan,nan
136,2710,nan,19,12.740588515996933,12.746194764525065,1.3824679851531982,1.3824679851531982,1.2442210912704468,1.3824679851531982,nan,nan,nan,nan,nan,nan,nan,nan,nan
137,2779,nan,69,93.57076823711395,93.6168759602298,1.4854423999786377,1.4854423999786377,1.3368980884552002,1.4854423999786377,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,2813,nan,34,10.186321054585278,10.255130930466247,1.3108601570129395,1.3108601570129395,1.1797740459442139,1.3108601570129395,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,2835,nan,22,22.275097250938416,22.280927543775828,1.294136643409729,1.294136643409729,1.1647230386734009,1.294136643409729,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,2865,nan,30,23.57609650492668,23.587922315097703,1.588318943977356,1.588318943977356,1.4294869899749756,1.588318943977356,nan,nan,nan,nan,nan,nan,nan,nan,nan
141,2881,nan,16,9.856235258281231,9.866492123807665,1.5236027240753174,1.5236027240753174,1.3712425231933594,1.5236027240753174,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,2922,nan,41,55.44325613975525,55.45530181020804,1.624366044998169,1.624366044998169,1.4619293212890625,1.624366044998169,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,2936,nan,14,10.279919922351837,10.284615466750704,1.3503013849258423,1.3503013849258423,1.2152711153030396,1.3503013849258423,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,2972,nan,36,34.41777762770653,34.43843510860995,1.5884699821472168,1.5884699821472168,1.4296231269836426,1.5884699821472168,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,2983,nan,11,5.569964036345482,5.572202670230164,1.6261487007141113,1.6261487007141113,1.463533878326416,1.6261487007141113,nan,nan,nan,nan,nan,nan,nan,nan,nan
146,3000,nan,17,12.812002092599869,12.807827999961114,1.6205658912658691,1.6205658912658691,1.4585092067718506,1.6205658912658691,nan,nan,nan,nan,nan,nan,nan,nan,nan
147,3012,nan,12,6.8373208194971085,6.851715993418157,1.5203356742858887,1.5203356742858887,1.368302345275879,1.5203356742858887,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,3026,nan,14,11.119469821453094,11.113782297406514,1.7052338123321533,1.7052338123321533,1.5347106456756592,1.7052338123321533,nan,nan,nan,nan,nan,nan,nan,nan,nan
149,3044,nan,18,11.097773343324661,11.10538391230466,1.5436804294586182,1.5436804294586182,1.3893123865127563,1.5436804294586182,nan,nan,nan,nan,nan,nan,nan,nan,nan
150,3070,78.66420225479297,26,13.897037781774998,13.907363423714978,1.470656156539917,1.470656156539917,1.3235903978347778,1.470656156539917,nan,nan,nan,nan,nan,nan,nan,nan,nan
151,3081,nan,11,8.342564642429352,8.341377745460322,1.4487513303756714,1.4487513303756714,1.3038760423660278,1.4487513303756714,nan,nan,nan,nan,nan,nan,nan,nan,nan
152,3095,nan,14,11.35298815369606,11.360870135177695,1.4543859958648682,1.4543859958648682,1.3089474439620972,1.4543859958648682,nan,nan,nan,nan,nan,nan,nan,nan,nan
153,3114,nan,19,11.574864372611046,11.616400200039092,1.327662467956543,1.327662467956543,1.1948963403701782,1.327662467956543,nan,nan,nan,nan,nan,nan,nan,nan,nan
