episode,total_steps,eval_reward_avg,ep_steps,reward,env_return,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon
41,893,nan,14,12.603496274445206,12.595383563359908,1.4363996982574463,1.4363996982574463,1.292759895324707,1.4363996982574463,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,934,nan,41,37.036279171705246,37.03908287059761,1.6440194845199585,1.6440194845199585,1.4796175956726074,1.6440194845199585,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,947,nan,13,3.1419050497934222,3.1512606756911734,1.4738774299621582,1.4738774299621582,1.3264896869659424,1.4738774299621582,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,974,nan,27,10.022270560264587,10.051933091276613,1.4485408067703247,1.4485408067703247,1.3036866188049316,1.4485408067703247,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,989,nan,15,10.228356420993805,10.23013858507874,1.5464714765548706,1.5464714765548706,1.39182448387146,1.5464714765548706,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,1020,nan,31,26.97800082754111,26.980587790679582,1.4566802978515625,1.4566802978515625,1.3110121488571167,1.4566802978515625,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,1043,nan,23,14.553740739822388,14.553494955690224,1.3939539194107056,1.3939539194107056,1.2545584440231323,1.3939539194107056,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,1063,nan,20,20.552267722785473,20.56162477054367,1.5456422567367554,1.5456422567367554,1.3910778760910034,1.5456422567367554,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,1081,nan,18,6.6383815130684525,6.652513425794941,1.3560435771942139,1.3560435771942139,1.2204393148422241,1.3560435771942139,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,1103,35.41546743119358,22,20.555674619972706,20.571965819146275,1.2210785150527954,1.2210785150527954,1.098970890045166,1.2210785150527954,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,1127,nan,24,13.36773041728884,13.40130732943863,1.397970199584961,1.397970199584961,1.2581731081008911,1.397970199584961,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,1154,nan,27,21.886334866285324,21.882126769268783,1.4668382406234741,1.4668382406234741,1.3201544284820557,1.4668382406234741,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,1174,nan,20,18.77400602400303,18.767433010272107,1.428994059562683,1.428994059562683,1.2860946655273438,1.428994059562683,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,1202,nan,28,11.425498389871791,11.451419799673491,1.6057260036468506,1.6057260036468506,1.4451531171798706,1.6057260036468506,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,1220,nan,18,11.503504306077957,11.506815774434267,1.6453603506088257,1.6453603506088257,1.4808241128921509,1.6453603506088257,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,1234,nan,14,7.866863965988159,7.859989232504871,1.4277706146240234,1.4277706146240234,1.2849934101104736,1.4277706146240234,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,1252,nan,18,12.041510045528412,12.049113521276894,1.5436780452728271,1.5436780452728271,1.3893102407455444,1.5436780452728271,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,1298,nan,46,41.06670416891575,41.069534902585545,1.3059269189834595,1.3059269189834595,1.1753342151641846,1.3059269189834595,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,1317,nan,19,19.48237207531929,19.489684660786903,1.3059015274047852,1.3059015274047852,1.1753113269805908,1.3059015274047852,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,1332,nan,15,5.699242323637009,5.6905983851882995,1.7072798013687134,1.7072798013687134,1.5365517139434814,1.7072798013687134,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,1350,nan,18,12.449223160743713,12.462457380545604,1.516399621963501,1.516399621963501,1.3647596836090088,1.516399621963501,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,1375,nan,25,17.402860939502716,17.434642691713037,1.5712984800338745,1.5712984800338745,1.4141687154769897,1.5712984800338745,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,1390,nan,15,11.64082744717598,11.634106486339286,1.3189771175384521,1.3189771175384521,1.187079668045044,1.3189771175384521,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,1406,nan,16,12.57304647564888,12.57044278770603,1.566906213760376,1.566906213760376,1.4102154970169067,1.566906213760376,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,1439,nan,33,44.18096190690994,44.17760082117442,1.496766209602356,1.496766209602356,1.3470896482467651,1.496766209602356,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,1461,nan,22,7.62102234410122,7.641663388656977,1.540924072265625,1.540924072265625,1.3868317604064941,1.540924072265625,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,1473,nan,12,8.447008520364761,8.447504554355831,1.37904691696167,1.37904691696167,1.2411422729492188,1.37904691696167,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,1485,nan,12,5.417951513081789,5.413207253478034,1.633402705192566,1.633402705192566,1.470062255859375,1.633402705192566,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,1498,nan,13,6.610956996679306,6.61308085795157,1.2939172983169556,1.2939172983169556,1.1645255088806152,1.2939172983169556,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,1511,nan,13,7.954448491334915,7.967873026123516,1.5364559888839722,1.5364559888839722,1.3828104734420776,1.5364559888839722,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,1541,nan,30,8.733098304830492,8.742449300654613,1.4162888526916504,1.4162888526916504,1.2746598720550537,1.4162888526916504,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,1572,nan,31,39.792072892189026,39.79766297514409,1.5143669843673706,1.5143669843673706,1.3629302978515625,1.5143669843673706,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,1611,nan,39,32.684542775154114,32.685183416033276,1.260504126548767,1.260504126548767,1.1344536542892456,1.260504126548767,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,1630,nan,19,12.440700210630894,12.441183732551128,1.4047396183013916,1.4047396183013916,1.264265775680542,1.4047396183013916,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,1673,nan,43,52.236828833818436,52.249734138202754,1.492567539215088,1.492567539215088,1.3433107137680054,1.492567539215088,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,1686,nan,13,8.673416942358017,8.693398035385925,1.4851845502853394,1.4851845502853394,1.3366659879684448,1.4851845502853394,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,1718,nan,32,17.545319989323616,17.56061339025497,1.6278212070465088,1.6278212070465088,1.4650390148162842,1.6278212070465088,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,1748,nan,30,25.26198498159647,25.26171162703807,1.3506397008895874,1.3506397008895874,1.215575933456421,1.3506397008895874,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,1762,nan,14,10.743932485580444,10.763430137081453,1.2705926895141602,1.2705926895141602,1.14353346824646,1.2705926895141602,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,1821,nan,59,51.68320244550705,51.690989098016594,1.4136569499969482,1.4136569499969482,1.2722911834716797,1.4136569499969482,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,1859,nan,38,34.416068494319916,34.445350918308336,1.2731845378875732,1.2731845378875732,1.1458660364151,1.2731845378875732,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,1895,nan,36,21.398254811763763,21.412391605625647,1.36415433883667,1.36415433883667,1.227738857269287,1.36415433883667,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,1930,nan,35,23.798895433545113,23.785282206887523,1.5798838138580322,1.5798838138580322,1.4218955039978027,1.5798838138580322,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,1966,nan,36,17.017643570899963,17.041192531303423,1.364977478981018,1.364977478981018,1.2284798622131348,1.364977478981018,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,1983,nan,17,13.103455871343613,13.103561544860947,1.5318390130996704,1.5318390130996704,1.378655195236206,1.5318390130996704,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,2004,nan,21,17.861684024333954,17.886875678898008,1.3820359706878662,1.3820359706878662,1.2438324689865112,1.3820359706878662,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,2026,nan,22,12.486430309712887,12.467857144710507,1.625212550163269,1.625212550163269,1.4626911878585815,1.625212550163269,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,2049,nan,23,24.638001397252083,24.63653098225654,1.5978080034255981,1.5978080034255981,1.4380271434783936,1.5978080034255981,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,2060,nan,11,8.312635347247124,8.313573059122321,1.5653935670852661,1.5653935670852661,1.4088542461395264,1.5653935670852661,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,2085,nan,25,10.100420579314232,10.098673194858973,1.541426181793213,1.541426181793213,1.387283444404602,1.541426181793213,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,2103,nan,18,12.11299741268158,12.114717502314585,1.4901082515716553,1.4901082515716553,1.341097354888916,1.4901082515716553,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,2120,nan,17,15.636208893731236,15.629043659525758,1.3314937353134155,1.3314937353134155,1.1983442306518555,1.3314937353134155,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,2138,nan,18,10.927045479416847,10.929255763542178,1.39522385597229,1.39522385597229,1.2557015419006348,1.39522385597229,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,2154,nan,16,5.330007962882519,5.349359277738857,1.292590856552124,1.292590856552124,1.1633317470550537,1.292590856552124,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,2166,nan,12,5.907987669110298,5.919627661006446,1.6365588903427124,1.6365588903427124,1.4729028940200806,1.6365588903427124,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,2197,nan,31,28.246039986610413,28.251052473705137,1.518810510635376,1.518810510635376,1.3669294118881226,1.518810510635376,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,2211,nan,14,5.817901418544352,5.8258537508712385,1.3627996444702148,1.3627996444702148,1.2265197038650513,1.3627996444702148,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,2227,nan,16,13.656053900718689,13.657589721184436,1.4597151279449463,1.4597151279449463,1.3137434720993042,1.4597151279449463,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,2245,nan,18,12.586103945970535,12.59639109808733,1.2178170680999756,1.2178170680999756,1.0960354804992676,1.2178170680999756,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,2268,35.342022270085735,23,14.442450016736984,14.448766297932162,1.3803139925003052,1.3803139925003052,1.2422826290130615,1.3803139925003052,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,2283,nan,15,11.65534257888794,11.659103447179088,1.5329394340515137,1.5329394340515137,1.3796452283859253,1.5329394340515137,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,2292,nan,9,5.655679523944855,5.655110369130839,1.6361994743347168,1.6361994743347168,1.4725794792175293,1.6361994743347168,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,2317,nan,25,19.740328580141068,19.753420450340563,1.3799296617507935,1.3799296617507935,1.2419366836547852,1.3799296617507935,nan,nan,nan,nan,nan,nan,nan,nan,nan
104,2337,nan,20,14.75375971198082,14.764912399720867,1.5025255680084229,1.5025255680084229,1.352272868156433,1.5025255680084229,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,2382,nan,45,27.066502921283245,27.091694872234125,1.4807454347610474,1.4807454347610474,1.332671046257019,1.4807454347610474,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,2392,nan,10,5.531381994485855,5.524477859169561,1.6268752813339233,1.6268752813339233,1.464187741279602,1.6268752813339233,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,2422,nan,30,18.087491899728775,18.117679740557566,1.5042479038238525,1.5042479038238525,1.353823184967041,1.5042479038238525,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,2448,nan,26,24.440148264169693,24.447425247716033,1.2709503173828125,1.2709503173828125,1.1438552141189575,1.2709503173828125,nan,nan,nan,nan,nan,nan,nan,nan,nan
109,2463,nan,15,10.750706776976585,10.757271643469876,1.4571805000305176,1.4571805000305176,1.3114625215530396,1.4571805000305176,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,2477,nan,14,10.84320616722107,10.84314663387837,1.2454532384872437,1.2454532384872437,1.1209080219268799,1.2454532384872437,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,2486,nan,9,5.046690672636032,5.04145677007781,1.6537456512451172,1.6537456512451172,1.4883710145950317,1.6537456512451172,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,2512,nan,26,18.37188321352005,18.38729657153447,1.3637067079544067,1.3637067079544067,1.2273359298706055,1.3637067079544067,nan,nan,nan,nan,nan,nan,nan,nan,nan
113,2524,nan,12,6.518384277820587,6.53223584501865,1.4686914682388306,1.4686914682388306,1.3218225240707397,1.4686914682388306,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,2535,nan,11,7.827444970607758,7.850725966893813,1.6371502876281738,1.6371502876281738,1.4734352827072144,1.6371502876281738,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,2560,nan,25,16.18079188466072,16.209156283218107,1.3811683654785156,1.3811683654785156,1.2430514097213745,1.3811683654785156,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,2574,nan,14,12.321859121322632,12.319837166989723,1.4253408908843994,1.4253408908843994,1.282806634902954,1.4253408908843994,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,2589,nan,15,12.76399564370513,12.768078814421711,1.4726173877716064,1.4726173877716064,1.3253556489944458,1.4726173877716064,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,2615,nan,26,24.008812725543976,24.018610728635426,1.3556053638458252,1.3556053638458252,1.220044732093811,1.3556053638458252,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,2654,nan,39,30.298529852181673,30.318569946630245,1.6216239929199219,1.6216239929199219,1.4594615697860718,1.6216239929199219,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,2684,nan,30,14.785826038569212,14.799590676787682,1.2545942068099976,1.2545942068099976,1.1291345357894897,1.2545942068099976,nan,nan,nan,nan,nan,nan,nan,nan,nan
121,2701,nan,17,6.428823670372367,6.434983710002456,1.4325541257858276,1.4325541257858276,1.2892986536026,1.4325541257858276,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,2725,nan,24,11.642068818211555,11.6476033171563,1.237565517425537,1.237565517425537,1.1138089895248413,1.237565517425537,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,2749,nan,24,26.625216454267502,26.64534260785483,1.256965160369873,1.256965160369873,1.1312686204910278,1.256965160369873,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,2776,nan,27,26.318264953792095,26.32366653998107,1.4741607904434204,1.4741607904434204,1.326744794845581,1.4741607904434204,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,2791,nan,15,12.910524725914001,12.909857516363063,1.5481133460998535,1.5481133460998535,1.393302083015442,1.5481133460998535,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,2811,nan,20,9.816383481025696,9.823142114209887,1.540797233581543,1.540797233581543,1.3867173194885254,1.540797233581543,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,2831,nan,20,7.827463829657063,7.852320148990624,1.5244014263153076,1.5244014263153076,1.3719613552093506,1.5244014263153076,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,2852,nan,21,12.371911354362965,12.387926455532371,1.5565450191497803,1.5565450191497803,1.4008904695510864,1.5565450191497803,nan,nan,nan,nan,nan,nan,nan,nan,nan
129,2879,nan,27,16.22360922023654,16.243645868465393,1.501039981842041,1.501039981842041,1.350935935974121,1.501039981842041,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,2893,nan,14,5.6595630664378405,5.674723410725264,1.3313525915145874,1.3313525915145874,1.1982172727584839,1.3313525915145874,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,2925,nan,32,10.528654016554356,10.54122656092101,1.387843370437622,1.387843370437622,1.2490589618682861,1.387843370437622,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,2942,nan,17,9.345951348543167,9.35067165770892,1.4166505336761475,1.4166505336761475,1.2749853134155273,1.4166505336761475,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,2953,nan,11,6.7870833575725555,6.797885538839463,1.5862385034561157,1.5862385034561157,1.427614688873291,1.5862385034561157,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,2991,nan,38,43.547555699944496,43.57772268157233,1.5918066501617432,1.5918066501617432,1.4326258897781372,1.5918066501617432,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,3008,nan,17,15.238635152578354,15.254598698353346,1.414324402809143,1.414324402809143,1.2728917598724365,1.414324402809143,nan,nan,nan,nan,nan,nan,nan,nan,nan
136,3030,nan,22,9.365805227309465,9.364755885871954,1.5259662866592407,1.5259662866592407,1.3733694553375244,1.5259662866592407,nan,nan,nan,nan,nan,nan,nan,nan,nan
137,3050,nan,20,24.465446770191193,24.476196349363164,1.5359580516815186,1.5359580516815186,1.3823621273040771,1.5359580516815186,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,3063,nan,13,6.9415354281663895,6.948533757454333,1.4108116626739502,1.4108116626739502,1.2697304487228394,1.4108116626739502,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,3078,nan,15,13.306477518752217,13.31130639199065,1.285436987876892,1.285436987876892,1.1568931341171265,1.285436987876892,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,3096,nan,18,6.561713304370642,6.569774412066983,1.3892632722854614,1.3892632722854614,1.25033700466156,1.3892632722854614,nan,nan,nan,nan,nan,nan,nan,nan,nan
141,3113,nan,17,9.176808455958962,9.190937632601958,1.2474600076675415,1.2474600076675415,1.1227140426635742,1.2474600076675415,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,3137,nan,24,19.733746260404587,19.744933741489156,1.418643593788147,1.418643593788147,1.2767791748046875,1.418643593788147,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,3148,nan,11,8.352356106042862,8.361555953008986,1.4356036186218262,1.4356036186218262,1.2920432090759277,1.4356036186218262,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,3167,nan,19,19.604509264230728,19.610515098275577,1.4776418209075928,1.4776418209075928,1.3298777341842651,1.4776418209075928,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,3181,nan,14,9.253748029470444,9.250390116132294,1.545401930809021,1.545401930809021,1.3908617496490479,1.545401930809021,nan,nan,nan,nan,nan,nan,nan,nan,nan
146,3201,nan,20,18.561663640197366,18.559154149999912,1.2039039134979248,1.2039039134979248,1.0835137367248535,1.2039039134979248,nan,nan,nan,nan,nan,nan,nan,nan,nan
147,3219,nan,18,9.659262329339981,9.66332164209095,1.2765213251113892,1.2765213251113892,1.1488691568374634,1.2765213251113892,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,3233,nan,14,12.762255907058716,12.760952717698624,1.5652323961257935,1.5652323961257935,1.408709168434143,1.5652323961257935,nan,nan,nan,nan,nan,nan,nan,nan,nan
149,3257,nan,24,7.437528880313039,7.469853003036862,1.4087437391281128,1.4087437391281128,1.2678693532943726,1.4087437391281128,nan,nan,nan,nan,nan,nan,nan,nan,nan
150,3281,35.61259682297312,24,23.51394981262274,23.537984429147507,1.332086443901062,1.332086443901062,1.1988779306411743,1.332086443901062,nan,nan,nan,nan,nan,nan,nan,nan,nan
151,3333,nan,52,86.99924635887146,87.02465851086507,1.4286952018737793,1.4286952018737793,1.2858257293701172,1.4286952018737793,nan,nan,nan,nan,nan,nan,nan,nan,nan
152,3355,nan,22,22.40909194946289,22.44758458513122,1.474982500076294,1.474982500076294,1.3274842500686646,1.474982500076294,nan,nan,nan,nan,nan,nan,nan,nan,nan
153,3376,nan,21,10.25518573820591,10.27058208739468,1.2172291278839111,1.2172291278839111,1.095506191253662,1.2172291278839111,nan,nan,nan,nan,nan,nan,nan,nan,nan
154,3402,nan,26,21.444886028766632,21.4528354335669,1.5671260356903076,1.5671260356903076,1.4104132652282715,1.5671260356903076,nan,nan,nan,nan,nan,nan,nan,nan,nan
155,3420,nan,18,17.14287555962801,17.15330254804259,1.5425771474838257,1.5425771474838257,1.3883193731307983,1.5425771474838257,nan,nan,nan,nan,nan,nan,nan,nan,nan
