seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
2,1,98,-120.3718400746584,1.3264486520570151,1.3548212717382275,1.1275997287308683,1.2841380235491966,nan,nan,nan,98,0.1,nan,nan,nan,nan,nan,nan,nan
2,2,170,-116.8518024161458,1.6469559646728966,1.6642096090233989,1.3730732443638973,1.5466032808439598,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
2,3,1770,-74.02878018305637,1.584040753567242,1.6015833178535104,1.2519888738030567,1.4136162604484708,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,4,3370,-90.55401178752072,1.6312918243394234,1.6488299410883338,1.3025409916555508,1.469573634751141,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,5,3415,-104.77850883081555,1.9784518877665203,1.9943485409021378,1.6823076377312343,1.8879452970292834,nan,nan,nan,45,0.1,nan,nan,nan,nan,nan,nan,nan
2,6,3552,-119.78639901150018,1.4818098295452822,1.5017918533217298,1.1895241372994263,1.3448946522752734,nan,nan,nan,137,0.1,nan,nan,nan,nan,nan,nan,nan
2,7,3613,-102.96516351634637,1.7628680658145028,1.7853549044640338,1.4958284858797417,1.685415029037194,nan,nan,nan,61,0.1,nan,nan,nan,nan,nan,nan,nan
2,8,5213,-79.35757817956619,1.5882065723881533,1.6060717303678393,1.2686163574981038,1.4321460348460824,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,9,6813,-95.01250151387649,1.608312655306072,1.6278975277394057,1.2851771231816382,1.4512457468081266,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,10,6885,-116.6322639733553,1.5180593329585261,1.539712916024857,1.2652634953459103,1.4323761748770873,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
2,11,8485,-81.00071018212475,1.557376308114035,1.5757413299754262,1.2288934909790987,1.3881570086441934,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
2,12,8557,-114.58732393104583,1.491064449565278,1.5094870215074883,1.1710537606850266,1.321986237540841,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
2,13,8644,-107.19793720822781,1.7002414973645374,1.7177872030899441,1.406420589178458,1.5835764260812737,nan,nan,nan,87,0.1,nan,nan,nan,nan,nan,nan,nan
2,14,10236,-202.015764201642,1.388696755095234,1.4226129292112648,1.095495665538354,1.2564345205099738,nan,nan,8.90607481652405,1592,0.1,nan,nan,nan,nan,nan,nan,nan
2,15,10400,-136.68443502206355,0.2670554522958743,0.6251101581516062,0.18019217717256852,0.5468183924421305,0.3882924356521704,0.6475610500726945,40.08622773747775,164,0.1,1.4061284065246582,1.8130302264140203,2.5798256397247314,0.0,1.0,1.8286548852920532,0.1112601908109591
2,16,10519,-106.91210978105664,0.32967947558656396,0.9602095539830312,0.19433854438927994,0.8694332850580456,0.165199028365314,0.6103076788783074,46.123126441104844,119,0.1,1.3925777673721313,1.8037693279981613,2.517291307449341,0.0,1.0,1.8132846355438232,0.11431465237971113
2,17,10563,-107.66024800390005,0.5061117814515125,1.1473234302618287,0.41962920349429955,1.064541490917856,0.10491427328528427,0.5744618572839877,34.61781092211604,44,0.1,1.3866595029830933,1.8011439829337887,2.4512624740600586,0.0,1.0,1.7496432065963745,0.10486069636599599
2,18,10671,-104.47407005913556,0.24385181137498607,1.1126079890463088,0.19768451537109083,1.0488614230244249,0.09914461207099078,0.5414720884183558,42.09547127962112,108,0.1,1.3853178024291992,1.7944704939679401,2.39250111579895,0.0,1.0,1.7385303974151611,0.10733840701842431
2,19,10772,-101.35318755079061,0.4140962348849799,0.7823430137469036,0.32167330834240015,0.7104209261660529,0.09730060049673406,0.5094176927717721,42.44235313326121,101,0.1,1.3819124698638916,1.7914675526502655,2.332115650177002,0.0,1.0,1.6828309297561646,0.12989294214891975
2,20,10827,-115.75137323653325,0.5822371423921802,0.8883879081769424,0.4301186054944992,0.7794571941549128,0.09461988164555458,0.4801013076589221,38.32954833745956,55,0.1,1.375616431236267,1.7850210360118322,2.2604455947875977,0.0,1.0,1.6544885635375977,0.1180726694221114
