seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg
2,53,18693,-114.58908875286579,67,15.179422785341739,0.045152768816936896,2,18693,829440,1.988546081384023,1.9925782606005669,1.8996710042158762
2,54,18748,-114.1557791531086,55,13.289551759958266,0.044944893265968046,2,18748,860160,2.026933013498783,2.03450490295887,1.9542915871739388
2,55,18793,-111.63289442658424,45,11.865909699350595,0.044658091630293356,2,18793,890880,2.284168792143464,2.2799503937363625,2.2159792058169843
2,56,18836,-110.69183346256614,43,15.372743421792984,0.044384385580749815,2,18836,921600,2.2320930384099484,2.233703690767288,2.1035715147852896
2,57,18880,-114.36360121145844,44,9.993793072551489,0.04413638161878063,2,18880,952320,2.431104916334152,2.4214670091867445,2.3706195145845412
2,58,18930,-113.59252677857876,50,15.164860251545907,0.043874954871118886,2,18930,983040,2.3273239129781724,2.335980915427208,2.289463137984276
2,59,19021,-120.94182375073433,91,11.836256913344066,0.04365584500916472,2,19021,1000000,2.448687332206302,2.4501499854856066,2.3902200003465017
2,60,19079,-119.90773953869939,58,14.38970937371254,0.04335850518834484,3,19079,1000000,2.404663566350937,2.394211634397507,2.333364099264145
2,61,20679,-127.52945302985609,1600,10.471464162766933,0.043124639353639374,3,20679,1000000,2.8209125546226277,2.823508411496878,2.781252973258961
2,62,20771,-106.27487533912063,92,9.940354974402322,0.04001110528750966,3,20771,1000000,3.554476759168837,3.556814450687832,3.5117032210032146
2,63,20846,-106.78515428584069,75,9.937430733016559,0.039688205203892275,3,20846,1000000,3.3629375985690526,3.367225818974631,3.342642876080104
2,64,20932,-116.86942832358181,86,10.172165131568908,0.039543507502648075,3,20932,1000000,3.34165940284729,3.3315409682691097,3.2865946594625712
2,65,22532,-147.9703709576279,1600,6.5880219014454635,0.039360902119627214,3,22532,1000000,3.4965677770785986,3.501293438244611,3.468498839717358
2,66,22565,-107.9505033493042,33,6.159548605481784,0.0369892595928501,3,22565,1000000,3.6767915725708007,3.6828502496083577,3.6580535729726154
2,67,24165,-138.2534102741629,1600,4.3337617619615045,0.03666235962882638,3,24165,1000000,3.9361620842292906,3.9342691283114255,3.9124070399813355
2,68,24250,-102.29904673900455,85,3.680875859037042,0.03455591135334673,3,24250,1000000,4.285360330343247,4.2777747169137,4.269485884904862
2,69,24312,-101.33920719847083,62,4.451026592900356,0.03440076535210965,3,24312,1000000,4.211380171775818,4.217290461063385,4.194593989849091
2,70,24380,-98.5668978933245,68,4.661732315768798,0.03426588665139168,3,24380,1000000,3.969511171181997,3.9736732661724092,3.9394768436749774
2,71,24441,-101.45882272161543,61,4.366304312646389,0.03417585311098057,3,24441,1000000,3.9840128809213637,3.990907645225525,3.996621322631836
2,72,24495,-107.32709190249443,54,4.240012114644051,0.034061739686549755,3,24495,1000000,4.308445334434509,4.283772315979004,4.298071002960205
2,73,24547,-109.38010559603572,52,4.0912210422754285,0.03393830628379395,3,24547,1000000,4.173331816196441,4.183455832004547,4.156830203533173
2,74,24617,-105.70652247499675,70,5.510255579011781,0.0338152291011392,3,24617,1000000,3.9417566316468373,3.9507295727729796,3.9158279112407137
2,75,24703,-95.26418276131153,86,4.974432013183832,0.033756511104810566,3,24703,1000000,4.159415666759014,4.165063600987196,4.134368839114904
2,76,24751,-105.77628921438009,48,5.5061964325606825,0.033685077477194784,3,24751,1000000,4.017122507095337,4.015964105725288,3.9502005219459533
2,77,24816,-105.2991001047194,65,5.674080974360307,0.03355626128096548,3,24816,1000000,4.071184112628301,4.086157560348511,4.079358905553818
2,78,24863,-107.50834808498621,47,5.9700409665703775,0.033455547060455296,3,24863,1000000,4.376007795333862,4.360460619628429,4.335387712717056
2,79,24942,-101.1562900384888,79,5.42423663011619,0.03335349091370286,3,24942,1000000,3.956718719005585,3.9629495177950176,3.923749426433018
2,80,25013,-99.35649825166911,71,6.203604617289135,0.03328512806022905,4,25013,1000000,3.994112753868103,4.013783632005964,4.004946838106428
2,81,25450,-150.0794063033536,437,4.859772722319115,0.033182538364761066,4,25450,1000000,4.281220858457477,4.283559740559999,4.2572268613549165
2,82,25550,-111.61411373317242,100,5.201167614758015,0.03362294441145478,4,25550,1000000,4.330634607076645,4.332041585445404,4.303851429224014
2,83,25627,-99.62959832791239,77,3.852523786681039,0.033572597590961845,4,25627,1000000,4.36172114440373,4.3682190486363,4.344414404460362
2,84,26120,-153.3545810971409,493,3.719075439657484,0.03352846599991123,4,26120,1000000,4.460525809988684,4.469612347228186,4.447865967604579
2,85,26179,-105.52899221749976,59,2.8824268063902854,0.033738398746727336,4,26179,1000000,4.540083386898041,4.506751642227173,4.496546936035156
2,86,26222,-108.87124441936612,43,3.8086533091962336,0.03364476000804917,4,26222,1000000,4.48764435350895,4.449619084596634,4.416888782382012
2,87,26280,-110.78798644244671,58,3.7590851387381554,0.03354224743674589,4,26280,1000000,4.323927164077759,4.340571999549866,4.311110534667969
2,88,26326,-108.75982309691608,46,2.561699029058218,0.033520159611076704,4,26326,1000000,4.590476006269455,4.5862524330616,4.578281742334366
2,89,26387,-109.82380980066955,61,4.205901715656122,0.03344341060816268,4,26387,1000000,4.1646139601866405,4.1711281597614285,4.149769558509191
2,90,26476,-98.16608483158052,89,3.445300660468638,0.03338309919105957,4,26476,1000000,4.357837496697902,4.353931525349617,4.344585550576449
2,91,28076,-125.28470527054742,1600,2.626847419068217,0.033353672036750416,4,28076,1000000,4.34032475149259,4.341813767440617,4.3267918988317255
2,92,29676,-73.83953393762931,1600,2.6602465820498766,0.031844266759237384,4,29676,1000000,4.317557264622301,4.318263495862484,4.305229936745018
2,93,31276,-95.48799697111826,1600,2.2625884531997142,0.031601545390659486,4,31276,1000000,4.212624738402664,4.214270497513935,4.2027980592753735
2,94,31568,-127.03085188288242,292,2.0306469067931174,0.031166791532168298,4,31568,1000000,4.439762609169401,4.445352657087918,4.4288851059716325
2,95,31645,-102.69476655963808,77,1.488769516135965,0.030872904105480447,4,31645,1000000,4.603110115868705,4.620339809145246,4.620181829588754
2,96,31733,-100.32327465340495,88,3.3399402691051363,0.03068406423175238,4,31733,1000000,4.46912469342351,4.426378607004881,4.443387219309807
2,97,31826,-99.87401859275997,93,2.083699644770887,0.030522348732765773,4,31826,1000000,4.50781948433982,4.501971817016601,4.497646657625834
2,98,31889,-101.26218396052718,63,1.5844151484469573,0.030380853384693145,4,31889,1000000,4.799657066663106,4.800234214464823,4.80781238079071
2,99,32142,-134.33812777558342,253,2.5222450504899023,0.0302630358786192,4,32142,1000000,4.582638114929199,4.5864881711006165,4.573918049573899
2,100,32228,-99.19180867262185,86,2.327171587198973,0.030232611083984375,5,32228,1000000,4.783240622282028,4.78743996322155,4.764521729946137
2,101,32706,-145.37681880919263,478,2.268347962644506,0.030096813119451206,5,32706,1000000,4.7734979495089105,4.776211667694944,4.766397907378826
2,102,33121,-134.11440912168473,415,2.123154025724748,0.03024021530734116,5,33121,1000000,4.875650100155575,4.874555527582401,4.865524722744779
2,103,33201,-96.94593507610261,80,3.217196079902351,0.030462295666953083,5,33201,1000000,4.814267647266388,4.81710661649704,4.801174074411392
2,104,33278,-102.30565191339701,77,3.4067914962768553,0.030378380704680772,5,33278,1000000,5.16796567099435,5.182379490988595,5.148117177827018
2,105,33356,-105.29579178150743,78,2.377603722683021,0.03025389752454228,5,33356,1000000,5.303375342914037,5.307516193389892,5.2975790398461475
2,106,33437,-98.3650093129836,81,1.6277868850156665,0.030161608167183704,5,33437,1000000,5.331632244586944,5.334481117129326,5.325622573494911
2,107,33519,-102.24164739996195,82,2.0724772278219463,0.030092597590425076,5,33519,1000000,5.421927455067634,5.431514394283295,5.413304373621941
2,108,33599,-100.94296186510473,80,1.6595915105193852,0.029995174633386808,5,33599,1000000,5.359313090145588,5.359977187216282,5.349343347549438
2,109,33669,-105.68754091951996,70,3.501583272431578,0.029934018364048187,5,33669,1000000,5.309671527998788,5.307078964369637,5.273920529229301
2,110,33781,-115.99463006295264,112,2.1952027766542,0.029858112536162214,5,33781,1000000,5.3697214495051995,5.370837608250705,5.377677232568915
2,111,33855,-113.2577488059178,74,2.9069706210068293,0.029764206413625153,5,33855,1000000,5.5759236540113175,5.570851690428597,5.548164343833923
2,112,33922,-103.8828340973705,67,1.597669960061709,0.02968566779028436,5,33922,1000000,5.728534317016601,5.728039189179738,5.702290391921997
2,113,34071,-92.66220242297277,149,2.972066119632551,0.029596026245542247,5,34071,1000000,5.661107044560569,5.655497821739742,5.640241694450379
2,114,34164,-113.48250434966758,93,2.8466387129492228,0.02962838918213408,5,34164,1000000,5.824276322788663,5.811964562204149,5.792913977305094
2,115,34334,-95.8749640667811,170,2.4567977222449637,0.02956430746853949,5,34334,1000000,5.791453190410839,5.790806233181673,5.767788215244518
2,116,34535,-123.99007965344936,201,2.3727429119497536,0.029535163281976584,5,34535,1000000,5.8021310007572175,5.792816948890686,5.781784802675247
2,117,34580,-105.73105703201145,45,2.2214675441384317,0.029376019042596888,5,34580,1000000,5.543273395299911,5.5479225516319275,5.5574428856372835
2,118,34626,-106.6005741469562,46,2.108456227555871,0.029266200712249602,5,34626,1000000,5.665433871746063,5.692388540506363,5.657439160346985
2,119,34677,-105.75393846258521,51,3.245201581120491,0.029151378717319466,5,34677,1000000,5.520575566291809,5.532523460388184,5.548204760551453
2,120,34781,-108.03911379026249,104,2.935192747712135,0.029035274931862032,6,34781,1000000,5.934360334873199,5.9181288146972655,5.914535527229309
2,121,34920,-99.06073309457861,139,2.0574831451360995,0.028944724123970964,6,34920,1000000,5.90475760606619,5.917420702714186,5.911057151280916
2,122,34993,-97.52411313727498,73,2.0439714035817556,0.02892442861407557,6,34993,1000000,6.045536375045776,6.082488019125802,6.041348123550415
2,123,35049,-104.26423176378012,56,2.7369798848032953,0.028892521834110514,6,35049,1000000,6.1755908107757564,6.188973746299744,6.194146733283997
2,124,35112,-97.65709083899856,63,1.8362775512039662,0.028782627366337122,6,35112,1000000,6.043049542109172,6.067131801446279,6.043368844191233
2,125,35171,-101.28998746350408,59,3.0611351624131204,0.028769554621075482,6,35171,1000000,5.79423376083374,5.7901538515090945,5.773314514160156
2,126,35248,-99.54539042338729,77,2.82986033814294,0.028719598300519362,6,35248,1000000,5.9388749361038204,5.936403935296195,5.91155115876879
2,127,35316,-102.18194538168609,68,2.0616649493575094,0.028669086462136024,6,35316,1000000,6.232171185811361,6.226045974095663,6.219154938062032
2,128,35371,-104.87534679286182,55,2.5605327773094175,0.02862297468286216,6,35371,1000000,6.00502233505249,6.019504699707031,6.001200284957886
2,129,35421,-106.08220532909036,50,2.0866876524686813,0.02853220551036262,6,35421,1000000,6.369708108901977,6.361065211296082,6.336649446487427
2,130,35484,-103.12824432365596,63,3.3878704433639846,0.02841207823549636,6,35484,1000000,6.4465805729230246,6.448824175198873,6.451828527450561
2,131,35533,-106.85442197136581,49,2.338240955770016,0.028368291167929265,6,35533,1000000,6.16128500699997,6.1468406021595,6.120901584625244
2,132,35581,-105.98039640113711,48,2.43136319629848,0.028269683812623438,6,35581,1000000,6.158968341350556,6.107013177871704,6.124433767795563
2,133,35629,-105.18076971638948,48,1.9870377752929926,0.028162310926630588,6,35629,1000000,5.92318280339241,5.920738887786865,5.924791771173477
2,134,35690,-98.27503603510559,61,2.6917727443079156,0.02806481142713726,6,35690,1000000,6.422258218129476,6.393407305081685,6.384545358022054
2,135,35737,-104.63634525984526,47,2.468935602158308,0.028034995054955675,6,35737,1000000,5.9825998663902284,6.0002525568008425,5.983421039581299
2,136,35784,-105.53308254107833,47,1.9931258115917445,0.027941102069094597,6,35784,1000000,6.455326795578003,6.475977563858033,6.465298211574554
2,137,35910,-110.24630359467119,126,2.5760669390360516,0.027840680697803304,6,35910,1000000,6.215971642732621,6.196634141604106,6.198482612768809
2,138,36000,-114.15761929843575,90,1.8702755105164317,0.027858487756124563,6,36000,1000000,6.039975108040704,6.010080501768324,6.013517297638787
2,139,36067,-108.76964155724272,67,3.548413665344318,0.027787208244027126,6,36067,1000000,6.37442854642868,6.349306356906891,6.331196788946787
2,140,36119,-99.20490152668208,52,3.3127865904569624,0.027704382009272065,7,36119,1000000,6.257975730895996,6.23978141784668,6.254277057647705
2,141,36279,-96.08054140396416,160,2.38955164863728,0.02767131933347976,7,36279,1000000,6.350390151143074,6.356427235901355,6.343922625482082
2,142,36401,-106.75607226695865,122,2.884224081784487,0.02765915403781067,7,36401,1000000,6.221088322003682,6.215794825553894,6.200656791528066
2,143,36455,-108.27609985833988,54,2.3310363891720773,0.027604796817010276,7,36455,1000000,6.341535320281983,6.345324201583862,6.331470766067505
2,144,36563,-112.10955354291946,108,1.88396443516016,0.02753269917073664,7,36563,1000000,6.118820629119873,6.12060941696167,6.106897866725921
2,145,36705,-100.64641449926421,142,2.277258723016296,0.027478183413300435,7,36705,1000000,6.185797892298017,6.1916204707963125,6.171977305412293
2,146,36805,-99.75100452825427,100,2.6627235855162144,0.027434139955780167,7,36805,1000000,6.220621159076691,6.216100428104401,6.220301735401153
2,147,36877,-101.48561472445726,72,2.0521789846675738,0.02741786569165878,7,36877,1000000,6.075281766482762,6.077732103211539,6.085487106868199
2,148,36942,-102.84038754261564,65,1.9933971822261811,0.027391338885623822,7,36942,1000000,5.97665045261383,5.938487342993418,5.942714405059815
2,149,36990,-102.9427698533982,48,3.3515367828309537,0.027379838661808105,7,36990,1000000,6.220719254016876,6.212414646148682,6.18573112487793
2,150,37047,-102.1110264994204,57,2.674497710764408,0.027354085249653846,7,37047,1000000,5.946152729988098,5.9384874868392945,5.938413476943969
2,151,37109,-100.62740198569372,62,3.194894027461608,0.027313148020766675,7,37109,1000000,6.13935817082723,6.131586122512817,6.119882456461588
2,152,37155,-107.14067310467362,46,2.337453530356288,0.027284955370446874,7,37155,1000000,6.201957195997238,6.202772718667984,6.177519929409027
2,153,37205,-105.79454459808767,50,2.7974339145421983,0.027225555608841195,7,37205,1000000,6.203377785682679,6.19173189163208,6.202135553359986
2,154,37264,-104.8548564100638,59,2.8594360622763633,0.027173117678398372,7,37264,1000000,6.412544913291931,6.384483652114868,6.359290232658386
2,155,37313,-100.84034549631178,49,2.6538027793169023,0.027147913356793337,7,37313,1000000,6.226588267087936,6.226895958185196,6.237188321352005
2,156,37376,-102.90085328742862,63,3.8644803424676257,0.02711348245969449,7,37376,1000000,5.9919002771377565,5.969083917140961,5.969067800045013
2,157,37431,-100.11628249287605,55,3.5360639721155165,0.027104270573042027,7,37431,1000000,6.20156349658966,6.198354825973511,6.191259317398071
2,158,37503,-104.41998921148479,72,2.380349563062191,0.027074085113052364,7,37503,1000000,6.380445081847054,6.36020142350878,6.360998289925711
2,159,37569,-98.31401681900024,66,3.262191530565421,0.02701922501160946,7,37569,1000000,6.624858975410461,6.626980896790823,6.597913825511933
2,160,37630,-102.12936408631504,61,3.234789303690195,0.026978581988988403,8,37630,1000000,6.420485019683838,6.411319025357565,6.393534143765767
2,161,37722,-101.06412368314341,92,2.6918017066187327,0.026969099390112102,8,37722,1000000,6.220325928264194,6.210669106907314,6.193217839135064
2,162,37786,-98.79708191100508,64,2.376093551764886,0.026957707106222372,8,37786,1000000,6.392293028036753,6.393939352035522,6.3848000288009645
2,163,37878,-104.70852200407535,92,4.355808459056748,0.026922086103399055,8,37878,1000000,6.310180587238736,6.319559984736973,6.30849650171068
2,164,37949,-103.32262856792659,71,3.890801324588912,0.026922506534086874,8,37949,1000000,6.38875744002206,6.380991802896772,6.367923607145037
2,165,37998,-101.3171611558646,49,2.5885461408644916,0.02689837302576314,8,37998,1000000,6.118808555603027,6.131146693229676,6.106929326057434
2,166,38049,-101.22333702119067,51,2.6079186421632765,0.02687356964693413,8,38049,1000000,6.218565673828125,6.1982155036926265,6.1779360628128055
2,167,38098,-101.56710559874773,49,2.7829306058585646,0.026835319282369572,8,38098,1000000,6.295295894145966,6.326449310779571,6.285755503177643
2,168,38187,-102.95815540687181,89,2.827708963304758,0.026810096965280472,8,38187,1000000,6.331842207908631,6.333352851867676,6.323862946033477
2,169,38265,-103.96823049057275,78,2.389670021193368,0.02679058856578748,8,38265,1000000,6.165934256144932,6.158132856232779,6.149128529003688
2,170,38348,-100.75003626802936,83,2.3771308310329915,0.026750561800812447,8,38348,1000000,6.086789530515671,6.079687833786011,6.07396736741066
2,171,38407,-102.86425829678774,59,4.522601493299008,0.02674541226119403,8,38407,1000000,6.295664730072022,6.2996770286560055,6.275855016708374
2,172,38477,-109.43598895939067,70,3.527872031075614,0.02670310232374403,8,38477,1000000,5.940807339123317,5.925016372544425,5.919499005590167
2,173,38570,-102.49260589713231,93,2.641637394328912,0.02661076211846537,8,38570,1000000,6.386367424329122,6.3890831523471405,6.374775028228759
2,174,38647,-100.8730839220807,77,3.709667817396777,0.026582151284648314,8,38647,1000000,6.373788833618164,6.354682224137442,6.3228862149374825
2,175,38717,-108.70870077051222,70,2.784029139365469,0.026524481397536066,8,38717,1000000,6.221632650920323,6.218942356109619,6.197475348200117
2,176,38813,-104.38903773296624,96,3.3531611459122765,0.026442577151240366,8,38813,1000000,6.31266922156016,6.31222514046563,6.289540685547722
2,177,38908,-105.3427878911607,95,3.677850407527553,0.026368200888335046,8,38908,1000000,6.107489236195883,6.103112978405423,6.079095284144084
2,178,39049,-99.48583296872675,141,3.5523884566766877,0.026318225419975274,8,39049,1000000,6.21041020495551,6.215912350586483,6.208545371464321
2,179,39131,-100.3806743407622,82,3.916463427618146,0.026264593387512785,8,39131,1000000,6.100861319899559,6.100990730524063,6.080639833211899
2,180,39202,-104.28873241320252,71,3.21730965588774,0.026227262872679714,9,39202,1000000,6.511498716899327,6.524545754705157,6.482405008588518
2,181,39281,-107.19942296668887,79,3.3175009799855095,0.026166133033943592,9,39281,1000000,5.768013172490257,5.77209256376539,5.756435985224588
2,182,39350,-104.51997055765241,69,3.2888683607180913,0.026120090451343128,9,39350,1000000,6.09222107330958,6.09276272058487,6.076245051622391
2,183,39434,-102.28985533863306,84,2.3772903172299267,0.026064101676405906,9,39434,1000000,6.0197723507881165,6.003749036788941,6.006925854086876
2,184,39522,-101.67621411429718,88,2.9495669484138487,0.02602732846940751,9,39522,1000000,6.005290138721466,5.993048468232155,5.960104703903198
2,185,39588,-102.96887777745724,66,4.184112073977788,0.025973531998113378,9,39588,1000000,5.785941831270853,5.804731861750285,5.7573188225428265
2,186,39650,-102.33515879511833,62,2.190028164287408,0.025926214203367503,9,39650,1000000,5.745995358626048,5.758969116210937,5.7344667712847395
2,187,39736,-101.63090206077322,86,1.8514245416969062,0.025882086919789965,9,39736,1000000,5.764583691954613,5.775231727957726,5.769970014691353
2,188,39814,-101.90283996425569,78,2.3707765102386475,0.02582701160382199,9,39814,1000000,5.765353703498841,5.79145440033504,5.78318704196385
2,189,39909,-101.20242261141539,95,2.4921566483047273,0.025762747640731515,9,39909,1000000,5.673917627334594,5.66855038801829,5.663190997971428
2,190,39997,-101.46491475775838,88,2.1351394966244697,0.02572978252364743,9,39997,1000000,5.574803896993399,5.585560772567987,5.581668978929519
2,191,40061,-103.6709665087983,64,1.9047174160679181,0.025689946703262564,9,40061,1000000,5.373908988634745,5.368433475494385,5.363782533009847
2,192,40132,-104.12476678099483,71,2.0749480568936893,0.025648121282649344,9,40132,1000000,5.5740867512566705,5.5762117522103445,5.5790973663330075
2,193,40230,-100.44434108398855,98,2.9583603276146784,0.025587441097212654,9,40230,1000000,5.7535255617565575,5.739249783092075,5.729871887630886
2,194,40318,-102.94473081640899,88,2.789981722459197,0.025510474476338446,9,40318,1000000,5.2725104063749315,5.264075747132301,5.2431957721710205
2,195,40412,-104.2371298931539,94,2.1399515002965925,0.025472025004573434,9,40412,1000000,5.3454463299777775,5.33910516500473,5.33769583106041
2,196,40484,-104.0024236664176,72,2.9907817084874426,0.025436557576281757,9,40484,1000000,5.3355321747916085,5.331110038076129,5.317962942804609
2,197,40576,-109.30086443200707,92,2.0220887197388544,0.02538570223949881,9,40576,1000000,5.510943142573039,5.511153909895155,5.4993479119406805
2,198,40649,-103.04998344555497,73,1.886865174983229,0.025339594991869815,9,40649,1000000,5.239341754572732,5.2429941807474405,5.236807172639029
2,199,40710,-103.48754372727126,61,4.685087526092927,0.02529442958329423,9,40710,1000000,5.589563377698263,5.5986014127731325,5.585284928480784
2,200,40788,-100.21674294862896,78,2.2600582748651505,0.025258880108594894,10,40788,1000000,5.331997506959098,5.3312195880072455,5.329698443412781
2,201,40846,-103.64654664508998,58,1.9784980735182762,0.02522478179939763,10,40846,1000000,5.346550807952881,5.3260249471664425,5.3176164722442625
2,202,40920,-103.19224388338625,74,3.725227212054389,0.02518614853421847,10,40920,1000000,5.217690031869071,5.219597906725747,5.217978818075998
2,203,40994,-104.92297087982297,74,2.700122936495713,0.025117320210460096,10,40994,1000000,5.226505279541016,5.229366135597229,5.211588951519557
2,204,41058,-103.53113503940403,64,3.941384755571683,0.025110970643193772,10,41058,1000000,5.231336396932602,5.225141255060832,5.184149156014125
2,205,41117,-106.21945435833186,59,2.534766280055046,0.02505451888932536,10,41117,1000000,5.376650929450989,5.357842435836792,5.377420148849487
