seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg
1,204,31180,-101.80400669248775,48,6.287301265448332,0.030937336733149103,10,31180,1000000,2.4291309867054225,2.4075827836990356,2.413479009270668
1,205,31226,-103.104779351037,46,6.785493068397045,0.03084988610269938,10,31226,1000000,2.9496769860386847,2.9172626953572034,2.89144734069705
1,206,31281,-101.90937950625084,55,5.690250520706177,0.0307821209991438,10,31281,1000000,2.979461209177971,2.978083105683327,2.938509706258774
1,207,31331,-101.34710647491738,50,6.325107613801956,0.03071944871764691,10,31331,1000000,2.5700820231437684,2.5880457258224485,2.5448822647333147
1,208,31392,-100.72837292216718,61,6.8719827950000765,0.030620565933119404,10,31392,1000000,2.8879772946238518,2.8790531386931737,2.8673043243587015
1,209,31445,-100.62431867048144,53,6.283580431938171,0.030564923707619717,10,31445,1000000,2.482712116241455,2.5011126416921616,2.468519515693188
1,210,31515,-101.11631091684103,70,6.766383959991591,0.030512293589001146,10,31515,1000000,2.7558615018214496,2.766208401109491,2.7351542860269547
1,211,31566,-102.82476704753935,51,3.779083607196808,0.03046002971932171,10,31566,1000000,3.0124419701099394,3.038191165924072,3.0186045360565186
1,212,31615,-102.12112375674769,49,5.200826328247786,0.030369012543381393,10,31615,1000000,2.8840788036584852,2.9010361421853306,2.8701214358210563
1,213,31662,-101.84253752906807,47,4.662155339866876,0.03028439695474901,10,31662,1000000,2.895912481099367,2.8197217343375085,2.8703324273228645
1,214,31713,-102.80874849949032,51,7.525016618967056,0.030196094595723682,10,31713,1000000,2.6720693176984787,2.650883536338806,2.6110176914930343
1,215,31767,-102.77231759717688,54,5.673156533241272,0.030122919451334287,10,31767,1000000,2.7307134544849396,2.7384071487188337,2.7118600964546205
1,216,31820,-102.07043586112559,53,4.78756697177887,0.030050182813197695,10,31820,1000000,2.7370711767673495,2.7483279106020926,2.71191074937582
1,217,31879,-99.55208692140877,59,7.096966220736504,0.02995600264960079,10,31879,1000000,3.0155873036384584,3.0029447329044343,2.9901275208592413
1,218,31933,-102.38533719070256,54,5.258720821738243,0.02989623814180333,10,31933,1000000,3.2129183900356293,3.209517617225647,3.191798596084118
1,219,31984,-102.20341532956809,51,5.706810809373856,0.02982296767414257,10,31984,1000000,2.999151018857956,2.9434339350461958,2.9589200806617737
1,220,32047,-105.77389227505773,63,5.468408929308255,0.02973027345874617,10,32047,1000000,2.9416041394074757,3.004421055316925,2.938987366358439
1,221,32108,-98.54386260267347,61,6.515883980194728,0.029669888300697007,10,32108,1000000,2.9005469073851904,2.8750254452228545,2.8975997790694237
1,222,32172,-98.70549340173602,64,4.818546101947626,0.029634729324777922,10,32172,1000000,2.890373452504476,2.914868872364362,2.8747228128214677
1,223,32220,-102.88579837419093,48,6.536383531987667,0.029593045363823574,10,32220,1000000,3.1984316281974317,3.1560559928417207,3.1350336372852325
1,224,32277,-101.54000393673778,57,5.158599313497543,0.029523455502589543,10,32277,1000000,2.9936400079727172,3.0241796803474426,2.971544427871704
1,225,32338,-101.93091374542564,61,6.875972706079483,0.02946352110633617,10,32338,1000000,2.7482799256841344,2.7214089954892793,2.7253001098831495
1,226,32425,-98.29254832514562,87,4.659457566216588,0.029381591829633902,10,32425,1000000,3.0638120785355567,3.0699344374239446,3.0522038146853445
1,227,32484,-99.18956104293466,59,5.025245936512947,0.029370195246129126,10,32484,1000000,3.3042464733123778,3.33096289396286,3.3112001991271973
1,228,32557,-101.14431937318295,73,5.554767045804432,0.029302931455747475,10,32557,1000000,2.6003632328339985,2.5959588944911958,2.5676836218152728
1,229,32635,-99.29802674427629,78,4.228350410716875,0.029263540265441253,10,32635,1000000,2.907378875570638,2.935996904543468,2.9261889679091317
1,230,32707,-101.30804317444563,72,5.12551149896213,0.02923704901138159,10,32707,1000000,2.847559304322515,2.816981786063739,2.8083033289228165
1,231,32797,-100.33870771760121,90,5.534045392274857,0.029203834530367002,10,32797,1000000,2.8661084284385043,2.8679400397671593,2.846481930712859
1,232,32841,-109.62240332365036,44,4.884373062103987,0.029161060102827225,10,32841,1000000,2.5157208755612372,2.5470971576869488,2.537728674709797
1,233,32895,-106.73954516462982,54,6.468836238980293,0.02910665777065636,10,32895,1000000,2.675163643658161,2.657236543893814,2.6333973628282545
1,234,32945,-106.6465600291267,50,5.333074276447296,0.029035988155131538,10,32945,1000000,2.6832577270269393,2.693271143138409,2.6405461943149566
1,235,32988,-108.46622357517481,43,5.965385591983795,0.028978916147025302,10,32988,1000000,2.7873900778591634,2.772112166136503,2.7582315534353254
1,236,33033,-106.71584406122565,45,3.9552716098725798,0.0289103854825953,10,33033,1000000,2.560236580297351,2.532720585167408,2.5138440661132337
1,237,33121,-102.62458519171923,88,6.340519442781806,0.028853604592171133,10,33121,1000000,2.8456737004220485,2.855942153185606,2.8117651645094157
1,238,33175,-104.09174321591854,54,5.512139852046967,0.028808212381347207,10,33175,1000000,2.7178064298629763,2.749431262910366,2.7099425160884856
1,239,33219,-106.00557447224855,44,4.483906288444996,0.028746188159560357,10,33219,1000000,3.0377153500914575,3.055958704650402,2.999357967078686
1,240,33308,-100.84853085502982,89,4.829491913691163,0.028673897058888308,10,33308,1000000,2.8293233536183835,2.7927260652184485,2.7957809034734966
1,241,33389,-99.77380311489105,81,4.60484274700284,0.028616392663083016,10,33389,1000000,2.837496833503246,2.828254647925496,2.8174614857882263
1,242,33454,-100.2878542970866,65,4.515410762528578,0.028585590701072645,10,33454,1000000,2.765314021706581,2.7514653036991756,2.729523878296216
1,243,33510,-101.69461839366704,56,4.5997068697214125,0.028535714527735342,10,33510,1000000,2.9017062252759933,2.9000294256210326,2.897787136435509
1,244,33559,-105.57499144691974,49,2.789704018086195,0.02849651509943681,10,33559,1000000,2.6685315750539305,2.6507318928837775,2.6541358143091203
1,245,33732,-133.79903697595,173,3.941690058392637,0.028442346321717472,10,33732,1000000,2.6306286404238026,2.634870139903882,2.6144142848603864
1,246,33810,-103.80627999641001,78,3.721928827251707,0.028399055653059755,10,33810,1000000,2.8397121020725797,2.813025208030428,2.8166323781013487
1,247,33869,-103.65820758417249,59,3.8425319743156434,0.028348551574868687,10,33869,1000000,2.861953240633011,2.8724566924571993,2.865888610482216
1,248,33930,-102.76413163356483,61,3.706033003330231,0.028281324139485756,10,33930,1000000,2.608474798997243,2.6497706736127538,2.6357197826107344
1,249,33995,-100.15420500189066,65,3.664571767052015,0.02824683781393399,10,33995,1000000,2.7422583346565563,2.7429296925663946,2.7163802569111186
1,250,34062,-100.49559759069234,67,4.0258283461133635,0.028219007875657443,10,34062,1000000,2.5416675368944803,2.528300794959068,2.5219840869307517
1,251,34125,-101.9494146881625,63,3.6394671604037283,0.028159967505543452,10,34125,1000000,2.7726815208792686,2.7731885984539986,2.740312482913335
1,252,34190,-100.95466905087233,65,3.3912526493271193,0.02809383457335165,10,34190,1000000,2.582540867726008,2.571729533871015,2.552889546751976
1,253,34248,-100.88654964230955,58,2.945149610042572,0.028038600925589564,10,34248,1000000,2.5904811429977417,2.6192799842357637,2.5729578232765196
1,254,34307,-101.99671827722341,59,3.8862091726064683,0.028000006029256303,10,34307,1000000,2.4604615461826325,2.459634095430374,2.426244255900383
1,255,34368,-100.82643379364163,61,3.083755069474379,0.0279605045571775,10,34368,1000000,2.4200097357233363,2.4032928578555586,2.4035375182827314
1,256,34429,-102.45351793989539,61,3.7878663127621013,0.02790642297405064,10,34429,1000000,2.1749525169531503,2.1672684299449125,2.162336285163959
1,257,34483,-101.86342265084386,54,2.788092297911644,0.027890621044149445,10,34483,1000000,2.6873501032590865,2.6676422530412673,2.6806873047351836
1,258,34545,-100.80226299725473,62,2.82088120530049,0.027838861576249055,10,34545,1000000,2.347239177922408,2.375548980633418,2.3170947154362995
1,259,34610,-103.019097100012,65,3.1579409703612327,0.027799337010700906,10,34610,1000000,2.7083292563756305,2.710122489929199,2.6904347439606986
1,260,34681,-101.58416732028127,71,2.8916781744786673,0.027752886843166232,10,34681,1000000,2.512892936382975,2.5304997878415243,2.5148477779967444
1,261,34746,-100.84736179746687,65,3.001991958419482,0.027711771240020975,10,34746,1000000,2.3719581005473933,2.339453107366959,2.3774288897713025
1,262,34806,-100.44753705011681,60,3.0032696694135668,0.027681776187670083,10,34806,1000000,2.370009563366572,2.3882894590497017,2.366931664943695
1,263,34885,-108.16408707387745,79,2.6976435640028544,0.027635847964772472,10,34885,1000000,2.5110504861388887,2.5116226383617946,2.48466862482684
1,264,34948,-102.35701059154235,63,2.693133072555065,0.027599442323815882,10,34948,1000000,2.704671987891197,2.706782402594884,2.7036683365702627
1,265,35028,-97.98567494004965,80,3.0378328777849672,0.027545920866267646,10,35028,1000000,2.271113134175539,2.283388967812061,2.2533316340297462
1,266,35085,-101.22112803068012,57,2.5709572446346285,0.0274908564427831,10,35085,1000000,2.6496542143821715,2.6591602104902266,2.650245399475098
1,267,35148,-104.72483369614929,63,2.678962895274162,0.027453680752511443,10,35148,1000000,2.7817547895014285,2.7957396996517976,2.7794465149442353
1,268,35205,-104.09991013165563,57,2.444482102394104,0.02740776181366032,10,35205,1000000,2.1993599647283553,2.193932558596134,2.2024789094924926
1,269,35263,-102.41358299087733,58,2.4153800415992737,0.027373153759832798,10,35263,1000000,2.5658361494541166,2.5804348623752595,2.5693985772132875
1,270,35320,-103.6166537317913,57,2.6849421095848083,0.027322178421918204,10,35320,1000000,2.554685950875282,2.5645546263456342,2.555151392221451
1,271,35373,-102.91518655605614,53,2.619245864152908,0.027273175181082274,10,35373,1000000,2.5837131571769714,2.5750657933950425,2.5657256454229356
1,272,35436,-105.82640443742275,63,2.7102620720863344,0.027215422703412134,10,35436,1000000,2.579404243826866,2.569964893658956,2.5549779002865156
1,273,35496,-107.30619753070641,60,2.604624542593956,0.027140672794646686,10,35496,1000000,2.4526100595792135,2.4496409351627033,2.4452773441871005
1,274,35564,-111.02401382289827,68,2.201653682688872,0.0271027651116036,10,35564,1000000,2.093368617196878,2.1085793221990268,2.0787713840603828
1,275,35616,-102.73191873927135,52,2.0993185770511626,0.02706135535063807,10,35616,1000000,2.2154956993460657,2.2018674474954607,2.1968920582532885
1,276,35666,-102.28248378494754,50,2.833519096374512,0.027022954999364253,10,35666,1000000,2.2003149560093878,2.1915255284309385,2.1827253764867782
1,277,35718,-102.81600237870589,52,2.145310768485069,0.026996842352785082,10,35718,1000000,2.674939772486687,2.6572067725658415,2.653873569369316
1,278,35779,-102.62999663408846,61,2.224908295770486,0.026955082659705653,10,35779,1000000,2.18740059286356,2.1938586215178173,2.1923180297017097
1,279,35834,-102.05820355378091,55,2.5519008004665373,0.026901004548302944,10,35834,1000000,2.202361176609993,2.2022122031450273,2.1835788106918335
1,280,35901,-102.60052784113213,67,2.297462098300457,0.026888558700037517,10,35901,1000000,2.496732288102309,2.4884236067533494,2.483187410235405
1,281,35966,-102.9941439004615,65,2.0943416277567546,0.02683307049529893,10,35966,1000000,2.0262103681763013,2.0184465646743774,2.013848213851452
1,282,36031,-103.65138322114944,65,2.494756104548772,0.02680825963350279,10,36031,1000000,1.851188487559557,1.8466344398756822,1.8423619536062081
1,283,36096,-105.9328696122393,65,2.1277188767989474,0.026774495839185657,10,36096,1000000,2.2572226718068125,2.2689014223714667,2.252627122650544
1,284,36156,-102.99442583834752,60,2.3643690168857576,0.026716422832991495,10,36156,1000000,2.0008010476827622,2.0092233672738073,2.004985718180736
1,285,36216,-103.65999144222587,60,1.9675866092244785,0.026675211576564373,10,36216,1000000,2.33849615752697,2.3417574752122166,2.327884226044019
1,286,36273,-104.24516477808356,57,1.894310432076454,0.026636449885213347,10,36273,1000000,1.7712558981776239,1.8050941616296767,1.7734187254309655
1,287,36336,-110.89516193978488,63,2.1349183743198714,0.026608834976669462,10,36336,1000000,1.8858945069213708,1.8556214043249686,1.8887881609300772
1,288,36393,-107.6827197438106,57,2.245971779823303,0.026559790424632686,10,36393,1000000,1.5302593871951102,1.5332096293568611,1.5403606760501862
1,289,36467,-105.35850836150348,74,1.8615301617554256,0.026527059034492487,10,36467,1000000,2.0681859054735727,2.0666916885546276,2.0581373272197587
1,290,36540,-107.17226253123954,73,1.939936356459345,0.026493328460820125,10,36540,1000000,1.51712535066264,1.5133629739284515,1.5043045701725142
1,291,36592,-103.9265922922641,52,2.3246163815259933,0.02647427388340095,10,36592,1000000,1.4847847163677215,1.4563724491000176,1.462197035253048
1,292,36651,-104.7305062264204,59,1.6898371356725692,0.026443913709284835,10,36651,1000000,1.9996833324432373,1.9940236219763756,2.004085809588432
1,293,36713,-102.87508374638855,62,1.82290568202734,0.026410539629749763,10,36713,1000000,1.710096115867297,1.7030426080028216,1.6988412529230117
1,294,36782,-111.23992554098368,69,2.299885734419028,0.026374067426908822,10,36782,1000000,1.5165767222642899,1.5140901520848273,1.514207902053992
1,295,36839,-104.49011711869389,57,2.1513896787166598,0.026342901712530977,10,36839,1000000,1.5344159767031669,1.548324528336525,1.5281698107719421
1,296,36892,-103.30700407829136,53,2.362226364016533,0.02631946678831305,10,36892,1000000,1.6388265159726143,1.650139192044735,1.638348135948181
1,297,36973,-101.83475179271773,81,1.8895197201520204,0.02628493491060066,10,36973,1000000,1.3210893211886288,1.3222350874915718,1.3372298190370202
1,298,37096,-112.3036242784001,123,2.2707186698913575,0.026252394332550465,10,37096,1000000,1.5103211169441542,1.5061595509449641,1.4973498011628787
1,299,37163,-101.34328710334376,67,2.745832925538222,0.02623668321304851,10,37163,1000000,1.3186117271582285,1.311002753674984,1.2970633419851463
1,300,37214,-102.36504525691271,51,2.616837885379791,0.02622036156383739,10,37214,1000000,1.5868231880664825,1.5752646350860595,1.5898039349913597
1,301,37280,-103.26903636194766,66,2.6569160262743634,0.026219746045682623,10,37280,1000000,1.0783535016079744,1.063742989798387,1.070906675606966
1,302,37340,-106.14237510599196,60,2.4691268811623255,0.026204334443499303,10,37340,1000000,1.3809156738221646,1.3741445942471424,1.3670482123891512
1,303,37396,-103.23091675434262,56,2.5900626575946806,0.0261799427472997,10,37396,1000000,0.9431903222203255,0.9495689243078231,0.9323823180794716
1,304,37455,-105.45756190549582,59,2.6123854553699495,0.026135462171240756,10,37455,1000000,0.9107244163751602,0.8811825059354306,0.9019302678108215
1,305,37574,-98.46653761342168,119,2.416598593104969,0.02611824653311271,10,37574,1000000,0.8337068564512513,0.8389288902282714,0.8284500739791176
1,306,37632,-105.27634935081005,58,2.2336659061908724,0.02610594832070478,10,37632,1000000,0.7267215663194656,0.7162256383895874,0.7159563530981541
1,307,37703,-102.30344152078032,71,2.4192007669380735,0.02607416237985331,10,37703,1000000,0.41504072110567775,0.4132589448775564,0.4009075390441077
1,308,37759,-104.67710825242102,56,1.97987209379673,0.026067678967402096,10,37759,1000000,0.5184095034003258,0.5177233716845513,0.524956128001213
1,309,37828,-104.51114909723401,69,2.1383803402384123,0.026039266435095784,10,37828,1000000,0.6526512960592906,0.6523489390810331,0.6520404189825058
1,310,37882,-106.27864644490182,54,2.0562273424863817,0.026006773786615082,10,37882,1000000,0.972122994363308,0.9624299030005932,0.9705690303444863
1,311,37972,-95.10312625952065,90,2.2633270849784215,0.02596253070245389,10,37972,1000000,0.10536349912484487,0.0960188239812851,0.10419277085198296
1,312,38040,-101.46261016651988,68,2.115356456736724,0.02596983477590723,10,38040,1000000,0.6859335077305635,0.6805211613575618,0.6833500655988852
1,313,38112,-100.02862366847694,72,2.3120331653526853,0.02596617085808838,10,38112,1000000,0.3078957197921617,0.3055911251476833,0.30789069139531683
1,314,38194,-105.61810437496752,82,2.075621396303177,0.02595339145947684,10,38194,1000000,0.5253772055730224,0.5237591218203306,0.5316895101219415
1,315,38280,-104.91930832900107,86,2.2801110960543154,0.0259070387155951,10,38280,1000000,0.510072716511786,0.5172946652397513,0.504617121256888
1,316,38348,-105.8246220452711,68,2.128753572702408,0.025895148354855426,10,38348,1000000,-0.2576367750763893,-0.2524615116417408,-0.2634499621888002
1,317,39948,-86.07426353404298,1600,1.8478955247066915,0.0258892622295042,10,39948,1000000,-0.212731932294555,-0.210680166548118,-0.21427571500651538
1,318,41548,-85.42805785825476,1600,1.6135383532196284,0.026025130216064108,10,41548,1000000,-1.2479907499346883,-1.2468583615659736,-1.2491041435301304
1,319,41630,-104.12000667490065,82,1.5545280262827874,0.02567454606999831,10,41630,1000000,-2.2308925190009177,-2.2419210147112607,-2.225554211065173
1,320,41693,-118.95282063633204,63,1.5508346830805142,0.025546121089086857,10,41693,1000000,-1.8203944846987725,-1.8172016565998395,-1.8164718906084696
1,321,41809,-131.5278293727897,116,1.4903930319981142,0.025484022241346386,10,41809,1000000,-1.438485032861883,-1.4439493045210838,-1.4404815539717675
1,322,43409,-110.96333856321871,1600,1.518649905771017,0.025487828415443316,10,43409,1000000,-2.391200992485974,-2.390217922972515,-2.3912347430177032
1,323,43785,-93.96801867568865,376,1.469518613734761,0.02513953139399283,10,43785,1000000,-2.5755891273553306,-2.57426152535387,-2.575595857927928
1,324,43980,-101.8451826767996,195,1.5366859456426218,0.02536560335717587,10,43980,1000000,-2.716952387282723,-2.709421028902656,-2.7147648167453315
1,325,44108,-115.05909063434228,128,1.4658229614297549,0.025387117886084328,10,44108,1000000,-2.8199613351374864,-2.8228474641839663,-2.8245534657190245
1,326,44200,-111.01410668157041,92,1.5174598938888975,0.025377474819100642,10,44200,1000000,-2.614330196711752,-2.6151165670818752,-2.6158877157502705
1,327,44257,-111.33552415110171,57,1.8350829684734344,0.025334516778415025,10,44257,1000000,-2.6737346804141997,-2.6876464557647703,-2.6924003159999845
1,328,44337,-122.73963246122003,80,1.5923347108066082,0.02528430490588495,10,44337,1000000,-2.6189966931939126,-2.6089031774550677,-2.5979971956461667
1,329,44403,-114.9470911230892,66,1.3957625523209571,0.025247494479451106,10,44403,1000000,-2.372210505604744,-2.371285307407379,-2.375242398182551
1,330,44476,-114.96459030732512,73,1.5872796612126487,0.025215589374964178,10,44476,1000000,-3.18408428302833,-3.1720278433391025,-3.1838758758136203
1,331,44518,-106.42315095476806,42,1.425908727198839,0.025195793958240852,10,44518,1000000,-3.373513026535511,-3.364916044473648,-3.3661441430449486
1,332,44604,-117.35579982027411,86,1.5806233067065478,0.025147928041989173,10,44604,1000000,-3.787895765528083,-3.783581645786762,-3.7811291225254537
1,333,44838,-123.63739541079849,234,1.5639818402736083,0.025121651054627592,10,44838,1000000,-3.431566820649997,-3.4352910362831923,-3.4309484625640123
1,334,44892,-113.11348912678659,54,1.537971829175949,0.025151064788301786,10,44892,1000000,-3.582425826191902,-3.5825781345367433,-3.5859779900312425
1,335,44951,-117.07590673491359,59,1.4759929966926575,0.025117838128691627,10,44951,1000000,-4.243393105268479,-4.235224140882492,-4.243543726205826
1,336,45004,-110.85892930720001,53,1.3186788535118104,0.025090618599738393,10,45004,1000000,-3.7558522713184357,-3.7556575173139572,-3.753503004312515
1,337,45068,-118.94388743676245,64,1.4447202652692794,0.025058978417090007,10,45068,1000000,-3.7392990107337636,-3.7291841578980285,-3.735626320540905
1,338,46668,-100.99359977245331,1600,1.5244853744283318,0.025024274772625754,10,46668,1000000,-4.36224539110437,-4.3603576640971005,-4.3614253290742635
1,339,46749,-108.90683551877737,81,1.5786415614187717,0.024231185672647787,10,46749,1000000,-4.729328195005655,-4.713120870292187,-4.731600942090154
1,340,48349,-94.47027125395834,1600,1.523450756892562,0.024213134533565342,10,48349,1000000,-5.1813418665993956,-5.1828096552938225,-5.1832778006326405
1,341,49949,-102.09302189387381,1600,1.5969239157065749,0.02384602663946067,10,49949,1000000,-6.2438398940395565,-6.242449053153396,-6.245530579127371
1,342,50019,-104.44553069444373,70,1.5319554959024702,0.023324638930523497,10,50019,1000000,-7.070805733544486,-7.074412652424404,-7.078319583620344
1,343,50106,-108.92121573723853,87,1.6114041954278946,0.023288631522630016,10,50106,1000000,-6.109346656501293,-6.1050650537014,-6.105625128746032
1,344,50189,-107.9954424817115,83,1.4792581751942635,0.023257763581907648,10,50189,1000000,-6.1648621968925,-6.172053900361061,-6.160353405773639
1,345,50262,-106.995375784114,73,1.3584746377808707,0.023212478529079025,10,50262,1000000,-5.541600110275405,-5.537025584493365,-5.542026099562645
1,346,50364,-104.16109154443257,102,1.4973758783936502,0.023153172360517744,10,50364,1000000,-5.893067082464695,-5.895456983447075,-5.89464279204607
1,347,50443,-106.95675899181515,79,1.4960030053343092,0.02314008619116784,10,50443,1000000,-6.054416171142033,-6.062035254069737,-6.061470523902348
1,348,50510,-106.41682187095284,67,1.3774979690710702,0.023101364822456276,10,50510,1000000,-5.626494320233663,-5.637595348556837,-5.633535223205884
1,349,50595,-110.39319534413517,85,1.5643113180994987,0.023061132963664844,10,50595,1000000,-6.0010130494833,-5.986043532192707,-5.986549764871597
1,350,50704,-110.68020306248218,109,1.405295161008835,0.023043498872777735,10,50704,1000000,-5.456722337901592,-5.464189925789833,-5.459625121951103
1,351,50800,-111.8873720150441,96,1.549121261636416,0.02303054906390231,10,50800,1000000,-6.321025419235229,-6.32519224219852,-6.329494976997376
1,352,50887,-106.43497438635677,87,1.408178847283125,0.0229927202021885,10,50887,1000000,-6.084665681421757,-6.084366612136364,-6.084177935123444
1,353,51000,-110.88771924562752,113,1.4671491479331797,0.02296578277040411,10,51000,1000000,-5.89800104173747,-5.8991532304070216,-5.909003001722422
1,354,51094,-111.09048223681748,94,1.5566830962896347,0.022951394897359898,10,51094,1000000,-6.312610454029507,-6.307492762141758,-6.311053223080105
1,355,51213,-106.22936769016087,119,1.5138250919905576,0.02292326069694368,10,51213,1000000,-6.478300809318369,-6.477017196741971,-6.478547074578025
1,356,51353,-105.87716363091022,140,1.4761507798518454,0.022914659811804693,10,51353,1000000,-6.136380405936922,-6.136139079076903,-6.135933141197477
1,357,51457,-109.95089164189994,104,1.5976532086730004,0.022912017434524992,10,51457,1000000,-6.589758366942406,-6.599930561184883,-6.59845642209053
1,358,53057,-130.3016730900854,1600,1.5367138788476586,0.022879851083726827,10,53057,1000000,-6.851658628582954,-6.848150393217802,-6.85130077351816
1,359,53200,-110.93267525406554,143,1.631972189460482,0.022305215313586733,10,53200,1000000,-7.17946212376867,-7.178133591583797,-7.174105753643172
1,360,53316,-103.26155614666641,116,1.6314440949396654,0.02228365447162238,10,53316,1000000,-6.903094465082342,-6.890670800209046,-6.897330394658176
1,361,54916,-109.14312628924381,1600,1.7101471072994172,0.02225273251414108,10,54916,1000000,-7.237585029341281,-7.236225336436182,-7.237899912633002
1,362,54994,-106.91625722125173,78,1.7452408969402313,0.02209389154448223,10,54994,1000000,-6.649335462706429,-6.647404439108712,-6.647640875407627
1,363,55073,-104.40979605168104,79,1.7449811007295335,0.022037902114350014,10,55073,1000000,-6.885646111624581,-6.885466519423893,-6.889337742328644
1,364,55163,-106.43068916350603,90,2.062991448243459,0.022000503686162853,10,55163,1000000,-6.795598189367189,-6.793689398633109,-6.818157445391019
1,365,55253,-106.45118974428624,90,1.8320960574679905,0.021991857910572097,10,55253,1000000,-6.298100749651591,-6.306587706671821,-6.2966897567113245
1,366,55332,-107.32390033826232,79,1.7779529056378773,0.021977983586952205,10,55332,1000000,-6.766130985532488,-6.765062275954655,-6.768914631434849
1,367,55411,-110.22713797912002,79,1.9810850650072098,0.021961029456859387,10,55411,1000000,-6.166846268517631,-6.175244178090777,-6.160801039423261
1,368,55544,-107.83020800445229,133,1.7045335877400178,0.021921056037320308,10,55544,1000000,-6.59262823508336,-6.599582430949578,-6.600852077282392
1,369,55643,-101.48832431063056,99,2.0474772426817154,0.021897449848862986,10,55643,1000000,-6.860904926723904,-6.854235104719797,-6.853328132629395
1,370,55735,-106.09325034823269,92,2.0153589963912966,0.021888430905278013,10,55735,1000000,-6.3021510856019125,-6.302291170756022,-6.306249641047584
1,371,55812,-103.88035676814616,77,1.9232087586607252,0.021876674345172313,10,55812,1000000,-6.796844152041844,-6.783918252161571,-6.781892185551779
1,372,55902,-107.14939565979876,90,1.7544774893257353,0.02185703451497429,10,55902,1000000,-6.659825223022037,-6.657739775710636,-6.6600852701399065
1,373,57502,-89.76252333866432,1600,1.8009981786087155,0.021840771778688883,10,57502,1000000,-7.670948446244001,-7.675511941090226,-7.672552207633853
1,374,57578,-100.8186682574451,76,1.6118801998240606,0.021741758171923548,10,57578,1000000,-8.478058167866298,-8.482382437161037,-8.482961593355451
1,375,59178,-123.33906100317836,1600,1.8167669149674475,0.02168735362661426,10,59178,1000000,-8.197864949554205,-8.19730777297169,-8.198535588979722
1,376,59259,-101.30288336984813,81,1.8894424431025982,0.021469406692195592,10,59259,1000000,-8.318669688701629,-8.313470506668091,-8.325279423594475
1,377,60859,-80.71587181754876,1600,1.8585701017081737,0.021450348302700473,10,60859,1000000,-9.032644921317697,-9.03651995614171,-9.035525031015277
1,378,62459,-50.51356972102076,1600,1.8487837376073002,0.02134944955135909,10,62459,1000000,-9.459412823468448,-9.457070300877094,-9.457075325846672
1,379,62542,-100.60596361756325,83,1.7399313744157552,0.021350883614573376,10,62542,1000000,-8.833797645568847,-8.8399329662323,-8.840705507993698
1,380,62775,-113.29726536059752,233,1.782433154401572,0.021308981319584076,10,62775,1000000,-9.168378543853759,-9.166018432119618,-9.171513089926346
1,381,62887,-95.37207621894777,112,1.7524989978833632,0.021339808737947826,10,62887,1000000,-9.290748617865823,-9.287309581583196,-9.289318717609753
1,382,64487,-78.66478402889334,1600,1.7077055393438787,0.02130869673476333,10,64487,1000000,-9.496893586963415,-9.498003567457198,-9.499486345499754
1,383,64708,-101.18451445549726,221,1.7849389680407264,0.021011261292207605,10,64708,1000000,-9.202148864486,-9.20456769249656,-9.200692059777
1,384,64796,-101.12857118993998,88,1.5701228316873312,0.021019835502313323,10,64796,1000000,-9.095708602666855,-9.095838195085525,-9.106992042064666
1,385,65198,-117.4953339677304,402,1.612126108929515,0.021000009881914132,10,65198,1000000,-9.224343900680543,-9.222628548145295,-9.222268475294113
1,386,65655,-120.5722701009363,457,1.553438028494517,0.02099710496685167,10,65655,1000000,-9.294562329186334,-9.295001378589205,-9.296052731408013
1,387,67255,-117.57359161414206,1600,1.5960624983720482,0.021073029230319663,10,67255,1000000,-9.383638426661491,-9.381702175438404,-9.384701672047377
1,388,68441,-191.35064550163224,1186,1.6885396461365587,0.0208039087660459,10,68441,1000000,-9.332757184465052,-9.334920279050278,-9.336215895515377
1,389,68567,-120.62520854175091,126,1.5396681658923626,0.020609742768118146,10,68567,1000000,-9.253049731254578,-9.261105249325434,-9.253435264031092
1,390,68915,-126.38265642849728,348,1.6053655065157835,0.020589675118544426,10,68915,1000000,-8.755517367755665,-8.753114341988283,-8.752536582245547
1,391,68982,-119.7619394659996,67,1.5570917417605719,0.020628055994303104,10,68982,1000000,-8.489324768384298,-8.485244091351827,-8.495465644200642
1,392,69474,-90.26187614165246,492,1.7133372428465863,0.020578615209999433,10,69474,1000000,-8.587739499734372,-8.58538642756793,-8.588555450828707
1,393,69660,-105.86965223378502,186,1.8229268113772075,0.020670275613069902,10,69660,1000000,-8.383672205607096,-8.376553449365828,-8.382174473338656
1,394,69730,-123.48002561926842,70,1.6275707227843148,0.020653164899433214,10,69730,1000000,-7.754743279729571,-7.755427724974496,-7.752268699237279
1,395,69816,-124.65612670779228,86,1.967179774865508,0.020609953145578723,10,69816,1000000,-8.402687707543373,-8.402864751219749,-8.398138213157655
1,396,69947,-119.50009336136281,131,1.7191259707395847,0.02057001571919696,10,69947,1000000,-8.148452778962943,-8.15474591071789,-8.160549879074097
1,397,69998,-118.44677886366844,51,1.8036070334911347,0.02055063659077344,10,69998,1000000,-8.32213475227356,-8.334741296768188,-8.328893489837647
1,398,70657,-116.70240913983434,659,1.7809613830997393,0.020522412878798916,10,70657,1000000,-8.294583530792822,-8.297947229422055,-8.29924411214315
