seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg
3,29,11587,-104.76412821281701,95,85.10117568704817,0.09252586990143313,1,11587,46080,-1.6127496308750577,-1.6103318764103784,-1.7907881319522858
3,30,11636,-103.39053557440639,49,78.99261655211448,0.0829831353381828,1,11636,61440,-1.4893198922276496,-1.476440992951393,-1.8337838143110274
3,31,11679,-106.93151610530913,43,76.75468870401383,0.08072488055185036,1,11679,76800,-1.7116446793079376,-1.6829902678728104,-1.823140984773636
3,32,11830,-105.99121000152081,151,69.78061205863952,0.07926315876068893,1,11830,92160,-1.8484373815854391,-1.843172980149587,-1.999524590174357
3,33,11880,-102.66467600502074,50,59.71539335489273,0.0777062484535618,1,11880,107520,-2.0525546002388,-2.0535036230087282,-2.148586390018463
3,34,11964,-102.55626452388242,84,56.44413819909096,0.07653823799413184,1,11964,122880,-2.067996455729008,-2.069907860457897,-2.2037677727639675
3,35,12036,-98.76512170420028,72,48.75896801097053,0.07533499274564825,1,12036,138240,-2.127770673377173,-2.1245372670037406,-2.1634697249957493
3,36,12170,-105.99347008485347,134,41.104940031125,0.07434062903337445,1,12170,153600,-1.9837465272499966,-1.981932513988935,-2.04537256360054
3,37,12255,-99.51205650437623,85,43.44148009121418,0.07332350109697233,1,12255,168960,-2.16854193136096,-2.172937439382076,-2.2304888159036635
3,38,12349,-122.60975211160257,94,34.811108610365125,0.0727608896791935,1,12349,184320,-2.0259001983536615,-2.0133109708627064,-2.065425293975406
3,39,12491,-110.54340757802129,142,30.68941800764629,0.07219619064902266,1,12491,199680,-1.9042016391243253,-1.9001601227692195,-1.974786868052823
3,40,12615,-110.11773346480913,124,30.434836185971896,0.07119285184890031,2,12615,230400,-1.8920081483821074,-1.8881360416611035,-1.9392954776684443
3,41,12733,-124.85715261334553,118,32.14591835412112,0.07034892996354979,2,12733,261120,-1.971185692484406,-1.97112383894961,-2.0139932721853255
3,42,12868,-135.83316090726294,135,30.658258741635542,0.06991426280769361,2,12868,291840,-2.015926124836103,-2.007267801549572,-2.0604922993825032
3,43,13052,-115.97223681584,184,28.036262865861257,0.06938982446491718,2,13052,322560,-2.0719898637798098,-2.0685900597108735,-2.1109260227945117
3,44,13151,-108.94952765200287,99,28.442772195074294,0.06832379964490731,2,13151,353280,-2.235551306605339,-2.223318343692356,-2.303254501024882
3,45,13491,-132.3001326965168,340,25.771908134572648,0.0676658143989401,2,13491,384000,-2.2465910710394383,-2.2395785048604013,-2.2883687376099475
3,46,13816,-120.12862311676145,325,23.33466465510428,0.0664861015879955,2,13816,414720,-2.1225495083490387,-2.1234133897349237,-2.1837274287827313
3,47,15416,-132.2786092166789,1600,15.341567651554943,0.06527764529645817,2,15416,445440,-1.8488114794599824,-1.8510089996829628,-1.8953316790354438
3,48,15600,-113.12886557448655,184,12.7557113190492,0.05946431940628422,2,15600,476160,-1.2657804365787242,-1.2730565825684204,-1.3308895128468672
3,49,15765,-113.89920253679156,165,11.150652007386089,0.058272209072278605,2,15765,506880,-1.4255659974180162,-1.4290575146209448,-1.47343282639049
3,50,15862,-111.99127514008433,97,10.564107560449177,0.05738708980259348,2,15862,537600,-1.2416421703166431,-1.2561130957471,-1.3425936740305688
3,51,15933,-104.51144515303895,71,13.368470088073186,0.05683987354808818,2,15933,568320,-1.5799421169928143,-1.5566148683428764,-1.594039827798094
3,52,16857,-176.4589388356544,924,10.645288255648769,0.05648796385334384,2,16857,599040,-1.303927420678994,-1.3052798967808485,-1.3478114090131028
3,53,16897,-109.96728821843863,40,11.532617120444774,0.05482203668126693,2,16897,629760,-0.6238921545445919,-0.6231789028272032,-0.6659515551291406
3,54,16936,-111.16561305522919,39,10.478102326393127,0.05409416927758491,2,16936,660480,-0.8606809104482332,-0.8737357755502065,-0.8899539416035016
3,55,17059,-110.22903019376099,123,10.174263076484204,0.05361543447531835,2,17059,691200,-0.8889513271550338,-0.8982875384700795,-0.9338891699910163
3,56,17097,-112.06412014365196,38,9.681557738780976,0.05310629600978861,2,17097,721920,-1.2335355559984842,-1.2224342366059622,-1.269538160165151
3,57,17292,-113.05906470771879,195,11.408448972513801,0.05272350990109974,2,17292,752640,-0.6829810721309562,-0.6776789564835398,-0.7272312105878403
3,58,17343,-108.50235895859078,51,7.34698615193367,0.052105568141783055,2,17343,783360,-0.5481077590584755,-0.546370709836483,-0.5837305152416229
3,59,17392,-110.04047491401434,49,11.619442257285119,0.051820255923478754,2,17392,814080,-0.8351459201425314,-0.8282371979206801,-0.8805836249142885
3,60,17450,-110.85437038820237,58,10.217006264925002,0.05146857508601834,3,17450,860160,-0.9182613712549209,-0.9225393283367157,-0.9520047569274902
3,61,17513,-101.55576584674418,63,10.55793302456538,0.05118131514492572,3,17513,906240,-0.6514889065176248,-0.6540065623819828,-0.6573144053419431
3,62,17601,-113.52473706472665,88,9.80965234413743,0.05090464739238515,3,17601,952320,-0.5689791797660291,-0.5905629750341177,-0.6274291904643178
3,63,17653,-105.92634360538796,52,9.74747862458229,0.050589035206711756,3,17653,998400,-0.6682535472512245,-0.6493416947126388,-0.7136059808731079
3,64,17691,-106.91900773858652,38,10.19933686653773,0.050356924851589345,3,17691,1000000,-0.7609568109114965,-0.7877173140645027,-0.8513008549809455
3,65,17739,-104.43735831417143,48,10.318401837348938,0.050154542516251115,3,17739,1000000,-0.26046138219535353,-0.25415256395936014,-0.2697586167603731
3,66,17780,-106.27509830053896,41,9.498174704611301,0.0499198737675729,3,17780,1000000,-0.6562597814947366,-0.6685564678162337,-0.6896626338362694
3,67,17851,-114.71736057661474,71,10.962250433649336,0.04969237587158231,3,17851,1000000,-0.762753845431975,-0.7603937437491758,-0.8071517714432308
3,68,17922,-115.59932811744511,71,10.237229642697743,0.04948442251497997,3,17922,1000000,-0.8114219639982496,-0.8088916609329837,-0.8254869010831628
3,69,17986,-116.70822275988758,64,12.411536583304406,0.049234554838566556,3,17986,1000000,-0.9411006862918536,-0.9421451956033706,-0.9959220193326473
3,70,18061,-116.61122471373528,75,11.205140607697624,0.04901017339456649,3,18061,1000000,-0.8889733073966843,-0.889054881462029,-0.9507294165236609
3,71,18150,-111.61781611177139,89,12.231742103397846,0.048742364389555794,3,18150,1000000,-0.9664143147878349,-0.953144590370357,-0.9703535122796894
3,72,18258,-105.54649438196793,108,12.249838372468949,0.04850011001030604,3,18258,1000000,-0.7576932688057423,-0.7648091338574886,-0.804392804056406
3,73,18338,-109.90259782690555,80,10.967696173489093,0.04825837855257899,3,18338,1000000,-0.7191676026210189,-0.7192262530326843,-0.7506635092198849
3,74,18376,-109.3012775927782,38,12.939524036645889,0.04796061350706038,3,18376,1000000,-1.2961766739686331,-1.3007373660802841,-1.3547436813513438
3,75,19976,-120.64568854845129,1600,9.353006813414394,0.04772284087230902,3,19976,1000000,0.048265453060157594,0.04686851512873545,0.018950133475009352
3,76,20678,-158.0701116793789,702,7.065747051664761,0.04475747782768857,3,20678,1000000,1.2700644634025438,1.2705645361755575,1.2489014127424785
3,77,20795,-112.54008268518373,117,6.668777657638897,0.044116076383118825,3,20795,1000000,1.8540067225694656,1.849519596993923,1.8211101507598704
3,78,22395,-126.605129561387,1600,6.192001603543758,0.043757117377141865,3,22395,1000000,2.3489212798466905,2.3524828912178055,2.33188342226902
3,79,22445,-106.44813339179382,50,5.255480690002441,0.04135194224986993,3,22445,1000000,2.990953369140625,3.01520648509264,2.9906173115968704
3,80,22598,-123.45641535008326,153,5.338295657237371,0.04090984862911518,4,22598,1000000,2.95597158630689,2.944710973302523,2.9230586292346317
3,81,22674,-98.15420015435666,76,5.452543036426817,0.0406505207573487,4,22674,1000000,3.182249479634421,3.156234235422952,3.1271950142724174
3,82,22784,-116.66865797201172,110,5.298629967191003,0.04050802622611324,4,22784,1000000,2.9721644775433975,2.971620264378461,2.96015187014233
3,83,23804,-193.03023565374315,1020,4.631519984264,0.04033045018935918,4,23804,1000000,3.0592970427637005,3.0518849132399932,3.041237720584168
3,84,23962,-128.97358799539506,158,4.489975456794103,0.04021416487631158,4,23962,1000000,3.5463902799288434,3.547467534939448,3.525086474021276
3,85,24151,-132.90918773785233,189,4.325108561913172,0.03995671086547409,4,24151,1000000,3.4329790126946236,3.4364477834767766,3.411422935790486
3,86,24213,-100.50266831181943,62,5.157006935278575,0.039694827983935255,4,24213,1000000,3.689230861266454,3.6823901424805325,3.643404942750931
3,87,24293,-99.69277402572334,80,3.6250512421131136,0.03961341702082056,4,24293,1000000,3.4380542293190954,3.4248236939311028,3.404478698596358
3,88,24429,-93.69176700245589,136,3.6956867208847632,0.039462398674259797,4,24429,1000000,3.6402998306430305,3.6462094861727494,3.620992799447133
3,89,24520,-99.62372343894094,91,3.596469302309884,0.039434546904082886,4,24520,1000000,3.7123138214151066,3.6921166376935113,3.687523569994503
3,90,24578,-109.71661296673119,58,2.698971546292305,0.039381435959224116,4,24578,1000000,3.6814595794677736,3.682399339675903,3.677328701019287
3,91,24721,-105.24576495494694,143,3.684687056498868,0.03922906286315993,4,24721,1000000,3.8451181584170886,3.8455688200891016,3.837724951335362
3,92,24847,-95.21374296024442,126,3.8821491964161394,0.039096253439007946,4,24847,1000000,4.010368094344934,4.008759778241316,4.012040306131045
3,93,24985,-107.0645838920027,138,3.510840580555109,0.03902362926872735,4,24985,1000000,3.946616599995356,3.9517978637264326,3.954915085205665
3,94,25130,-98.45264446595684,145,4.062176031087126,0.038914989205109295,4,25130,1000000,3.8574329333645956,3.8548406645655633,3.8422818304172583
3,95,25286,-99.57111943140626,156,2.866748190522194,0.038827594099756405,4,25286,1000000,4.276870585481325,4.255984508991242,4.255221037666003
3,96,25414,-98.58035122626461,128,3.228154163310925,0.038659452138861426,4,25414,1000000,4.14680727571249,4.144835697611173,4.133658243219058
3,97,25518,-94.69250675663352,104,3.014380319714546,0.038501081221834176,4,25518,1000000,3.8446554386615754,3.8280178970098495,3.8321316385269166
3,98,25610,-98.30403885152191,92,4.394877001974318,0.038337712109038725,4,25610,1000000,4.2487734231683945,4.26995915306939,4.230861971775691
3,99,25713,-96.88393406011164,103,3.6177263936400412,0.03818859444434444,4,25713,1000000,4.194128763079643,4.185562312602997,4.176588307619095
3,100,25787,-109.60117150098085,74,2.627023590888296,0.03802428728962938,5,25787,1000000,4.505463300432478,4.500172766617366,4.509367396150316
3,101,25900,-101.68808844033629,113,4.398986130681905,0.037862575465192394,5,25900,1000000,4.6864363258535215,4.689853035319935,4.6606450536034325
3,102,25968,-113.28153829276562,68,4.537596762180328,0.037720502282280736,5,25968,1000000,4.047057873010635,4.062938253084819,4.0490396320819855
3,103,26064,-102.18723672628403,96,3.1520720922284657,0.03759719952080313,5,26064,1000000,4.313725635740492,4.315785082181295,4.312119440237681
3,104,26125,-112.1275929287076,61,4.661827347675959,0.03743054569013441,5,26125,1000000,4.161932070056597,4.198862275481224,4.162027925252914
3,105,26181,-112.06895536184311,56,3.380313121676445,0.037285312766732734,5,26181,1000000,4.335643949508667,4.334151856899261,4.316308805942535
3,106,26227,-110.62624826282263,46,2.7381175927817822,0.03713431947322842,5,26227,1000000,4.716746366024017,4.708678418397904,4.700503247976303
3,107,26276,-110.63266176357865,49,5.377045337110758,0.03698652541277066,5,26276,1000000,4.591143921017647,4.609431517124176,4.57273878455162
3,108,26322,-110.5381085947156,46,4.9706746026873585,0.0368482831536847,5,26322,1000000,4.91648017168045,4.891601169109345,4.894790929555893
3,109,26371,-110.18648970127106,49,2.4967697478830813,0.0367241343093756,5,26371,1000000,4.677485808730125,4.673378983139992,4.638551366329193
3,110,26423,-110.87508993595839,52,4.287181535959244,0.036579343622315276,5,26423,1000000,4.726746411323547,4.73945692896843,4.712621830701828
3,111,26469,-110.12940368056297,46,6.785460857301951,0.0364379823810653,5,26469,1000000,4.514966806769371,4.585258880257607,4.553728288412094
3,112,26509,-109.55686887353659,40,3.1523001067340375,0.03629941671459806,5,26509,1000000,4.607667768001557,4.592320847511291,4.580855792760849
3,113,26543,-107.358631901443,34,5.481074640154839,0.03615241046018392,5,26543,1000000,4.739890511830648,4.757751043637594,4.714545567830403
3,114,26584,-110.66959407925606,41,3.9055261239409447,0.036029091876446234,5,26584,1000000,4.7541379749774935,4.720451751351357,4.7339022070169445
3,115,26620,-108.13552724570036,36,2.976346667607625,0.03589858311713706,5,26620,1000000,5.314396675427755,5.327575079600016,5.307582847277323
3,116,26654,-107.40967653691769,34,3.5729174951712293,0.03577279224268441,5,26654,1000000,5.07301806807518,5.053322864572207,5.071275967359543
3,117,26698,-111.05944161862135,44,5.014863893389702,0.035637684792089154,5,26698,1000000,4.675318950414658,4.678164255619049,4.622310844063759
3,118,26732,-107.58833707869053,34,1.6908481061458587,0.03548925926264089,5,26732,1000000,5.150273172060649,5.16644188563029,5.144098091125488
3,119,26766,-107.71768149733543,34,2.6271082192659376,0.03537472585359445,5,26766,1000000,5.0167115211486815,4.992592485745748,4.9901874701182045
3,120,26800,-107.63550470024347,34,4.5843436767657595,0.03525237835203417,6,26800,1000000,4.528828191757202,4.602976353963216,4.554969064394633
3,121,26841,-109.78807521611452,41,5.125952295213938,0.0351304524530394,6,26841,1000000,4.424409663677215,4.401290646195411,4.394432705640793
3,122,26875,-107.91729260981083,34,4.055727060635885,0.03498596095312864,6,26875,1000000,5.064757458368937,5.083742642402649,5.055932744344076
3,123,26935,-99.2369945612736,60,3.434512746334076,0.034878117982775736,6,26935,1000000,4.95693602959315,4.969242187341054,4.96383104523023
3,124,26997,-100.34408050402999,62,4.735630985597769,0.034796335057370245,6,26997,1000000,4.820542367299398,4.804704282681147,4.782309818267822
3,125,27065,-105.12902002129704,68,5.243856203556061,0.034713771983035026,6,27065,1000000,4.834935728708903,4.8536643187205,4.833625853061676
3,126,27131,-103.02330376952887,66,2.9862414076924324,0.03462609139108468,6,27131,1000000,5.194624404112498,5.194099493821462,5.1817298571268715
3,127,27165,-107.7628849670291,34,4.4650381863117214,0.0345700503365388,6,27165,1000000,4.615350071589152,4.609133605162302,4.584223318099975
3,128,27198,-107.93382327258587,33,3.7065795987844465,0.03444873882141316,6,27198,1000000,5.256798807779948,5.279301754633585,5.241531109809875
3,129,27231,-107.62448292970657,33,4.713730412721634,0.03434998466861698,6,27231,1000000,5.150742562611898,5.141248504320781,5.126552851994832
3,130,27264,-107.34214040637016,33,4.166856388250987,0.03424215889155115,6,27264,1000000,4.68468763033549,4.718137415250142,4.6722243150075276
3,131,27297,-107.60736163705587,33,3.768796043594678,0.034127816636373036,6,27297,1000000,4.924097961187362,4.920910968383153,4.9008530378341675
3,132,27331,-107.46783017925918,34,4.624226316809654,0.03401722135080856,6,27331,1000000,5.078701933224996,5.096387791633606,5.0785053133964535
3,133,27365,-107.63496544212103,34,4.031973606348037,0.033927739941099155,6,27365,1000000,5.219419757525126,5.210824517409007,5.175701562563578
3,134,27400,-107.83239091932774,35,2.0668632805347444,0.03380640381771439,6,27400,1000000,5.43362086613973,5.449115943908692,5.442681948343913
3,135,27434,-107.33473821729422,34,3.529913980762164,0.03371930547012161,6,27434,1000000,5.083468111356099,5.080352195103964,5.086696934700012
3,136,27468,-107.40382567048073,34,4.1507397294044495,0.03360326129745843,6,27468,1000000,5.472382354736328,5.405017193158468,5.437259833017985
3,137,27501,-107.28321828693151,33,4.283439282576243,0.033505238013521906,6,27501,1000000,4.6654825687408445,4.662857528527578,4.666785685221354
3,138,27549,-109.86413101106882,48,4.476897906512022,0.033402159010463416,6,27549,1000000,5.22122585773468,5.23337869644165,5.192434471845627
3,139,29149,-153.4756283776369,1600,3.751066712923348,0.03331497406058965,6,29149,1000000,5.453895945232362,5.45806440141052,5.440702368915081
3,140,29199,-110.68533531203866,50,3.750347116589546,0.03178446907385261,7,29199,1000000,5.809139018058777,5.778685116767884,5.772757081985474
3,141,29243,-111.45548593252897,44,3.02871425524354,0.031604380797790856,7,29243,1000000,5.689652055501938,5.706256294250489,5.675412142276764
3,142,29372,-119.2539536934346,129,3.111943233013153,0.031509874501859235,7,29372,1000000,6.193812855084738,6.183228373527527,6.168643750747045
3,143,30972,-152.52068998850882,1600,2.829950319463387,0.03138483953253742,7,30972,1000000,5.9535689238458875,5.951331498175859,5.9376857366785405
3,144,31817,-183.77810310130008,845,2.7886929264203424,0.030123080064853033,7,31817,1000000,5.9631396390142895,5.96676554463449,5.953132417159421
3,145,32737,-185.9756102275569,920,2.408785671773164,0.03057389054247128,7,32737,1000000,6.161085559039012,6.158544545653074,6.15037917174075
3,146,32788,-110.08752007596195,51,1.9229769271612167,0.03084580208079552,7,32788,1000000,6.183074173927307,6.188563709259033,6.176578030586243
3,147,32859,-113.95949526876211,71,1.5768384944115366,0.030699681733191635,7,32859,1000000,6.630274285588945,6.620288334574018,6.613600768361773
3,148,32932,-118.8514432311058,73,2.272328698847975,0.030590146255174963,7,32932,1000000,6.6015723160335,6.603729711260114,6.585656721251351
3,149,34453,-233.82704952871427,1521,2.3582652795765746,0.03049263278080616,7,34453,1000000,6.379988887788434,6.384049855721624,6.3755191962969935
3,150,34497,-108.22131924610585,44,1.904626077413559,0.031602940933584275,7,34497,1000000,6.4961485981941225,6.513004106283188,6.49876953959465
3,151,34538,-110.95391056127846,41,2.6245216626673935,0.03140323832538442,7,34538,1000000,6.681635725498199,6.654896152019501,6.653294384479523
3,152,34579,-109.63324246369302,41,2.1081131670624016,0.03124375821031,7,34579,1000000,6.2121337950229645,6.174245172739029,6.183206811547279
3,153,34998,-151.87696673278697,419,2.271266740487843,0.03111178618154408,7,34998,1000000,6.662008723980043,6.657177337786046,6.648590581010027
3,154,35217,-136.86761517077684,219,2.1711366686083022,0.031232272606233465,7,35217,1000000,6.7522326174236476,6.747257816223871,6.7478917031061085
3,155,35501,-142.96635948307812,284,2.5264418529612676,0.031213230264447903,7,35501,1000000,6.621016837017876,6.621912663323538,6.6166892775467465
3,156,35773,-142.27788800373673,272,2.4616348732400826,0.031192650086277925,7,35773,1000000,6.314988247553507,6.3180407510863414,6.3051635658299485
3,157,35814,-108.45794736221433,41,3.1846080534160137,0.031177651897358667,7,35814,1000000,6.501376494765282,6.484855595231056,6.47458330988884
3,158,35860,-109.1172150876373,46,3.7740606270730495,0.031065759977562536,7,35860,1000000,6.544861507415772,6.55035315155983,6.506436109542847
3,159,36173,-145.08378863846883,313,3.3335261614091936,0.0309660776527155,7,36173,1000000,6.480867095916502,6.467158800555814,6.47838563073066
3,160,36226,-112.16024150885642,53,2.7310709780454636,0.030911903277074756,8,36226,1000000,7.006660881042481,7.01713451385498,6.999729194641113
3,161,36277,-106.21868767775595,51,2.5186701065301893,0.030799647577406386,8,36277,1000000,6.398125267028808,6.408385691642761,6.376519408226013
3,162,36328,-106.4623787496239,51,2.6056851065158844,0.03071575050658368,8,36328,1000000,6.502253704071045,6.454803643226623,6.475549159049987
3,163,36378,-104.87655959837139,50,2.341232869029045,0.030637895034947574,8,36378,1000000,6.975891962051391,6.988055868148804,6.9932834434509275
3,164,36421,-107.13338700961322,43,1.8388367414474487,0.030557268298287907,8,36421,1000000,7.1726168394088745,7.136509621143341,7.123040568828583
3,165,36558,-124.45583621272817,137,1.9823463907608618,0.030465042435437302,8,36558,1000000,6.502178907394409,6.502339440125685,6.485976817974677
3,166,36632,-121.13529704883695,74,1.5022022306919098,0.030388776333609098,8,36632,1000000,6.785227189745222,6.76346686226981,6.793094941547939
3,167,38232,-135.60798902763054,1600,2.410351215796545,0.030298427202345886,8,38232,1000000,6.575677388422191,6.57283775575459,6.566710017994046
3,168,39832,-118.48576668463647,1600,2.2831892917118966,0.030239421125059694,8,39832,1000000,6.8888495235145095,6.887770926356316,6.88299997959286
3,169,41432,-105.17250043619424,1600,2.394668300850317,0.029459181585779756,8,41432,1000000,7.240410716459155,7.2429548355937,7.233982967361808
3,170,43032,-119.81345469225198,1600,2.4096428786590693,0.028725485708063186,8,43032,1000000,7.532371357828379,7.533104807436466,7.527456201165915
3,171,43075,-113.30512231588364,43,3.3905251078307628,0.027884867666880527,8,43075,1000000,7.552182918787002,7.573749566078186,7.5410931468009945
3,172,43117,-113.270274117589,42,1.6980481859296561,0.02776261115712779,8,43117,1000000,7.888433474302292,7.8521232306957245,7.86362327337265
3,173,43161,-114.42150342464447,44,1.7852903015911579,0.02766771118585316,8,43161,1000000,7.308516353368759,7.339696764945984,7.333533847332001
3,174,43202,-113.85352702438831,41,1.5225985318422317,0.027578940446532908,8,43202,1000000,7.9129033327102665,7.924173891544342,7.911322462558746
3,175,43244,-113.90012241899967,42,4.051047571003437,0.02749367199158148,8,43244,1000000,8.053748404979705,8.046035957336425,8.032695484161376
3,176,43288,-114.04358936846256,44,1.687388226762414,0.027403977411311297,8,43288,1000000,8.085110425949097,8.078717470169067,8.087067091464997
3,177,43332,-115.11037275195122,44,1.1333856761455536,0.02733621011089526,8,43332,1000000,8.426612520217896,8.41496832370758,8.429659914970397
3,178,43376,-114.25636814534664,44,1.345452382415533,0.027257831402754878,8,43376,1000000,8.328423166275025,8.325731790065765,8.324383330345153
3,179,43418,-113.11627380549908,42,2.7478596031665803,0.027178345616223544,8,43418,1000000,8.256444442272187,8.250575840473175,8.243389916419982
3,180,43460,-113.09482392668724,42,1.2540090069174767,0.027099605139778445,9,43460,1000000,8.034381318092347,8.057662904262543,8.049905502796173
3,181,43501,-112.84732800722122,41,2.0772769793868067,0.027014228161534613,9,43501,1000000,8.304172730445861,8.312793219089508,8.301276445388794
3,182,43541,-113.34295600652695,40,2.6820081122219563,0.0269419458593725,9,43541,1000000,7.956617867946624,7.961317449808121,7.940344494581223
3,183,43582,-112.34892873466015,41,1.2543079182505608,0.026865553914331923,9,43582,1000000,8.06781450510025,8.060649406909942,8.043943250179291
3,184,43625,-112.55845600366592,43,3.672441404312849,0.026797381777535465,9,43625,1000000,8.430926752090453,8.42445330619812,8.435156667232514
3,185,43666,-111.97190491855145,41,1.6159706208854914,0.02673481823547798,9,43666,1000000,8.020150732994079,8.022664630413056,8.020568430423737
3,186,43707,-113.06143087148666,41,1.8623813048005105,0.026670760737330306,9,43707,1000000,8.285772788524628,8.30664620399475,8.286469006538391
3,187,43747,-112.09292910993099,40,1.4004699666053058,0.026599334845794183,9,43747,1000000,8.024464929103852,8.02100030183792,8.033560609817505
3,188,43791,-109.24443267658353,44,2.243382790312171,0.026526556855761538,9,43791,1000000,7.94621559381485,7.951896065473557,7.940524673461914
3,189,43837,-108.70427758991718,46,3.0390379786491395,0.026470057737467117,9,43837,1000000,8.075794863700867,8.062173998355865,8.073243939876557
3,190,43878,-111.49658218026161,41,2.837740892916918,0.026411492538004823,9,43878,1000000,7.268208277225495,7.232327491044998,7.246501219272614
3,191,43918,-111.66889065504074,40,3.158962221443653,0.026336437444153586,9,43918,1000000,7.445648556947708,7.429737138748169,7.415623784065247
3,192,43970,-110.03414446860552,52,3.2977020433545112,0.02627355493024195,9,43970,1000000,7.158183317184449,7.143256778717041,7.1368752241134645
3,193,44056,-115.71673863660544,86,2.3313702683895827,0.026214914852444655,9,44056,1000000,7.0450603574514385,7.06225266456604,7.049850943684578
3,194,44181,-123.88878748007119,125,2.092827486495177,0.02619644014107049,9,44181,1000000,7.261231863498688,7.271653346220652,7.253966977198918
3,195,44258,-109.20055617950857,77,2.4191084597791943,0.02619244866000936,9,44258,1000000,6.7231836523328505,6.71756820338113,6.721118872506278
3,196,44329,-108.48220790596679,71,1.5218039044312068,0.026154831835870133,9,44329,1000000,6.834059003421238,6.824689051083156,6.840498195375715
3,197,44382,-112.56375859351829,53,1.3070364969968795,0.026135827841413044,9,44382,1000000,6.779792771339417,6.771829462051391,6.752074990272522
3,198,44476,-118.43855508510023,94,3.1607572731044558,0.0260636684823932,9,44476,1000000,6.7694879134496055,6.779066491127014,6.7646300845675995
3,199,44525,-108.1670558648184,49,2.258712085336447,0.0260432237131173,9,44525,1000000,6.422132527828216,6.404984039068222,6.421556520462036
3,200,44590,-106.40676967054605,65,1.6409656266371409,0.02600522091924455,10,44590,1000000,6.102106976509094,6.110565074284872,6.087470165888468
3,201,44647,-106.44736765697598,57,1.466723600924015,0.02596579702050065,10,44647,1000000,6.594981737136841,6.608693370819092,6.606448912620545
3,202,44700,-107.697518767789,53,1.2365262576937674,0.025937465545489414,10,44700,1000000,5.954668762683869,5.952338633537292,5.944558808803558
3,203,44781,-112.9212392969057,81,2.1604534931480885,0.025885383482180335,10,44781,1000000,6.011215096712112,6.011099329590797,6.005412541329861
3,204,46381,-118.54175650747493,1600,2.2127839253935964,0.02584403295969141,10,46381,1000000,6.012554287947714,6.015035134479404,6.005599977876991
3,205,47981,-103.7228697220562,1600,2.092649189392105,0.02568571338392314,10,47981,1000000,6.443117242995649,6.439860623031855,6.43594282001257
3,206,49581,-91.25671611074358,1600,2.2574003884661944,0.025755158750051483,10,49581,1000000,6.7290826793015,6.728728712592274,6.721887964196503
3,207,49619,-103.14230699464679,38,3.5984986633062364,0.02593605702418017,10,49619,1000000,7.090232690175374,7.079089426994324,7.074207584063212
3,208,49668,-103.89821878634393,49,1.5011365737766027,0.025807904884450793,10,49668,1000000,7.178021657466888,7.18072817325592,7.179807704687119
