seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg
4,24,10546,-99.02794006839395,67,149.84525872866314,0.08982874192297459,1,10546,61440,-2.0283659199873605,-1.9860560456911722,-2.464930162827174
4,25,10600,-100.16896302998066,54,141.501524810791,0.08748235471122633,1,10600,76800,-2.231212484836578,-2.198295164108276,-2.502911536693573
4,26,10761,-107.86300227942411,161,132.53417379260063,0.08588910377849408,1,10761,92160,-2.6540685065090655,-2.61120787486434,-2.867897232621908
4,27,10943,-115.89655504468828,182,108.57784872584872,0.08411656536516689,1,10943,107520,-3.1539742999606664,-3.116716358396742,-3.2256733960575525
4,28,10987,-120.54053230583668,44,99.54043035507202,0.0821890989466319,1,10987,122880,-3.3646829426288605,-3.3700451135635374,-3.497873729467392
4,29,11030,-120.93565872311592,43,96.19090886116028,0.0810333370807625,1,11030,138240,-3.6144917249679565,-3.6132046282291412,-3.6476923167705535
4,30,11072,-121.7349164634943,42,100.43843865394592,0.08013102158095485,1,11072,153600,-3.8533846616744993,-3.8357272803783418,-4.00710695385933
4,31,11114,-121.25188843905926,42,85.42463228702545,0.07938591623029044,1,11114,168960,-3.6192948043346407,-3.6034839034080504,-3.5937462210655213
4,32,11156,-108.94880949705839,42,89.16206250190734,0.0787438778336658,1,11156,184320,-4.206304222345352,-4.2008496701717375,-4.282363647222519
4,33,11265,-112.38663851097226,109,78.0272122001648,0.07809081856132477,1,11265,199680,-4.174548590183258,-4.17803771018982,-4.289751951694488
4,34,11308,-119.63063858449459,43,76.04311196804046,0.07714349843110099,1,11308,215040,-4.56104102730751,-4.575448685884476,-4.616140282154083
4,35,11398,-108.93209040537477,90,66.84047583474053,0.07648283601032965,1,11398,230400,-4.558208211263021,-4.5697193172242905,-4.55442308584849
4,36,11473,-111.79142388887703,75,62.63449186597552,0.0757648823387695,1,11473,245760,-4.609619244507381,-4.637150590760367,-4.728379809856415
4,37,11512,-116.39468781650066,39,67.12017532984416,0.0751472091471607,1,11512,261120,-5.077993130683899,-5.063720790545146,-5.10523689587911
4,38,11555,-120.10266903042793,43,57.055513978004456,0.07466789182614196,1,11555,276480,-4.952120727300644,-4.940606111288071,-4.932558846473694
4,39,11599,-119.75580090284348,44,60.848345160484314,0.07419464375133868,1,11599,291840,-4.970305526256562,-5.008417522907257,-5.1201558113098145
4,40,11642,-122.09783262014389,43,62.646321499347685,0.07379355087324425,2,11642,322560,-5.474330413341522,-5.472440934181213,-5.407164824008942
4,41,11684,-121.65749102830887,42,66.21984477043152,0.07335957180570674,2,11684,353280,-5.925717633962631,-5.914597487449646,-5.985404044389725
4,42,11725,-118.02637457847595,41,56.798592114448546,0.07293746727484243,2,11725,384000,-5.74478725194931,-5.734037536382675,-5.751277840137481
4,43,11804,-111.7069038656773,79,59.24252409253802,0.07250754077125479,2,11804,414720,-6.1977873802185055,-6.203255987167358,-6.17483628817967
4,44,11894,-112.78679435886443,90,52.27306742138333,0.07186195580423742,2,11894,445440,-6.538913493686252,-6.535477081934611,-6.563749848471748
4,45,11971,-113.24964283592999,77,48.74510819571359,0.07122700987518697,2,11971,476160,-6.75085756778717,-6.745140726225717,-6.757491397857666
4,46,12061,-120.20207845419645,90,47.00897618929545,0.07062745702223501,2,12061,506880,-7.165124320983887,-7.1662356641557485,-7.200984610451592
4,47,12168,-121.91213832050562,107,41.75322162151337,0.07001285263409851,2,12168,537600,-7.417495584487915,-7.443392100334168,-7.428718242645264
4,48,12255,-119.57442352175713,87,34.635350131988524,0.06937097560957814,2,12255,568320,-7.07183455824852,-7.066902077198028,-7.085854125022888
4,49,12435,-118.78223783150315,180,31.534020845095316,0.06889409050345421,2,12435,599040,-7.9395298375023735,-7.942999948395623,-7.997743283377753
4,50,12599,-135.01838010549545,164,28.37666991353035,0.06784700363770955,2,12599,629760,-8.287309455871583,-8.292427942156792,-8.32302722632885
4,51,12690,-126.13397835195065,91,23.67533174355825,0.06697381175801057,2,12690,660480,-8.225298023223877,-8.220723432964748,-8.297955926259359
4,52,12735,-124.11696900054812,45,25.019503790140153,0.06643472042213491,2,12735,691200,-8.270727062225342,-8.275035011768342,-8.281258726119995
4,53,12802,-119.00269983708858,67,20.552086428801218,0.06605099197857234,2,12802,721920,-8.792879700660706,-8.777030738194783,-8.841598153114319
4,54,12875,-126.23695378005505,73,23.44242252281734,0.06560870287319025,2,12875,752640,-8.690726402827671,-8.693039328711373,-8.733385665076119
4,55,12956,-126.96744612138718,81,20.187925666570663,0.06525915171702702,2,12956,783360,-8.968337094783783,-8.962825232744217,-9.001588940620422
4,56,13476,-115.06626676546875,520,18.66056338273562,0.06488880288104217,2,13476,814080,-9.351161686273722,-9.35897680429312,-9.396808467461513
4,57,13527,-107.49199850857258,51,16.336295309066774,0.063963825112352,2,13527,844800,-9.39689326286316,-9.401701536178589,-9.405466413497924
4,58,14873,-173.5073168282397,1346,14.236509962846984,0.06367974441307478,2,14873,875520,-8.854627014629877,-8.85438314765247,-8.892930669215188
4,59,15962,-144.38294918995234,1089,10.445465316154339,0.0598677974665302,2,15962,906240,-7.953985962161312,-7.955549316273795,-7.974914108161573
4,60,16119,-114.64481766847894,157,8.535219036738077,0.059385519899347775,3,16119,952320,-7.543476397196452,-7.531681243578593,-7.547690447171529
4,61,16157,-104.81691957078874,38,8.550063967704773,0.05865791918689846,3,16157,998400,-8.027562888463338,-8.073459275563557,-8.081359259287517
4,62,16242,-111.04457607585937,85,8.79639137238264,0.05820937341167813,3,16242,1000000,-7.6191095352172855,-7.624304401874542,-7.6383856445550915
4,63,16310,-108.82535239309072,68,8.306446031729381,0.05795952061969767,3,16310,1000000,-7.515330696105957,-7.516617862383525,-7.540146358807882
4,64,16403,-109.92737890454009,93,7.955628862645891,0.05772834238078859,3,16403,1000000,-7.812097194459703,-7.816434711880154,-7.84072929488288
4,65,16482,-108.29333028011024,79,7.0192149766853875,0.05732785330619663,3,16482,1000000,-7.757608958653042,-7.763188011305672,-7.789045592716762
4,66,16615,-98.91502280440181,133,8.077574108197139,0.05698164949426428,3,16615,1000000,-7.6225258964758655,-7.631342376195468,-7.654277409040011
4,67,16873,-101.04184329742566,258,8.620988865613937,0.056601428345311434,3,16873,1000000,-7.760218099594116,-7.7671564092636105,-7.788568657875061
4,68,16931,-110.00444308388978,58,8.327588105201722,0.056039348932412955,3,16931,1000000,-7.87407374382019,-7.866067943572998,-7.893260440826416
4,69,16977,-105.61975341290236,46,10.387447789311409,0.055728789035117986,3,16977,1000000,-7.4176377892494205,-7.423415565490723,-7.451741313934326
4,70,17022,-104.83343476243317,45,10.387043881416322,0.05540532118669062,3,17022,1000000,-6.790494656562805,-6.7930188298225405,-6.787756365537644
4,71,17067,-107.45228042360395,45,10.006891357898713,0.055079446653976585,3,17067,1000000,-7.3398981392383575,-7.3208631575107574,-7.34012862443924
4,72,17971,-145.0095968216192,904,8.147344501680799,0.05473088105444354,3,17971,1000000,-6.594557033114963,-6.591791560120053,-6.622251672214932
4,73,18098,-96.43729867879301,127,6.766636988520622,0.05350548888601008,3,18098,1000000,-5.998242455720901,-6.011198073625565,-6.030678288141886
4,74,18232,-99.78046660404652,134,6.841893344659072,0.053139717915938016,3,18232,1000000,-6.1088225199626045,-6.101940910632794,-6.129340740350576
4,75,18537,-128.98468171129934,305,7.459647102554639,0.052831016382980794,3,18537,1000000,-5.906645331382752,-5.908787522315979,-5.924111623764038
4,76,18607,-108.48509053653106,70,8.0703301182815,0.05242587534572791,3,18607,1000000,-5.298501760619027,-5.296515594209944,-5.292911611284528
4,77,18655,-107.26526566687971,48,6.376182018220424,0.052084344408164424,3,18655,1000000,-5.41736878156662,-5.434154677391052,-5.376569879055023
4,78,18708,-106.71023978851736,53,7.27409104347229,0.05177496259825097,3,18708,1000000,-4.856344051361084,-4.905886688232422,-4.906526322364807
4,79,18765,-109.20592433959246,57,7.6385312223434445,0.051503485400382784,3,18765,1000000,-5.12998211145401,-5.127615542411804,-5.154258198738098
4,80,18816,-108.38747060345486,51,7.493464261293411,0.05123587383731315,4,18816,1000000,-5.158889656066894,-5.1947182941436765,-5.157133982181549
4,81,18937,-111.58105421345681,121,6.739696508149306,0.05097846361600101,4,18937,1000000,-4.910267899433772,-4.920587494969368,-4.924950263400873
4,82,19068,-95.6282448777929,131,7.30931509412252,0.05076426707174136,4,19068,1000000,-4.341987769420331,-4.348776468863854,-4.381342448638036
4,83,19126,-101.4366160389036,58,6.990962251424789,0.05054497682229356,4,19126,1000000,-4.591210567951203,-4.569841665029526,-4.60289267539978
4,84,19232,-103.31159440451302,106,6.878427317142487,0.05030492015921318,4,19232,1000000,-4.132385830879212,-4.140506655573845,-4.146188760995865
4,85,19280,-100.7440730733797,48,6.141789269447327,0.05010639242331187,4,19280,1000000,-3.708268144726753,-3.718240389227867,-3.764127191901207
4,86,19335,-101.5358490771614,55,7.774824997186661,0.04991584063569705,4,19335,1000000,-3.77210387468338,-3.767081878185272,-3.7742630290985106
4,87,19492,-94.97547867824323,157,6.0853589387734734,0.04968194820814663,4,19492,1000000,-4.006426098148028,-4.004516436258952,-4.0159489846229555
4,88,19575,-113.63193106139079,83,6.865737538039684,0.04932702164770218,4,19575,1000000,-3.4924352034926414,-3.4823271043598654,-3.5061680786311626
4,89,19707,-125.83354270039126,132,6.277411288939989,0.04909117142751551,4,19707,1000000,-3.4534512963432533,-3.454474269426786,-3.4731001128370944
4,90,19816,-123.40192711818963,109,7.250704001486302,0.048917191014870215,4,19816,1000000,-2.8594912865757944,-2.839703669846058,-2.860511326491833
4,91,19986,-129.9467400740832,170,5.700371116399765,0.048605264171764445,4,19986,1000000,-2.815751791175674,-2.821846777025391,-2.838148932071293
4,92,20090,-97.60703949350864,104,7.228850238919258,0.04827830453013253,4,20090,1000000,-2.740469491779804,-2.737613489329815,-2.7516974265873433
4,93,20144,-104.83464187476784,54,6.1656431901454924,0.048025435368474735,4,20144,1000000,-2.2685239148139953,-2.2505544155836104,-2.288405851125717
4,94,20236,-104.74095499422401,92,7.335525095462799,0.04779813770746064,4,20236,1000000,-2.3466649621725084,-2.38265629808108,-2.378157111505667
4,95,20331,-124.88131331675686,95,7.630179566144943,0.04758752005701326,4,20331,1000000,-2.1985444638464187,-2.184729912545946,-2.206548418932491
4,96,20444,-120.98884486872703,113,5.99354052381082,0.0474147824012529,4,20444,1000000,-1.833673090555451,-1.8660712634297933,-1.8699329627508467
4,97,20691,-125.29137168079615,247,6.856337954103947,0.04712642418369965,4,20691,1000000,-2.070111314890285,-2.073973521900674,-2.09699815682446
4,98,20777,-114.19574273843318,86,7.679238474369049,0.04688019970121483,4,20777,1000000,-1.406877482496202,-1.4154831886291503,-1.4507561895996333
4,99,20818,-106.7594030238688,41,7.356218755245209,0.046655709063442644,4,20818,1000000,-1.3887767054140567,-1.3874681033194065,-1.4213542701676487
4,100,20865,-106.9542976054363,47,6.434789882600308,0.04651800666939575,5,20865,1000000,-1.0585603708401323,-1.036704633012414,-1.0714077774435282
4,101,20909,-106.20762405823916,44,7.3920320346951485,0.0463780450937434,5,20909,1000000,-1.3078292988240718,-1.3189518004655838,-1.3392867166548967
4,102,20952,-105.82317083165981,43,7.309673814475536,0.04618927971019176,5,20952,1000000,-1.25645243935287,-1.279997586272657,-1.260694470256567
4,103,21007,-107.92252998240292,55,9.078942425251007,0.04607870621691025,5,21007,1000000,-1.0971473056077956,-1.0643919014930725,-1.136819823384285
4,104,21120,-120.38193348515779,113,7.2371870376847,0.0459106663590282,5,21120,1000000,-1.3703541613437913,-1.3820776275613091,-1.4069965711371466
4,105,21174,-111.31462571397424,54,8.577070640325546,0.0458318021239304,5,21174,1000000,-0.7129432305693626,-0.7154993592202663,-0.7312867921590805
4,106,21230,-110.84767088806257,56,8.818695758581162,0.045676728047248795,5,21230,1000000,-0.8897888800501823,-0.8957802951335907,-0.9231069913506508
4,107,21267,-106.9152115713805,37,6.5411271214485165,0.04550737632907988,5,21267,1000000,-1.1852648009856541,-1.1384421736001968,-1.1516368587811787
4,108,21321,-111.63238103687763,54,7.282482578754425,0.04537531396591041,5,21321,1000000,-1.058038753569126,-1.04957290828228,-1.04181949198246
4,109,21373,-109.34705421514809,52,7.573314075469971,0.045211772916905854,5,21373,1000000,-0.7080334201455116,-0.6875591617822647,-0.7225424566864967
4,110,21426,-103.24967456236482,53,6.888106597661972,0.04505290752912621,5,21426,1000000,-0.7763982769846917,-0.7289935141801834,-0.77097970277071
4,111,21492,-115.76254781940952,66,6.397706080476443,0.044914844638133146,5,21492,1000000,-0.5417562315861384,-0.5618919546405474,-0.5656316185990969
4,112,21560,-111.4883775137132,68,8.15491702457269,0.044759389440936735,5,21560,1000000,-0.46925468842188517,-0.4790619269013405,-0.510122467080752
4,113,21609,-112.7362329121679,49,8.000752592086792,0.0445867573014564,5,21609,1000000,-0.4941480003297329,-0.5008340522646904,-0.4755791574716568
4,114,21660,-110.71882467344403,51,5.994677041769028,0.04445636077887482,5,21660,1000000,-0.5166719409823418,-0.5424777883291244,-0.5514922443032265
4,115,21762,-112.85676230536774,102,7.062247616052628,0.04437353718020613,5,21762,1000000,-0.17967053405940533,-0.20849978402256966,-0.21130399711430073
4,116,21809,-106.95467225648463,47,6.768470013141632,0.044252699844393076,5,21809,1000000,-0.2958025082945824,-0.3074368052184582,-0.3240266155451536
4,117,21856,-106.6694362545386,47,7.446806593239307,0.044119546515684505,5,21856,1000000,-0.5143046379089355,-0.5185686681419611,-0.5390448331832886
4,118,21904,-106.86157301813364,48,7.170016334950924,0.043966904016686424,5,21904,1000000,-0.3875524755567312,-0.40725239627063275,-0.43975908756256105
4,119,21950,-106.48295485018753,46,7.916721075773239,0.04383267810531691,5,21950,1000000,-0.45907423198223113,-0.4795482881367207,-0.48883192501962186
4,120,21997,-105.45128186885267,47,8.16809169948101,0.043718186304265376,6,21997,1000000,-0.27425988428294656,-0.27343650013208387,-0.31577967926859857
4,121,22122,-119.09578667674214,125,7.569936539232731,0.043642455108609854,6,22122,1000000,-0.007696819212287665,-0.01141904437293609,-0.03681205908457438
4,122,22174,-108.60707553476095,52,8.194218524694442,0.0435585184383762,6,22174,1000000,-0.0052745044231414795,-0.008881650269031524,-0.0291144123673439
4,123,22234,-112.49755630642176,60,6.055359021822611,0.04341467372611049,6,22234,1000000,0.24532099291682244,0.231037999689579,0.21606836145122846
4,124,22283,-107.24377543712035,49,8.070476625859737,0.04322317098808843,6,22283,1000000,-0.3230233106762171,-0.3184681063517928,-0.362801855802536
4,125,22390,-114.1651324252598,107,8.370855872631074,0.043106241041787285,6,22390,1000000,0.22885798424482345,0.25459468707442284,0.21401817187666894
4,126,22450,-108.6009253654629,60,7.342932077248891,0.04304938322339935,6,22450,1000000,0.1962978723148505,0.19492953804632027,0.16621800536910694
4,127,22499,-107.55040373187512,49,7.590811108052731,0.04296571866134574,6,22499,1000000,-0.02074815295636654,-0.027688232809305192,-0.05592825934290886
4,128,22574,-116.03662712103687,75,7.508172726631164,0.042881426977357646,6,22574,1000000,0.25718997227294105,0.2656112796493939,0.23759477926152092
4,129,22622,-107.06633135583252,48,6.029606607556343,0.04276723530651493,6,22622,1000000,0.5810409158468246,0.5665402684360743,0.5563296191394329
4,130,22672,-107.18648137710989,50,5.624183312654496,0.042651439494820254,6,22672,1000000,0.9148540663719177,0.9200934135913849,0.8940819936990738
4,131,22759,-118.4442865010351,87,6.905629084259272,0.04254295505921949,6,22759,1000000,0.529995102621615,0.5169566972181201,0.5208219366148115
4,132,22807,-107.58339863829315,48,5.863524289429188,0.04242416172090805,6,22807,1000000,0.7012529022991657,0.7092737976461649,0.6771470569074154
4,133,22855,-107.44665386341512,48,7.54049122929573,0.04230566109052758,6,22855,1000000,0.5697324890643358,0.5518115952610969,0.52595747821033
4,134,22902,-107.31122309155762,47,7.119092333316803,0.04218156619576479,6,22902,1000000,0.698600398004055,0.7111894741654397,0.6848382331430912
4,135,22950,-105.3999485205859,48,6.980800729990006,0.04204396671346957,6,22950,1000000,0.7287210930138827,0.7190096914768219,0.6951207511126996
4,136,23034,-117.88545563444495,84,7.2160952247679235,0.041901339040824985,6,23034,1000000,0.5072399526834488,0.5314706154167652,0.4799504805356264
4,137,23114,-117.44582704082131,80,7.375572624802589,0.041788314436370516,6,23114,1000000,0.8951016684994102,0.8713335815817118,0.8588041018694639
4,138,23161,-106.86234499886632,47,9.302971298992635,0.04164089764433879,6,23161,1000000,-0.05579712502658367,-0.027927975729107858,-0.06308050304651261
4,139,23216,-110.10277817212045,55,7.000570170879364,0.041532247292774695,6,23216,1000000,0.9159487295150757,0.9088009375333786,0.893366996049881
4,140,23269,-109.98546528443694,53,8.160763586759566,0.041397474363998134,7,23269,1000000,0.4932008147239685,0.4809764474630356,0.4646512675285339
4,141,23333,-112.73285941965878,64,6.866179805994034,0.041278436153575224,7,23333,1000000,0.8288212652007739,0.828286096950372,0.7972640385230382
4,142,23409,-117.44794972240925,76,6.324102415357317,0.04115252358081577,7,23409,1000000,0.607683678822858,0.5815408323492323,0.5780561266200883
4,143,23471,-112.28215737454593,62,6.6208737850189205,0.04099751871365767,7,23471,1000000,0.48030720502138136,0.4823111506799857,0.46464573219418526
4,144,23529,-111.11208167858422,58,6.214980741739273,0.04090717441978909,7,23529,1000000,0.2223524743318558,0.2236329609155655,0.18214227706193925
4,145,23607,-116.27135399356484,78,6.554957296167101,0.04075716110048713,7,23607,1000000,0.6652239184294428,0.6783433405416353,0.6525935660515513
4,146,23659,-109.5209545455873,52,7.65685404419899,0.04069888399293025,7,23659,1000000,0.4581685221195221,0.460001032948494,0.3987350481748581
4,147,23706,-107.214096814394,47,7.249610514938832,0.040553275849400224,7,23706,1000000,0.6727390542626381,0.6435170374810696,0.6611826803535223
4,148,23762,-111.12350805755705,56,6.835392758846283,0.040416828753507654,7,23762,1000000,0.27500486731529233,0.2588148605823517,0.23116484373807908
4,149,23811,-108.80525875464082,49,8.155356146395206,0.04029270492332137,7,23811,1000000,0.216936082392931,0.20380295515060426,0.21870861761271954
4,150,23854,-107.04219439066947,43,7.732055519521237,0.04017269360869589,7,23854,1000000,0.056965957209467885,0.044941645860671994,0.03983480744063854
4,151,23902,-108.09660117421299,48,5.798265564441681,0.04003774060143365,7,23902,1000000,0.7403360459953546,0.7561680421233177,0.7356033947318792
4,152,23950,-107.93049822375178,48,5.510515557229519,0.039940071810958204,7,23950,1000000,0.833581542223692,0.8159662278369069,0.8210286162793636
4,153,23996,-106.76448552310467,46,6.1015688419342045,0.039878775579954985,7,23996,1000000,0.5166326403617859,0.5201772101223469,0.48428320586681367
4,154,24040,-108.06220187153667,44,6.8391242429614065,0.039768428865513065,7,24040,1000000,0.7185043774545192,0.7340583175420761,0.7053234659135341
4,155,24084,-107.57669012993574,44,4.578294739127159,0.03966924754575589,7,24084,1000000,0.6046842187643051,0.6028251398354769,0.5940933093428612
4,156,24122,-107.08819362521172,38,4.118255011240641,0.03955001228403115,7,24122,1000000,0.4479997992515564,0.4304760773976644,0.45441313087940216
4,157,24163,-107.22780191525817,41,5.846667133271694,0.03942902624237199,7,24163,1000000,0.2534410171210766,0.2579273320734501,0.2362393967807293
4,158,24213,-108.90343596599996,50,6.8017587566375735,0.03928537387797173,7,24213,1000000,0.48139984712004663,0.4777493453025818,0.466839220225811
4,159,24267,-109.65706668701023,54,6.467793666124344,0.0391794925833002,7,24267,1000000,-0.044252020120620725,-0.04129897594451904,-0.08771814525127411
4,160,24321,-110.28102536313236,54,7.346193587779998,0.03906073030084371,8,24321,1000000,0.32109626203775404,0.29959828674793243,0.3012193113565445
4,161,24369,-108.98754576221108,48,6.605833531916142,0.03893956843698234,8,24369,1000000,-0.4110565334558487,-0.3754546925425529,-0.4327064223587513
4,162,24420,-109.88601128943264,51,7.533075166940689,0.03881713011547139,8,24420,1000000,0.23427926659584045,0.22160754948854447,0.19790231823921203
4,163,24471,-109.9090969087556,51,5.415853478908539,0.03868377449611823,8,24471,1000000,0.17990186989307402,0.17689795762300492,0.15732185125350953
4,164,24512,-107.04853577166796,41,6.034820626676082,0.03856162505975941,8,24512,1000000,0.3159776169806719,0.3251245118677616,0.2954943671822548
4,165,24551,-107.57551078870893,39,6.281868569056193,0.03845195128598757,8,24551,1000000,0.48564566274484,0.49483409176270166,0.4663775401810805
4,166,24605,-110.44759725686163,54,5.921188172101974,0.03833201032720114,8,24605,1000000,0.4622734531760216,0.4327048909664154,0.4272982892394066
4,167,24657,-110.25293057784438,52,6.928971320390701,0.03823280265270215,8,24657,1000000,0.11003235697746278,0.11225862205028533,0.11765656381845474
4,168,24714,-111.53230287879705,57,7.378962545394898,0.03809102661907673,8,24714,1000000,-0.01374476969242096,-0.018870317339897157,-0.05739666044712067
4,169,24765,-110.02306840755045,51,3.7123894560337067,0.0379832700929708,8,24765,1000000,-0.02571063220500946,-0.024825461506843567,-0.024546366333961487
4,170,24835,-110.41348433494568,70,6.835480670418058,0.03786322223410631,8,24835,1000000,-0.061292859592608044,-0.0682968631386757,-0.07966560955558505
4,171,24899,-106.084821972996,64,5.462444548805554,0.03775649210790179,8,24899,1000000,-0.18396884178121883,-0.20526151433587075,-0.23350552419821421
4,172,24971,-115.98438670253381,72,5.358552214077541,0.03767562457376329,8,24971,1000000,0.03581518562776702,0.0277640129838671,0.013122856191226414
4,173,25091,-110.99881821055897,120,4.712391429642836,0.037546033079374284,8,25091,1000000,0.09847372335692246,0.0907439038157463,0.08936379030346871
4,174,25160,-101.44839756563306,69,5.009882344802221,0.03751824654917531,8,25160,1000000,-0.18426303416490555,-0.18685082743565243,-0.2145468237499396
4,175,25221,-102.23033906519413,61,5.615111565589904,0.037449578071633974,8,25221,1000000,-0.3614302709698677,-0.3411475139359633,-0.360380574564139
4,176,25279,-102.6748542515561,58,4.881444140672683,0.03736639760789417,8,25279,1000000,-0.08142364591360092,-0.108052978515625,-0.10321917712688446
4,177,25337,-103.36218788847327,58,5.0863396525383,0.037287356672795854,8,25337,1000000,-0.0983575764298439,-0.08399145841598511,-0.11130837202072144
4,178,25401,-103.09038295317441,64,5.100585699081421,0.03719647050309344,8,25401,1000000,-0.01942074323693911,-0.023372073968251545,-0.027580752223730087
4,179,25457,-109.17612552829087,56,5.098930829763413,0.0371182865090041,8,25457,1000000,-0.4323625886440277,-0.39533344566822054,-0.421941037774086
4,180,25527,-104.80260004848242,70,5.037581532342093,0.03701189662947599,9,25527,1000000,-0.24670039426003185,-0.2382258083139147,-0.2512790411710739
4,181,25598,-101.17074914183468,71,5.826005668299539,0.03694872832684605,9,25598,1000000,-0.18916260940687998,-0.17098728567361832,-0.20584849332060132
4,182,25681,-115.9574003983289,83,5.035967642813921,0.036855727013965646,9,25681,1000000,-0.18071904461830854,-0.17036945037543774,-0.18241817522794007
4,183,25749,-102.61880729999393,68,5.242588231960933,0.03676714993516604,9,25749,1000000,-0.03627992123365402,-0.06843824908137322,-0.08647801838815213
4,184,25818,-102.89472653716803,69,5.782295493284861,0.03668332265565793,9,25818,1000000,-0.499827258537213,-0.4990120107928912,-0.5066213215390841
4,185,25900,-113.96306192874908,82,6.189118358492851,0.036614679295569656,9,25900,1000000,-0.5109630763530731,-0.4932363422587514,-0.5083535263314843
4,186,25956,-110.77308239974082,56,5.483310278654098,0.036569284645244234,9,25956,1000000,-0.5591223150491714,-0.5343240231275559,-0.5560355697572231
4,187,26027,-101.75131752807647,71,5.129018887451717,0.03646370669820718,9,26027,1000000,-0.5839887940457889,-0.6072018242308072,-0.5899152834500585
4,188,26084,-103.5250475089997,57,4.968064646720887,0.03642538414020153,9,26084,1000000,-0.40991786748170855,-0.41638131588697436,-0.4202665412425995
4,189,26139,-103.60999694466591,55,5.661488292217254,0.03630517494216217,9,26139,1000000,-0.6898439037799835,-0.7020488895475865,-0.7324505612254143
4,190,26197,-102.10859615728259,58,4.502755110263824,0.036217335047918596,9,26197,1000000,-0.400411082804203,-0.37828934758901595,-0.417311404645443
4,191,26264,-100.78135228902102,67,6.039402185877164,0.03611192804657751,9,26264,1000000,-0.31514610623319944,-0.33223029375076296,-0.3338630850116412
4,192,26319,-103.91906540724449,55,4.774919867515564,0.036033886098881175,9,26319,1000000,-0.6709271770715713,-0.6679054129123688,-0.6925756102800369
4,193,26392,-109.44692228548229,73,4.6007270983287265,0.03594562185477782,9,26392,1000000,-0.5367527684995106,-0.5600997188261577,-0.5507516192538398
4,194,26469,-105.57847501151264,77,5.823881639753069,0.035874749589892264,9,26469,1000000,-0.5610486905489649,-0.5285993316343852,-0.5561977703656469
4,195,26665,-128.97414823342115,196,4.752726547341598,0.03581719177633427,9,26665,1000000,-0.7948852107713097,-0.7953677627601121,-0.8128203540256149
4,196,26718,-112.10046545416117,53,4.53060929775238,0.035790165006302485,9,26718,1000000,-0.8768062344193459,-0.8782530459761619,-0.880977423787117
4,197,26842,-120.67755328118801,124,4.5307525460918745,0.035699588109333165,9,26842,1000000,-0.7642622703065475,-0.7696673605591059,-0.7801921031127373
4,198,26946,-127.07456025108695,104,4.749357145428657,0.03565067097019309,9,26946,1000000,-1.1151352447271348,-1.1420801660418511,-1.1386673580110074
4,199,27011,-105.94293247582391,65,5.105457961559296,0.03558305061644032,9,27011,1000000,-1.4388333631058534,-1.4638756163418294,-1.4702375424404939
4,200,27078,-103.10152121260762,67,4.5271628598372144,0.035497333000576684,10,27078,1000000,-1.3316356557110944,-1.3062997785707315,-1.3484671947235862
