seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg
1,1,55,-102.87279327772558,2.012687859210101,2.0206713768568907,1.7020199103788896,1.9005259643901478,nan,nan,nan,55,0.1,nan,nan
1,2,1655,-81.02220039791428,1.6182979732693639,1.6217144621908666,1.279314766121679,1.4262277411203832,nan,nan,nan,1600,0.1,nan,nan
1,3,3255,-91.61156045435928,1.6413554899557494,1.649752481225878,1.3258723021211336,1.4841151151945815,nan,nan,nan,1600,0.1,nan,nan
1,4,3331,-96.7405067011714,1.6191619336605072,1.6159040680841397,1.311873512832742,1.4552943047724272,nan,nan,nan,76,0.1,nan,nan
1,5,4931,-85.34067113342462,1.662861502430169,1.67099734432064,1.332642786622746,1.4914018956851214,nan,nan,nan,1600,0.1,nan,nan
1,6,4968,-105.72434056550264,1.8076515713253536,1.805443824143023,1.5136864475301794,1.6806884085809863,nan,nan,nan,37,0.1,nan,nan
1,7,5072,-101.0172744714655,1.4820516918284388,1.4934818267535706,1.1948317054014366,1.3425854237463613,nan,nan,nan,104,0.1,nan,nan
1,8,5127,-102.27137640258297,1.74355237104676,1.7495206583629954,1.4081293433904647,1.570294096253135,nan,nan,nan,55,0.1,nan,nan
1,9,5196,-116.522288933862,2.0000791601512744,2.0009020661962205,1.6898572881152665,1.8753865287787672,nan,nan,nan,69,0.1,nan,nan
1,10,5256,-111.98804571293294,1.663964593783021,1.6739729243020216,1.3817447565185528,1.5466010347008705,nan,nan,nan,60,0.1,nan,nan
1,11,5318,-111.90535751543939,1.5380560525002018,1.5436181003047573,1.2661288808430395,1.4100616653600047,nan,nan,nan,62,0.1,nan,nan
1,12,6918,-90.28455626650248,1.6955969868123066,1.7027637293562292,1.377651156600332,1.539203610708937,nan,nan,nan,1600,0.1,nan,nan
1,13,7008,-99.43338708253577,1.7260539362827936,1.7280345231294632,1.4081140513635344,1.5719414851731723,nan,nan,nan,90,0.1,nan,nan
1,14,7083,-97.48205462563783,1.5496026136477787,1.5549537253379822,1.2673566789428392,1.4145934001604716,nan,nan,nan,75,0.1,nan,nan
1,15,7158,-100.03383118193597,1.5067448715368907,1.5155908010403316,1.1691309398412704,1.311447245279948,nan,nan,nan,75,0.1,nan,nan
1,16,7273,-97.47222592285834,1.6187429447536883,1.6272963709157446,1.3375261138962662,1.4960875827333202,nan,nan,nan,115,0.1,nan,nan
1,17,7369,-101.86456287000328,1.4781086036625009,1.4830440981313586,1.2111760451613616,1.3525202566136916,nan,nan,nan,96,0.1,nan,nan
1,18,7417,-114.43206458818167,1.7877003035197656,1.793135708818833,1.4274725599292044,1.5944014356161158,nan,nan,nan,48,0.1,nan,nan
