seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,contact_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr,nom_err_hull_angle,nom_err_hull_angvel,nom_err_vel_x,nom_err_vel_y,nom_err_hip1_angle,nom_err_hip1_speed,nom_err_knee1_angle,nom_err_knee1_speed,nom_err_left_contact,nom_err_hip2_angle,nom_err_hip2_speed,nom_err_knee2_angle,nom_err_knee2_speed,nom_err_right_contact,res_err_hull_angle,res_err_hull_angvel,res_err_vel_x,res_err_vel_y,res_err_hip1_angle,res_err_hip1_speed,res_err_knee1_angle,res_err_knee1_speed,res_err_left_contact,res_err_hip2_angle,res_err_hip2_speed,res_err_knee2_angle,res_err_knee2_speed,res_err_right_contact,contact_err_left,contact_err_right
1,1,55,-102.73501966544427,1.9822017555887048,2.0041123032569885,1.6868965192274614,1.8993439376354218,nan,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan,0.027922246605157852,0.02679803967475891,0.019121529534459114,0.023181794211268425,0.05587245896458626,0.5075299143791199,0.11222583800554276,0.7105407118797302,0.16363635659217834,0.04948513209819794,0.5704355239868164,0.11658076196908951,1.1686656475067139,0.16363635659217834,0.027922246605157852,0.1555195301771164,0.11427366733551025,0.08136210590600967,0.05587245896458626,0.4985489249229431,0.11222583800554276,0.7352327108383179,0.16363635659217834,0.04948513209819794,0.5839247703552246,0.11658076196908951,1.1860671043395996,0.16363635659217834,0.49665895104408264,0.4724307358264923
1,2,1655,-88.59605012700194,1.6000087517290376,1.6260302199050785,1.2658036841684952,1.4385910902824253,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.010070929303765297,0.017978770658373833,0.01339150220155716,0.013632587157189846,0.018917761743068695,0.2881980240345001,0.08229092508554459,0.7164930105209351,0.2862499952316284,0.029206521809101105,0.4327435791492462,0.07213720679283142,0.7371729016304016,0.23250000178813934,0.010070929303765297,0.15174639225006104,0.10776285082101822,0.07598096877336502,0.018917761743068695,0.29945990443229675,0.08229092508554459,0.7289911508560181,0.2862499952316284,0.029206521809101105,0.4444357752799988,0.07213720679283142,0.7502138018608093,0.23250000178813934,0.4993547201156616,0.5060575008392334
1,3,1781,-117.60946642886847,1.4389401602130087,1.4656161791275417,1.1551938085920281,1.3144782527335106,nan,nan,nan,nan,126,0.1,nan,nan,nan,nan,nan,nan,nan,0.01925494708120823,0.017785407602787018,0.014588059857487679,0.017075592651963234,0.04253861680626869,0.4625396430492401,0.07523159682750702,0.5673914551734924,0.230158731341362,0.03444986417889595,0.41779449582099915,0.05814800411462784,0.5337920188903809,0.1190476194024086,0.01925494708120823,0.1495474874973297,0.10017929971218109,0.07560718059539795,0.04253861680626869,0.4678118824958801,0.07523159682750702,0.5942205786705017,0.230158731341362,0.03444986417889595,0.42684170603752136,0.05814800411462784,0.5510150194168091,0.1190476194024086,0.4973677694797516,0.5042082071304321
1,4,1843,-104.62148634716868,1.682127376717906,1.7053026903060176,1.3944535584699722,1.5729476501864772,nan,nan,nan,nan,62,0.1,nan,nan,nan,nan,nan,nan,nan,0.03405340015888214,0.021015547215938568,0.017258940264582634,0.023718442767858505,0.05207370966672897,0.38513678312301636,0.10187864303588867,0.8057560920715332,0.20967741310596466,0.04853873699903488,0.5285807251930237,0.09618525207042694,0.6578879356384277,0.14516128599643707,0.03405340015888214,0.15550899505615234,0.10263198614120483,0.0825137346982956,0.05207370966672897,0.39007243514060974,0.10187864303588867,0.821008026599884,0.20967741310596466,0.04853873699903488,0.5385305881500244,0.09618525207042694,0.6748399138450623,0.14516128599643707,0.4972662329673767,0.47547751665115356
1,5,1898,-105.72958461754024,1.414668116515333,1.4386946306987243,1.167868876524947,1.324806063825434,nan,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan,0.018455103039741516,0.020913153886795044,0.017009343951940536,0.022710682824254036,0.04127814993262291,0.40344181656837463,0.07502543181180954,0.48802638053894043,0.2181818187236786,0.048110924661159515,0.5470086336135864,0.08528546243906021,0.6060927510261536,0.05454545468091965,0.018455103039741516,0.14213889837265015,0.09923425316810608,0.09189407527446747,0.04127814993262291,0.39348089694976807,0.07502543181180954,0.5069200396537781,0.2181818187236786,0.048110924661159515,0.5474074482917786,0.08528546243906021,0.6186113357543945,0.05454545468091965,0.49788036942481995,0.47046589851379395
1,6,1985,-101.99369752593338,1.607673924544762,1.638091417393465,1.329185578458268,1.511213822611447,nan,nan,nan,nan,87,0.1,nan,nan,nan,nan,nan,nan,nan,0.03720574453473091,0.021772321313619614,0.018709123134613037,0.018727894872426987,0.042645279318094254,0.443624883890152,0.0669809952378273,0.6497772932052612,0.19540229439735413,0.049230851233005524,0.4937734007835388,0.0961817279458046,0.713596522808075,0.19540229439735413,0.03720574453473091,0.15259923040866852,0.1079796850681305,0.0818377435207367,0.042645279318094254,0.4468788206577301,0.0669809952378273,0.6607338190078735,0.19540229439735413,0.049230851233005524,0.5123734474182129,0.0961817279458046,0.7336421608924866,0.19540229439735413,0.4997875988483429,0.49085620045661926
1,7,2121,-131.98671216657385,1.5845133386114065,1.6106070577002622,1.321137837942361,1.4968498089515112,nan,nan,nan,nan,136,0.1,nan,nan,nan,nan,nan,nan,nan,0.022732820361852646,0.021373899653553963,0.014137075282633305,0.018080392852425575,0.03466445580124855,0.44911548495292664,0.06304877996444702,0.503781259059906,0.18382352590560913,0.05169298127293587,0.6217217445373535,0.10461795330047607,0.8147478699684143,0.125,0.022732820361852646,0.14702558517456055,0.11307485401630402,0.07951720058917999,0.03466445580124855,0.4478818476200104,0.06304877996444702,0.5291718244552612,0.18382352590560913,0.05169298127293587,0.6235358119010925,0.10461795330047607,0.827854335308075,0.125,0.49885717034339905,0.48488038778305054
1,8,2215,-100.06708287633955,1.4816533663171403,1.5019523919896876,1.1889747578571452,1.342371477408612,nan,nan,nan,nan,94,0.1,nan,nan,nan,nan,nan,nan,nan,0.03236433118581772,0.01867120899260044,0.01725645735859871,0.02030079811811447,0.04349549114704132,0.439319372177124,0.07519523799419403,0.6311740875244141,0.26595744490623474,0.044978123158216476,0.4083710014820099,0.06682496517896652,0.5747009515762329,0.13829787075519562,0.03236433118581772,0.15215420722961426,0.09212218970060349,0.07237572222948074,0.04349549114704132,0.4364076852798462,0.07519523799419403,0.6481257081031799,0.26595744490623474,0.044978123158216476,0.41626742482185364,0.06682496517896652,0.5939418077468872,0.13829787075519562,0.49875494837760925,0.4966585338115692
1,9,3815,-80.79797302838415,1.6015017561014975,1.6261919848620892,1.2641641810361761,1.4349977377057075,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.010424240492284298,0.018953735008835793,0.013323524966835976,0.012982126325368881,0.020345451310276985,0.30510953068733215,0.08319098502397537,0.7121832370758057,0.29499998688697815,0.02692178077995777,0.4089851379394531,0.06590276956558228,0.7253891825675964,0.24375000596046448,0.010424240492284298,0.1526251584291458,0.10589180886745453,0.0741492509841919,0.020345451310276985,0.31647372245788574,0.08319098502397537,0.7251633405685425,0.29499998688697815,0.02692178077995777,0.4206562936306,0.06590276956558228,0.7387405633926392,0.24375000596046448,0.4992273449897766,0.5081416964530945
1,10,3887,-100.8296786067076,1.6763081801020436,1.6972182641426723,1.3201090718309085,1.4883244023140934,nan,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan,0.023769233375787735,0.024768022820353508,0.017926359549164772,0.020577814429998398,0.04487571492791176,0.5273778438568115,0.08030763268470764,0.6794669032096863,0.2916666567325592,0.04156430810689926,0.5030378103256226,0.07590685784816742,0.6585907936096191,0.3194444477558136,0.023769233375787735,0.15075932443141937,0.09780359268188477,0.07413791120052338,0.04487571492791176,0.5225237011909485,0.08030763268470764,0.6874889135360718,0.2916666567325592,0.04156430810689926,0.5065672397613525,0.07590685784816742,0.6743050813674927,0.3194444477558136,0.5003077387809753,0.499679297208786
