seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg,model_pred_error_avg,model_err_hull_angle,model_err_hull_angvel,model_err_vel_x,model_err_vel_y,model_err_hip1_angle,model_err_hip1_speed,model_err_knee1_angle,model_err_knee1_speed,model_err_left_contact,model_err_hip2_angle,model_err_hip2_speed,model_err_knee2_angle,model_err_knee2_speed,model_err_right_contact
3,25,10503,-116.44568916596472,87,122.8357756510377,0.09810681675871213,1,10503,11520,-1.6502621993422508,-1.6647334456443788,-1.987174965441227,0.7915650598162434,0.07607226818799973,0.030523160472512245,0.019048437476158142,0.033503394573926926,0.04422825202345848,0.17910729348659515,0.06716325134038925,0.303638219833374,0.2292795032262802,0.0430801622569561,0.12282851338386536,0.07100149989128113,0.4575149714946747,0.2305879294872284
3,26,10845,-126.22839457262307,342,115.55862780669156,0.08873152924262412,1,10845,15360,-2.543835940431146,-2.524674201362273,-2.779198935102014,1.0231379814605732,0.016393858939409256,0.019165735691785812,0.016037970781326294,0.025055477395653725,0.03022308275103569,0.2485712319612503,0.09339366853237152,0.6321239471435547,0.2183862030506134,0.01794244907796383,0.16794268786907196,0.0575023889541626,0.558075487613678,0.20508328080177307
3,27,10928,-101.8228914681822,83,99.26814484596252,0.0858895208272669,1,10928,19200,-3.067865324020386,-3.0494529575109484,-3.2313593849539757,0.9944710129475498,0.031112749129533768,0.019838901236653328,0.023026805371046066,0.021620655432343483,0.03339093551039696,0.2503848969936371,0.07803399115800858,0.5161071419715881,0.2610318958759308,0.048589084297418594,0.2211236208677292,0.10669539123773575,0.508353054523468,0.26706522703170776
3,28,11101,-126.89096095226705,173,99.77252124337589,0.08416074454074814,1,11101,23040,-3.4824570235084087,-3.464819896922392,-3.6182074974564946,1.0321018390343142,0.028873465955257416,0.020102614536881447,0.016210054978728294,0.01969284936785698,0.03087533265352249,0.22240827977657318,0.08685451000928879,0.5580170750617981,0.28644007444381714,0.034615740180015564,0.3172511160373688,0.07065369933843613,0.5258908271789551,0.2335543930530548
3,29,11142,-123.16150599718094,41,90.87836322784423,0.08275717152643573,1,11142,26880,-3.6810751616954804,-3.6826048851013184,-3.8268878936767576,1.0766631856681854,0.07030875235795975,0.03288591280579567,0.021742016077041626,0.02456378936767578,0.04976915568113327,0.2236202359199524,0.12021335959434509,0.4931345283985138,0.19825175404548645,0.04775763303041458,0.4571771025657654,0.09059442579746246,0.48477256298065186,0.32589760422706604
3,30,11184,-122.73716419935226,42,91.82163729667664,0.08165601691765378,1,11184,30720,-3.623096966743469,-3.6087677419185638,-3.6900973975658418,0.9907773144188381,0.06169683486223221,0.02807263471186161,0.019049575552344322,0.023089515045285225,0.04912377521395683,0.18785881996154785,0.11286090314388275,0.44643592834472656,0.19763199985027313,0.04725200682878494,0.4073305130004883,0.08912849426269531,0.45761552453041077,0.30995628237724304
3,31,11276,-111.40825065784156,92,89.03949488533868,0.08061745731636535,1,11276,34560,-3.582927105161879,-3.5740211539798312,-3.664304150475396,0.8755545791076578,0.026277126744389534,0.013331263326108456,0.017979014664888382,0.013439386151731014,0.025326557457447052,0.13494479656219482,0.09289436787366867,0.39851799607276917,0.2870432436466217,0.04185689613223076,0.3634074628353119,0.08484718948602676,0.42685580253601074,0.2745695412158966
3,32,11434,-107.19252211228013,158,86.00280985196432,0.07950850098647855,1,11434,38400,-3.646667391459147,-3.622552679379781,-3.690459891955058,0.7973045348995346,0.016810374334454536,0.011007128283381462,0.012529930099844933,0.018561286851763725,0.03242368996143341,0.19687044620513916,0.05884801223874092,0.29226410388946533,0.233246311545372,0.03746896609663963,0.3199083209037781,0.09053131937980652,0.43240419030189514,0.2513815760612488
3,33,11803,-142.1124721937813,369,71.13982128302256,0.07816167194960695,1,11803,42240,-3.7151249994834266,-3.681831857562065,-3.7504961927731832,0.7401172552113071,0.015584914945065975,0.011492172256112099,0.012868241406977177,0.014789460226893425,0.028095372021198273,0.20003767311573029,0.05524952709674835,0.3709622621536255,0.29798609018325806,0.016318272799253464,0.12651464343070984,0.036492228507995605,0.23469752073287964,0.2659132480621338
3,34,11904,-122.8350765448995,101,67.42015776872636,0.07639431172738904,1,11904,46080,-3.9101112270355225,-3.875658211708069,-3.983265951871872,0.8525401864311484,0.03449202701449394,0.01604650914669037,0.013555406592786312,0.02205287292599678,0.025689557194709778,0.1731245368719101,0.049113981425762177,0.3610217869281769,0.2666766941547394,0.027391621842980385,0.2778731882572174,0.05738920345902443,0.41329917311668396,0.24064278602600098
3,35,12111,-121.40595706133172,207,63.010462688207625,0.07567833586447481,1,12111,49920,-3.9317532753944398,-3.916711847782135,-4.043893063664436,1.010104712464767,0.028359850868582726,0.01983596570789814,0.0098125534132123,0.016582755371928215,0.022298922762274742,0.22535355389118195,0.048252176493406296,0.5494712591171265,0.2887451946735382,0.02911406010389328,0.303615540266037,0.055135324597358704,0.41206327080726624,0.30314189195632935
3,36,12180,-116.60359394736588,69,50.559493160247804,0.07519951314790875,1,12180,53760,-3.695163337389628,-3.683750569820404,-3.7795258204142255,0.9463814764783003,0.03371811658143997,0.020665064454078674,0.017102358862757683,0.021075068041682243,0.03531033918261528,0.21692119538784027,0.060246434062719345,0.29534777998924255,0.295526921749115,0.031352803111076355,0.26973068714141846,0.0908803716301918,0.5731627941131592,0.2097722738981247
3,37,12337,-130.66448222100735,157,56.90213885784149,0.07463917394056388,1,12337,57600,-3.911700159708659,-3.907242244084676,-3.999432915051778,0.8608877613286304,0.02769341692328453,0.01728595420718193,0.013785675168037415,0.016265539452433586,0.027898026630282402,0.23118093609809875,0.05645003169775009,0.3350914418697357,0.28002434968948364,0.024351725354790688,0.19249942898750305,0.060297831892967224,0.4152142107486725,0.26190710067749023
3,38,12532,-138.09866420179605,195,45.51331549694664,0.07393487333837483,1,12532,61440,-4.039653984496468,-4.025190670866715,-4.095862011533034,0.7883054819371965,0.031249232590198517,0.012306394055485725,0.011684929020702839,0.012725763022899628,0.02380353957414627,0.18061910569667816,0.04499564692378044,0.26031720638275146,0.2728421986103058,0.02232290431857109,0.15319016575813293,0.05755945295095444,0.4637383818626404,0.2264980673789978
3,39,12618,-113.39921870455146,86,49.02423693239689,0.07306863074708315,1,12618,65280,-4.209323754906654,-4.212729355692863,-4.263220593333244,0.6761841556822606,0.018009521067142487,0.013073006644845009,0.012591333128511906,0.02097843773663044,0.036580123007297516,0.20041334629058838,0.07047132402658463,0.2738973796367645,0.22569242119789124,0.024448150768876076,0.15012884140014648,0.03526642546057701,0.3117505609989166,0.19094981253147125
3,40,12694,-110.36775412224233,76,41.371106549671715,0.0723606988078072,1,12694,69120,-4.400644963128226,-4.391039449828011,-4.433882178579058,0.6860210014539853,0.023367200046777725,0.013244977220892906,0.014768646098673344,0.018329039216041565,0.041147612035274506,0.2597067654132843,0.07607914507389069,0.31248894333839417,0.21740220487117767,0.02991325594484806,0.17059169709682465,0.057007111608982086,0.24214749038219452,0.17495930194854736
3,41,12756,-107.47421446628869,62,42.51388801336289,0.07175508188147123,1,12756,72960,-4.360382723808288,-4.352935735384623,-4.39009762207667,0.6829569378206807,0.025435158982872963,0.017524948343634605,0.014659633859992027,0.019346104934811592,0.04375991225242615,0.26335906982421875,0.06958324462175369,0.2713416516780853,0.21578846871852875,0.03767036274075508,0.19640877842903137,0.06515984982252121,0.2544456124305725,0.19202612340450287
3,42,12803,-107.90567585639656,47,37.4453046798706,0.07116913532926923,1,12803,76800,-4.494600373506546,-4.487080276012421,-4.565042769908905,0.77141594633143,0.026198547333478928,0.01484210416674614,0.014314182102680206,0.02380787581205368,0.04040592536330223,0.21974624693393707,0.07181522995233536,0.32975730299949646,0.17964980006217957,0.0441543310880661,0.2852731943130493,0.07419124245643616,0.3766406774520874,0.17955245077610016
3,43,12897,-111.16667783819139,94,36.24028601778878,0.07069310593605041,1,12897,80640,-4.369397727648417,-4.367075358496772,-4.439350956016117,0.9344804761468939,0.033251721411943436,0.01729496195912361,0.013357139192521572,0.020874343812465668,0.04826842620968819,0.37795618176460266,0.06963860243558884,0.4188949167728424,0.19367343187332153,0.03900011256337166,0.2740232050418854,0.06426873058080673,0.4489783048629761,0.2255760282278061
3,44,13319,-132.76854741899297,422,36.19787802866527,0.07027755645414194,1,13319,84480,-4.392509210251626,-4.393147188425064,-4.460994932055473,0.7889553818845825,0.02175714075565338,0.015036717057228088,0.01572542078793049,0.01610887609422207,0.030778605490922928,0.2542864978313446,0.05501408502459526,0.3775184452533722,0.21455316245555878,0.02305816113948822,0.21122869849205017,0.04653346538543701,0.3316343128681183,0.21709689497947693
3,45,13423,-100.82999449968338,104,33.944631991386416,0.06925786537810778,1,13423,88320,-4.5883936905860905,-4.598988289833069,-4.660806138515472,0.6650342499025358,0.020951297134160995,0.015791665762662888,0.011425141245126724,0.015362030826508999,0.03955243155360222,0.25398629903793335,0.06457772850990295,0.31667375564575195,0.19724228978157043,0.02453143522143364,0.16685819625854492,0.052930381149053574,0.3107331097126007,0.10360026359558105
3,46,13616,-124.48396656755358,193,32.61736760515916,0.06855003527628306,1,13616,92160,-4.705851478325693,-4.698939234332035,-4.760274230806451,0.6448813024683114,0.013195130042731762,0.013043941929936409,0.010596978478133678,0.015767699107527733,0.032986972481012344,0.21695710718631744,0.05174332484602928,0.3181365132331848,0.19645081460475922,0.021056145429611206,0.16934998333454132,0.0440077967941761,0.2654872536659241,0.12267635762691498
3,47,15216,-69.36523388698697,1600,27.384663578420877,0.06772938342120663,1,15216,96000,-4.039984392607584,-4.0409390898607676,-4.100465845186263,0.6010579014321169,0.009536325000226498,0.016235651448369026,0.010271892882883549,0.011433547362685204,0.01780860871076584,0.18277542293071747,0.02580278553068638,0.1889178305864334,0.26492032408714294,0.024105967953801155,0.21730609238147736,0.028995899483561516,0.20385952293872833,0.2118293195962906
3,48,16816,-84.67239794228226,1600,22.2676844830811,0.0630802151510271,1,16816,99840,-2.6142133782431483,-2.616994338245131,-2.6690217471215876,0.9563536896121999,0.007386337500065565,0.008584028109908104,0.01633097231388092,0.012086131609976292,0.028446881100535393,0.29796507954597473,0.07492120563983917,0.5377364158630371,0.18634092807769775,0.014596499502658844,0.1144920065999031,0.06783836334943771,0.560882031917572,0.3025399446487427
3,49,18416,-100.02131863473915,1600,17.903799827843905,0.05935534691963441,1,18416,103680,-1.0909767174487934,-1.08974215535447,-1.1278608530340717,0.8901874699133137,0.011365551501512527,0.01279657706618309,0.010633633472025394,0.011917449533939362,0.024227391928434372,0.29391926527023315,0.04750931262969971,0.33358365297317505,0.25111904740333557,0.019177524372935295,0.16363441944122314,0.060530003160238266,0.5387546420097351,0.20588140189647675
3,50,18528,-133.21054754126817,112,17.179773476990785,0.05694255189436702,1,18528,107520,-0.3438923158428886,-0.34777967767281964,-0.37905010987411847,0.9648179369313377,0.02938089147210121,0.017185179516673088,0.018717968836426735,0.02278653346002102,0.03543015196919441,0.2610507607460022,0.063938207924366,0.4374445974826813,0.2251492589712143,0.03324652835726738,0.28734150528907776,0.06987644731998444,0.42556697130203247,0.2853076756000519
3,51,20128,-109.5434283753857,1600,16.23829744540155,0.05602609508291439,1,20128,111360,0.4281457242532633,0.4303803239855915,0.3925897287111729,0.6279633697805306,0.008886992000043392,0.007437665481120348,0.007643946446478367,0.013524763286113739,0.010668068192899227,0.10385386645793915,0.05069989711046219,0.3655356168746948,0.23467926681041718,0.008359776809811592,0.08354395627975464,0.037475403398275375,0.27041512727737427,0.1819407045841217
3,52,21728,-94.00864732521586,1600,13.605065662413836,0.05286440804409675,1,21728,115200,1.7559452648507432,1.7611210118606686,1.7258386070933194,0.4581876707045982,0.009979289025068283,0.006268045864999294,0.007024298422038555,0.01268394198268652,0.00937404204159975,0.07682868093252182,0.027030153200030327,0.18858502805233002,0.18872030079364777,0.009861225262284279,0.10377925634384155,0.03683735057711601,0.23518645763397217,0.14666156470775604
3,53,23328,-94.02380532212555,1600,12.687005359381438,0.04929674347005193,1,23328,119040,3.5496212645387275,3.541583577399142,3.525833969209343,0.4022635751248647,0.00803628284484148,0.012369024567306042,0.008046924136579037,0.004909542389214039,0.009138434194028378,0.06128581985831261,0.031239330768585205,0.18731532990932465,0.2285299450159073,0.0085134943947196,0.04102078080177307,0.020489925518631935,0.13361756503582,0.156419575214386
3,54,24137,-160.27911172051972,809,12.532914352118969,0.04601496477157642,1,24137,122880,4.923957468159497,4.924066911507398,4.900127667225897,0.6247016838734465,0.013412468135356903,0.01343174371868372,0.011199591681361198,0.01145623717457056,0.014688648283481598,0.12900817394256592,0.033138297498226166,0.263986200094223,0.18804621696472168,0.0209257360547781,0.1754176765680313,0.03046114183962345,0.28502774238586426,0.21518279612064362
3,55,25737,-90.71660072379746,1600,12.000221084728837,0.045144763575695086,1,25737,126720,6.851893829889596,6.846175300478936,6.8244712452963,0.7552831329079345,0.009456203319132328,0.01095644198358059,0.010315189138054848,0.011244755238294601,0.01476297341287136,0.14307010173797607,0.05557685345411301,0.4134773910045624,0.29319676756858826,0.017863182350993156,0.170035719871521,0.03161405399441719,0.2420896291732788,0.18052144348621368
3,56,25825,-135.2887011896819,88,11.595541176199912,0.044695140088597936,1,25825,130560,7.790780285000801,7.77866712808609,7.790095618367195,0.9466553560712121,0.037798311561346054,0.012485969811677933,0.01803405210375786,0.019802965223789215,0.03297831118106842,0.2539348900318146,0.0692138820886612,0.4717181324958801,0.18280357122421265,0.043751489371061325,0.30038002133369446,0.07866101711988449,0.44231879711151123,0.2030257135629654
3,57,27425,-101.50997843919322,1600,12.00350693717599,0.04424763006468614,1,27425,134400,9.39418197900057,9.390985921770334,9.373117231279611,0.6179859043285251,0.007512301206588745,0.008482781238853931,0.009264286607503891,0.009644209407269955,0.012899997644126415,0.12290235608816147,0.04282818362116814,0.35844627022743225,0.2861616015434265,0.012279710732400417,0.08606632053852081,0.019514568150043488,0.15625518560409546,0.11258235573768616
3,58,28703,-191.5552556878538,1278,12.432912094104948,0.04315436369394216,1,28703,138240,11.844397739350326,11.845063340570045,11.834914307706939,0.8682424281672786,0.011692008003592491,0.01161264255642891,0.011397022753953934,0.013533808290958405,0.020645881071686745,0.2193237990140915,0.055915266275405884,0.44422486424446106,0.32082632184028625,0.0181210245937109,0.17362269759178162,0.037505075335502625,0.27699247002601624,0.22918038070201874
3,59,29771,-180.0599956639344,1068,12.811250539545743,0.04350685402972712,1,29771,142080,13.57247752963372,13.571534281406763,13.559321488974229,1.0011860335503848,0.016879109665751457,0.016939615830779076,0.013772040605545044,0.014808167703449726,0.02419796772301197,0.24974530935287476,0.04339310899376869,0.37855464220046997,0.3268243968486786,0.026026172563433647,0.2693066895008087,0.062331423163414,0.4851303994655609,0.26781320571899414
3,60,30444,-140.3350663073361,673,13.297837138531813,0.04435313702614486,1,30444,145920,14.645826076393696,14.642006817148692,14.622006369348782,0.9420925725828957,0.019518999382853508,0.017348403111100197,0.013743431307375431,0.01571979746222496,0.026013093069195747,0.2627658247947693,0.039227377623319626,0.32355982065200806,0.27187395095825195,0.025819165632128716,0.26211345195770264,0.06242379546165466,0.4690828323364258,0.2671045660972595
3,61,31993,-205.4233755383175,1549,13.666995010747538,0.044537648289217115,1,31993,149760,15.975210326058525,15.972196141775552,15.96156930180339,0.9722129842120139,0.01660490222275257,0.01708475686609745,0.012911920435726643,0.014638800173997879,0.02601679228246212,0.2776142656803131,0.042785923928022385,0.34737223386764526,0.316195011138916,0.026155611500144005,0.2674621641635895,0.06100812554359436,0.46747276186943054,0.2719770073890686
3,62,32095,-107.93373662466183,102,13.951978347301484,0.04573260334630807,1,32095,153600,16.542271280288695,16.54672478675842,16.53580298423767,0.9651845261162404,0.026870600879192352,0.01786331832408905,0.018677523359656334,0.02149730548262596,0.03166049346327782,0.27702581882476807,0.062482304871082306,0.4357316195964813,0.2530110776424408,0.03767044469714165,0.2677399516105652,0.05707232281565666,0.3635396361351013,0.363433301448822
3,63,32632,-162.53519324352965,537,14.037880389195568,0.04531518573959668,1,32632,157440,16.94257699678529,16.9281343460083,16.924374153928937,0.9773476239060259,0.01794075034558773,0.014374403282999992,0.014201092533767223,0.018071932718157768,0.027954665943980217,0.2768594026565552,0.06124940514564514,0.5013357400894165,0.2307778149843216,0.029623156413435936,0.29448914527893066,0.05060884729027748,0.3714441955089569,0.28541016578674316
3,64,33073,-155.30024667130783,441,14.243384571508928,0.04538603175695487,1,33073,161280,17.429947794567454,17.42583215453408,17.424166733568367,0.937288809525453,0.019288320094347,0.015217240899801254,0.014569521881639957,0.0178885105997324,0.02708139829337597,0.26011693477630615,0.0543224960565567,0.4579339325428009,0.22226274013519287,0.030859287828207016,0.28691866993904114,0.05151759460568428,0.3490076959133148,0.29048267006874084
3,65,33822,-179.36083775758743,749,15.211022475925652,0.04530146787910498,1,33822,165120,18.040515768205797,18.038096628962336,18.031934209772057,0.954860231885127,0.01767372153699398,0.015208812430500984,0.014462142251431942,0.016473563387989998,0.02570003643631935,0.26914530992507935,0.05690695717930794,0.4899170696735382,0.21133194863796234,0.02954966388642788,0.30020809173583984,0.04767030477523804,0.33164623379707336,0.29075759649276733
3,66,34920,-185.24711782415397,1098,16.464915918866428,0.04554169849690163,1,34920,168960,18.758254188572597,18.760933948656835,18.757000219712562,0.9797066284233901,0.01864340342581272,0.01569708250463009,0.014443295076489449,0.014828063547611237,0.02619694359600544,0.28994953632354736,0.06143028661608696,0.49258360266685486,0.22839102149009705,0.029088251292705536,0.2960260808467865,0.046922601759433746,0.32620301842689514,0.3059755265712738
3,67,35825,-190.94004971487448,905,16.07955117728975,0.04609362644453843,1,35825,172800,19.67410274611579,19.671542388068303,19.673333101272583,0.8830088220303448,0.017383141443133354,0.015221361070871353,0.014476082287728786,0.015793735161423683,0.02282538451254368,0.2507265508174896,0.052398983389139175,0.4133206605911255,0.20551156997680664,0.02758212946355343,0.2644636034965515,0.0412767194211483,0.2901760935783386,0.32804474234580994
3,68,37092,-216.51982383336872,1267,14.793806480982948,0.04612349777234544,1,37092,176640,20.514948022933233,20.514501262846448,20.509066576427884,0.913633656992595,0.017923004925251007,0.017014293000102043,0.015648366883397102,0.01587425358593464,0.022218629717826843,0.2569087743759155,0.048699021339416504,0.398213654756546,0.20766755938529968,0.028543813154101372,0.28268930315971375,0.04309213533997536,0.33614397048950195,0.33514007925987244
3,69,37512,-154.62473339401186,420,14.185651603199187,0.04639704002895289,1,37512,180480,21.362985901605516,21.36069544610523,21.357884361630393,0.9408771421228136,0.015832215547561646,0.016304614022374153,0.01848510652780533,0.017569001764059067,0.02134239859879017,0.23435243964195251,0.049351051449775696,0.37381166219711304,0.2196904867887497,0.0318882092833519,0.2981945276260376,0.04875393211841583,0.39747437834739685,0.36325526237487793
3,70,38879,-218.03005310019944,1367,14.921110334466485,0.04619427071586592,1,38879,184320,21.93605077757555,21.935003536589004,21.928959126332227,0.9928085552835081,0.014181753620505333,0.019099069759249687,0.017318401485681534,0.015136566944420338,0.019411565735936165,0.2339770644903183,0.04173029959201813,0.3698302209377289,0.3491411507129669,0.029897887259721756,0.3208197355270386,0.0459417887032032,0.37965357303619385,0.37549805641174316
3,71,38933,-104.10427963733673,54,15.920586290359497,0.0468355151908945,1,38933,188160,22.191467742919922,22.212696990966798,22.20666244506836,0.861569478004067,0.02452077716588974,0.023260947316884995,0.017082760110497475,0.026138897985219955,0.03755495697259903,0.20164333283901215,0.08331594616174698,0.452605277299881,0.17324867844581604,0.04261369630694389,0.31485843658447266,0.06856956332921982,0.3284452259540558,0.1629890501499176
3,72,38972,-104.56558274570853,39,15.70675307114919,0.046387008218127385,1,38972,192000,22.394850985209146,22.401407623291014,22.367859903971354,0.832157294974368,0.020905286073684692,0.01728329434990883,0.020984908565878868,0.027058597654104233,0.041181523352861404,0.223613902926445,0.0860496386885643,0.3327466547489166,0.22377894818782806,0.04513748735189438,0.31823739409446716,0.06841796636581421,0.3250632882118225,0.11548622697591782
3,73,40572,-116.5858205325203,1600,14.897252048552037,0.04599398442037534,1,40572,195840,23.188493661880493,23.190871336460113,23.182885895371438,0.9224726243130863,0.01431355718523264,0.0175277478992939,0.01641019620001316,0.014183896593749523,0.01674843393266201,0.19286102056503296,0.04155179113149643,0.35803237557411194,0.3086444139480591,0.02738109976053238,0.3037714660167694,0.0416250117123127,0.34737396240234375,0.3731571137905121
3,74,40607,-106.39237805176526,35,13.784517335891724,0.04642275717848213,1,40607,199680,24.359022204081217,24.36433849334717,24.36580613454183,0.7174595424107142,0.02374478429555893,0.016205312684178352,0.015715662389993668,0.026453685015439987,0.04428108036518097,0.21937842667102814,0.07686799019575119,0.27394309639930725,0.16395877301692963,0.04552909731864929,0.29903364181518555,0.06564554572105408,0.2721647024154663,0.13050854206085205
3,75,40697,-122.27329083438963,90,16.15577090051439,0.04602808724884494,1,40697,203520,23.91069223615858,23.921039284600152,23.92273146311442,0.841846168703503,0.024117307737469673,0.01565045304596424,0.01303367130458355,0.0230578426271677,0.029782481491565704,0.236912339925766,0.054008450359106064,0.34069034457206726,0.153832346200943,0.03970973938703537,0.3326675295829773,0.05667317658662796,0.35666918754577637,0.2591664493083954
3,76,42297,-82.39612117758952,1600,14.346146750599146,0.04569271887310698,1,42297,207360,24.64655544042587,24.645555272102357,24.642222065925598,0.9369760608797273,0.012963209301233292,0.01606598123908043,0.014909795485436916,0.014220804907381535,0.01778499037027359,0.18896502256393433,0.03766457736492157,0.3394835591316223,0.3279746174812317,0.02735745720565319,0.3022921681404114,0.038809262216091156,0.35134878754615784,0.4030894935131073
3,77,42380,-106.42594415135682,83,13.727064451575279,0.04621801377396391,1,42380,211200,25.34037709236145,25.3653662443161,25.352081847190856,0.7514994154014741,0.021396808326244354,0.01428966037929058,0.012914692051708698,0.02188417688012123,0.029221996665000916,0.21828337013721466,0.03913961723446846,0.25609874725341797,0.22758573293685913,0.03496565297245979,0.2662581205368042,0.04908245801925659,0.30265673995018005,0.23503726720809937
3,78,43980,-81.45709393685684,1600,14.5996978674829,0.04583854886166977,1,43980,215040,25.87910262346268,25.879802767038345,25.874003232717513,0.8569831605286649,0.013036084361374378,0.016439519822597504,0.014506136067211628,0.014340708032250404,0.01861030049622059,0.18280796706676483,0.04183300584554672,0.33554038405418396,0.262809157371521,0.025581033900380135,0.28529220819473267,0.035372938960790634,0.29507189989089966,0.3807563781738281
3,79,45580,-72.13155788974836,1600,14.309005894213914,0.046015876164155166,1,45580,218880,26.671816910505296,26.670671912431718,26.66265920639038,0.9456698429180929,0.01514747366309166,0.017624681815505028,0.014360200613737106,0.015547825023531914,0.02068888023495674,0.22584432363510132,0.04321180656552315,0.37609195709228516,0.2825692892074585,0.02817649208009243,0.3211968243122101,0.03562192618846893,0.3185892105102539,0.40859049558639526
