seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg,model_pred_error_avg,model_err_hull_angle,model_err_hull_angvel,model_err_vel_x,model_err_vel_y,model_err_hip1_angle,model_err_hip1_speed,model_err_knee1_angle,model_err_knee1_speed,model_err_left_contact,model_err_hip2_angle,model_err_hip2_speed,model_err_knee2_angle,model_err_knee2_speed,model_err_right_contact
2,29,11083,-118.25321078114212,92,80.04178391562567,0.07825892496676672,1,11083,168960,-2.9803494188520645,-2.9725504212909275,-3.0727234019173517,0.8742959194857143,0.03546068072319031,0.0158747136592865,0.02478608675301075,0.02506854198873043,0.04395599290728569,0.2075205296278,0.08905292302370071,0.5198296904563904,0.17799149453639984,0.040715333074331284,0.17846737802028656,0.05874086543917656,0.3278161883354187,0.2776537537574768
2,30,11117,-111.31706263870001,34,92.04862181345622,0.07740711224402567,1,11117,184320,-3.2854533354441324,-3.296886189778646,-3.5750194867451985,0.8343351220383363,0.04999423772096634,0.024333659559488297,0.018990175798535347,0.031889528036117554,0.058084722608327866,0.26113763451576233,0.12048649787902832,0.3713406026363373,0.18760418891906738,0.048941515386104584,0.2737208604812622,0.07331596314907074,0.3581993877887726,0.27728426456451416
2,31,11184,-112.47213506698608,67,78.40579535166422,0.07677287013493767,1,11184,199680,-3.3109996795654295,-3.3147982994715375,-3.330381488800049,0.9517710297854978,0.027636291459202766,0.019144872203469276,0.017727894708514214,0.025475768372416496,0.051751840859651566,0.2403150498867035,0.07437554746866226,0.2801239788532257,0.24135667085647583,0.049285467714071274,0.2990155518054962,0.08837391436100006,0.6032825708389282,0.25375044345855713
2,32,11227,-114.30227561295033,43,77.3301416873932,0.07617586369431296,1,11227,215040,-3.2274670392274856,-3.225282308459282,-3.299395516514778,0.9264622723409373,0.040851060301065445,0.01943085342645645,0.016079271212220192,0.022488458082079887,0.04493861645460129,0.1768806278705597,0.0795523151755333,0.20341373980045319,0.29324814677238464,0.04082847014069557,0.3352415859699249,0.08529841899871826,0.5849463939666748,0.23882566392421722
2,33,11341,-112.7648835517466,114,75.87042994065719,0.07560699118893276,1,11341,230400,-3.6032606038180264,-3.6062781203876844,-3.6753414717587556,0.8738781928318984,0.019447358325123787,0.019068151712417603,0.008179707452654839,0.0193631574511528,0.030836032703518867,0.17139066755771637,0.03900903835892677,0.12296038120985031,0.27875685691833496,0.03918889909982681,0.3804166316986084,0.07425685226917267,0.5748289227485657,0.23270322382450104
2,34,11425,-121.86064208764583,84,71.75860136151314,0.07487240326449726,1,11425,245760,-3.741714063286781,-3.7386475265026093,-3.8815597593784332,0.8824258818039817,0.02073497697710991,0.021743472665548325,0.013441288843750954,0.020446060225367546,0.038497813045978546,0.2863897979259491,0.05441061034798622,0.27737367153167725,0.31929826736450195,0.029236946254968643,0.2905849516391754,0.06557099521160126,0.39741870760917664,0.24314060807228088
2,35,13025,-71.66321913653519,1600,42.678780237287285,0.07426500384780493,1,13025,261120,-3.4019872304052114,-3.399199706092477,-3.447129254601896,0.5909848867108424,0.011052053421735764,0.0090145543217659,0.006946546025574207,0.012145590968430042,0.023610880598425865,0.15442940592765808,0.0386042594909668,0.27098166942596436,0.28119760751724243,0.01846756972372532,0.17852506041526794,0.01966090127825737,0.1448095291852951,0.1983763873577118
2,36,13219,-123.72702328301966,194,27.745962137924998,0.06768955286343892,1,13219,276480,-2.80890109068469,-2.8000291189865063,-2.814506198230543,0.7686616986785147,0.013048549182713032,0.023359481245279312,0.008149444125592709,0.01013884786516428,0.03935949504375458,0.2863847017288208,0.0952853262424469,0.5486737489700317,0.0762079581618309,0.024280454963445663,0.14355222880840302,0.03202776983380318,0.2542059123516083,0.15738274157047272
2,37,13314,-114.78875711373985,95,27.636356417338053,0.06655446139523406,1,13314,291840,-2.762200473745664,-2.765827202465799,-2.789991005924013,0.6605922478332854,0.018926145508885384,0.01730923354625702,0.009684119373559952,0.015512571670114994,0.03439329192042351,0.21970176696777344,0.08540014922618866,0.379107266664505,0.04972905293107033,0.024408595636487007,0.1660710871219635,0.03730415552854538,0.23724037408828735,0.19926457107067108
2,38,13477,-118.6892143720761,163,25.071726320683958,0.06569655287819795,1,13477,307200,-2.8162282071076334,-2.812268942594528,-2.8470574278384446,0.685203184745063,0.01758129894733429,0.015822554007172585,0.010578606277704239,0.014899701811373234,0.03241950646042824,0.21149636805057526,0.0692138820886612,0.3822774291038513,0.12234009057283401,0.014664385467767715,0.15573234856128693,0.04713859781622887,0.31644508242607117,0.19376599788665771
2,39,13569,-117.71877598785795,92,23.543258402082657,0.06485583684765375,1,13569,322560,-3.011602687835693,-3.023507265249888,-3.035497642887963,0.7256474278975225,0.014642906375229359,0.013423971831798553,0.009965356439352036,0.021198714151978493,0.035861290991306305,0.2694410979747772,0.05164945498108864,0.3327288329601288,0.29209640622138977,0.016417697072029114,0.17155706882476807,0.040967464447021484,0.26224058866500854,0.22607892751693726
2,40,13689,-117.69030464813113,120,21.991532172759374,0.06422501616414238,2,13689,353280,-3.0718987067540486,-3.0555004864931106,-3.131828620036443,0.8348314810958174,0.02195340394973755,0.016798874363303185,0.014921422116458416,0.021982576698064804,0.03870931640267372,0.2674630582332611,0.06288392096757889,0.3593616187572479,0.2598615288734436,0.03461051732301712,0.2505231201648712,0.05081821605563164,0.3531932234764099,0.21669088304042816
2,41,13744,-101.53275321424007,55,22.54087040424347,0.06372401314617702,2,13744,384000,-2.9201465106010436,-2.921760803461075,-3.0039230406284334,0.8183776620662574,0.02528940513730049,0.017342599108815193,0.013476889580488205,0.02357526868581772,0.037756871432065964,0.27238568663597107,0.06916100531816483,0.38133564591407776,0.13421380519866943,0.032783232629299164,0.21523983776569366,0.05482742562890053,0.36164000630378723,0.29845958948135376
2,42,13866,-94.19664043467492,122,20.505745583772658,0.06333669608212866,2,13866,414720,-3.375460689266523,-3.3790749137600264,-3.417925754189491,0.7642454068517425,0.016646940261125565,0.015560546889901161,0.01168427336961031,0.017390727996826172,0.03170476853847504,0.2098304033279419,0.0485730841755867,0.3057824671268463,0.1457303911447525,0.02921171672642231,0.2232273519039154,0.05424259975552559,0.3519718647003174,0.25853127241134644
2,43,13952,-118.3137126993388,86,17.895660984516145,0.06284053271843328,2,13952,445440,-3.343306817114353,-3.3418188229203225,-3.3817776918411253,0.787305464809255,0.020795591175556183,0.016547570005059242,0.014473117887973785,0.02407105639576912,0.03831181675195694,0.2810056507587433,0.055095113813877106,0.3516460359096527,0.21570037305355072,0.03011099435389042,0.1814311444759369,0.053903862833976746,0.3419587016105652,0.2197565883398056
2,44,14014,-100.79486482683569,62,18.381093668937684,0.06243033986768605,2,14014,476160,-3.549407196044922,-3.5513652741909025,-3.575040656328201,0.8375418711734076,0.02320687659084797,0.018260711804032326,0.014047672040760517,0.024653375148773193,0.03465374931693077,0.23420408368110657,0.07138603925704956,0.40986332297325134,0.19005073606967926,0.029726676642894745,0.2216506451368332,0.05053075775504112,0.33399203419685364,0.26941078901290894
2,45,14072,-100.78338749334216,58,20.47012757778168,0.06203878918823637,2,14072,506880,-3.710189287662506,-3.691985983848572,-3.7750000607967378,0.8111245568798877,0.029057586565613747,0.01957864686846733,0.014176184311509132,0.023646455258131027,0.03686404228210449,0.2538936734199524,0.07088957726955414,0.39299750328063965,0.1630169153213501,0.030189577490091324,0.2444836050271988,0.05430684983730316,0.3249094784259796,0.26132306456565857
2,46,14135,-99.02921574190259,63,19.227984553575517,0.061675654416099006,2,14135,537600,-3.980147167046865,-3.964088362455368,-3.972274363040924,0.8421859200353976,0.022075386717915535,0.01997959613800049,0.014041160233318806,0.023214144632220268,0.036370038986206055,0.24592894315719604,0.06671228259801865,0.38817697763442993,0.17939649522304535,0.028106488287448883,0.21342040598392487,0.054924625903367996,0.3361194133758545,0.31210222840309143
2,47,14206,-105.72496842965484,71,19.3297023500715,0.06132684398329619,2,14206,568320,-3.837239606039865,-3.8449478490012035,-3.894055002076285,0.7603470211577527,0.03527439385652542,0.014211335219442844,0.01140033733099699,0.020404519513249397,0.03602462634444237,0.2581833302974701,0.07008484750986099,0.40895187854766846,0.1839473694562912,0.029730545356869698,0.18030734360218048,0.04686494544148445,0.2480078935623169,0.2738645076751709
2,48,14423,-133.48701822943985,217,18.226509056772503,0.0608964413765705,2,14423,599040,-3.8237751509462083,-3.8282482930592128,-3.8621951171330045,0.761241982838342,0.016143590211868286,0.011973736807703972,0.013052280992269516,0.012864847667515278,0.023008661344647408,0.19408497214317322,0.04820483177900314,0.38397595286369324,0.2631574869155884,0.02055121213197708,0.16354814171791077,0.03582552447915077,0.2894810736179352,0.2563158869743347
2,49,14579,-114.99385965615511,156,16.62293621301651,0.0603417310331549,2,14579,629760,-3.7895837903022764,-3.7816122698783876,-3.809120611747106,0.7972767058537047,0.01756107248365879,0.01564488746225834,0.014847943559288979,0.01980702020227909,0.02272726781666279,0.16930431127548218,0.04723397269845009,0.3259146809577942,0.25171545147895813,0.024539662525057793,0.18837958574295044,0.05329149216413498,0.404093474149704,0.24290744960308075
2,50,14667,-116.6455349009484,88,16.971014615893363,0.059890143409193984,2,14667,660480,-3.8448159217834474,-3.8468768119812013,-3.882059445977211,0.8206197544932365,0.017559947445988655,0.016800211742520332,0.012582776136696339,0.021938785910606384,0.03127824887633324,0.24080142378807068,0.05635440722107887,0.3483774662017822,0.23580074310302734,0.03131623938679695,0.22607974708080292,0.06819970160722733,0.41677772998809814,0.18139995634555817
2,51,14893,-122.66863493714482,226,15.615368947115812,0.05952321220385401,2,14893,691200,-3.8958619425242595,-3.8870160670443012,-3.9450050326910886,0.7426140353215479,0.01844409666955471,0.013677822425961494,0.01466374471783638,0.013658478856086731,0.018543224781751633,0.1502978801727295,0.04985392093658447,0.3862742483615875,0.24119125306606293,0.020516859367489815,0.14785431325435638,0.0431588813662529,0.3055691421031952,0.22800110280513763
2,52,14992,-110.78219742560759,99,14.010624900129105,0.05893261597074311,2,14992,721920,-3.8920545313093395,-3.883169717921151,-3.897414056460063,0.7907737571282016,0.01781216450035572,0.020182089880108833,0.01820860430598259,0.01655157469213009,0.03071916475892067,0.2372990995645523,0.05738538131117821,0.35174471139907837,0.2335353046655655,0.02586972899734974,0.1880166232585907,0.062257178127765656,0.3507203459739685,0.17786835134029388
2,53,15150,-126.14690413908102,158,13.815043454170228,0.05852286469662327,2,15150,752640,-3.7780611435572307,-3.7779091755549112,-3.8212483112017313,0.7295643949433218,0.017997222021222115,0.014621895737946033,0.013528671115636826,0.015413454733788967,0.021490629762411118,0.1793166548013687,0.05157250910997391,0.3688056170940399,0.219176784157753,0.025880614295601845,0.19073738157749176,0.04682449623942375,0.2932426929473877,0.20309363305568695
2,54,16699,-188.54099873057567,1549,12.588677283076496,0.0580451034093644,2,16699,783360,-3.5383270410941794,-3.538048365228362,-3.574481760381491,0.6268070972694334,0.01319226622581482,0.008974644355475903,0.011173290200531483,0.009750819765031338,0.019010262563824654,0.1896175891160965,0.036520764231681824,0.2977801263332367,0.19244493544101715,0.017176542431116104,0.1649690866470337,0.03575954958796501,0.25830382108688354,0.19078867137432098
2,55,17395,-149.9466840608511,696,11.212228749109352,0.05496742014319469,2,17395,814080,-2.824831684473632,-2.8210733294487,-2.85090756756456,0.8242046895626062,0.017279857769608498,0.01618916355073452,0.013761458918452263,0.013757027685642242,0.01972983218729496,0.20002277195453644,0.046056512743234634,0.3591855764389038,0.30940553545951843,0.021249406039714813,0.19406773149967194,0.04691021516919136,0.32511043548583984,0.2507834732532501
2,56,17474,-96.76201158342883,79,10.318719613552094,0.05447495019999309,2,17474,844800,-2.1624401471444537,-2.1631085962057113,-2.1974752328225544,0.8323698422325312,0.009745355695486069,0.017168650403618813,0.011814047582447529,0.01822446659207344,0.03426223620772362,0.28055843710899353,0.07175756245851517,0.5295376777648926,0.1990981101989746,0.023940041661262512,0.1935170590877533,0.041683048009872437,0.24933810532093048,0.13772617280483246
2,57,17647,-128.2341271606274,173,10.739073871163761,0.054113991562204034,2,17647,875520,-2.4044840493622948,-2.3943256254143575,-2.4264406009632,0.8757513425311141,0.01580766960978508,0.014597570523619652,0.014367613941431046,0.014886489138007164,0.030034933239221573,0.26030752062797546,0.06745442748069763,0.4824086129665375,0.2604943513870239,0.032408349215984344,0.2412918210029602,0.05051591992378235,0.3410087823867798,0.17765209078788757
2,58,17694,-105.57410640688613,47,9.871858760714531,0.05378478193911267,2,17694,906240,-2.226014433056116,-2.2364999184384944,-2.264529686421156,0.6792391593574633,0.015589502640068531,0.017562447115778923,0.013181005604565144,0.02243930473923683,0.033368173986673355,0.2197570949792862,0.06007552146911621,0.3560514748096466,0.10775166004896164,0.03144821897149086,0.22818776965141296,0.04448491334915161,0.23461371660232544,0.14762288331985474
2,59,17804,-128.20077165123075,110,10.793887956034053,0.05337247236627311,2,17804,936960,-2.0344554817134686,-2.0476491212167525,-2.0748654255812817,0.8986600901141312,0.013057556934654713,0.015327196568250656,0.014728007838129997,0.014552936889231205,0.03174559772014618,0.26569974422454834,0.06414518505334854,0.4563971161842346,0.24863983690738678,0.03294777870178223,0.24286139011383057,0.054367512464523315,0.358664333820343,0.22251370549201965
2,60,17980,-128.08266879594885,176,11.372669317091212,0.05308239352012026,3,17980,983040,-2.101545074450619,-2.0871456335572636,-2.1255897497648704,0.9613023852703698,0.015299453400075436,0.013886505737900734,0.014212658628821373,0.016104618087410927,0.02904595620930195,0.27065303921699524,0.06075039878487587,0.48532161116600037,0.31051719188690186,0.025681084021925926,0.19740258157253265,0.0578860305249691,0.4064793884754181,0.25702616572380066
2,61,19395,-199.22058808023576,1415,10.278847584191789,0.052945837449459805,3,19395,1000000,-1.8700060856997545,-1.869057253148433,-1.9005051815446388,0.9200187916609649,0.013767707161605358,0.01676373928785324,0.014029287733137608,0.013393549248576164,0.025269294157624245,0.2810908854007721,0.04744468256831169,0.4065193235874176,0.3406326472759247,0.024132438004016876,0.21424178779125214,0.05039136856794357,0.3561488389968872,0.2828483581542969
2,62,19708,-105.00483758869814,313,9.102855265909625,0.05352226784494188,3,19708,1000000,-1.24969819781761,-1.2474211931228638,-1.284622888603518,0.905574940216427,0.017103681340813637,0.015027917921543121,0.014184697531163692,0.016041357070207596,0.026629207655787468,0.2550774812698364,0.0518464595079422,0.38621416687965393,0.3107250928878784,0.025683149695396423,0.24775169789791107,0.05749194696545601,0.44664785265922546,0.1839892566204071
2,63,20044,-137.82336189458147,336,9.958357062484279,0.05322397397667693,3,20044,1000000,-1.0407461381545573,-1.0493530382035356,-1.0809885612039856,0.9147726614323872,0.012325137853622437,0.014171055518090725,0.014471538364887238,0.014987518079578876,0.025188473984599113,0.24957777559757233,0.04284727945923805,0.3324519097805023,0.35836002230644226,0.024266833439469337,0.24450115859508514,0.05900588631629944,0.46952229738235474,0.19964751601219177
2,64,20098,-105.12632790952921,54,9.520427045822144,0.05301520647401484,3,20098,1000000,-1.0018543215095996,-0.983666200041771,-1.027799066901207,0.6848215325563042,0.016211317852139473,0.021187283098697662,0.01796327531337738,0.024246033281087875,0.039115458726882935,0.25343677401542664,0.048618316650390625,0.2565377950668335,0.12729494273662567,0.03750118240714073,0.21669429540634155,0.06080168858170509,0.30592358112335205,0.1740192025899887
2,65,20199,-106.08910813787952,101,9.37007751584053,0.05257682389874234,3,20199,1000000,-0.8884275398403406,-0.8906567036360502,-0.9155195028334856,0.7776917374566836,0.01703321374952793,0.01615431159734726,0.013062327168881893,0.022402780130505562,0.03270956873893738,0.253959059715271,0.04567801579833031,0.29450860619544983,0.14690150320529938,0.034319035708904266,0.2763499915599823,0.05595891922712326,0.37323546409606934,0.19410063326358795
2,66,20317,-125.91343032661825,118,10.58344224691391,0.052188637725308414,3,20317,1000000,-0.5155292869968848,-0.5094239319590005,-0.5470207815143195,0.8154621861748778,0.02363963983952999,0.017615919932723045,0.010418510995805264,0.01727047562599182,0.03336789831519127,0.24766755104064941,0.05322127416729927,0.35233068466186523,0.2174387276172638,0.03304258733987808,0.2564639151096344,0.055638205260038376,0.3648097515106201,0.14028842747211456
2,67,20414,-117.5267384191975,97,8.9658023569319,0.05188306019276003,3,20414,1000000,-0.7708928641345766,-0.7592898426784409,-0.7833944643537204,0.8362117721043091,0.017852358520030975,0.016841068863868713,0.014081115834414959,0.020090848207473755,0.03279464691877365,0.25051355361938477,0.055169977247714996,0.3457390367984772,0.2611512839794159,0.03279700130224228,0.26076996326446533,0.058104801923036575,0.38743332028388977,0.14023317396640778
2,68,20471,-102.68447066098452,57,8.793859767913819,0.051551681351435334,3,20471,1000000,-0.31744704842567445,-0.2962269970774651,-0.34859472543001174,0.7430657735693526,0.03010987490415573,0.01606633886694908,0.014224846847355366,0.022364120930433273,0.030322296544909477,0.22067247331142426,0.05651039257645607,0.3558451235294342,0.131770521402359,0.03202664107084274,0.2239885777235031,0.05838674679398537,0.3360775411128998,0.16216200590133667
2,69,20521,-108.05956071801484,50,9.585983037948608,0.05122736433387306,3,20521,1000000,-0.35711251735687255,-0.3668534827232361,-0.37822562873363497,0.677491198082765,0.019650369882583618,0.018182450905442238,0.013065433129668236,0.02156936377286911,0.03564983978867531,0.21117429435253143,0.04946388304233551,0.3210636377334595,0.14385561645030975,0.03433993458747864,0.2508558928966522,0.05390005186200142,0.27826353907585144,0.09885754436254501
2,70,20594,-113.58972054393962,73,10.894772395065852,0.05089905249265333,3,20594,1000000,-0.2658286847174168,-0.26609690615109033,-0.296049787742751,0.7264170409881905,0.019844401627779007,0.013603070750832558,0.012124506756663322,0.020468326285481453,0.03246259316802025,0.23629885911941528,0.052665505558252335,0.3116719722747803,0.20217591524124146,0.03373069688677788,0.22517786920070648,0.05760965496301651,0.2977239489555359,0.12202157080173492
2,71,20698,-116.06781881581992,104,10.059024629592896,0.05057948855683207,3,20698,1000000,-0.14775239683687688,-0.1515393231064081,-0.17212278187274932,0.8475759580540351,0.01257288921624422,0.014342907816171646,0.013003685511648655,0.020808059722185135,0.028487008064985275,0.26449036598205566,0.04451986029744148,0.3159031867980957,0.31036561727523804,0.02908555418252945,0.2617427110671997,0.06209763139486313,0.4224090874195099,0.12004140019416809
2,72,20826,-92.39325593784451,128,10.095784042278925,0.05033820929316183,3,20826,1000000,0.13732657283544542,0.12384231475492319,0.08959892056882382,0.710805194840456,0.01787402108311653,0.015211260877549648,0.012929599732160568,0.01769712194800377,0.027803467586636543,0.2026919573545456,0.048213500529527664,0.2892402112483978,0.1513603776693344,0.030590824782848358,0.24208088219165802,0.051373664289712906,0.33050814270973206,0.17254683375358582
2,73,20936,-110.7827004151186,110,10.397186841747978,0.05002588343657093,3,20936,1000000,0.33112238347530365,0.3489055575294928,0.3158301434733651,0.644066448464538,0.017734171822667122,0.013658128678798676,0.010646389797329903,0.014485038816928864,0.030020732432603836,0.22867782413959503,0.0389988087117672,0.2545740008354187,0.14001865684986115,0.024939045310020447,0.19835707545280457,0.04399007186293602,0.27920272946357727,0.17416749894618988
2,74,20986,-107.39995504543185,50,11.256489202976226,0.04967736823813906,3,20986,1000000,0.34910431653261187,0.372318155169487,0.3118799643218517,0.8715530705451965,0.01927752047777176,0.013616460375487804,0.011925402097404003,0.02317041903734207,0.034615419805049896,0.2748491168022156,0.04971356689929962,0.36229613423347473,0.3567090332508087,0.028412168845534325,0.20022167265415192,0.06296701729297638,0.37458574771881104,0.10544899106025696
2,75,21151,-105.70754985883832,165,9.693605365604162,0.04946175797118081,3,21151,1000000,0.73684797976166,0.7491532071959227,0.7241475392598659,0.6563386798507035,0.014376956969499588,0.013178150169551373,0.011606399901211262,0.01363214012235403,0.02689102292060852,0.2105531245470047,0.041600216180086136,0.27018776535987854,0.15305322408676147,0.02208508551120758,0.17867884039878845,0.03932439535856247,0.2913320064544678,0.20789004862308502
