seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg,model_pred_error_avg,model_err_hull_angle,model_err_hull_angvel,model_err_vel_x,model_err_vel_y,model_err_hip1_angle,model_err_hip1_speed,model_err_knee1_angle,model_err_knee1_speed,model_err_left_contact,model_err_hip2_angle,model_err_hip2_speed,model_err_knee2_angle,model_err_knee2_speed,model_err_right_contact
1,241,63812,-85.01584821287543,1600,1.7013495907373726,0.025946796842338454,10,63812,1000000,-1.2066541498387233,-1.2058160906564444,-1.2095689603779465,0.44128077082995637,0.00886242464184761,0.007977325469255447,0.009414061903953552,0.010381588712334633,0.011564110405743122,0.09586106985807419,0.026894493028521538,0.1995893269777298,0.1398046612739563,0.008866813033819199,0.06923344731330872,0.017547301948070526,0.11106692999601364,0.18762941658496857
1,242,65412,-90.69621735892724,1600,1.8252588775847107,0.02569780807937165,10,65412,1000000,-0.6911790932854638,-0.6889496247121133,-0.6940759445121512,0.4241931698471308,0.007034000009298325,0.006519817281514406,0.008289608173072338,0.008225514553487301,0.012343060225248337,0.10745208710432053,0.026788359507918358,0.20800775289535522,0.17539054155349731,0.008180085569620132,0.07226783037185669,0.017627019435167313,0.1023339107632637,0.13784343004226685
1,243,67012,-106.59321850724518,1600,1.5749680923391134,0.025495425769024426,10,67012,1000000,-0.03949209073092788,-0.037207555803470314,-0.04152665015310049,0.26980192691863825,0.005302764941006899,0.0030216763261705637,0.00789747666567564,0.0026053928304463625,0.005299671087414026,0.042773984372615814,0.019233429804444313,0.045826029032468796,0.16535227000713348,0.014485014602541924,0.06254608184099197,0.02076072059571743,0.11708055436611176,0.10232997685670853
1,244,67570,-115.8324188478291,558,1.5689561273293062,0.024865212902369628,10,67570,1000000,0.37076853718269953,0.3720979425446554,0.37366817355155946,0.5622295259343396,0.013660038821399212,0.009214626625180244,0.0092738326638937,0.012400653213262558,0.014770950190722942,0.12962855398654938,0.02840675786137581,0.22367197275161743,0.18884484469890594,0.014431026764214039,0.11406542360782623,0.026684556156396866,0.18183134496212006,0.22025731205940247
1,245,69170,-69.40406732121482,1600,1.6270090081915258,0.02483462502115202,10,69170,1000000,0.9214259598520584,0.9188856643578037,0.9166285302187316,0.5902685698354617,0.00917777605354786,0.008817875757813454,0.009842517785727978,0.010103365406394005,0.016906511038541794,0.15654593706130981,0.03464025631546974,0.2802809476852417,0.20943784713745117,0.011195420287549496,0.09198956191539764,0.023158833384513855,0.1376643180847168,0.242024227976799
1,246,70770,-60.282223922753474,1600,1.8815508033707737,0.024914297887848484,10,70770,1000000,1.5445286909257994,1.5456646125856788,1.542771010864526,0.5971034271596,0.007981923408806324,0.008275886997580528,0.009675404988229275,0.009948261082172394,0.014455551281571388,0.145314022898674,0.03330018371343613,0.3008686900138855,0.2271844893693924,0.010556651279330254,0.07845738530158997,0.021786704659461975,0.14454422891139984,0.2250984162092209
1,247,72370,-13.157667785999365,1600,1.5459939299616963,0.02499565712945617,10,72370,1000000,1.938710390785709,1.9397040437161923,1.9387499873898923,0.7340971495211125,0.010067814961075783,0.011257563717663288,0.01035197451710701,0.011189376935362816,0.015546096488833427,0.15928500890731812,0.03766600787639618,0.3120914399623871,0.22015948593616486,0.016093295067548752,0.14827938377857208,0.029979627579450607,0.2279505878686905,0.32805806398391724
1,248,73970,-9.689494837337406,1600,1.56441581225954,0.025372224285247477,10,73970,1000000,2.404231185764074,2.403933366490528,2.401923782043159,0.7603541528278341,0.011080572381615639,0.010881401598453522,0.01109519973397255,0.012553801760077477,0.014931118115782738,0.15727819502353668,0.038841914385557175,0.36996299028396606,0.22379201650619507,0.012082175351679325,0.08730980008840561,0.02696065604686737,0.20320478081703186,0.34384623169898987
1,249,74048,-123.36157241463661,78,2.1905929480280193,0.02581737125766705,10,74048,1000000,2.491346184909344,2.489956340619496,2.480225043637412,0.8408616557717323,0.02833346277475357,0.013086771592497826,0.012707114219665527,0.019549738615751266,0.026716772466897964,0.2073400914669037,0.052925530821084976,0.3545011579990387,0.21519160270690918,0.03267212584614754,0.24026425182819366,0.06433948129415512,0.4184843599796295,0.2258354276418686
1,250,75648,-53.00289010559209,1600,1.6268918243329973,0.02573187160622565,10,75648,1000000,2.8564915348310023,2.855921746669337,2.8552621475048365,0.6405568551147977,0.011392622254788876,0.00903740432113409,0.010641303844749928,0.012563776224851608,0.014236696064472198,0.1349254846572876,0.034924715757369995,0.2926627993583679,0.17765392363071442,0.011404731310904026,0.08615770190954208,0.023345697671175003,0.1582270860671997,0.31745707988739014
1,251,75720,-114.68497343175113,72,2.068939673900604,0.025878974310422347,10,75720,1000000,3.223991721868515,3.2291346371173857,3.2152781086308617,0.6211162740709606,0.01519690454006195,0.01125284656882286,0.010970096103847027,0.021594218909740448,0.021478168666362762,0.18120132386684418,0.033233392983675,0.22422091662883759,0.13081933557987213,0.02335834689438343,0.20015788078308105,0.040334608405828476,0.24882875382900238,0.19658222794532776
1,252,77320,-33.793335079273675,1600,1.7245889523997904,0.025792176491965007,10,77320,1000000,3.294004138763994,3.294139060955495,3.2939704824564977,0.6786433432949707,0.010932289063930511,0.010244455188512802,0.009529201313853264,0.011350692249834538,0.015434500761330128,0.15173062682151794,0.03744117543101311,0.3290227949619293,0.20619243383407593,0.013421790674328804,0.10808073729276657,0.026493078097701073,0.18281444907188416,0.2873174548149109
1,253,77405,-117.29261496476829,85,2.0784945756196977,0.026037364231451327,10,77405,1000000,3.3196794405579566,3.3170800685882567,3.3332388259470465,0.662390123190833,0.01848873496055603,0.009491627104580402,0.011366247199475765,0.020519914105534554,0.02080685831606388,0.16778312623500824,0.03913101181387901,0.24920298159122467,0.134269580245018,0.021755561232566833,0.1770184338092804,0.039281826466321945,0.28012460470199585,0.22855648398399353
1,254,77478,-120.93035136908293,73,2.0392371326684953,0.02596417393074854,10,77478,1000000,3.3485426911285945,3.3643307268619536,3.350810213174139,0.6305371413015883,0.014167256653308868,0.012304659932851791,0.012775681912899017,0.020402753725647926,0.018569745123386383,0.18207521736621857,0.03546581044793129,0.2563403844833374,0.13833403587341309,0.021873613819479942,0.18052256107330322,0.034869708120822906,0.21259306371212006,0.2230999767780304
1,255,79078,-27.372129681520164,1600,1.7173747014813125,0.025883164336580052,10,79078,1000000,3.4760593097936363,3.4774073967244474,3.477069446416572,0.6947462252527475,0.011897589080035686,0.01082581002265215,0.011147589422762394,0.012294093146920204,0.013098308816552162,0.12771053612232208,0.03481792286038399,0.30271556973457336,0.2012171894311905,0.0143494363874197,0.12695521116256714,0.02705058827996254,0.18654489517211914,0.34110262989997864
1,256,80678,-97.79877602658235,1600,1.4251588757522404,0.026113993702738574,10,80678,1000000,3.4901535271387547,3.492552510853857,3.4914811486005783,0.3083193908251512,0.007905064150691032,0.004929001443088055,0.008384808897972107,0.006802049465477467,0.008279833942651749,0.06968984752893448,0.014475267380475998,0.10157881677150726,0.09010137617588043,0.008322557434439659,0.09662863612174988,0.015266205184161663,0.12650719285011292,0.09480005502700806
1,257,80794,-89.85465407930315,116,2.079990136081522,0.0257698719830267,10,80794,1000000,3.9103970663114027,3.9064404528249392,3.902852832458236,0.5474199690352911,0.013599993661046028,0.011771542020142078,0.010370131582021713,0.017054662108421326,0.01844632439315319,0.15369252860546112,0.02542329579591751,0.1582922339439392,0.11137347668409348,0.01974107325077057,0.18872176110744476,0.03258608281612396,0.19428157806396484,0.19637151062488556
1,258,81335,-81.38644546130672,541,1.6250985914634333,0.02568710389236609,10,81335,1000000,3.6343677430517145,3.637665064743272,3.636330422979814,0.5533345173849269,0.01354826521128416,0.010357407853007317,0.010673237964510918,0.015855081379413605,0.017423218116164207,0.14006251096725464,0.02778523974120617,0.2018612176179886,0.1730106621980667,0.017832987010478973,0.15924111008644104,0.03289882093667984,0.2034449726343155,0.15790516138076782
1,259,81397,-105.18973302468657,62,1.0956025366981825,0.025633353685135595,10,81397,1000000,3.726679316163063,3.7276778464516003,3.7284668534994125,0.5977893645164147,0.027103494852781296,0.007757541257888079,0.009083116427063942,0.01685778610408306,0.018749665468931198,0.16045726835727692,0.033564288169145584,0.19655704498291016,0.16886402666568756,0.017282363027334213,0.17948560416698456,0.029650192707777023,0.17633961141109467,0.21175478398799896
1,260,82997,56.96148449089378,1600,1.4417847415339202,0.02556021375391636,10,82997,1000000,3.6433866465091707,3.641731269462034,3.640653900448233,0.6017689029717197,0.01367008127272129,0.010995323769748211,0.012137012556195259,0.013851344585418701,0.017024574801325798,0.15719018876552582,0.030911272391676903,0.24537871778011322,0.20564112067222595,0.015055518597364426,0.14725318551063538,0.025419391691684723,0.17815567553043365,0.1933998316526413
1,261,84049,-53.470860180212185,1052,1.712977171242237,0.02569293568194403,10,84049,1000000,3.6453012254550345,3.6406704165396238,3.6394760888247264,0.6953364458048412,0.014567545615136623,0.012328146025538445,0.012317433021962643,0.013388489373028278,0.017911750823259354,0.17058996856212616,0.038281843066215515,0.3199697434902191,0.20427240431308746,0.013917295262217522,0.12603113055229187,0.029051311314105988,0.1992664784193039,0.2802591025829315
1,262,84285,-88.20808941684663,236,1.51441728407922,0.02583032657725479,10,84285,1000000,3.9591780815435493,3.9599198765080907,3.9627186006825905,0.6175621795852136,0.013166329823434353,0.00982449110597372,0.011465149000287056,0.014500723220407963,0.01965767703950405,0.18073670566082,0.033279821276664734,0.2456122487783432,0.2099190056324005,0.0180375874042511,0.1552109271287918,0.029516730457544327,0.17202121019363403,0.21142885088920593
1,263,84343,-106.46096987929195,58,1.3395467847585678,0.02578736722333453,10,84343,1000000,3.266031165122986,3.256578099131584,3.2575048649311067,0.6147624889667007,0.02315133437514305,0.010534008964896202,0.012369017116725445,0.01928526535630226,0.021702837198972702,0.18094803392887115,0.036182329058647156,0.22872720658779144,0.1592784821987152,0.020651521161198616,0.20435021817684174,0.030350463464856148,0.16619853675365448,0.24572280049324036
1,264,84407,-103.23310785740614,64,1.3458317262430985,0.025713185158679912,10,84407,1000000,3.59522909373045,3.5906979481379193,3.594704423348109,0.5739227233765026,0.020353399217128754,0.009506908245384693,0.01367549691349268,0.0183186624199152,0.018165171146392822,0.14996135234832764,0.03265152871608734,0.2078932374715805,0.16402243077754974,0.017837677150964737,0.16498792171478271,0.02611502632498741,0.13509760797023773,0.22655732929706573
1,265,84756,-87.01436615549028,349,1.4172209753709681,0.025653492025993273,10,84756,1000000,3.7008086310590014,3.70218683042947,3.701692338134436,0.7103136825271186,0.018335683271288872,0.01214331854134798,0.012197979725897312,0.014935684390366077,0.01887493021786213,0.18094263970851898,0.03867052495479584,0.33039209246635437,0.22571611404418945,0.018379371613264084,0.16264525055885315,0.03434590995311737,0.2063753604888916,0.23491355776786804
1,266,85551,-44.74776639835909,795,1.6289211954874327,0.025675765433220223,10,85551,1000000,3.5861189539296716,3.5840537740271303,3.5837457088164135,0.6912707276564225,0.01593661680817604,0.012589800171554089,0.012572155334055424,0.014277365058660507,0.01830475591123104,0.1722153127193451,0.03837046027183533,0.3047388792037964,0.20585571229457855,0.01649952493607998,0.14308248460292816,0.032261475920677185,0.2047571986913681,0.27042800188064575
1,267,85889,-84.89132574014366,338,1.517107991919373,0.025768152392746328,10,85889,1000000,3.491644004032467,3.4943459645365222,3.4955493610013617,0.7007353837937998,0.02223718725144863,0.013168677687644958,0.0127627057954669,0.014244512654840946,0.018031932413578033,0.18519528210163116,0.03806150704622269,0.3110879063606262,0.1770482212305069,0.01624804362654686,0.1542658507823944,0.030369609594345093,0.22364920377731323,0.2588178813457489
1,268,86751,-44.74766076635569,862,1.548275565182747,0.025772417649181922,10,86751,1000000,3.478776026187941,3.481024583671675,3.478134120619574,0.7389957938063818,0.020198233425617218,0.01164624746888876,0.012106923386454582,0.014115541242063046,0.018579332157969475,0.1739349067211151,0.04312152788043022,0.34746241569519043,0.21449464559555054,0.014196147210896015,0.12579260766506195,0.032831236720085144,0.22716039419174194,0.2721467912197113
1,269,88351,76.46926855458878,1600,1.4246333500463515,0.025932991556470563,10,88351,1000000,3.4817101406492292,3.4836937153898178,3.480907682431862,0.7230424634087831,0.018106918781995773,0.011509486474096775,0.011935983784496784,0.013063809834420681,0.018584497272968292,0.18154151737689972,0.04023701697587967,0.3337057828903198,0.20741645991802216,0.015689071267843246,0.14148925244808197,0.028323831036686897,0.19324539601802826,0.2793586850166321
1,270,88436,-102.01987131126225,85,1.4829257011413575,0.026274947580220042,10,88436,1000000,3.2229960840195417,3.232220432162285,3.221491375938058,0.6188004233381328,0.020592624321579933,0.009394394233822823,0.009349626488983631,0.015420355834066868,0.020590614527463913,0.16523177921772003,0.03971170634031296,0.26714056730270386,0.24310001730918884,0.015834828838706017,0.1549258530139923,0.027457399293780327,0.15201908349990845,0.14777658879756927
1,271,90036,62.14138183090836,1600,1.6858767959196121,0.02620857229195355,10,90036,1000000,3.6341560458764435,3.6366043054126203,3.6327566212695093,0.7199909539567306,0.015672925859689713,0.01131703145802021,0.01284833811223507,0.011846696957945824,0.01715567335486412,0.1587129533290863,0.03878163918852806,0.33521339297294617,0.1991472989320755,0.014291811734437943,0.1274673491716385,0.028501521795988083,0.19234472513198853,0.2877151370048523
1,272,90124,-106.37729528918862,88,1.684735742583871,0.026525681809029575,10,90124,1000000,3.4178490206599235,3.4280349407345057,3.4262083765119313,0.5719779913003247,0.021091653034090996,0.009227576665580273,0.010888331569731236,0.013876440934836864,0.016658825799822807,0.13824446499347687,0.04277403652667999,0.2721289396286011,0.20317348837852478,0.013607371598482132,0.11336910724639893,0.035019125789403915,0.17792831361293793,0.17302051186561584
1,273,90254,-104.46598492003977,130,1.656509853555606,0.02644370295050921,10,90254,1000000,3.6132387473033023,3.6063500326413376,3.6022231473372535,0.4174148306632653,0.014187016524374485,0.008158831857144833,0.0067102378234267235,0.009499973617494106,0.014329989440739155,0.12227880954742432,0.029419058933854103,0.1783103197813034,0.13226599991321564,0.011750203557312489,0.1324167102575302,0.021519938483834267,0.12158067524433136,0.1184057891368866
1,274,90354,-104.79311600141227,100,1.693135627657175,0.02635111538904973,10,90354,1000000,3.907029424607754,3.9149602833390236,3.9213733938336373,0.45491116195917136,0.02054172195494175,0.008984645828604698,0.009777947328984737,0.011547391302883625,0.015538608655333519,0.1398729383945465,0.03368331864476204,0.1787845492362976,0.17652341723442078,0.011838316917419434,0.12078502029180527,0.021340828388929367,0.11799544095993042,0.13304230570793152
1,275,90447,-102.26953737065196,93,1.57347678989172,0.02628298114710064,10,90447,1000000,3.941144021683269,3.928451908959283,3.9345378508170445,0.5196788484584474,0.018154853954911232,0.007238900288939476,0.011126191355288029,0.013399885967373848,0.014604014344513416,0.13154473900794983,0.038628268986940384,0.24156537652015686,0.21135814487934113,0.014134655706584454,0.11875354498624802,0.03203342482447624,0.16468305885791779,0.1054382249712944
1,276,92047,-22.84304966480704,1600,1.5214450600650162,0.026209043189390747,10,92047,1000000,3.9847973186825403,3.98218511428684,3.9823477970762178,0.7324115205633764,0.011965700425207615,0.010566329583525658,0.010667163878679276,0.011502468958497047,0.01702246628701687,0.1757877767086029,0.03688202053308487,0.3365590572357178,0.21416233479976654,0.012600120157003403,0.12134236097335815,0.026159513741731644,0.1914169192314148,0.3102932870388031
1,277,93647,-46.71593904681504,1600,1.5286284617334605,0.026535365822532162,10,93647,1000000,4.000523206056096,4.003004882908426,3.999841709556058,0.7099850806112711,0.010773580521345139,0.010059191845357418,0.009946835227310658,0.01126804854720831,0.016118772327899933,0.17363226413726807,0.03742493316531181,0.3343532979488373,0.20242419838905334,0.012099173851311207,0.11648403108119965,0.0255911685526371,0.18462863564491272,0.2920038104057312
1,278,95247,-29.11608326077112,1600,1.4385880280844867,0.026788155688610794,10,95247,1000000,4.009735652692616,4.005555738015101,4.0064511077106,0.6852108051379523,0.010825296863913536,0.009774096310138702,0.009785785339772701,0.010441755875945091,0.015716087073087692,0.1662069857120514,0.03398490324616432,0.3061733543872833,0.1961265504360199,0.010769822634756565,0.10531280189752579,0.025001613423228264,0.1822829246520996,0.29879042506217957
1,279,96847,-53.870575943321455,1600,1.5466468451172113,0.02697622137791794,10,96847,1000000,4.073075017500669,4.074561290843413,4.07365956639871,0.591178740899389,0.010804802179336548,0.008830362930893898,0.009165924042463303,0.010061918757855892,0.014017450623214245,0.14979936182498932,0.03128453344106674,0.27018001675605774,0.15856817364692688,0.010204661637544632,0.09559791535139084,0.022274859249591827,0.16165168583393097,0.252002477645874
1,280,98447,-58.58987513673492,1600,1.5024025919102133,0.02700671981921587,10,98447,1000000,4.034935970455408,4.034991235174239,4.03064594049938,0.6517046263456965,0.011012749746441841,0.009244656190276146,0.009622125886380672,0.010628554970026016,0.014454600401222706,0.15399232506752014,0.03145140781998634,0.276585191488266,0.15666304528713226,0.012181021273136139,0.12057080119848251,0.025326309725642204,0.1820310354232788,0.30297142267227173
1,281,100047,-156.80240754410625,1600,1.389884148351848,0.027146000607172028,10,100047,1000000,4.125827459879219,4.127814417332411,4.126598885636777,0.4616467953613028,0.01361558586359024,0.01756179891526699,0.00533516239374876,0.008146924898028374,0.02954845502972603,0.251964807510376,0.03766937181353569,0.07037201523780823,0.2204897701740265,0.02383473701775074,0.04214537516236305,0.039719291031360626,0.1699344515800476,0.1130053699016571
1,282,100121,-101.94686672277749,74,1.2550933671849114,0.026679499895654175,10,100121,1000000,4.441391330105918,4.444082612650735,4.437482712950025,0.6325495804886561,0.015482449904084206,0.010654221288859844,0.010397110134363174,0.01855199597775936,0.02295769192278385,0.20093365013599396,0.03540218994021416,0.2008916437625885,0.19174739718437195,0.020294955000281334,0.17600283026695251,0.03674034774303436,0.18461965024471283,0.2440778911113739
1,283,101721,-137.47238618973643,1600,1.330256690979004,0.02659249826821118,10,101721,1000000,4.166322517171502,4.162784943738952,4.162765452163294,0.30056770327345783,0.005806004628539085,0.0067046754993498325,0.005071542225778103,0.005032101646065712,0.009626212529838085,0.07149971276521683,0.02472466230392456,0.15356296300888062,0.04350684955716133,0.012629530392587185,0.06322602927684784,0.01340909581631422,0.15964031219482422,0.07748483866453171
1,284,103321,-87.51873060769867,1600,1.2501224200706929,0.026163727044746416,10,103321,1000000,4.13821854185313,4.14062695513945,4.13790393340867,0.5101481131394394,0.009233301505446434,0.0076006813906133175,0.008772902190685272,0.009230725467205048,0.011897986754775047,0.11603495478630066,0.02548048086464405,0.18979686498641968,0.13351592421531677,0.009166155941784382,0.0924527645111084,0.021685542538762093,0.15267162024974823,0.2578611969947815
1,285,104921,-110.1187756449217,1600,1.236093884408474,0.026101542904516998,10,104921,1000000,4.084193131364882,4.085962915923447,4.0829374405555425,0.45766022934500755,0.0069794063456356525,0.007109778467565775,0.008110936731100082,0.007903928868472576,0.009361132979393005,0.09091922640800476,0.024562954902648926,0.17375236749649048,0.15501485764980316,0.007817752659320831,0.06631436944007874,0.020127439871430397,0.14200778305530548,0.2202698290348053
1,286,106521,-98.44510567653924,1600,1.1588873169431464,0.025957695362268177,10,106521,1000000,4.07037336773239,4.070018451493233,4.07021920078434,0.4814682380645536,0.007390028331428766,0.007143447175621986,0.008300806395709515,0.008851775899529457,0.009122082032263279,0.08003950119018555,0.022910358384251595,0.16827833652496338,0.13750310242176056,0.008468175306916237,0.057280201464891434,0.019756238907575607,0.13249485194683075,0.27791154384613037
1,287,108121,-90.88566124555655,1600,1.0990747378207744,0.025832909010708904,10,108121,1000000,4.10746794265695,4.109074959065765,4.107932437807322,0.4666931313167636,0.005954126827418804,0.00645111920312047,0.008167821913957596,0.008084943518042564,0.008216711692512035,0.08041638135910034,0.022001562640070915,0.1522570103406906,0.15613414347171783,0.007316838949918747,0.04844684153795242,0.020261025056242943,0.1316043883562088,0.25203225016593933
1,288,109721,-84.58170678012539,1600,1.1314172236947342,0.025705797144022033,10,109721,1000000,4.158404598985799,4.15576679924503,4.154517828281969,0.41225524807892117,0.0061172740533947945,0.006299810484051704,0.007621025666594505,0.007895338349044323,0.008500481024384499,0.08124236762523651,0.018009228631854057,0.12375487387180328,0.14361609518527985,0.007108535151928663,0.051612723618745804,0.01873006485402584,0.12222950160503387,0.21773844957351685
1,289,111321,-73.83882136514876,1600,1.0237392661999911,0.02551424514467471,10,111321,1000000,4.237712022000924,4.237262919899076,4.23659893238917,0.45028344681253657,0.00886537041515112,0.006380385719239712,0.008177281357347965,0.00863791722804308,0.009653500281274319,0.08730772882699966,0.02199072577059269,0.15999172627925873,0.11171813309192657,0.008118672296404839,0.05595807731151581,0.018817052245140076,0.13300079107284546,0.24859440326690674
1,290,112921,-68.44597777607851,1600,1.0916362020513042,0.025379402328929226,10,112921,1000000,4.10650377525948,4.10544121359475,4.104011294031515,0.5120319001446478,0.009937146678566933,0.007578718475997448,0.008550441823899746,0.008549563586711884,0.012028617784380913,0.12100134044885635,0.026565775275230408,0.20343099534511566,0.10596884787082672,0.008132616057991982,0.06372030079364777,0.01898830570280552,0.14970359206199646,0.26803672313690186
1,291,114521,-74.42695250315592,1600,1.0577113924873993,0.025332220227303418,10,114521,1000000,4.094432648047805,4.093270021816716,4.0924310377519575,0.43065997939634443,0.00922959204763174,0.00686013326048851,0.007485959678888321,0.007678929716348648,0.010294021107256413,0.10135939717292786,0.02376657910645008,0.17271579802036285,0.09774300456047058,0.006960613653063774,0.05794293433427811,0.017523234710097313,0.12565167248249054,0.22191274166107178
1,292,116121,-99.7843308057636,1600,1.127545800083317,0.02520074519168344,10,116121,1000000,4.0640617579966785,4.064015634320676,4.061142949070781,0.23521880761099362,0.004848439246416092,0.007677863352000713,0.011919996701180935,0.0074905697256326675,0.00836049485951662,0.0657864362001419,0.012906879186630249,0.09293743222951889,0.08767896890640259,0.016983412206172943,0.051715560257434845,0.033458564430475235,0.09557417035102844,0.06509039551019669
1,293,117721,-51.72128522442654,1600,1.0965701405564323,0.024856865074351222,10,117721,1000000,4.0703607470169665,4.0688808976206925,4.067379707442597,0.543621137040512,0.009181386791169643,0.0076039452105760574,0.008182360790669918,0.00900170486420393,0.012106929905712605,0.12821495532989502,0.026713095605373383,0.215031698346138,0.1450691521167755,0.008967731148004532,0.07485935837030411,0.021345334127545357,0.15562668442726135,0.2838073670864105
1,294,119321,-64.40074274572544,1600,1.1021323072118685,0.02484238244479518,10,119321,1000000,4.204165534088388,4.200825407290831,4.199976875232533,0.5512517317578507,0.008403939194977283,0.007957310415804386,0.00732261361554265,0.008243940770626068,0.012233887799084187,0.13572411239147186,0.026753578335046768,0.2120169848203659,0.18320013582706451,0.009549605660140514,0.08721797913312912,0.01887802593410015,0.14649413526058197,0.2864970266819
1,295,120921,-106.56374380551279,1600,0.9794742048671469,0.024812525039131037,10,120921,1000000,4.248227014504373,4.246920776460319,4.244118764474988,0.13829296309190492,0.0041323271580040455,0.005376091226935387,0.008960945531725883,0.006604835856705904,0.0044826315715909,0.035457659512758255,0.009263874962925911,0.04600405693054199,0.036708153784275055,0.010718078352510929,0.030468031764030457,0.02741260454058647,0.06608778238296509,0.03915826976299286
1,296,122521,-130.9355239002034,1600,0.9689841020386666,0.02445924450527603,10,122521,1000000,4.405006231032312,4.407151478976012,4.405180831775069,0.6235614764131605,0.005596194416284561,0.005619878880679607,0.007925434038043022,0.005814803764224052,0.028033966198563576,0.22939591109752655,0.03174825385212898,0.25809988379478455,0.4582643210887909,0.00862873625010252,0.049109458923339844,0.01890147104859352,0.06996680796146393,0.0963619127869606
1,297,124121,4.298061987501569,1600,1.0288952324772254,0.024205621920338982,10,124121,1000000,4.388686143914238,4.390833808267489,4.38822831475176,0.7241546909837052,0.013252339325845242,0.010293792933225632,0.011571832932531834,0.011606458574533463,0.019328061491250992,0.19221284985542297,0.03490441292524338,0.2722663879394531,0.22809837758541107,0.015196496620774269,0.15438836812973022,0.02818877622485161,0.21864061057567596,0.3222087025642395
1,298,124606,-79.06842870824039,485,1.2007021544656407,0.024379341529307697,10,124606,1000000,4.430605575690667,4.430565548377732,4.430252608036001,0.6532420228539463,0.013959680683910847,0.009876646101474762,0.01132016908377409,0.014154086820781231,0.01980537362396717,0.18149623274803162,0.034889157861471176,0.26031285524368286,0.2108141928911209,0.016294686123728752,0.13760465383529663,0.028818106278777122,0.21332579851150513,0.22736838459968567
1,299,126206,-23.2134431602899,1600,1.062725994256325,0.024363534742473165,10,126206,1000000,4.374175178539008,4.373558596670628,4.37190855002962,0.4532082125544548,0.008637186139822006,0.007471888791769743,0.008673041127622128,0.008550416678190231,0.012522157281637192,0.12550023198127747,0.02316897176206112,0.17332124710083008,0.12630344927310944,0.011992267332971096,0.10185357928276062,0.0251145139336586,0.1569231152534485,0.18192309141159058
1,300,126888,-80.9574260157533,682,0.9366542609627633,0.024316910894834978,10,126888,1000000,4.417320432535866,4.415648030840298,4.415981323775999,0.6901483664349202,0.013483121991157532,0.010039537213742733,0.01147711742669344,0.012923668138682842,0.018896140158176422,0.18498466908931732,0.03426630049943924,0.2588903605937958,0.22604475915431976,0.016120098531246185,0.1655663698911667,0.025948267430067062,0.18369857966899872,0.28952059149742126
1,301,128488,-54.92204798362218,1600,0.9900743309687823,0.02435327583064736,10,128488,1000000,4.31967995852232,4.321180053520948,4.315009561888874,0.2898884518180664,0.005735370330512524,0.004215337801724672,0.0057619791477918625,0.004918018355965614,0.008998401463031769,0.09016083925962448,0.01669556275010109,0.1412980854511261,0.07478118687868118,0.010990781709551811,0.06469070911407471,0.02574237808585167,0.1053914800286293,0.08482111245393753
1,302,128619,-90.9859050642699,131,0.6614663049005545,0.024135266945350987,10,128619,1000000,4.420040770792044,4.409620565405259,4.418695557919833,0.5100663844448616,0.014355813153088093,0.00807194598019123,0.009493914432823658,0.016194140538573265,0.01986134983599186,0.15426665544509888,0.034114278852939606,0.20090793073177338,0.2049165815114975,0.015559145249426365,0.13294515013694763,0.029329543933272362,0.14919035136699677,0.12873774766921997
1,303,130219,-79.77628080663271,1600,0.9571607253327966,0.024069345865650956,10,130219,1000000,4.059339309660718,4.058383336728439,4.057123651332222,0.18590696175000632,0.0044253310188651085,0.00420767767354846,0.004930050577968359,0.003422906156629324,0.007054456509649754,0.059916120022535324,0.01173330470919609,0.058319684118032455,0.04599568247795105,0.006115942727774382,0.0562126599252224,0.015433384105563164,0.07952260226011276,0.05962236225605011
1,304,130477,-88.18048794055358,258,1.0341346308588981,0.023801975579580335,10,130477,1000000,4.226381262660026,4.22491644012928,4.22166323196888,0.6729309611715549,0.013958727940917015,0.009392615407705307,0.010380014777183533,0.013009225949645042,0.018664875999093056,0.17250269651412964,0.03520413488149643,0.2751915454864502,0.21370035409927368,0.016790075227618217,0.157857745885849,0.029527390375733376,0.2103937268257141,0.22916179895401
1,305,132077,-52.71879214805085,1600,0.8744224822195247,0.023780798583920282,10,132077,1000000,4.082382647395134,4.0819156327378,4.081875165533274,0.27276712683068277,0.005158524494618177,0.005197540391236544,0.005312195047736168,0.0048593212850391865,0.009546903893351555,0.08277895301580429,0.01417093351483345,0.08886054903268814,0.08735334128141403,0.008969182148575783,0.07130387425422668,0.01933395117521286,0.10966236889362335,0.08563613891601562
1,306,132273,-89.2150655593723,196,1.108023698039745,0.023586060626365993,10,132273,1000000,4.196289679564928,4.197315849285377,4.196763873923766,0.5229854984525717,0.015262876637279987,0.008113430812954903,0.009715649299323559,0.013737992383539677,0.016535423696041107,0.15042129158973694,0.029318617656826973,0.21382677555084229,0.16407528519630432,0.013977689668536186,0.12610676884651184,0.0274021178483963,0.18808028101921082,0.14390361309051514
