seed,episode,total_steps,reward,episode_length,td_loss_avg,model_loss_avg,horizon_length,real_buffer_size,model_buffer_size,q1_avg,q2_avg,target_q_avg,model_pred_error_avg,model_err_hull_angle,model_err_hull_angvel,model_err_vel_x,model_err_vel_y,model_err_hip1_angle,model_err_hip1_speed,model_err_knee1_angle,model_err_knee1_speed,model_err_left_contact,model_err_hip2_angle,model_err_hip2_speed,model_err_knee2_angle,model_err_knee2_speed,model_err_right_contact
1,1,55,-102.87223488651216,55,nan,nan,0,55,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,2,1655,-78.73229569860268,1600,nan,nan,0,1655,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,3,3255,-86.5054579920834,1600,nan,nan,0,3255,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,4,3331,-96.76536486670375,76,nan,nan,0,3331,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,5,4931,-83.98975822437205,1600,nan,nan,0,4931,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,6,4980,-105.05510335043073,49,nan,nan,0,4980,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,7,5079,-118.59468586510047,99,nan,nan,0,5079,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,8,5191,-106.41878600837663,112,nan,nan,0,5191,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,9,5328,-109.66910830652341,137,nan,nan,0,5328,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,10,6928,-92.50391275517177,1600,nan,nan,0,6928,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,11,6974,-106.78397654462606,46,nan,nan,0,6974,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,12,7085,-104.04820696730167,111,nan,nan,0,7085,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,13,7157,-115.68982064398006,72,nan,nan,0,7157,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,14,7233,-103.34456634894013,76,nan,nan,0,7233,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,15,8833,-92.22089927567868,1600,nan,nan,0,8833,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,16,10140,-176.10736594011541,1307,15.231451754403366,nan,0,10140,0,-0.23781482353806496,-0.23580377117863724,-0.325626089317458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,17,10182,-122.54809787869453,42,63.45498572015204,0.20169422443096455,1,10182,1280,-0.7923975214362144,-0.8422866795212031,-1.1141840301454067,0.7857807030280431,0.1008673757314682,0.04195915162563324,0.027822861447930336,0.023005099967122078,0.04907429218292236,0.1674882024526596,0.08973687887191772,0.2563024163246155,0.03737075999379158,0.044029682874679565,0.2757053077220917,0.05794278904795647,0.4489951431751251,0.1266990453004837
1,18,10312,-103.66426123864949,130,73.45202975204357,0.14177400389542946,1,10312,2560,-1.0367702273222117,-1.056860990707691,-1.218478131065002,0.8767871709970327,0.037894126027822495,0.034116216003894806,0.024330785498023033,0.021335622295737267,0.03337077051401138,0.13790147006511688,0.07293649017810822,0.3397178053855896,0.17245200276374817,0.031977660953998566,0.22201243042945862,0.07302919030189514,0.5504066348075867,0.1878395527601242
1,19,10360,-106.66206278838217,48,67.39274291358888,0.10307974852621556,1,10360,3840,-0.9383098214864731,-0.9447479084134102,-1.217259731143713,0.8891529937585195,0.04037189856171608,0.04556000605225563,0.026557153090834618,0.04710496589541435,0.03222891315817833,0.24432198703289032,0.0482269711792469,0.19468313455581665,0.21358777582645416,0.05257517099380493,0.34930142760276794,0.10258715599775314,0.5339102149009705,0.2202664017677307
1,20,10498,-95.99047672050074,138,85.36368700724381,0.09058605641126632,1,10498,5120,-1.279403412800569,-1.2820282926926245,-1.5171289870372184,0.5852899419656699,0.018594900146126747,0.033628374338150024,0.01725894585251808,0.025607312098145485,0.017901835963129997,0.1490952968597412,0.037657998502254486,0.13901960849761963,0.22477997839450836,0.02520301379263401,0.16129852831363678,0.055898964405059814,0.28544023633003235,0.22747768461704254
1,21,10688,-113.2343368071597,190,78.87618715041562,0.0876526160211098,1,10688,6400,-1.4480671415203497,-1.4551136606617978,-1.726977382835589,0.8921154630811591,0.024385351687669754,0.012932264246046543,0.01732981950044632,0.019957929849624634,0.032425183802843094,0.20934458076953888,0.06624753773212433,0.5094858407974243,0.2920212149620056,0.027347492054104805,0.18143470585346222,0.050863515585660934,0.36356598138809204,0.2668139934539795
1,22,10812,-115.26512840483338,124,69.21220000833273,0.0859612829074627,1,10812,7680,-1.6433697159091631,-1.6583181803425153,-1.8594108293453853,0.8246636010946766,0.026868384331464767,0.017043789848685265,0.021876228973269463,0.021000688895583153,0.04249588027596474,0.21351705491542816,0.05340072512626648,0.3858771026134491,0.2600437104701996,0.04271593317389488,0.21009030938148499,0.07306050509214401,0.3802913427352905,0.26516178250312805
1,23,10911,-123.93060257658362,99,65.63176867432064,0.0844621761568955,1,10911,8960,-1.768173837661743,-1.7764260729153951,-1.993036828438441,0.7253948435036823,0.019731182605028152,0.0154549116268754,0.014697114937007427,0.026052013039588928,0.028998490422964096,0.18731974065303802,0.02780877985060215,0.19256636500358582,0.24046172201633453,0.04120956361293793,0.19618022441864014,0.0652865320444107,0.4130445420742035,0.26492393016815186
1,24,10946,-107.65084607899189,35,72.90810061295828,0.08308870118288766,1,10946,10240,-2.032542073726654,-2.029095184803009,-2.1961745182673136,0.9390036719185966,0.05531611293554306,0.011753429658710957,0.02433750033378601,0.04271356016397476,0.042542386800050735,0.28913673758506775,0.08686379343271255,0.5517104268074036,0.2315613031387329,0.0679028332233429,0.2571270763874054,0.08216720819473267,0.27560845017433167,0.30268844962120056
1,25,10989,-109.56731037050486,43,71.85238635540009,0.0822494380530857,1,10989,11520,-2.088230273127556,-2.095742166042328,-2.1974885672330857,0.7870549275431522,0.05612650513648987,0.01337460707873106,0.01741275191307068,0.03192231431603432,0.03277187421917915,0.30223894119262695,0.043518178164958954,0.2447042465209961,0.2239854782819748,0.0666530430316925,0.19365520775318146,0.08753940463066101,0.3185260593891144,0.29203394055366516
1,26,11038,-114.88242164440453,49,74.97479400634765,0.08128692387115388,1,11038,12800,-2.149959236383438,-2.155368593335152,-2.2528187960386274,0.8428405553710704,0.042863160371780396,0.018913112580776215,0.014149947091937065,0.034040290862321854,0.045522719621658325,0.2116866260766983,0.07191126048564911,0.3381447196006775,0.2735961079597473,0.051483411341905594,0.3156670033931732,0.0846804827451706,0.3456568121910095,0.2746928930282593
1,27,11081,-109.61926499009132,43,77.03306000232696,0.08043133314958839,1,11081,14080,-2.162237060070038,-2.191672593355179,-2.3574745416641236,0.9665996016458024,0.05553330481052399,0.013163927011191845,0.017237769439816475,0.0271765049546957,0.036404237151145935,0.4076921343803406,0.07219433784484863,0.4517683982849121,0.20686255395412445,0.06298097223043442,0.21552950143814087,0.08464860916137695,0.35985860228538513,0.3109837770462036
1,28,11120,-108.72497195005417,39,76.7157704671224,0.07975819013839544,1,11120,15360,-2.275791613260905,-2.305874216556549,-2.4818584362665814,0.982693361166196,0.03774454817175865,0.01596718467772007,0.020642582327127457,0.02427106909453869,0.04978999122977257,0.3558862805366516,0.07627740502357483,0.5913950800895691,0.22554028034210205,0.056911952793598175,0.26404476165771484,0.08320543169975281,0.26996806263923645,0.2819349467754364
1,29,11185,-115.35227850265801,65,82.49718200763067,0.07913411713616793,1,11185,16640,-2.384431477387746,-2.3883525590101877,-2.5647671739260356,1.0621349912423355,0.018377088010311127,0.01073118019849062,0.011023477651178837,0.018826045095920563,0.03918955475091934,0.38066366314888,0.07987403124570847,0.6662503480911255,0.250710129737854,0.05309164524078369,0.3247491717338562,0.09341809153556824,0.3707588315010071,0.30000215768814087
1,30,11221,-107.58738652616739,36,85.07842737833658,0.0786214763341948,1,11221,17920,-2.3917199929555255,-2.4220341801643372,-2.695240239302317,1.053078646461169,0.039431024342775345,0.014539942145347595,0.021644413471221924,0.025351507589221,0.04891647771000862,0.4302234947681427,0.0855243131518364,0.649194598197937,0.24990418553352356,0.06449390947818756,0.29440823197364807,0.08728087693452835,0.31059184670448303,0.23534870147705078
1,31,11276,-113.8086082674563,55,81.02571176052093,0.07812454215315885,1,11276,19200,-2.5789468050003053,-2.5845841932296754,-2.7366704964637756,1.0456255891106345,0.02097742259502411,0.009735492058098316,0.015235776081681252,0.021855218335986137,0.038172684609889984,0.38100430369377136,0.08370816707611084,0.6394148468971252,0.30179333686828613,0.05666791647672653,0.31828758120536804,0.09202911704778671,0.3250134587287903,0.2659180462360382
1,32,11315,-109.05562796443701,39,73.23733174800873,0.07764082026075234,1,11315,20480,-2.4680450121561686,-2.474694339434306,-2.543416106700897,0.8574420465872838,0.03174234926700592,0.011199451982975006,0.02202817052602768,0.027511388063430786,0.0338689461350441,0.265986829996109,0.07528837025165558,0.4288887679576874,0.22647717595100403,0.05680186301469803,0.2738562226295471,0.09815438091754913,0.3429708480834961,0.23993991315364838
1,33,11357,-110.06486753001809,42,71.20539798736573,0.07706635743379593,1,11357,21760,-2.6743505716323854,-2.674184572696686,-2.78008414208889,0.8191053697041103,0.03175826743245125,0.015272378921508789,0.02080630138516426,0.026351293548941612,0.034373968839645386,0.2804489731788635,0.06595250219106674,0.3250472843647003,0.2506208121776581,0.0588812381029129,0.31197741627693176,0.086018867790699,0.32770881056785583,0.21227875351905823
1,34,11459,-105.96129605919123,102,74.77042030572892,0.07653974927961826,1,11459,23040,-2.70350661277771,-2.7188590562343595,-2.8921317291259765,0.9079113260788076,0.015612157993018627,0.01606353372335434,0.0073316581547260284,0.024574657902121544,0.042678505182266235,0.2935081124305725,0.06592079252004623,0.5343263745307922,0.28946295380592346,0.05647711083292961,0.31769660115242004,0.06098867952823639,0.2268487960100174,0.19053776562213898
1,35,12804,-177.91276362352073,1345,46.83883874327389,0.07600545178760182,1,12804,24320,-2.646879346168308,-2.6508699706630474,-2.719725891981107,1.0038249756323803,0.016458751633763313,0.013961447402834892,0.011561448685824871,0.009453204460442066,0.01382335927337408,0.120024174451828,0.07244372367858887,0.5544174313545227,0.3277567923069,0.030308328568935394,0.3065519630908966,0.06735207140445709,0.4501453638076782,0.2348719984292984
1,36,12838,-110.66429875791073,34,40.67372237443924,0.07369171217083931,1,12838,25600,-1.6891938348611195,-1.6907850325107574,-1.764787644147873,0.7672241093481288,0.05725930631160736,0.0241769477725029,0.01664833538234234,0.028087804093956947,0.04779881238937378,0.27041366696357727,0.05581262707710266,0.2691233158111572,0.20837612450122833,0.06831377744674683,0.19039224088191986,0.09315548092126846,0.36195412278175354,0.20495513081550598
1,37,12874,-110.50371988117695,36,34.42860186100006,0.07259339240193367,1,12874,26880,-1.5024035421510538,-1.511454245944818,-1.5424161829054355,0.7885140230258306,0.04204842448234558,0.02571854740381241,0.017867635935544968,0.02678561769425869,0.0551590658724308,0.29250016808509827,0.059152647852897644,0.27075421810150146,0.23560316860675812,0.07086014747619629,0.16602447628974915,0.08460504561662674,0.332489937543869,0.24218694865703583
1,38,12908,-109.82274457812309,34,30.565171162287395,0.07189819185435772,1,12908,28160,-1.6758090982834497,-1.6415425717830658,-1.7168904523054758,0.6886833678273594,0.0591646283864975,0.027813391759991646,0.011239949613809586,0.02680443972349167,0.03941088169813156,0.17895148694515228,0.044068578630685806,0.18404749035835266,0.18798166513442993,0.0652279406785965,0.17314544320106506,0.09105391800403595,0.3447156250476837,0.20613589882850647
1,39,12941,-110.36468528211117,33,38.3207026998202,0.0713820046633482,1,12941,29440,-1.881293253103892,-1.923535833756129,-1.9866666813691458,0.7271686575629495,0.06319589167833328,0.030531156808137894,0.013623462058603764,0.027576996013522148,0.036590173840522766,0.16362975537776947,0.05274196341633797,0.21870341897010803,0.16794125735759735,0.06720215082168579,0.1888849437236786,0.09337691217660904,0.3651321232318878,0.1951671540737152
1,40,12976,-108.82061384618282,35,38.9720095316569,0.07088844834268093,1,12976,30720,-1.5399831314881642,-1.5310869812965393,-1.6024013032515845,0.7421384458030973,0.04540855810046196,0.020352819934487343,0.01488727517426014,0.02617756836116314,0.03468727692961693,0.17794488370418549,0.05388689041137695,0.25602516531944275,0.15343548357486725,0.05944455787539482,0.17498865723609924,0.08829958736896515,0.34002068638801575,0.23572224378585815
1,41,13011,-109.36773358285427,35,34.85941995382309,0.07042767219245434,1,13011,32000,-1.41478331387043,-1.4558744229376317,-1.4936759629597267,0.6735479959419796,0.04487542808055878,0.020872585475444794,0.014390707015991211,0.026902107521891594,0.034925442188978195,0.16652069985866547,0.042843304574489594,0.17185482382774353,0.1581772267818451,0.06374366581439972,0.175074964761734,0.09123194217681885,0.35145604610443115,0.18592393398284912
1,42,13044,-109.15119659900665,33,33.343732174237566,0.06997595676779747,1,13044,33280,-1.6296140698095163,-1.6366968629260858,-1.6818664334714413,0.7305035509846427,0.048396818339824677,0.01894184947013855,0.01631898060441017,0.02802067995071411,0.03688040003180504,0.17014643549919128,0.054875362664461136,0.2744009494781494,0.1242709755897522,0.05909644439816475,0.17943349480628967,0.09070640802383423,0.3264031410217285,0.18843288719654083
1,43,14644,-53.01804649922997,1600,26.945733892321588,0.06948570574820041,1,14644,34560,0.22526792454067618,0.22457364007132127,0.179392348586116,0.6916324205882848,0.0073074037209153175,0.009989058598876,0.0071350266225636005,0.008997593075037003,0.020089048892259598,0.1484626978635788,0.033978257328271866,0.2648978531360626,0.23520708084106445,0.013901893049478531,0.13764750957489014,0.033216118812561035,0.26735198497772217,0.3543230891227722
1,44,14695,-105.19672284135595,51,20.68778856754303,0.06569595434948018,1,14695,35840,2.8247705364227294,2.7647442013025283,2.737792319059372,0.9811403272198695,0.020296785980463028,0.01827576383948326,0.010931712575256824,0.028988156467676163,0.040979187935590744,0.3100680410861969,0.07801911234855652,0.43545427918434143,0.21909566223621368,0.038117002695798874,0.3071211576461792,0.07368824630975723,0.4948498606681824,0.22779136896133423
1,45,16295,-138.60753888683394,1600,21.25000705651939,0.06532643766779649,1,16295,37120,5.684029478244484,5.683200161093846,5.63506999229081,0.7129197591915727,0.012985426001250744,0.021508224308490753,0.028770454227924347,0.007476867642253637,0.02409348078072071,0.2824357748031616,0.04306885227560997,0.2979946434497833,0.17017719149589539,0.03343964368104935,0.3207099139690399,0.026614131405949593,0.2649781107902527,0.23272064328193665
1,46,16374,-109.74211639445275,79,21.8411423938615,0.061231228638262976,1,16374,38400,8.535002756118775,8.565942505427769,8.49086890220642,0.9013195588618894,0.037278443574905396,0.017626170068979263,0.017343077808618546,0.019302118569612503,0.03893756493926048,0.3066624402999878,0.07217736542224884,0.25497910380363464,0.2990001142024994,0.02892964705824852,0.26291725039482117,0.05447250232100487,0.46530237793922424,0.19405871629714966
1,47,16459,-112.86919658258557,85,16.88536941409111,0.060498905986074415,1,16459,39680,8.771149861812592,8.786172181367874,8.742118841409683,0.8590825648868785,0.03438807278871536,0.018079908564686775,0.018109604716300964,0.019538218155503273,0.031710393726825714,0.2757263779640198,0.07146870344877243,0.25228866934776306,0.29380685091018677,0.02950444258749485,0.2411869317293167,0.05522643402218819,0.45453423261642456,0.18398341536521912
