seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg
1,1,55,-102.79679145570844,1.9780434299599041,1.985031585259871,1.7018031778660687,1.8980202279307625,nan,nan,nan,55,0.1,nan,nan
1,2,1655,-78.10869748168625,1.6255356325197499,1.6292205725982785,1.2910910020163282,1.4390942551987245,nan,nan,nan,1600,0.1,nan,nan
1,3,3255,-94.03004096506629,1.6707820870050636,1.679241327336058,1.3417633745627244,1.5015288403443992,nan,nan,nan,1600,0.1,nan,nan
1,4,3331,-96.53377096354961,1.6143022207053084,1.6125477630841105,1.3119030896770327,1.4565549481071924,nan,nan,nan,76,0.1,nan,nan
1,5,4931,-78.0952812707983,1.649221505818423,1.6584215156454594,1.3214215671748388,1.4797894592629746,nan,nan,nan,1600,0.1,nan,nan
1,6,4997,-100.17518970370293,1.6289367628368465,1.6327768521326962,1.3414539326772545,1.495064787792437,nan,nan,nan,66,0.1,nan,nan
1,7,5063,-101.45551210828125,1.8021925028526422,1.811572561209852,1.5095447965643622,1.689123581756245,nan,nan,nan,66,0.1,nan,nan
1,8,6663,-84.41520591592416,1.6568069075449603,1.6653614903986453,1.3369250632385956,1.4958650105493143,nan,nan,nan,1600,0.1,nan,nan
1,9,6799,-127.84888977371156,1.4929444372434826,1.5043230262749336,1.2126831417793738,1.3597730755915536,nan,nan,nan,136,0.1,nan,nan
1,10,8399,-78.94789875554852,1.6384640046826098,1.6431825295370073,1.2993633122148458,1.4500668601552025,nan,nan,nan,1600,0.1,nan,nan
1,11,8456,-116.82204240560532,1.893163800239563,1.9004451454731457,1.5834605675517468,1.7707617978254955,nan,nan,nan,57,0.1,nan,nan
1,12,8530,-99.73324074037373,1.633839437083618,1.6412714389530387,1.3184166850673187,1.4763833030655578,nan,nan,nan,74,0.1,nan,nan
1,13,8615,-127.03302211686969,1.7777110022657059,1.7781458909020704,1.5059412335648257,1.6753458613858503,nan,nan,nan,85,0.1,nan,nan
1,14,10215,-81.92536632699193,1.4355908222384004,1.4577261209860444,1.148543112181942,1.2975527218915521,nan,nan,7.4191344936960375,1600,0.1,nan,nan
1,15,10390,-118.22722614184022,0.17616047954286582,0.8065064859390259,0.11990050186003957,0.7336657581159046,0.34436910022527745,0.1961027171367254,3.6324648585649864,175,0.1,1.4512971639633179,1.8506359577178955
1,16,10559,-113.69698089879239,0.4054310700756955,0.6848859651642438,0.29181063911442223,0.6060604073063156,0.13115387495607136,0.13081938866525888,4.071631025247916,169,0.1,1.439210057258606,1.8380264461040496
1,17,10632,-111.86474443925545,0.6178161343176888,0.7578584443624705,0.48163204535535753,0.6732918542541869,0.10943514588402539,0.12457672822766187,4.375374182699514,73,0.1,1.425875186920166,1.8361594601375302
1,18,10683,-111.52003410179168,0.7171291655623445,0.821496294409621,0.5457189825235629,0.6961964517831802,0.10510820244870535,0.12237610925988453,4.590900004291907,51,0.1,1.4207078218460083,1.8241290540229984
1,19,10814,-98.19563417090103,0.44914108292263655,0.6914700795220965,0.29554919739260926,0.5834996195239875,0.10248227664610235,0.1198564935384727,3.507768857925056,131,0.1,1.4172492027282715,1.8299962154248866
1,20,10964,-105.46373628592119,0.3270346762449481,0.6564468510945638,0.23869738632192214,0.5644217376907666,0.09952770797979264,0.11596708194840522,4.793049229760654,150,0.1,1.4071491956710815,1.8215596136592684
1,21,11343,-125.00876949750818,0.6356664376006533,0.7752519273506305,0.5087489709110641,0.6636404962055287,0.09664197613795598,0.11248494170251347,6.960947862361255,379,0.1,1.3956196308135986,1.812930855296907
1,22,11392,-111.17500816471875,0.6432616975994743,0.8745091563584854,0.5235165991649335,0.7780096415354281,0.09474454440853812,0.10999443585222418,6.4589679564815015,49,0.1,1.3711622953414917,1.7968413450501182
1,23,11491,-121.85431343968958,0.759875176944817,0.9548587097664072,0.5925492734996357,0.792516789954118,0.0920967888425697,0.10714246380058202,6.169463358863464,99,0.1,1.3686108589172363,1.7951410548253492
1,24,11572,-107.57808352541178,1.0672932065747402,1.0350893489372583,0.7842942930666017,0.7671979978496646,0.0911345496435057,0.10601160993630236,7.275303527433425,81,0.1,1.363647699356079,1.7881832642988724
1,25,11657,-119.03894755989313,0.38150432552484903,0.6198815279147204,0.3098787639290094,0.5514749726828407,0.08998821791675356,0.10438475645250744,7.163652657123748,85,0.1,1.3594727516174316,1.7884007114834255
1,26,13257,-94.88432746689068,0.14244510368229726,0.6398198145348579,0.1445904625719413,0.609573312960565,0.08920988662375344,0.1034036338991589,6.385997206751053,1600,0.1,1.3535809516906738,1.7814624569151136
1,27,13330,-115.80371066555381,0.4458916578569437,0.7162753572202709,0.3498117142956551,0.6273399154617362,0.08588555665577159,0.09524294506101047,4.756661154516041,73,0.1,1.2637860774993896,1.7199053867190492
1,28,13422,-117.8023314923048,0.5351775989503317,0.8863317561538323,0.4149605951717366,0.8004790849011877,0.08458545706593074,0.09453751115271679,8.24741560175187,92,0.1,1.2603005170822144,1.7104170189454004
1,29,13489,-116.15678907185793,0.3303683465207691,0.7225587608209297,0.2969958366297964,0.6786799355229335,0.08406677561310621,0.09290443618710224,3.8200297594303265,67,0.1,1.2571487426757812,1.7124412046029018
1,30,13568,-120.55606388114393,0.4771178103747624,0.749066980956476,0.360233832009231,0.6477945877026908,0.08288381778850006,0.09238640889525414,8.120323145076899,79,0.1,1.2542754411697388,1.7145039682204908
1,31,13732,-128.31829713657498,0.4911537858680254,0.8347008437281702,0.3595279618507115,0.7402089447146509,0.08228547671493494,0.09129926430166892,5.4579751536395635,164,0.1,1.250744342803955,1.6991508564859066
1,32,13775,-107.8241226207465,0.6388997588046762,0.7885912566684014,0.5476715233783389,0.7263729163380557,0.08171111567402786,0.09102536853191988,9.515659996762405,43,0.1,1.2446470260620117,1.7028104777606028
1,33,14087,-142.86806576838717,0.45310689693985456,0.8052182172735532,0.3688237931913672,0.7459653519476072,0.08083625711360068,0.08963337762738174,6.321255633467809,312,0.1,1.2430291175842285,1.6976818201676855
1,34,14189,-119.3331032153219,0.2756100020499206,0.8868821473682628,0.22419634362792268,0.8393387978567797,0.08063150489872152,0.0891558627648787,10.32857325715013,102,0.1,1.2320202589035034,1.6824179051139139
1,35,14250,-116.59254483133554,0.7217261347247929,0.8702488170295465,0.5563695211513121,0.7368548214435577,0.07914788752794266,0.08847578880461779,9.452203968850275,61,0.1,1.2291972637176514,1.6837473479184237
1,36,14391,-122.14612120762467,0.43882175151866376,0.7687737413331972,0.30294443610130894,0.6715043262175634,0.07956770875237205,0.08724928338419308,5.9574827719280234,141,0.1,1.227089762687683,1.6829461084712636
1,37,14439,-117.76425723731518,0.4850665785682698,0.8559226176391045,0.3695587972955157,0.7626706225176653,0.07856829573533365,0.08629806504717895,8.231889650202357,48,0.1,1.2216461896896362,1.6733434451477869
1,38,14494,-119.67996536195278,0.3897181421518326,0.7162833319468932,0.30000078562985766,0.651240062713623,0.07751264018671854,0.08540923004703863,8.127552385777236,55,0.1,1.2201205492019653,1.6719612061977387
1,39,14558,-118.79026329517365,0.5547054393682629,0.8457788829691708,0.4076358735910617,0.7294201469048858,0.07670847326517105,0.08576601155634438,6.12363790779685,64,0.1,1.2179616689682007,1.6746817184346063
1,40,14610,-112.67718786746264,0.5639113587542222,0.8073731316969945,0.3878313212010723,0.6699372426821635,0.075896256656519,0.08388489756200995,9.659247626597061,52,0.1,1.2158139944076538,1.6668382457324438
1,41,14707,-109.6278189336881,0.38950005166002155,0.631137237874503,0.3137787327400802,0.5725432795654867,0.07580761310824177,0.08306934833526611,7.475581309804693,97,0.1,1.2138711214065552,1.668041724071168
1,42,14755,-112.30645386874676,0.5635072213287154,0.7000358489652475,0.40558097829731804,0.5686058613161246,0.07497353467502092,0.08269254716864803,10.254534737521317,48,0.1,1.2096410989761353,1.666082869496262
1,43,14868,-108.55446197651327,0.30155758654484444,0.5855950049858177,0.2611017119040531,0.5479537280259934,0.07382898982941058,0.08128404444769809,7.458291752128439,113,0.1,1.2075560092926025,1.6655092640926963
1,44,14943,-106.45866736024618,0.5360420219103496,0.6917244255542755,0.4503739580263694,0.6249353063106536,0.07407537089853451,0.07989872090261559,12.341717843125974,75,0.1,1.202542781829834,1.6519815296962344
1,45,15044,-108.12953291321173,0.6205445806136226,0.7103344504490937,0.4384300451319997,0.5523084750269899,0.07323029164610238,0.07881523707303507,7.665813065445982,101,0.1,1.1996434926986694,1.6554735376917082
1,46,15099,-109.58224751614034,0.6510284230113029,0.7234406709671021,0.5382886537096717,0.6256236813285134,0.07196949336292414,0.07841087790398762,5.29210412194021,55,0.1,1.1952977180480957,1.6546913710133784
1,47,15176,-106.07519395276904,0.3829988844257283,0.6277991899035194,0.2991412074921967,0.5602588816122576,0.07045226091968602,0.07744567973603463,6.085133036192772,77,0.1,1.1932226419448853,1.6527126579449094
1,48,15230,-111.02741591446102,0.639592268400722,0.7221073842159024,0.48299851340966093,0.5865800744957395,0.06970511796110768,0.07648109018297519,9.599350520288572,54,0.1,1.1900110244750977,1.6438600879604535
1,49,15338,-103.52156289853156,0.3817175146606233,0.5676803455032684,0.27582116916568744,0.47017549392249847,0.06887034208087597,0.07540273143578384,8.917191335186363,108,0.1,1.1878715753555298,1.646847199585478
1,50,15461,-103.23171761911362,0.33153278292800353,0.48144863945681876,0.26013559127241614,0.41784764511313865,0.06735003046312575,0.07363457222611217,10.998927828937303,123,0.1,1.182818055152893,1.645278177018893
1,51,15539,-108.5048780683428,0.6080973198971688,0.7101682243056786,0.4879807997494936,0.6094365276587315,0.06628593592594068,0.07223199522743623,7.278327913562368,78,0.1,1.1767321825027466,1.641437216202418
1,52,15665,-109.1944711371325,0.596607488151344,0.6637343839993552,0.48006818220315,0.568181980342146,0.06571701008826494,0.07212198401490848,10.412177094824923,126,0.1,1.1738845109939575,1.6406969976425172
1,53,15725,-117.41899382509291,0.5177529421324532,0.6503617912530899,0.40054277920474607,0.5551300451159478,0.0651394042079566,0.07052836895721858,7.749966133525595,60,0.1,1.1690126657485962,1.636181776640845
1,54,15791,-118.59347213618457,0.6299844640448238,0.6414206542752006,0.5242197862967397,0.5391717717954607,0.06477142893632905,0.07028607163028638,12.106951660166184,66,0.1,1.1666704416275024,1.6333266930501968
1,55,15865,-117.79912035726011,0.5516117967765879,0.6310503674117295,0.44910115569930625,0.5546353135157276,0.06432308818473191,0.07002454126467471,12.082193038133639,74,0.1,1.1640475988388062,1.6363461486628799
1,56,15931,-117.98058349825442,0.5550769035224662,0.6382962239511085,0.4579692795082475,0.552990244870836,0.06374462869812231,0.06913238504870993,9.808196945449648,66,0.1,1.1612052917480469,1.6298732956901925
1,57,15993,-117.3079052399844,0.531753545807254,0.6238130879017615,0.4297502677166654,0.5468689876217996,0.06340987524918971,0.06931394583755923,9.223315088730306,62,0.1,1.1586854457855225,1.6299714880604899
1,58,16058,-117.7141956537962,0.6758928580066332,0.7040843349236708,0.5509658124870979,0.5949556247546123,0.06296821067169789,0.0685095168049297,8.933163501516296,65,0.1,1.1563136577606201,1.6302283867712943
1,59,16118,-119.89398127794266,0.6785784772286813,0.7111855121950309,0.5545642100274563,0.6079713953038056,0.06301607934217299,0.06754359577692325,10.010366919729858,60,0.1,1.1540412902832031,1.626639505740135
1,60,16184,-121.38603626005352,0.5712569124545112,0.6351370998855793,0.442724418628848,0.5333166221777598,0.06253457224417118,0.06745681403385055,15.398464126791804,66,0.1,1.1520085334777832,1.6213789028506125
1,61,16251,-120.31739207170904,0.6791167161357936,0.7281449499414928,0.5320272128751029,0.6207413620023585,0.061990560875052496,0.0674672120029018,11.80278533596235,67,0.1,1.149485468864441,1.6245853280264233
1,62,16314,-117.57729650475085,0.5944670276745917,0.6258469947746822,0.49184269304313355,0.531903742797791,0.061433735738197964,0.06664999207806965,11.664410829466457,63,0.1,1.1473056077957153,1.6242727809482151
1,63,16375,-119.02229833230376,0.6528692250369025,0.6355174398813092,0.5477160780278386,0.5428380047688719,0.061879767725865044,0.06643767199582523,9.560204063518905,61,0.1,1.144929051399231,1.6174940207647899
1,64,16435,-119.29956945963204,0.6328581909028193,0.6299441069364548,0.5158966449089348,0.5267480147381624,0.06172078643289823,0.06713191169121908,13.14111167055865,60,0.1,1.1426860094070435,1.6205694005602882
1,65,16513,-121.49325206130743,0.6175848621254166,0.6514000804760517,0.49256946655133593,0.5408810440164346,0.06128563589882106,0.06570600834675133,11.834445631051702,78,0.1,1.1404374837875366,1.6178811684250831
1,66,16584,-120.52426124084741,0.6853192320329623,0.6758933621393123,0.5447680505491058,0.5602236860234973,0.060688676708377895,0.06501077804714442,11.273493114712515,71,0.1,1.1376054286956787,1.6095325533300637
1,67,16655,-116.97733375243843,0.645388341705564,0.6645912878530126,0.5065611595366623,0.5472270204147822,0.061059254920110106,0.06574627991067246,16.600613616766143,71,0.1,1.1351335048675537,1.610448605567217
1,68,16725,-121.99307186994702,0.5361605313739606,0.5857833196009908,0.3929897351190448,0.47401749193668363,0.06012962126961121,0.06461553402818167,9.133013137722655,70,0.1,1.1326273679733276,1.6102409333449144
1,69,16805,-122.11041072197258,0.6343897960847243,0.6232719350606203,0.4968051167204976,0.5156827170401812,0.06054183358183274,0.06489094150754121,11.040748623153195,80,0.1,1.129870891571045,1.6082947356884296
1,70,16870,-122.6314343046397,0.5760247139690015,0.6223296087521774,0.46507711843229255,0.5345175417569967,0.059696263877245095,0.06434183845153221,14.544285837809245,65,0.1,1.1269469261169434,1.6038816730792707
1,71,16931,-118.31949119828641,0.6569916978478432,0.6457243476246224,0.5403533465244242,0.551758773991319,0.05994836904681646,0.0643689003930642,13.57745629218407,61,0.1,1.1246644258499146,1.60146239060622
1,72,17000,-121.21461328864098,0.47919175868341024,0.5114145296207373,0.3531824134668146,0.39728098826995795,0.05974065037162015,0.06380305800474051,12.045821805127586,69,0.1,1.1226003170013428,1.606272817741741
1,73,17061,-120.35473929718137,0.4865918917978396,0.513615531510994,0.3970216597262465,0.42880832135188773,0.05877571726838748,0.06378841146149418,11.973086839541793,61,0.1,1.1196563243865967,1.5940722447453124
1,74,17118,-113.58545594289899,0.9180258606282765,0.7056033389087308,0.7745611373857971,0.5800849939124626,0.05918200183095354,0.06356704038652507,15.290083055198192,57,0.1,1.1171863079071045,1.6028695052320308
1,75,17228,-127.72613237914629,0.6317291145974939,0.8064296435226094,0.5006324588744477,0.6998689968477596,0.0589561633088372,0.0635558610048258,16.120628757554698,110,0.1,1.1153978109359741,1.5985824086449363
1,76,17362,-116.4960913611576,0.7316248936217222,0.7573544009407954,0.574220812643197,0.6428986496444958,0.05897983483858962,0.06275264678606346,14.670847608765158,134,0.1,1.1127448081970215,1.5931755973331965
1,77,17401,-113.60681268572807,0.6920314213404288,0.722925222837008,0.574314128798552,0.6274983168412478,0.058995472684280195,0.0628976062385004,14.947743451409043,39,0.1,1.1091183423995972,1.5948381911462812
1,78,17484,-123.66053528338671,0.767453667808728,0.7200430972748492,0.6429408520280596,0.6060542862817465,0.05810853172816447,0.06203214612914555,14.22695002281107,83,0.1,1.1080390214920044,1.5909954021226114
1,79,17562,-123.09290543664247,0.7068926228735691,0.6983185826967924,0.5698082694449486,0.5972413880129656,0.058569068494526776,0.06235964087878956,13.713101480861328,78,0.1,1.1056560277938843,1.5851949653204749
1,80,17640,-118.68001998588443,0.7229409060226037,0.6627138350636531,0.593851809318249,0.5650607148806254,0.05836270734229509,0.06277743313899811,15.25163215310978,78,0.1,1.1033978462219238,1.5830535457414738
1,81,18203,-114.6948416302912,1.076824816529429,0.850440720099539,0.8841115002773478,0.6886068055038977,0.0582484641824575,0.061518504043274067,12.571359343401022,563,0.1,1.1010174751281738,1.5853047321824467
1,82,18318,-106.0959290266037,0.6892587954745345,0.6490132693363273,0.5488596029903577,0.5559394236492075,0.05891130173080404,0.06272429781900325,12.60699466621842,115,0.1,1.0882620811462402,1.565002989768982
1,83,18652,-108.25493517052382,1.3011350071721315,0.8290926085528499,1.1485234427985227,0.7056331748733977,0.058416637411000026,0.061703510592940825,11.772368684439272,334,0.1,1.084920048713684,1.5635444698199419
1,84,19484,-156.8028391613625,0.49747482649313324,0.5420857798755885,0.41244810673379106,0.4630313444694576,0.05878673547671901,0.06263261647481057,11.542145496330797,832,0.1,1.0781283378601074,1.5590479850769043
1,85,19598,-106.50905008066911,0.9799348245652622,0.6962794273307449,0.9036481612149561,0.6365753652756674,0.05913096727117112,0.06087357254796907,10.252191907404498,114,0.1,1.0518625974655151,1.5405356291093324
1,86,19671,-106.39507506741211,0.8275860339811404,0.7192927952090354,0.7192402271273202,0.6405605008340862,0.05871962789250047,0.061007697292064365,8.77461297360382,73,0.1,1.049446940422058,1.5406280021918448
1,87,19858,-114.50623685214669,0.866751089532745,0.758777872644325,0.721709871495312,0.6384015298065018,0.058190018781705904,0.06039636959566882,10.929148246285816,187,0.1,1.0479294061660767,1.536825056766209
1,88,20124,-97.09165282244794,0.8882230621083338,0.7097099267674568,0.7524145001937684,0.6087288825695676,0.059000703034462865,0.06064569818509089,9.739156961179553,266,0.1,1.0440731048583984,1.5370674461513372
1,89,20374,-126.74217007542029,0.47475654824450614,0.6234135993123054,0.4045022956356406,0.5519187646210194,0.058344533237127155,0.06091216103388713,10.443372455611826,250,0.1,1.0383186340332031,1.5274088865671402
1,90,20630,-117.39572678308468,0.6514933887192456,0.6978961864951998,0.552813841488387,0.6229326727916487,0.058291011643183385,0.06068243551291997,10.257891528371722,256,0.1,1.0323501825332642,1.5232048599025871
1,91,20911,-115.77039206086192,0.7785285788578283,0.7443044072288848,0.6436378948052424,0.6411917697890162,0.0585966176725924,0.059370782524347306,9.736400783923454,281,0.1,1.027269721031189,1.517924482524395
1,92,21154,-122.25363854551688,0.8597423666015022,0.8147964038782649,0.6645199090334368,0.6453021361258785,0.05847557623077322,0.05968636368159894,9.617046467529144,243,0.1,1.022081732749939,1.5085109922620985
1,93,21239,-122.34032857138664,0.9811745221123976,0.9161421107895235,0.7868658110280248,0.7367711979676695,0.05834020304425461,0.05929765576814733,10.791564774909057,85,0.1,1.0177534818649292,1.5038641583628771
1,94,21585,-121.0927227800712,0.7576029563128862,0.7461881144672116,0.5992935118884537,0.6272218032508572,0.05831835236309505,0.059309883561076186,8.588554027876542,346,0.1,1.0166289806365967,1.4974301858646113
1,95,21987,-108.2425317778252,0.8220609927976236,0.7638205143794492,0.6773003728467211,0.6574228008310148,0.05897071117623931,0.05969869701103086,8.017075889999978,402,0.1,1.0103869438171387,1.4981036572229294
1,96,22057,-111.82421627268195,0.9223200108323778,0.8911019795707293,0.7664592634620411,0.7525845259428025,0.059429162837126674,0.05949754635200781,8.24421396379226,70,0.1,1.0039334297180176,1.4904331580330343
1,97,22228,-106.47237900574692,0.8697575774283437,0.8017751069096793,0.7062276410734096,0.6636381809822998,0.05925276809653571,0.0591673890951761,8.395615267545423,171,0.1,1.0031359195709229,1.4852286715840184
1,98,22366,-110.54123833659105,0.8357773663989012,0.8072895617156789,0.6593671639760336,0.6500319123700045,0.05970646645440612,0.05996051912390909,7.812734338970712,138,0.1,1.0005240440368652,1.4805829300436864
1,99,22621,-104.94788482505828,0.8744757213648043,0.7807483626931322,0.7359808304292315,0.6714068398463959,0.05857260455859119,0.05906092987834722,7.7862337822169065,255,0.1,0.9983615279197693,1.482716204380167
1,100,22940,-106.18143833510112,0.7310879588664325,0.7050956266006706,0.5829834718735988,0.6013940043256948,0.059210599975829774,0.059302260701290584,8.639638318944602,319,0.1,0.994675874710083,1.4766048198396509
1,101,23159,-102.07648946903646,0.8803253672404648,0.7502222343530829,0.7221838137449603,0.6165179446271566,0.05902788225519523,0.05905330034621646,6.998836572534803,219,0.1,0.9892069101333618,1.4711048407501048
