seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg
2,1,98,-120.1049042493105,1.3233797150302906,1.351006222166577,1.1313175172069851,1.2870086010317414,nan,nan,nan,98,0.1,nan,nan
2,2,170,-116.37116349488497,1.6334469045201938,1.649992571522792,1.3633433630069096,1.5347110266900725,nan,nan,nan,72,0.1,nan,nan
2,3,1770,-85.26806462055538,1.5771791114989901,1.5928310206905008,1.2555166230222676,1.4144087617378682,nan,nan,nan,1600,0.1,nan,nan
2,4,3370,-85.83196171815507,1.5798529184702783,1.5990148964896798,1.260534971000161,1.4240437666792423,nan,nan,nan,1600,0.1,nan,nan
2,5,3428,-104.55562222492881,1.9337968384397441,1.9490200435293132,1.5850594572979828,1.7779431301971962,nan,nan,nan,58,0.1,nan,nan
2,6,3481,-108.9965574927628,1.6115287834743284,1.642219380950028,1.318264940296704,1.4980164636980813,nan,nan,nan,53,0.1,nan,nan
2,7,3540,-104.38613733835518,1.6103270392296678,1.6215706023119263,1.3167216737391585,1.477288623482494,nan,nan,nan,59,0.1,nan,nan
2,8,5140,-81.79286871280055,1.6049293512292206,1.6228548268787564,1.2828310603043065,1.4483386222366244,nan,nan,nan,1600,0.1,nan,nan
2,9,6740,-84.05704577732831,1.613365452280268,1.6295279069803654,1.2789801121444908,1.4424504143977537,nan,nan,nan,1600,0.1,nan,nan
2,10,6802,-114.87769895419478,1.4494255002467864,1.4742059308675028,1.1975141549783368,1.3610081939447312,nan,nan,nan,62,0.1,nan,nan
2,11,6860,-116.68203514162451,1.501755238607012,1.5177930557522281,1.2433440739224697,1.3997834412188366,nan,nan,nan,58,0.1,nan,nan
2,12,6935,-103.42866812553257,1.5193915887673697,1.533253461321195,1.1966375676790872,1.348860921661059,nan,nan,nan,75,0.1,nan,nan
2,13,8535,-78.71682408940978,1.5845032989507308,1.6032257538940757,1.2690113181923517,1.4328293894417583,nan,nan,nan,1600,0.1,nan,nan
2,14,8617,-102.32225914951414,1.559048023165726,1.5745018796949852,1.2645497056769162,1.423811583620746,nan,nan,nan,82,0.1,nan,nan
2,15,10217,-97.55979275802383,1.3969288155667454,1.4323248638771475,1.0968136211542878,1.2589804991614073,nan,nan,11.450055791308511,1600,0.1,nan,nan
2,16,10401,-122.95246693491936,0.17921602052861682,0.6664522321003935,0.12153169030890516,0.6066572792504145,0.38613742146736535,0.2483541360268226,4.8975387827816625,184,0.1,1.405840277671814,1.8120536932578453
2,17,10616,-125.46068071946502,0.2659863278545916,1.1425686371880908,0.2468463584780693,1.1033583309068236,0.15540967881679535,0.12769452959299088,5.968106479184436,215,0.1,1.3917022943496704,1.8069704455137252
2,18,10747,-132.00914552807808,0.3561519488891345,0.8560808027973612,0.2713871513784842,0.7779598099584798,0.10214653396751823,0.11586380800822886,4.649152783555194,131,0.1,1.3858627080917358,1.78889561106519
2,19,11740,-177.93126860982738,0.384099884223211,0.7453529492755911,0.2944647582887493,0.6682628753172066,0.09492277237700253,0.10983698106393582,5.512510538028055,993,0.1,1.3784526586532593,1.7839385753724633
2,20,13340,-93.29845693573589,0.39015039690712683,0.7120288660470396,0.2749567080067936,0.6002001349441707,0.09116812507311503,0.10369057539436552,4.863904261561983,1600,0.1,1.318382978439331,1.7396133640077378
2,21,14940,-128.73058101534843,0.050490903009632174,0.5699815709888935,0.07033920001471415,0.5513576475344598,0.08605760977818416,0.09354891149470439,3.4149920989663225,1600,0.1,1.2322440147399902,1.6844029261515692
2,22,16540,-90.96158624999225,0.0845264832615654,0.35832792221102866,0.08641876754583791,0.3407626554835588,0.08036089423915435,0.08353328745940636,2.8967070651425457,1600,0.1,1.1593245267868042,1.628704009796011
2,23,18140,-104.50232447125018,0.11331258021087373,0.40347568088676783,0.11233362908882555,0.3790477893827483,0.07657909636618569,0.07489758355077356,1.9177458840084727,1600,0.1,1.0801407098770142,1.5871790293604136
2,24,19740,-135.61367444042116,0.04802282101181845,0.42876817980781196,0.0615423971042037,0.4128514722920954,0.0732313270015376,0.0694846888844456,1.6374180800953764,1600,0.1,1.0183024406433105,1.5507475229672023
2,25,21340,-139.37536181439646,0.5690970086915945,0.6504711284767837,0.4212803178397007,0.5149164974037558,0.0704812176912636,0.0626258038081132,0.8427975485795468,1600,0.1,0.9692282676696777,1.5164877944178397
2,26,22940,-147.0666169691831,1.3273516508517786,1.0177408678084612,1.0185248180897906,0.723242120873183,0.06824355281620141,0.060088357742292334,0.7726791279242025,1600,0.1,0.9351655840873718,1.4783247893115123
2,27,24540,-102.88749865395948,1.5745643903594464,1.0293661878909917,1.3078892253933008,0.7522091121785343,0.06895065578014663,0.06136124039466461,0.688322223387513,1600,0.1,0.9203845262527466,1.4421647939789162
2,28,26140,-84.96898007427808,0.574330846145931,0.5664075981173664,0.4789165761379991,0.45909849751740694,0.06961123817061123,0.06141328908895191,0.6170522794910357,1600,0.1,0.909419596195221,1.4126004587976555
2,29,27740,-73.53856694046408,0.44882266101751156,0.5624208237696439,0.35654285742901265,0.4625069414591417,0.06805853017551057,0.05828165508368436,0.6178704585005471,1600,0.1,0.8818557858467102,1.3868683656056722
2,30,29340,-59.73256142006721,0.23798172622140557,0.36128077424829824,0.18037882976961556,0.29426884578540924,0.06698555092292803,0.05687854767397598,0.4069785609729297,1600,0.1,0.8576685190200806,1.3679159343242646
2,31,30940,-54.573123029549606,0.4936816137367714,0.5693234859663062,0.3699371078427066,0.44108489342266693,0.0650911409669278,0.05389331226286135,0.33451142731981237,1600,0.1,0.8269445896148682,1.3479617537113657
2,32,32540,-77.94055387866683,0.5507885522004381,0.567486856598407,0.46321984587761106,0.46434731495566667,0.06362338007117312,0.051233138386160136,0.3843125162013166,1600,0.1,0.8069906830787659,1.3280376487970351
2,33,34140,-87.99747094581835,1.3148999973171158,0.9543012775573879,1.0513807223271578,0.6767878208169713,0.06253619335415796,0.04980531776045251,0.32695253079771647,1600,0.1,0.7901427745819092,1.3092304785420577
2,34,35740,-87.23958600801416,1.3223019599594954,0.942377206897363,1.0731709228118416,0.6791613060049713,0.062112306316096086,0.0514384673614251,0.33171464110186205,1600,0.1,0.7848302721977234,1.2915715717731562
2,35,37340,-94.59887870543753,1.2331775321718306,0.8605836151540279,0.9856718532880768,0.6089916053554043,0.06142979321076716,0.05019394882934557,0.26218338497827065,1600,0.1,0.7800997495651245,1.2740600013046814
2,36,37428,-98.87775663658977,1.3727972370847552,1.0944064229049466,1.294077389111573,1.0020537877624685,0.060284464302761805,0.049173488452516755,0.0544737545424141,88,0.1,0.7727679014205933,1.255228222649673
2,37,39028,-94.77694610180333,1.2019448140368332,0.8240379412798211,0.9714869357657153,0.57588385802228,0.05935313463313122,0.04929118004869925,0.4439560524839908,1600,0.1,0.7733069658279419,1.2563941339923912
2,38,40628,-110.0171989511,1.6321147816257144,1.0238364049047233,1.3960157250985503,0.737522639920935,0.058246517151986296,0.04969096976381383,0.5724460049055051,1600,0.1,0.7652133107185364,1.2371781051158905
2,39,42228,-89.31870546005666,1.3012759217154235,0.9044944666419178,1.0339792305929587,0.6112328086607158,0.057889648281697986,0.048872333312336404,0.2718767397114425,1600,0.1,0.7641228437423706,1.2210687098623831
2,40,42292,-99.21260815486312,1.6634712927043438,1.1603057966567576,1.3599429137539119,0.9032256961800158,0.05709099096768513,0.04809512398773577,0.038773480251741904,64,0.1,0.7583298683166504,1.2037050630988144
2,41,42365,-99.11467169551179,1.6265980927911523,1.1216470358306414,1.3491575161684048,0.846239430140959,0.05628954424099489,0.047735862610015,0.040597484560151186,73,0.1,0.7585492134094238,1.2031320889790853
2,42,42435,-98.19724713172764,1.5037555060216359,1.088184339233807,1.271196665934154,0.873411739724023,0.05605670140096636,0.04776639028932109,0.9713809234821903,70,0.1,0.7587003111839294,1.2050021443222507
2,43,42515,-99.90542758442461,1.4489736716262995,1.0141859233379364,1.2470303796231748,0.8339372456073761,0.05510401902325226,0.04753811563506271,0.6783122480206657,80,0.1,0.7588894963264465,1.2053591819242997
2,44,42580,-96.22785300575197,1.4383844967071826,0.9911519559530112,1.1693098509540925,0.759973597755799,0.05475412021469639,0.047117826499673256,0.2435587632159392,65,0.1,0.7590306997299194,1.2044442617749593
2,45,42647,-97.86004506982863,1.7001767549941789,1.0927583403996568,1.392678055078236,0.7719351423542891,0.05439273017537163,0.04652000482093139,0.06571124468464404,67,0.1,0.759032130241394,1.2061706745480916
2,46,42730,-99.78780107293278,1.3553585009761604,0.9523670971393585,1.1489604379398277,0.7386595628347742,0.05380757245493222,0.046855794795485864,0.6451134594681207,83,0.1,0.7590523958206177,1.204260384461966
2,47,42809,-99.38723864546046,1.4970143159167677,1.0167218823976154,1.2802680666688122,0.8007487635823745,0.05350773229476917,0.04611330794013408,0.5932885786252362,79,0.1,0.7590128183364868,1.2054851342396564
2,48,42887,-98.13562497496605,1.538130288513807,1.026295657341297,1.2964206204200401,0.7761947363615036,0.052797232929639476,0.04580268187080315,0.8668863112506058,78,0.1,0.7590898275375366,1.203567694475551
2,49,42956,-97.21606494719163,1.426176936082218,1.009495441896328,1.19898476332858,0.7707440373690232,0.052463055883874433,0.045467453298276055,0.6921873926805954,69,0.1,0.7591209411621094,1.202094352173948
2,50,43015,-99.14449327997863,1.7303630058038033,1.0413565595271224,1.4510364135948277,0.7258635074910471,0.05212345446298222,0.04495045912123012,1.5929304112680256,59,0.1,0.7591395974159241,1.2044303578530957
2,51,43084,-98.06603186298162,1.3373042366102985,0.9711223348327305,1.095815282261026,0.753295717463977,0.051367619855418094,0.04446931665408469,0.6738831786128382,69,0.1,0.7590939402580261,1.2031926182054338
2,52,43152,-98.97184498235583,1.1876205389990526,0.9501902548705831,0.9892294595346731,0.7366170276175527,0.05100488488429359,0.04445368979747097,1.3652743755762156,68,0.1,0.7590847015380859,1.2015113778057553
2,53,43217,-97.02180404821411,1.3465495815643898,0.9873014064935538,1.1084009491480313,0.7171596719668462,0.0501850865958702,0.043790744032178607,1.1581469777816287,65,0.1,0.7590492963790894,1.198100939818791
2,54,43295,-98.44261571392417,1.282197046929445,0.9462390431226828,1.0456956992260156,0.7259616324534783,0.05017367293614717,0.043455184960649124,1.2797592845745385,78,0.1,0.758986234664917,1.200046089007741
2,55,43365,-99.59467191249132,1.3362384009041957,0.9485468034233365,1.0979681794132505,0.7267903706857136,0.049544731214554355,0.043158618052153895,1.1521398922628059,70,0.1,0.7589267492294312,1.200066693294683
