seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,contact_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr,nom_err_hull_angle,nom_err_hull_angvel,nom_err_vel_x,nom_err_vel_y,nom_err_hip1_angle,nom_err_hip1_speed,nom_err_knee1_angle,nom_err_knee1_speed,nom_err_left_contact,nom_err_hip2_angle,nom_err_hip2_speed,nom_err_knee2_angle,nom_err_knee2_speed,nom_err_right_contact,res_err_hull_angle,res_err_hull_angvel,res_err_vel_x,res_err_vel_y,res_err_hip1_angle,res_err_hip1_speed,res_err_knee1_angle,res_err_knee1_speed,res_err_left_contact,res_err_hip2_angle,res_err_hip2_speed,res_err_knee2_angle,res_err_knee2_speed,res_err_right_contact,contact_err_left,contact_err_right
3,17,10288,-176.10365801677108,1.402064812941463,1.4548244632369036,1.1149810313018376,1.2984342474685333,nan,nan,nan,10.420094192309048,1376,0.1,nan,nan,nan,nan,nan,nan,nan,0.011799928732216358,0.017170842736959457,0.011620843783020973,0.012624728493392467,0.020223800092935562,0.2961561977863312,0.0699099525809288,0.6018050909042358,0.2318314015865326,0.025519054383039474,0.3747982680797577,0.06330541521310806,0.6585713028907776,0.20276163518428802,0.011799928732216358,0.02839057147502899,0.031478703022003174,0.14096347987651825,0.020223800092935562,0.3044551908969879,0.0699099525809288,0.624225378036499,0.2318314015865326,0.025519054383039474,0.4535904824733734,0.06330541521310806,0.6820963621139526,0.20276163518428802,0.5002620220184326,0.4932836890220642
3,18,10362,-111.41785525670275,0.3531472762241154,0.831551664987126,0.24847978781405333,0.7496795392519718,0.37863182671368123,0.5010990054905414,0.6352366402745246,75.74871277300907,74,0.1,1.4599374532699585,1.8569965469837189,2.607877492904663,0.5,1.0,1.8126797676086426,0.11076022605009517,0.02885492518544197,0.00923298578709364,0.008747044019401073,0.014442132785916328,0.022944631054997444,0.07847964018583298,0.024274561554193497,0.06102454289793968,0.04054053872823715,0.024018103256821632,0.0518294982612133,0.04106415435671806,0.08134515583515167,0.09459459781646729,0.02885492518544197,0.07769012451171875,0.014893077313899994,0.02995157614350319,0.022944631054997444,0.14623698592185974,0.024274561554193497,0.4022982120513916,0.04054053872823715,0.024018103256821632,0.16254833340644836,0.04106415435671806,0.4828878939151764,0.09459459781646729,0.15648318827152252,0.3155999183654785
3,19,10407,-116.75364217162132,0.639414114670621,1.3550182733270857,0.5640405794398652,1.299351810084449,0.15193019688129425,0.4397762082517147,0.6304810479283333,136.29013613313435,45,0.1,1.4548650979995728,1.8588134866952897,2.5656869411468506,0.5,1.0,1.7580095529556274,0.12001064156644262,0.05244912952184677,0.012846028432250023,0.010798519477248192,0.02070014551281929,0.04416907578706741,0.16334223747253418,0.08514328300952911,0.18886390328407288,0.02222222276031971,0.027113884687423706,0.1273387372493744,0.04590852931141853,0.17778387665748596,0.02222222276031971,0.05244912952184677,0.040025707334280014,0.01838795840740204,0.044875938445329666,0.04416907578706741,0.38057610392570496,0.08514328300952911,0.377236932516098,0.02222222276031971,0.027113884687423706,0.6262680292129517,0.04590852931141853,0.8632594347000122,0.02222222276031971,0.09461965411901474,0.14168593287467957
3,20,10479,-118.23426660895348,0.35316841974337065,1.2873801895313792,0.31625128754725057,1.2318862192332745,0.10962394587695598,0.4165210004150868,0.6100602343678474,134.5375986286572,72,0.1,1.4541926383972168,1.85295041680336,2.5275015830993652,0.5,1.0,1.7329918146133423,0.12474706970817447,0.022978525608778,0.007137731648981571,0.007237695157527924,0.013318773359060287,0.02118082344532013,0.06790582090616226,0.0219101719558239,0.053966719657182693,0.0416666679084301,0.024107767269015312,0.07660094648599625,0.03086281567811966,0.12579980492591858,0.0694444477558136,0.022978525608778,0.021434582769870758,0.01988644152879715,0.03319241479039192,0.02118082344532013,0.3947187662124634,0.0219101719558239,0.7419782876968384,0.0416666679084301,0.024107767269015312,0.42814844846725464,0.03086281567811966,0.7204226851463318,0.0694444477558136,0.41017234325408936,0.14551536738872528
3,21,10580,-102.912404329516,0.2762519038359561,0.8189863996340496,0.21961638897583627,0.7627013688630396,0.1056399741768837,0.3977920912206173,0.5895838353037834,128.18571059703828,101,0.1,1.4526652097702026,1.8479278713464737,2.4874489307403564,0.5,1.0,1.7059168815612793,0.10319840866373224,0.022879257798194885,0.0053627691231667995,0.009442338719964027,0.012766465544700623,0.014305086806416512,0.03489934280514717,0.019174570217728615,0.07633121311664581,0.029702970758080482,0.013703512959182262,0.04037932679057121,0.033491507172584534,0.07637584209442139,0.06930693238973618,0.022879257798194885,0.043717965483665466,0.023605432361364365,0.02216416783630848,0.014305086806416512,0.14946693181991577,0.019174570217728615,0.45753806829452515,0.029702970758080482,0.013703512959182262,0.3484717905521393,0.033491507172584534,0.36685213446617126,0.06930693238973618,0.053178127855062485,0.1886594444513321
3,22,12180,-164.729235092178,0.03554762483350058,0.9802865856513381,0.11523964252090081,0.9727753215655685,0.10256152567340107,0.38086226160933334,0.5689716019281527,93.62236947573722,1600,0.1,1.4460786581039429,1.8522363081210997,2.4442124366760254,0.5,1.0,1.6868406534194946,0.09672920608217878,0.001638643559999764,0.0004898073384538293,0.0006911996752023697,0.0008855127380229533,0.0013412712141871452,0.007416099309921265,0.002992195775732398,0.014996130019426346,0.007499999832361937,0.0013280388666316867,0.0040506585501134396,0.0012507205829024315,0.003275378840044141,0.007499999832361937,0.001638643559999764,0.0352628268301487,0.020830504596233368,0.03832145035266876,0.0013412712141871452,0.11241411417722702,0.002992195775732398,0.455046683549881,0.007499999832361937,0.0013280388666316867,0.3451162576675415,0.0012507205829024315,0.7421935200691223,0.007499999832361937,0.09904664009809494,0.09858734160661697
3,23,13780,-133.42105209408328,0.3066369891321811,0.909312653914094,0.24258065639878623,0.838982589226216,0.09505970582683036,0.3288155332524726,0.5603433771336332,37.81263584338129,1600,0.1,1.383903980255127,1.7754185458447072,2.39309024810791,0.5,1.0,1.7355296611785889,0.18152528376029373,0.002667487831786275,0.0026093015912920237,0.004149130545556545,0.003664047922939062,0.002062603598460555,0.01337580755352974,0.015359323471784592,0.11486387252807617,0.05874999985098839,0.0009029851062223315,0.0018374359933659434,0.013272135518491268,0.0900006890296936,0.09437499940395355,0.002667487831786275,0.014040584675967693,0.011411531828343868,0.022865094244480133,0.002062603598460555,0.352418452501297,0.015359323471784592,0.5679433941841125,0.05874999985098839,0.0009029851062223315,0.24579280614852905,0.013272135518491268,0.3540460169315338,0.09437499940395355,0.16817888617515564,0.3515891134738922
3,24,13874,-112.4802783683408,0.353644879519979,0.8976970067683686,0.3232301401489593,0.8564341715041627,0.08770569020284796,0.30829706686847613,0.5447053589910831,28.740178370475768,94,0.1,1.320633053779602,1.7044174837616255,2.3369178771972656,0.5,1.0,1.7752268314361572,0.10502425068064564,0.0339885838329792,0.008401901461184025,0.009464159607887268,0.014756697230041027,0.01441800594329834,0.08872730284929276,0.027786485850811005,0.11573068797588348,0.03191489353775978,0.0119385477155447,0.062456000596284866,0.032525114715099335,0.08399513363838196,0.03191489353775978,0.0339885838329792,0.03308830410242081,0.014575768262147903,0.026414232328534126,0.01441800594329834,0.31050050258636475,0.027786485850811005,0.4607200622558594,0.03191489353775978,0.0119385477155447,0.21708470582962036,0.032525114715099335,0.5055053234100342,0.03191489353775978,0.08770754933357239,0.2797698974609375
3,25,13962,-131.47246366692707,0.8538399418731305,0.9544384979050268,0.7419482594440606,0.8518593365495856,0.08453768842198231,0.2958992785325757,0.5220477766460843,27.330821785330773,88,0.1,1.3174879550933838,1.7028384354379442,2.2820756435394287,0.5,1.0,1.748803734779358,0.12955909388225717,0.03060547262430191,0.009778224863111973,0.013055508956313133,0.021211499348282814,0.022994814440608025,0.08440997451543808,0.07344081997871399,0.4776153862476349,0.034090910106897354,0.038541004061698914,0.16880589723587036,0.0625820904970169,0.22342020273208618,0.14772726595401764,0.03060547262430191,0.020442966371774673,0.021901212632656097,0.02678159438073635,0.022994814440608025,0.3154670298099518,0.07344081997871399,0.506894052028656,0.034090910106897354,0.038541004061698914,0.2557741105556488,0.0625820904970169,0.38647082448005676,0.14772726595401764,0.06477337330579758,0.29813137650489807
3,26,14013,-104.99343211576343,0.7583300072115426,0.9118846076376298,0.6642979433139166,0.8448026565944448,0.08235631223630022,0.2895855829671577,0.498026865389612,26.95622480392456,51,0.1,1.3145532608032227,1.698705761079435,2.2287914752960205,0.5,1.0,1.699061632156372,0.15465383266669777,0.011789587326347828,0.014367545023560524,0.010875796899199486,0.0236884243786335,0.022105002775788307,0.10231255739927292,0.06995843350887299,0.3162004351615906,0.03921568766236305,0.037157412618398666,0.2088109701871872,0.08944310992956161,0.30748608708381653,0.0784313753247261,0.011789587326347828,0.02815447747707367,0.018501468002796173,0.04516004025936127,0.022105002775788307,0.321319043636322,0.06995843350887299,0.4520363509654999,0.03921568766236305,0.037157412618398666,0.26771247386932373,0.08944310992956161,0.4319564700126648,0.0784313753247261,0.1772703230381012,0.13250181078910828
3,27,14097,-116.5999453831464,0.35554678015233504,0.694924092008954,0.2863442549659383,0.6316049003175327,0.08070788068903817,0.281442006263468,0.47287517234131143,23.088748522102833,84,0.1,1.3128435611724854,1.6939665304289924,2.1676530838012695,0.5,1.0,1.6703211069107056,0.13721637261990005,0.016651000827550888,0.006900770124047995,0.008559711277484894,0.0156656876206398,0.02042389288544655,0.04329708591103554,0.05104319378733635,0.12730135023593903,0.0357142873108387,0.01539008691906929,0.07593190670013428,0.02761250175535679,0.09984660148620605,0.0595238097012043,0.016651000827550888,0.02153122052550316,0.019141582772135735,0.05032937973737717,0.02042389288544655,0.21819689869880676,0.05104319378733635,0.3797803819179535,0.0357142873108387,0.01539008691906929,0.2504673898220062,0.02761250175535679,0.2615841329097748,0.0595238097012043,0.14848420023918152,0.07252635806798935
3,28,14170,-112.14416157640517,0.4302770056289761,0.7372592197705622,0.31042817245199256,0.6514784803945725,0.07929858779365366,0.2714892004836689,0.447666898207231,23.347340439047134,73,0.1,1.3087843656539917,1.6990697388215499,2.1199159622192383,0.5,1.0,1.652382731437683,0.13946777075681002,0.03089922107756138,0.00711372634395957,0.007920273579657078,0.015576893463730812,0.01383156143128872,0.05556626617908478,0.022973529994487762,0.10648272931575775,0.013698630034923553,0.014388443902134895,0.0787346214056015,0.04253328964114189,0.1466766595840454,0.12328767031431198,0.03089922107756138,0.03166220709681511,0.02067827433347702,0.05616559833288193,0.01383156143128872,0.15214303135871887,0.022973529994487762,0.3715341091156006,0.013698630034923553,0.014388443902134895,0.21435779333114624,0.04253328964114189,0.3874413073062897,0.12328767031431198,0.03232414647936821,0.19396242499351501
3,29,14279,-115.33495620125905,0.4568099991478231,0.8190870194806965,0.35317365305686216,0.7447389449001452,0.07728084553371777,0.2665535008907318,0.42637561733072454,25.967488646507263,109,0.1,1.3053982257843018,1.6887816975333474,2.064610481262207,0.5,1.0,1.6146190166473389,0.14325865765784582,0.03540908917784691,0.010576457716524601,0.009335003793239594,0.019826535135507584,0.010954312048852444,0.03942869231104851,0.041495077311992645,0.13608939945697784,0.10091742873191833,0.01211944967508316,0.0589747354388237,0.045318469405174255,0.18232090771198273,0.0458715595304966,0.03540908917784691,0.02885119989514351,0.016860907897353172,0.05343250557780266,0.010954312048852444,0.14309930801391602,0.041495077311992645,0.49182164669036865,0.10091742873191833,0.01211944967508316,0.2110861986875534,0.045318469405174255,0.3881798982620239,0.0458715595304966,0.21225163340568542,0.24227885901927948
3,30,14339,-117.30630990862846,0.6843336540584762,0.7792372877399126,0.5271520085632801,0.6629517341653506,0.07659053079106591,0.26039922459559006,0.40682936332442543,23.250070238113402,60,0.1,1.30111825466156,1.6934213651310315,2.0348637104034424,0.5,1.0,1.585706353187561,0.13633395937605533,0.04131302982568741,0.014440534636378288,0.0081582460552454,0.021315526217222214,0.018970763310790062,0.0777808278799057,0.05284683778882027,0.30276405811309814,0.15000000596046448,0.01905086077749729,0.06275830417871475,0.05549734830856323,0.3130820393562317,0.05000000074505806,0.04131302982568741,0.02935025654733181,0.01880965754389763,0.05730564892292023,0.018970763310790062,0.2024703025817871,0.05284683778882027,0.36105087399482727,0.15000000596046448,0.01905086077749729,0.28787216544151306,0.05549734830856323,0.34187909960746765,0.05000000074505806,0.13115714490413666,0.49168160557746887
3,31,14373,-110.567452929914,1.5871509028708233,1.149333838154288,1.308624074630001,0.888476550579071,0.07493751187409674,0.25716211412634166,0.385790567951543,25.292402950922646,34,0.1,1.298447847366333,1.6850576290062496,1.9893537759780884,0.5,1.0,1.5233367681503296,0.16581004309881953,0.0441061295568943,0.023295460268855095,0.015771225094795227,0.02518627978861332,0.03434103727340698,0.11902672797441483,0.10166507959365845,0.7522158622741699,0.38235294818878174,0.04102946072816849,0.17656934261322021,0.11021529883146286,0.7752079367637634,0.0882352963089943,0.0441061295568943,0.02357359044253826,0.019628426060080528,0.053469814360141754,0.03434103727340698,0.2866033911705017,0.10166507959365845,0.5068442821502686,0.38235294818878174,0.04102946072816849,0.3364574909210205,0.11021529883146286,0.4253973662853241,0.0882352963089943,0.31509190797805786,0.13870353996753693
3,32,14416,-120.8198461830616,0.2760307186738003,0.5696785151958466,0.19080258516031642,0.5176532777935959,0.07377641743847302,0.2506339131189244,0.36473772163902013,24.382080793380737,43,0.1,1.2974779605865479,1.6839897913592203,1.941869854927063,0.5,1.0,1.499877691268921,0.15371963157144455,0.0648876205086708,0.007635150570422411,0.011647749692201614,0.02979978546500206,0.022534726187586784,0.05719820782542229,0.03527811914682388,0.0687311440706253,0.023255813866853714,0.022017188370227814,0.059265878051519394,0.0352712906897068,0.06297089904546738,0.023255813866853714,0.0648876205086708,0.020614763721823692,0.02147439680993557,0.06276781857013702,0.022534726187586784,0.16120703518390656,0.03527811914682388,0.22330328822135925,0.023255813866853714,0.022017188370227814,0.18060526251792908,0.0352712906897068,0.33004269003868103,0.023255813866853714,0.04329539090394974,0.16058149933815002
3,33,14461,-116.47519881650805,0.5056446717845069,0.6306705223189459,0.3900502424273226,0.5578492164611817,0.07289931755512953,0.24300233418388026,0.3485620122935091,21.403427135944366,45,0.1,1.295151948928833,1.6826464257069997,1.8994261026382446,0.5,1.0,1.471240520477295,0.13781127246533512,0.05100178346037865,0.01070533785969019,0.012468701228499413,0.02563444711267948,0.03593583032488823,0.08260296285152435,0.06102138012647629,0.18342149257659912,0.02222222276031971,0.037150900810956955,0.09050870686769485,0.06612841039896011,0.1775093525648117,0.06666667014360428,0.05100178346037865,0.018505094572901726,0.019497821107506752,0.05444527044892311,0.03593583032488823,0.1693461686372757,0.06102138012647629,0.2824304699897766,0.02222222276031971,0.037150900810956955,0.22229570150375366,0.06612841039896011,0.30998748540878296,0.06666667014360428,0.022272443398833275,0.17939481139183044
