seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr,nom_err_hull_angle,nom_err_hull_angvel,nom_err_vel_x,nom_err_vel_y,nom_err_hip1_angle,nom_err_hip1_speed,nom_err_knee1_angle,nom_err_knee1_speed,nom_err_hip2_angle,nom_err_hip2_speed,nom_err_knee2_angle,nom_err_knee2_speed,res_err_hull_angle,res_err_hull_angvel,res_err_vel_x,res_err_vel_y,res_err_hip1_angle,res_err_hip1_speed,res_err_knee1_angle,res_err_knee1_speed,res_err_hip2_angle,res_err_hip2_speed,res_err_knee2_angle,res_err_knee2_speed
2,11,5447,-101.99543192749843,1.5471297145179175,1.5883097697808906,1.3761929832037212,1.572388195875779,nan,nan,nan,103,0.1,nan,nan,nan,nan,nan,nan,nan,0.02076103538274765,0.018382858484983444,0.01709119603037834,0.018228447064757347,0.04262980818748474,0.531955361366272,0.10836777836084366,0.8573464751243591,0.03612849861383438,0.37133440375328064,0.10008225589990616,0.6608855128288269,0.02076103538274765,0.11822604387998581,0.11478422582149506,0.04853523150086403,0.04262980818748474,0.5459792613983154,0.10836777836084366,0.9016031622886658,0.03612849861383438,0.3774964511394501,0.10008225589990616,0.7004883289337158
2,12,5508,-107.30116076394916,1.4867762224596055,1.5129349375845955,1.3194154957767392,1.4924442250220502,nan,nan,nan,61,0.1,nan,nan,nan,nan,nan,nan,nan,0.033123522996902466,0.01952889747917652,0.019846443086862564,0.024226494133472443,0.0551290400326252,0.49126729369163513,0.10027141124010086,0.8278698325157166,0.0508897565305233,0.4659328758716583,0.1046181246638298,0.6289935111999512,0.033123522996902466,0.10952410101890564,0.11701616644859314,0.04135802760720253,0.0551290400326252,0.5063204169273376,0.10027141124010086,0.8540319204330444,0.0508897565305233,0.47409793734550476,0.1046181246638298,0.6616801023483276
2,13,5561,-99.06574798189104,1.7136240902374376,1.7480189513485387,1.5257307380297274,1.7324418796683259,nan,nan,nan,53,0.1,nan,nan,nan,nan,nan,nan,nan,0.02359500713646412,0.02378602884709835,0.026253346353769302,0.023823270574212074,0.04910938814282417,0.540808916091919,0.10886136442422867,0.883891761302948,0.04971318691968918,0.5216639041900635,0.10806047916412354,0.7346315383911133,0.02359500713646412,0.11461523920297623,0.12057707458734512,0.049005135893821716,0.04910938814282417,0.5537155866622925,0.10886136442422867,0.9106787443161011,0.04971318691968918,0.5271385312080383,0.10806047916412354,0.7888073921203613
2,14,5621,-110.23259445279837,1.6060659458239874,1.6375134085615477,1.4325548887252808,1.6239370907346407,nan,nan,nan,60,0.1,nan,nan,nan,nan,nan,nan,nan,0.020162010565400124,0.024526948109269142,0.014657068066298962,0.02370329014956951,0.043628182262182236,0.5355561971664429,0.07874766737222672,0.5557051301002502,0.046252526342868805,0.6762935519218445,0.10390044003725052,0.9146988391876221,0.020162010565400124,0.10599586367607117,0.12163209170103073,0.04683898389339447,0.043628182262182236,0.5520801544189453,0.07874766737222672,0.5786594152450562,0.046252526342868805,0.6721028685569763,0.10390044003725052,0.9299022555351257
2,15,7221,-75.42985457519535,1.390398105677741,1.4316977227758616,1.243211429337971,1.424254050469026,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.010382345877587795,0.01794169843196869,0.013552647083997726,0.013656633906066418,0.019282719120383263,0.2819267213344574,0.08148293197154999,0.7225772142410278,0.02679573930799961,0.3979513645172119,0.06794425845146179,0.7168453931808472,0.010382345877587795,0.11840765923261642,0.10708409547805786,0.058116279542446136,0.019282719120383263,0.3001245856285095,0.08148293197154999,0.7554147243499756,0.02679573930799961,0.4225763976573944,0.06794425845146179,0.7562964558601379
2,16,8821,-83.95132884534542,1.4126053901428532,1.4537834312021731,1.2636187527677976,1.4463478861376644,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.01058903057128191,0.01773826777935028,0.013204065151512623,0.013238788582384586,0.017694825306534767,0.25471609830856323,0.0767633393406868,0.6811577081680298,0.02873593382537365,0.43265828490257263,0.07205464690923691,0.7701658606529236,0.01058903057128191,0.12039260566234589,0.10626822710037231,0.05955386161804199,0.017694825306534767,0.2719796299934387,0.0767633393406868,0.7151995301246643,0.02873593382537365,0.45490673184394836,0.07205464690923691,0.8122029900550842
2,17,8891,-114.78842345997691,1.5420891446726663,1.574827000924519,1.3701088664787155,1.5560193576983044,nan,nan,nan,70,0.1,nan,nan,nan,nan,nan,nan,nan,0.023259131237864494,0.02059832215309143,0.016200413927435875,0.024601977318525314,0.038167912513017654,0.46998366713523865,0.09641219675540924,0.6901153922080994,0.05614858865737915,0.495825856924057,0.10738757997751236,0.7593221664428711,0.023259131237864494,0.10658092796802521,0.12422244250774384,0.05438711494207382,0.038167912513017654,0.475790798664093,0.09641219675540924,0.7300644516944885,0.05614858865737915,0.502155065536499,0.10738757997751236,0.8018155694007874
2,18,8947,-98.75550624262542,1.327952512007739,1.3580064012535982,1.17710867457624,1.339297103030341,nan,nan,nan,56,0.1,nan,nan,nan,nan,nan,nan,nan,0.027386533096432686,0.022397534921765327,0.019478287547826767,0.019986821338534355,0.04656814783811569,0.48044726252555847,0.09820771217346191,0.6807050108909607,0.04587608575820923,0.42812269926071167,0.0817985013127327,0.5495877265930176,0.027386533096432686,0.11205242574214935,0.12006153911352158,0.04635464772582054,0.04656814783811569,0.4882657825946808,0.09820771217346191,0.7021516561508179,0.04587608575820923,0.4421345591545105,0.0817985013127327,0.5701302289962769
2,19,9004,-114.78446817398071,1.2820686083613781,1.317468212884769,1.139425268821549,1.302118376681679,nan,nan,nan,57,0.1,nan,nan,nan,nan,nan,nan,nan,0.042851321399211884,0.018982455134391785,0.01572306454181671,0.019585998728871346,0.04430948942899704,0.4231291711330414,0.08567730337381363,0.5380669832229614,0.042916763573884964,0.45726796984672546,0.07555735111236572,0.6089615225791931,0.042851321399211884,0.1155838891863823,0.10461988300085068,0.04557357728481293,0.04430948942899704,0.4312940239906311,0.08567730337381363,0.5771064758300781,0.042916763573884964,0.4583701491355896,0.07555735111236572,0.6560291051864624
2,20,10153,-167.26867558667436,1.2517228760992423,1.3087456491690703,1.1185036193987954,1.3014862078936646,nan,nan,14.252520766044036,1149,0.1,nan,nan,nan,nan,nan,nan,nan,0.010941920801997185,0.01724432036280632,0.012448329478502274,0.013431085273623466,0.0183602012693882,0.25232547521591187,0.07366637885570526,0.6080544590950012,0.025544624775648117,0.39205434918403625,0.06255409866571426,0.6598089933395386,0.010941920801997185,0.11899855732917786,0.10771764814853668,0.058025456964969635,0.0183602012693882,0.2707030177116394,0.07366637885570526,0.6464568972587585,0.025544624775648117,0.42694172263145447,0.06255409866571426,0.7056398391723633
2,21,10233,-121.53079712577164,0.39786037657759155,0.9650989159941673,0.3694155388046056,0.9540916573256254,0.33593288958072665,0.6513036192991795,12.07319309040904,80,0.1,1.4345234632492065,1.8158296566743117,2.6118617057800293,0.0,0.0,1.8316928148269653,0.054963971691705346,0.04192432016134262,0.007279847748577595,0.0065993936732411385,0.015476251021027565,0.01702536642551422,0.09918229281902313,0.03710122033953667,0.18557579815387726,0.02895144186913967,0.07205648720264435,0.02480250783264637,0.0827900841832161,0.04192432016134262,0.055022817105054855,0.0655924454331398,0.035094112157821655,0.01702536642551422,0.306638240814209,0.03710122033953667,0.66956627368927,0.02895144186913967,0.28793033957481384,0.02480250783264637,0.4182233214378357
2,22,10305,-114.91480653733015,0.17874335376675138,0.8013900659150548,0.1954804453998804,0.7927143027385076,0.1262043073391303,0.6480099968421154,12.656631778792612,72,0.1,1.4307676553726196,1.8091913810143103,2.575146198272705,0.0,0.0,1.7826060056686401,0.05058371676602382,0.01597551256418228,0.003669093130156398,0.008202382363379002,0.01437381375581026,0.012721029110252857,0.029753046110272408,0.021088536828756332,0.03950190916657448,0.014022727496922016,0.043844860047101974,0.02447500079870224,0.07535652071237564,0.01597551256418228,0.047782231122255325,0.05401588976383209,0.041624292731285095,0.012721029110252857,0.24479889869689941,0.021088536828756332,0.5363473892211914,0.014022727496922016,0.2843729257583618,0.02447500079870224,0.2786478102207184
2,23,10378,-113.66191169153899,0.17555447243638847,0.5069134149649371,0.16740089670231897,0.49705315473145,0.10310008317232132,0.6275056281685829,18.061853877681173,73,0.1,1.4263094663619995,1.803412663936615,2.537135601043701,0.0,0.0,1.767259955406189,0.018244565585923155,0.015964187681674957,0.0034973605070263147,0.0076572648249566555,0.013936049304902554,0.012815721333026886,0.03398435562849045,0.020821183919906616,0.039757587015628815,0.015663668513298035,0.06331544369459152,0.022922586649656296,0.061759065836668015,0.015964187681674957,0.037546273320913315,0.04909639433026314,0.03212966024875641,0.012815721333026886,0.15383301675319672,0.020821183919906616,0.28023195266723633,0.015663668513298035,0.20450687408447266,0.022922586649656296,0.22208134829998016
2,24,11929,-234.68761158897541,0.08882596296340386,1.06831364407607,0.16109098149865847,1.0675082367554856,0.09851991388946772,0.6091722410917282,15.669496263146641,1551,0.1,1.419772982597351,1.8041606795787812,2.4972217082977295,0.0,0.0,1.7422919273376465,0.022537417644201974,0.00347184669226408,0.0013615606585517526,0.0028833115939050913,0.0021932623349130154,0.007252949755638838,0.04453803598880768,0.004076503217220306,0.03103414550423622,0.0023201408330351114,0.007074553985148668,0.002534253057092428,0.016164306551218033,0.00347184669226408,0.039771731942892075,0.06844162940979004,0.03456538915634155,0.007252949755638838,0.1285877227783203,0.004076503217220306,0.8147270083427429,0.0023201408330351114,0.11064071953296661,0.002534253057092428,0.6302179098129272
2,25,12009,-116.54868159070611,0.2564437562075909,0.7931788239628077,0.262410252308473,0.7846155155450105,0.09122454809105915,0.6041530165983283,22.329057305515743,80,0.1,1.3739718198776245,1.7287599304448003,2.4626753330230713,0.0,0.0,1.7902296781539917,-0.09532430467765639,0.018248142674565315,0.006608231924474239,0.007665456272661686,0.01300201378762722,0.022133665159344673,0.10569770634174347,0.02109001949429512,0.057691268622875214,0.012867657467722893,0.02695092000067234,0.02352689951658249,0.11693046987056732,0.018248142674565315,0.02597341313958168,0.04278331995010376,0.024055665358901024,0.022133665159344673,0.1340041309595108,0.02109001949429512,0.5334137678146362,0.012867657467722893,0.3535338044166565,0.02352689951658249,0.34017664194107056
2,26,12087,-106.08471811562777,0.2615450363940535,0.7348099175171975,0.2567074136474194,0.7211279716247168,0.0871090334718642,0.585509550312291,15.634489176103047,78,0.1,1.3700456619262695,1.7251129969306613,2.4230549335479736,0.0,0.0,1.767055869102478,-0.09516697585041052,0.019677286967635155,0.004663293249905109,0.005427493713796139,0.014051089063286781,0.023310557007789612,0.07845716923475266,0.039384644478559494,0.09970752149820328,0.01257262472063303,0.031079186126589775,0.02254052646458149,0.07356595993041992,0.019677286967635155,0.03582766279578209,0.055148132145404816,0.01557563804090023,0.023310557007789612,0.18583644926548004,0.039384644478559494,0.46247267723083496,0.01257262472063303,0.3641989231109619,0.02254052646458149,0.2591956555843353
2,27,12183,-107.08748870808631,0.19834085387022546,0.6690041096881032,0.20679990524270883,0.6579090248172482,0.08444426088257038,0.5651936822749198,11.54881353330695,96,0.1,1.3658580780029297,1.7224252046422754,2.382986545562744,0.0,0.0,1.7391756772994995,-0.07112272126775117,0.01631392538547516,0.003606753423810005,0.004969780333340168,0.011865084059536457,0.018148716539144516,0.058485131710767746,0.03046567179262638,0.07708679884672165,0.010749085806310177,0.02253785729408264,0.021283196285367012,0.06000768020749092,0.01631392538547516,0.03843187913298607,0.050518278032541275,0.015311211347579956,0.018148716539144516,0.21813499927520752,0.03046567179262638,0.4093458354473114,0.010749085806310177,0.33225879073143005,0.021283196285367012,0.19477234780788422
2,28,12267,-107.58072116225958,0.21522667023375452,0.6212113822499911,0.2136355135146351,0.6083509606264886,0.08172381824635445,0.5456185107535504,18.94971766466042,84,0.1,1.3602796792984009,1.724151793946611,2.344238758087158,0.0,0.0,1.7134450674057007,-0.07669920594901523,0.02073056809604168,0.0038311921525746584,0.006283146794885397,0.013545616529881954,0.019086042419075966,0.04675409197807312,0.034142158925533295,0.07119926065206528,0.012836690060794353,0.0521232970058918,0.02749362215399742,0.06726810336112976,0.02073056809604168,0.03569561988115311,0.048798248171806335,0.013530980795621872,0.019086042419075966,0.23239704966545105,0.034142158925533295,0.33113065361976624,0.012836690060794353,0.2888295352458954,0.02749362215399742,0.2156745344400406
2,29,12324,-114.7394419326447,0.2436721275413507,0.6088405544297737,0.23609718392815507,0.5984005891440207,0.08017090799960684,0.5247373712823746,18.466657987199724,57,0.1,1.355130672454834,1.717522326936113,2.3039205074310303,0.0,0.0,1.6748435497283936,-0.04212790727391707,0.017520645633339882,0.004868760239332914,0.01046669576317072,0.01825314573943615,0.017901591956615448,0.04782619699835777,0.029287926852703094,0.08324290812015533,0.01740311086177826,0.041222549974918365,0.03123921900987625,0.10789354890584946,0.017520645633339882,0.03586234152317047,0.02215355448424816,0.01867092214524746,0.017901591956615448,0.1942758560180664,0.029287926852703094,0.282044380903244,0.01740311086177826,0.32424673438072205,0.03123921900987625,0.2660473585128784
2,30,12419,-107.79916274733841,0.21007672558342547,0.5647003851438823,0.2071055476602755,0.55385492067588,0.07936420120919745,0.505225271359086,16.212285989046926,95,0.1,1.351630687713623,1.7094739109277726,2.2673912048339844,0.0,0.0,1.6601982116699219,-0.020525909690070024,0.016450919210910797,0.0037486152723431587,0.004901200067251921,0.011667944490909576,0.017355211079120636,0.041576728224754333,0.030767787247896194,0.07867570966482162,0.010458736680448055,0.027995165437459946,0.024923143908381462,0.10008788108825684,0.016450919210910797,0.03487199917435646,0.038805969059467316,0.01216626912355423,0.017355211079120636,0.24821367859840393,0.030767787247896194,0.29192453622817993,0.010458736680448055,0.21089820563793182,0.024923143908381462,0.2386205643415451
2,31,12497,-107.10907114483416,0.2619995693437373,0.4866723169883092,0.2520567077713517,0.47480000402682865,0.07823573844507337,0.48620849251747134,21.61489791508232,78,0.1,1.3455281257629395,1.7105327735344569,2.2308459281921387,0.0,0.0,1.6454311609268188,-0.06544663180471472,0.02002716064453125,0.00505254790186882,0.006534073501825333,0.01314449030905962,0.01401786133646965,0.05310003459453583,0.026971668004989624,0.10395361483097076,0.013206066563725471,0.03841765597462654,0.02391214855015278,0.11074897646903992,0.02002716064453125,0.033145397901535034,0.03658413514494896,0.011739726178348064,0.01401786133646965,0.2365351766347885,0.026971668004989624,0.245498925447464,0.013206066563725471,0.20228348672389984,0.02391214855015278,0.16681191325187683
2,32,12567,-116.31038563512266,0.35503531007894445,0.5729778196130481,0.33549259092126577,0.5626297622919083,0.07760577651982506,0.4672346279025078,15.649724548908749,70,0.1,1.3400933742523193,1.711118829747041,2.1942412853240967,0.0,0.0,1.610584020614624,-0.031746308877401666,0.02497575618326664,0.007268853019922972,0.008070752955973148,0.018252208828926086,0.014316488988697529,0.0465225987136364,0.02440158650279045,0.0956164300441742,0.015408205799758434,0.05765233188867569,0.03937502205371857,0.21111524105072021,0.02497575618326664,0.03118259832262993,0.019603881984949112,0.019188882783055305,0.014316488988697529,0.22515901923179626,0.02440158650279045,0.27107852697372437,0.015408205799758434,0.21945925056934357,0.03937502205371857,0.2665480375289917
2,33,12657,-107.47168286051601,0.2872797516692016,0.4840459793806076,0.27149307458764976,0.47165875186522804,0.07673276982137135,0.4497206732934835,19.41476815038671,90,0.1,1.335762858390808,1.7063289802901598,2.1552956104278564,0.0,0.0,1.600537657737732,-0.04733191076674045,0.02089252695441246,0.005794384516775608,0.005701000336557627,0.012815703637897968,0.020316312089562416,0.05634823441505432,0.03539276495575905,0.10250261425971985,0.01296431478112936,0.05264504626393318,0.024213388562202454,0.1358654499053955,0.02089252695441246,0.027288150042295456,0.0318433977663517,0.014404214918613434,0.020316312089562416,0.21281743049621582,0.03539276495575905,0.22673121094703674,0.01296431478112936,0.17167647182941437,0.024213388562202454,0.21821117401123047
2,34,12729,-118.3933255393058,0.532019156186531,0.794329124606318,0.49651335759295356,0.7777553689148691,0.07584997038451993,0.43138887772754747,23.0288872112387,72,0.1,1.3296184539794922,1.703510812350682,2.1187448501586914,0.0,0.0,1.5930395126342773,-0.032820126073292245,0.03554477170109749,0.011286080814898014,0.007949873805046082,0.017577700316905975,0.038898661732673645,0.1397579312324524,0.04932355880737305,0.09947234392166138,0.016807859763503075,0.057539403438568115,0.059186890721321106,0.3444631099700928,0.03554477170109749,0.02254497818648815,0.020197005942463875,0.025637315586209297,0.038898661732673645,0.2304919809103012,0.04932355880737305,0.42210128903388977,0.016807859763503075,0.2213289737701416,0.059186890721321106,0.42391151189804077
2,35,12784,-116.11026302538812,0.6408312541517345,0.8468017984520305,0.5890780509195545,0.8253664981235157,0.07542377062598053,0.41433225821475594,16.653622921444477,55,0.1,1.3264968395233154,1.6994650801833795,2.0826921463012695,0.0,0.0,1.5725332498550415,-0.039915131915610524,0.043586235493421555,0.013814499601721764,0.008224863559007645,0.023655148223042488,0.050184134393930435,0.17259933054447174,0.05490276962518692,0.13186459243297577,0.02276037447154522,0.10395815223455429,0.06909625977277756,0.40951207280158997,0.043586235493421555,0.02345798909664154,0.01916610077023506,0.02448377199470997,0.050184134393930435,0.300442099571228,0.05490276962518692,0.43432745337486267,0.02276037447154522,0.24740886688232422,0.06909625977277756,0.4504866898059845
2,36,12844,-114.16819306835532,0.7372506561378638,0.8705643306175868,0.684889405593276,0.8479017009337743,0.07456318358985745,0.3952511232726428,23.599840366778274,60,0.1,1.3243409395217896,1.700793380639991,2.0494070053100586,0.0,0.0,1.535114049911499,-0.010070637674185505,0.0379934087395668,0.015595006756484509,0.00745607353746891,0.02228274568915367,0.051431261003017426,0.1901017725467682,0.059747494757175446,0.1284419447183609,0.033450350165367126,0.1697697788476944,0.08271686732769012,0.49477091431617737,0.0379934087395668,0.021827684715390205,0.019574573263525963,0.021326351910829544,0.051431261003017426,0.3107682764530182,0.059747494757175446,0.38024312257766724,0.033450350165367126,0.24908044934272766,0.08271686732769012,0.5124935507774353
2,37,12966,-126.7723378483206,0.8827349448912456,0.8241706549144182,0.8348567318171263,0.8080246072323596,0.07457961931824685,0.380842963218689,21.609560597424085,122,0.1,1.322115182876587,1.6887021923065186,2.017529010772705,0.0,0.0,1.5129566192626953,-0.007679826280773382,0.04098432511091232,0.016407324001193047,0.008503449149429798,0.01464883517473936,0.03703969717025757,0.17133891582489014,0.03222697600722313,0.12145792692899704,0.030708283185958862,0.2759231626987457,0.07538735866546631,0.623932957649231,0.04098432511091232,0.018756931647658348,0.01739259995520115,0.018396301195025444,0.03703969717025757,0.2628268003463745,0.03222697600722313,0.33615052700042725,0.030708283185958862,0.2729899287223816,0.07538735866546631,0.5170584917068481
2,38,13044,-118.13888584263623,0.8524292913767008,0.9929664658430295,0.8102431357480012,0.9736428558826447,0.07359534880518913,0.36367147088050844,21.835552472647812,78,0.1,1.3172781467437744,1.6941933064460755,1.9791100025177002,0.0,0.0,1.483610987663269,-0.0020859575573547646,0.051540911197662354,0.016904890537261963,0.007559476885944605,0.018753109499812126,0.05900000408291817,0.20242415368556976,0.04989254102110863,0.1635972261428833,0.04333896562457085,0.2678903341293335,0.0784313902258873,0.5802737474441528,0.051540911197662354,0.026360029354691505,0.017140323296189308,0.018759576603770256,0.05900000408291817,0.43854039907455444,0.04989254102110863,0.4530956447124481,0.04333896562457085,0.28366604447364807,0.0784313902258873,0.5388683080673218
2,39,13122,-106.60616238042712,0.2681020681137362,0.3916999717744497,0.24364360271451566,0.37666620820378643,0.07300370123982429,0.34924911868572234,24.18632940793676,78,0.1,1.315223217010498,1.6911662731170654,1.9469435214996338,0.0,0.0,1.459751009941101,0.0022997714835476996,0.019902169704437256,0.005135114770382643,0.0059111895971000195,0.014186592772603035,0.022311681881546974,0.06755955517292023,0.03684953600168228,0.08299917727708817,0.013716952875256538,0.05840631574392319,0.027782896533608437,0.117144376039505,0.019902169704437256,0.020356543362140656,0.01867605186998844,0.013116595335304737,0.022311681881546974,0.18935208022594452,0.03684953600168228,0.1286364048719406,0.013716952875256538,0.13243542611598969,0.027782896533608437,0.21032051742076874
2,40,13170,-108.79143672063947,0.4683496397919953,0.5467955932642022,0.41340322357912856,0.5194502742961049,0.07235049266441196,0.3350624307697895,24.47746370686218,48,0.1,1.309644341468811,1.689827700689727,1.9069087505340576,0.0,0.0,1.4362019300460815,-0.003663350725084207,0.03215736895799637,0.009496606886386871,0.012184779159724712,0.024778062477707863,0.03758833929896355,0.13276322185993195,0.07258445024490356,0.11990001797676086,0.029299302026629448,0.1340547651052475,0.03728809952735901,0.11658007651567459,0.03215736895799637,0.01906467042863369,0.01962273195385933,0.02437490224838257,0.03758833929896355,0.2412869781255722,0.07258445024490356,0.19593380391597748,0.029299302026629448,0.20133043825626373,0.03728809952735901,0.2309209704399109
