seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg
2,1,99,-120.0978919044137,1.3390911793467974,1.3663645978226806,1.1458996850432772,1.3027862832702772,nan,nan,nan,99,0.1,nan,nan
2,2,210,-121.78282752737869,1.5833656632148467,1.5988993040613226,1.3061286365395193,1.4690966875971974,nan,nan,nan,111,0.1,nan,nan
2,3,281,-99.95520234107971,1.4532895708377933,1.4787834177554493,1.1845021006506933,1.343862074151845,nan,nan,nan,71,0.1,nan,nan
2,4,357,-98.01249010581523,1.6233362367278652,1.6450672086916471,1.3426909259471453,1.5169500818378048,nan,nan,nan,76,0.1,nan,nan
2,5,540,-125.24500323599204,1.486306281027491,1.5066129487883198,1.2185636837381484,1.3795222446241013,nan,nan,nan,183,0.1,nan,nan
2,6,637,-103.63608107576147,1.6839747057133114,1.6953404911400116,1.4109106885710943,1.5786585744816004,nan,nan,nan,97,0.1,nan,nan
2,7,2237,-75.5977394633228,1.6035167815943714,1.6204989268258214,1.2784234111354453,1.4415380971413105,nan,nan,nan,1600,0.1,nan,nan
2,8,3837,-83.25840015994618,1.6655984913886641,1.6839240033738314,1.3442881121742538,1.515439543230459,nan,nan,nan,1600,0.1,nan,nan
2,9,5437,-81.7458396658767,1.5991569209087175,1.6162870645709335,1.2662265209981707,1.4286376925464719,nan,nan,nan,1600,0.1,nan,nan
2,10,5510,-105.98890743311495,1.781649837755177,1.798460163890499,1.479365981604955,1.66237527009559,nan,nan,nan,73,0.1,nan,nan
2,11,5585,-95.91262766276486,1.7233467225233714,1.7383360477288563,1.400930541753769,1.5732475459575652,nan,nan,nan,75,0.1,nan,nan
2,12,5663,-116.77569434419274,1.6358216588313763,1.6552222757003245,1.3643398221868734,1.5389725147531583,nan,nan,nan,78,0.1,nan,nan
2,13,5733,-100.33091242145747,1.7312796090330396,1.7472878937210357,1.4269974250878608,1.6047055559498924,nan,nan,nan,70,0.1,nan,nan
2,14,5788,-112.827458396554,1.580117585306818,1.596041757681153,1.3007573946633122,1.4645201284777034,nan,nan,nan,55,0.1,nan,nan
2,15,5866,-104.22527714865282,1.5507009377082188,1.5657882006504598,1.2733888043902624,1.432032805795853,nan,nan,nan,78,0.1,nan,nan
2,16,7466,-76.29944357543718,1.5657652345835231,1.5831325621716679,1.2371211421629413,1.3969260746613146,nan,nan,nan,1600,0.1,nan,nan
2,17,7556,-115.35784554574639,1.3564623902241388,1.3797257635328504,1.0914303288691574,1.2380852354897394,nan,nan,nan,90,0.1,nan,nan
2,18,7635,-116.4569487189874,1.3050970175786862,1.3299544410237782,1.0582597976243948,1.2023995328175872,nan,nan,nan,79,0.1,nan,nan
2,19,7704,-100.95625757239759,1.743717411721962,1.7593811029109403,1.4636279501128888,1.6422699929579445,nan,nan,nan,69,0.1,nan,nan
2,20,9304,-98.72545071004424,1.6953313955804332,1.7123217243421822,1.3765800655819476,1.5494556531030685,nan,nan,nan,1600,0.1,nan,nan
2,21,9346,-107.18484711460769,1.7865077569371177,1.8013088547048115,1.4422157249812568,1.6215663445847375,nan,nan,nan,42,0.1,nan,nan
2,22,9432,-100.87731351098046,1.567079647162626,1.5838426573331965,1.2849511977198511,1.4500534340392712,nan,nan,nan,86,0.1,nan,nan
2,23,9494,-116.59400124382228,1.3203066647533448,1.3443312644958496,1.0567970864715115,1.2054450848410208,nan,nan,nan,62,0.1,nan,nan
2,24,9542,-110.50899961590767,1.5169261110325654,1.5383312304814656,1.250436572978894,1.415866082534194,nan,nan,nan,48,0.1,nan,nan
2,25,9610,-101.5951152490452,1.7212481921648277,1.7362069031771492,1.398921989452313,1.570346335277838,nan,nan,nan,68,0.1,nan,nan
2,26,9687,-101.67224816977978,1.6151110061577387,1.6366398359660979,1.3169672000524286,1.4899504118925566,nan,nan,nan,77,0.1,nan,nan
2,27,9735,-107.71248182561249,1.6747418300559123,1.694015370681882,1.3674880041896056,1.5433868123218417,nan,nan,nan,48,0.1,nan,nan
2,28,10355,-153.64591362746432,0.7979462083411858,0.895134995925811,0.6212747107860782,0.7859584068098376,nan,nan,20.738765206028862,620,0.1,nan,nan
2,29,10502,-118.19182415120304,0.2204308046188782,0.8785661677924954,0.17267007882497748,0.822260915827589,0.397750588953495,0.25724190562963484,13.63074138686061,147,0.1,1.4236232042312622,1.8386576092243194
2,30,10594,-122.84031149744987,0.2736972843590395,1.0056159531940585,0.23393978441700988,0.9469962787369023,0.1680577748432392,0.1303313053235775,10.540157107755334,92,0.1,1.4152058362960815,1.8298307285076234
2,31,10640,-119.48575662076473,0.5036947810617478,0.8708439987638722,0.4038612472460322,0.8004102026638777,0.10926211523573573,0.12387444791270466,4.7549215300241485,46,0.1,1.4111398458480835,1.8193806281903895
2,32,10726,-126.8092130292207,0.5141829642694616,1.0783995843903964,0.4086289151550032,0.9972506810066312,0.10507234145955342,0.12085444705515373,11.853653695719549,86,0.1,1.4084993600845337,1.8249746956476351
