episode,total_steps,eval_reward_avg,ep_steps,reward,env_return,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon
18,331,nan,16,13.40572002530098,13.411248071469355,1.4367756843566895,1.4367756843566895,1.293097972869873,1.4367756843566895,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,354,nan,23,17.503067135810852,17.534275531160105,1.4758999347686768,1.4758999347686768,1.3283098936080933,1.4758999347686768,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,370,nan,16,11.126450687646866,11.144401937901694,1.4000465869903564,1.4000465869903564,1.2600419521331787,1.4000465869903564,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,385,nan,15,13.215900868177414,13.223990962197348,1.571256399154663,1.571256399154663,1.414130687713623,1.571256399154663,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,396,nan,11,6.2763446271419525,6.282129007850191,1.530060887336731,1.530060887336731,1.3770546913146973,1.530060887336731,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,424,nan,28,15.3472208827734,15.356366356264129,1.6537787914276123,1.6537787914276123,1.4884008169174194,1.6537787914276123,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,456,nan,32,23.232435137033463,23.23493323188044,1.5346317291259766,1.5346317291259766,1.3811684846878052,1.5346317291259766,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,468,nan,12,7.714000046253204,7.715466511353801,1.7110824584960938,1.7110824584960938,1.5399742126464844,1.7110824584960938,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,480,nan,12,7.675404727458954,7.677694871865272,1.5704575777053833,1.5704575777053833,1.4134117364883423,1.5704575777053833,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,507,nan,27,10.593143213540316,10.616374694049693,1.2188442945480347,1.2188442945480347,1.0969598293304443,1.2188442945480347,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,522,nan,15,10.291634291410446,10.303464355928247,1.609144926071167,1.609144926071167,1.4482303857803345,1.609144926071167,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,566,nan,44,44.69723370857537,44.70668675128701,1.396553635597229,1.396553635597229,1.256898045539856,1.396553635597229,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,596,nan,30,9.59412002749741,9.599250217744013,1.4255669116973877,1.4255669116973877,1.2830103635787964,1.4255669116973877,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,609,nan,13,9.629089921712875,9.635164890096888,1.4919744729995728,1.4919744729995728,1.3427770137786865,1.4919744729995728,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,623,nan,14,9.716174006462097,9.717915023066265,1.674041509628296,1.674041509628296,1.5066373348236084,1.674041509628296,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,641,nan,18,9.177759786136448,9.17467817066379,1.4518370628356934,1.4518370628356934,1.3066531419754028,1.4518370628356934,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,651,nan,10,4.793729215860367,4.79831951535413,1.5888853073120117,1.5888853073120117,1.4299967288970947,1.5888853073120117,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,659,nan,8,4.200380086898804,4.198912076979576,1.519945740699768,1.519945740699768,1.3679511547088623,1.519945740699768,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,695,nan,36,29.93474879860878,29.950342196612905,1.5082786083221436,1.5082786083221436,1.3574507236480713,1.5082786083221436,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,726,nan,31,28.94978219270706,28.938585236603753,1.5934298038482666,1.5934298038482666,1.434086799621582,1.5934298038482666,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,747,nan,21,12.10604776442051,12.10160788989636,1.3910096883773804,1.3910096883773804,1.251908779144287,1.3910096883773804,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,771,nan,24,18.19875429570675,18.18468467641613,1.5134445428848267,1.5134445428848267,1.3621000051498413,1.5134445428848267,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,786,nan,15,7.383418515324593,7.398009433627485,1.4983433485031128,1.4983433485031128,1.3485089540481567,1.4983433485031128,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,800,nan,14,10.591101357713342,10.590988048405928,1.5697253942489624,1.5697253942489624,1.4127529859542847,1.5697253942489624,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,860,nan,60,64.41186052560806,64.4324041107661,1.4456332921981812,1.4456332921981812,1.3010698556900024,1.4456332921981812,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,889,nan,29,20.185841470956802,20.19795264680848,1.3462438583374023,1.3462438583374023,1.2116193771362305,1.3462438583374023,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,905,nan,16,14.04596158862114,14.055249918696893,1.373708963394165,1.373708963394165,1.2363381385803223,1.373708963394165,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,915,nan,10,7.184107959270477,7.200907773691861,1.370519995689392,1.370519995689392,1.233467936515808,1.370519995689392,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,925,nan,10,6.923361212015152,6.922657867004335,1.4114067554473877,1.4114067554473877,1.270266056060791,1.4114067554473877,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,958,nan,33,32.61890426278114,32.62773760293425,1.4807469844818115,1.4807469844818115,1.3326722383499146,1.4807469844818115,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,998,nan,40,15.79576673451811,15.847895922819678,1.393950343132019,1.393950343132019,1.2545552253723145,1.393950343132019,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,1010,nan,12,8.871477544307709,8.91644994100702,1.2616753578186035,1.2616753578186035,1.1355078220367432,1.2616753578186035,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,1027,79.18427205418223,17,16.009078653529286,16.01650742894735,1.3326674699783325,1.3326674699783325,1.1994009017944336,1.3326674699783325,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,1045,nan,18,17.08102372288704,17.078840405903776,1.6796058416366577,1.6796058416366577,1.5116453170776367,1.6796058416366577,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,1065,nan,20,8.956817390397191,8.966602723651182,1.3253246545791626,1.3253246545791626,1.1927921772003174,1.3253246545791626,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,1082,nan,17,10.19999486207962,10.185548806946175,1.510096549987793,1.510096549987793,1.3590867519378662,1.510096549987793,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,1098,nan,16,9.977485746145248,9.98374742239734,1.3589338064193726,1.3589338064193726,1.2230403423309326,1.3589338064193726,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,1113,nan,15,5.512903614435345,5.526029782865769,1.4638924598693848,1.4638924598693848,1.3175030946731567,1.4638924598693848,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,1131,nan,18,16.824172019958496,16.83242894385973,1.5201574563980103,1.5201574563980103,1.3681416511535645,1.5201574563980103,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,1150,nan,19,12.136524051427841,12.154169441111135,1.613876461982727,1.613876461982727,1.452488899230957,1.613876461982727,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,1160,nan,10,6.358970731496811,6.364525421120765,1.3126977682113647,1.3126977682113647,1.1814279556274414,1.3126977682113647,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,1188,nan,28,38.560193598270416,38.56036671344291,1.4854934215545654,1.4854934215545654,1.3369439840316772,1.4854934215545654,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,1237,nan,49,25.44928314909339,25.454899436371633,1.4208980798721313,1.4208980798721313,1.278808355331421,1.4208980798721313,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,1253,nan,16,13.195043683052063,13.202445404898079,1.5298962593078613,1.5298962593078613,1.3769066333770752,1.5298962593078613,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,1269,nan,16,13.5226513966918,13.52293508401861,1.2449268102645874,1.2449268102645874,1.120434045791626,1.2449268102645874,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,1280,nan,11,8.044187933206558,8.03586939079247,1.3454313278198242,1.3454313278198242,1.2108882665634155,1.3454313278198242,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,1330,nan,50,54.67203411459923,54.68237206578311,1.4043817520141602,1.4043817520141602,1.2639434337615967,1.4043817520141602,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,1381,nan,51,59.784981533885,59.790353974303706,1.3605722188949585,1.3605722188949585,1.2245150804519653,1.3605722188949585,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,1394,nan,13,8.04588669538498,8.042173834456314,1.5321019887924194,1.5321019887924194,1.3788918256759644,1.5321019887924194,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,1408,nan,14,6.421013176441193,6.43165995095652,1.5836437940597534,1.5836437940597534,1.4252793788909912,1.5836437940597534,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,1422,nan,14,11.617681428790092,11.617139703919667,1.1018887758255005,1.1018887758255005,0.9916998147964478,1.1018887758255005,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,1433,nan,11,3.3377550756558776,3.3313474902431954,1.3896149396896362,1.3896149396896362,1.2506532669067383,1.3896149396896362,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,1455,nan,22,26.287061899900436,26.31330416113842,1.392473578453064,1.392473578453064,1.2532261610031128,1.392473578453064,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,1472,nan,17,13.458025723695755,13.47740175451382,1.3784750699996948,1.3784750699996948,1.2406275272369385,1.3784750699996948,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,1483,nan,11,7.916298866271973,7.946171717173815,1.4804699420928955,1.4804699420928955,1.3324230909347534,1.4804699420928955,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,1507,nan,24,23.285663664340973,23.300125687005643,1.301783561706543,1.301783561706543,1.1716052293777466,1.301783561706543,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,1519,nan,12,7.337351620197296,7.352571128341023,1.4160257577896118,1.4160257577896118,1.2744232416152954,1.4160257577896118,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,1529,nan,10,5.8313354551792145,5.834999335543248,1.763627290725708,1.763627290725708,1.5872642993927002,1.763627290725708,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,1539,nan,10,7.018488317728043,7.027702516860907,1.4452978372573853,1.4452978372573853,1.3007681369781494,1.4452978372573853,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,1556,nan,17,11.368895679712296,11.364876014481363,1.500189185142517,1.500189185142517,1.350170373916626,1.500189185142517,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,1573,nan,17,13.424011588096619,13.434157222545235,1.5170562267303467,1.5170562267303467,1.365350604057312,1.5170562267303467,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,1587,nan,14,7.842426985502243,7.835028749053569,1.481006383895874,1.481006383895874,1.332905650138855,1.481006383895874,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,1601,nan,14,6.513618901371956,6.51601158227106,1.589084506034851,1.589084506034851,1.430176019668579,1.589084506034851,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,1616,nan,15,7.905552908778191,7.909918206853158,1.4458179473876953,1.4458179473876953,1.3012362718582153,1.4458179473876953,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,1642,nan,26,16.36170308291912,16.41182131009021,1.4422671794891357,1.4422671794891357,1.2980403900146484,1.4422671794891357,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,1675,nan,33,6.622095806058496,6.662146078739931,1.387418270111084,1.387418270111084,1.2486764192581177,1.387418270111084,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,1686,nan,11,6.544595122337341,6.5562889285351424,1.4588465690612793,1.4588465690612793,1.3129618167877197,1.4588465690612793,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,1723,nan,37,14.17262499127537,14.243181100108517,1.3145815134048462,1.3145815134048462,1.1831231117248535,1.3145815134048462,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,1736,nan,13,9.492318570613861,9.497759327232153,1.6941958665847778,1.6941958665847778,1.5247762203216553,1.6941958665847778,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,1754,nan,18,11.41683804988861,11.423294207454251,1.5443298816680908,1.5443298816680908,1.3898968696594238,1.5443298816680908,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,1773,nan,19,7.572512295097113,7.591973495153866,1.5869724750518799,1.5869724750518799,1.4282751083374023,1.5869724750518799,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,1805,nan,32,36.84551900625229,36.88226655558232,1.5538904666900635,1.5538904666900635,1.3985013961791992,1.5538904666900635,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,1830,nan,25,10.448504921980202,10.451658903864297,1.4980113506317139,1.4980113506317139,1.348210096359253,1.4980113506317139,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,1844,nan,14,9.057209983468056,9.05887248948282,1.4973230361938477,1.4973230361938477,1.3475908041000366,1.4973230361938477,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,1856,nan,12,8.864384174346924,8.875446810161723,1.3672019243240356,1.3672019243240356,1.230481743812561,1.3672019243240356,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,1871,nan,15,9.756431877613068,9.75972190119653,1.3384724855422974,1.3384724855422974,1.2046253681182861,1.3384724855422974,nan,nan,nan,nan,nan,nan,nan,nan,nan
94,1887,nan,16,9.475300759077072,9.4846652093913,1.452737808227539,1.452737808227539,1.3074638843536377,1.452737808227539,nan,nan,nan,nan,nan,nan,nan,nan,nan
95,1942,nan,55,93.0376164317131,93.03460133281419,1.5542072057724,1.5542072057724,1.398786187171936,1.5542072057724,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,1954,nan,12,7.6791864931583405,7.710603582926021,1.3521623611450195,1.3521623611450195,1.2169461250305176,1.3521623611450195,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,1972,nan,18,9.179813243448734,9.18157799056336,1.5385929346084595,1.5385929346084595,1.3847336769104004,1.5385929346084595,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,1981,nan,9,6.304741233587265,6.304203830264117,1.6332999467849731,1.6332999467849731,1.4699698686599731,1.6332999467849731,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,2013,nan,32,31.389596700668335,31.411093655065407,1.435028076171875,1.435028076171875,1.2915252447128296,1.435028076171875,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,2037,78.65697203909806,24,27.2983157010749,27.325660183962583,1.5266615152359009,1.5266615152359009,1.3739954233169556,1.5266615152359009,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,2051,nan,14,7.227304149419069,7.22851139094294,1.416879415512085,1.416879415512085,1.2751914262771606,1.416879415512085,nan,nan,nan,nan,nan,nan,nan,nan,nan
102,2078,nan,27,14.43099295347929,14.445376376066832,1.4090611934661865,1.4090611934661865,1.2681550979614258,1.4090611934661865,nan,nan,nan,nan,nan,nan,nan,nan,nan
103,2097,nan,19,11.548497498035431,11.558946094162943,1.5579909086227417,1.5579909086227417,1.4021917581558228,1.5579909086227417,nan,nan,nan,nan,nan,nan,nan,nan,nan
104,2112,nan,15,11.417971566319466,11.413764663351339,1.3237037658691406,1.3237037658691406,1.1913334131240845,1.3237037658691406,nan,nan,nan,nan,nan,nan,nan,nan,nan
105,2123,nan,11,7.211257338523865,7.208601068508407,1.3706135749816895,1.3706135749816895,1.2335522174835205,1.3706135749816895,nan,nan,nan,nan,nan,nan,nan,nan,nan
106,2149,nan,26,24.87128910422325,24.885842565398228,1.5480889081954956,1.5480889081954956,1.3932799100875854,1.5480889081954956,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,2179,nan,30,26.29384070634842,26.320134511736285,1.3916481733322144,1.3916481733322144,1.2524833679199219,1.3916481733322144,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,2196,nan,17,6.825386885553598,6.843483909600934,1.370673418045044,1.370673418045044,1.233605980873108,1.370673418045044,nan,nan,nan,nan,nan,nan,nan,nan,nan
109,2212,nan,16,7.084272883832455,7.093979598563915,1.2925097942352295,1.2925097942352295,1.1632589101791382,1.2925097942352295,nan,nan,nan,nan,nan,nan,nan,nan,nan
110,2289,nan,77,94.96992976218462,94.9894234951323,1.6288670301437378,1.6288670301437378,1.4659804105758667,1.6288670301437378,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,2311,nan,22,11.014001779258251,11.026760484776856,1.4891362190246582,1.4891362190246582,1.3402224779129028,1.4891362190246582,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,2329,nan,18,16.38171324133873,16.41840470155686,1.6851248741149902,1.6851248741149902,1.5166124105453491,1.6851248741149902,nan,nan,nan,nan,nan,nan,nan,nan,nan
113,2350,nan,21,23.43804770708084,23.44598517105424,1.5315346717834473,1.5315346717834473,1.3783808946609497,1.5315346717834473,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,2375,nan,25,28.146329313516617,28.167710365571985,1.3893002271652222,1.3893002271652222,1.2503701448440552,1.3893002271652222,nan,nan,nan,nan,nan,nan,nan,nan,nan
115,2385,nan,10,6.871354132890701,6.898297456682959,1.3017686605453491,1.3017686605453491,1.171591877937317,1.3017686605453491,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,2408,nan,23,9.056298080831766,9.073025472047126,1.5066919326782227,1.5066919326782227,1.3560227155685425,1.5066919326782227,nan,nan,nan,nan,nan,nan,nan,nan,nan
117,2438,nan,30,20.59819897264242,20.619894802736876,1.4222609996795654,1.4222609996795654,1.2800348997116089,1.4222609996795654,nan,nan,nan,nan,nan,nan,nan,nan,nan
118,2453,nan,15,12.844063103199005,12.859431549338687,1.3050944805145264,1.3050944805145264,1.174584984779358,1.3050944805145264,nan,nan,nan,nan,nan,nan,nan,nan,nan
119,2469,nan,16,13.719143196940422,13.722634936091033,1.557456374168396,1.557456374168396,1.4017105102539062,1.557456374168396,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,2480,nan,11,7.207706809043884,7.219601850705093,1.5604233741760254,1.5604233741760254,1.4043810367584229,1.5604233741760254,nan,nan,nan,nan,nan,nan,nan,nan,nan
121,2501,nan,21,14.088054686784744,14.081238456286124,1.6378874778747559,1.6378874778747559,1.474098801612854,1.6378874778747559,nan,nan,nan,nan,nan,nan,nan,nan,nan
122,2520,nan,19,14.140493780374527,14.149493917417596,1.5985301733016968,1.5985301733016968,1.438677191734314,1.5985301733016968,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,2539,nan,19,10.743546962738037,10.766746352004791,1.5752633810043335,1.5752633810043335,1.4177371263504028,1.5752633810043335,nan,nan,nan,nan,nan,nan,nan,nan,nan
124,2549,nan,10,6.128109157085419,6.138523575134332,1.5744014978408813,1.5744014978408813,1.4169613122940063,1.5744014978408813,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,2569,nan,20,8.761651381850243,8.76156807521523,1.5220177173614502,1.5220177173614502,1.3698160648345947,1.5220177173614502,nan,nan,nan,nan,nan,nan,nan,nan,nan
126,2586,nan,17,13.891390040516853,13.893941813826327,1.454239845275879,1.454239845275879,1.3088159561157227,1.454239845275879,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,2597,nan,11,7.320173293352127,7.327670767657422,1.4170854091644287,1.4170854091644287,1.2753769159317017,1.4170854091644287,nan,nan,nan,nan,nan,nan,nan,nan,nan
128,2614,nan,17,4.354436159133911,4.364610334178286,1.6158199310302734,1.6158199310302734,1.454237937927246,1.6158199310302734,nan,nan,nan,nan,nan,nan,nan,nan,nan
129,2635,nan,21,14.962385594844818,14.96539428119413,1.337969183921814,1.337969183921814,1.2041723728179932,1.337969183921814,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,2650,nan,15,12.220238283276558,12.232690561960547,1.6395976543426514,1.6395976543426514,1.4756379127502441,1.6395976543426514,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,2675,nan,25,19.462689012289047,19.468113677842094,1.349387526512146,1.349387526512146,1.2144488096237183,1.349387526512146,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,2691,nan,16,10.613719403743744,10.621544309494945,1.5699353218078613,1.5699353218078613,1.4129416942596436,1.5699353218078613,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,2709,nan,18,11.38855904340744,11.41325031110656,1.3550028800964355,1.3550028800964355,1.2195024490356445,1.3550028800964355,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,2768,nan,59,72.09836342930794,72.11601165029585,1.5129289627075195,1.5129289627075195,1.3616359233856201,1.5129289627075195,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,2795,nan,27,19.556095093488693,19.56251894188478,1.2473177909851074,1.2473177909851074,1.1225861310958862,1.2473177909851074,nan,nan,nan,nan,nan,nan,nan,nan,nan
136,2819,nan,24,17.903356969356537,17.923898388239884,1.5625271797180176,1.5625271797180176,1.406274437904358,1.5625271797180176,nan,nan,nan,nan,nan,nan,nan,nan,nan
137,2836,nan,17,16.525284558534622,16.522107114356174,1.4548364877700806,1.4548364877700806,1.3093527555465698,1.4548364877700806,nan,nan,nan,nan,nan,nan,nan,nan,nan
138,2866,nan,30,24.85116896033287,24.888453436632616,1.5131391286849976,1.5131391286849976,1.3618252277374268,1.5131391286849976,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,2881,nan,15,8.862047737464309,8.887375807136927,1.5452208518981934,1.5452208518981934,1.3906986713409424,1.5452208518981934,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,2921,nan,40,53.03700000047684,53.03937733677359,1.6556780338287354,1.6556780338287354,1.4901100397109985,1.6556780338287354,nan,nan,nan,nan,nan,nan,nan,nan,nan
141,2935,nan,14,10.62024649977684,10.626979105544137,1.318038821220398,1.318038821220398,1.186234712600708,1.318038821220398,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,2971,nan,36,35.51655311882496,35.53005661785189,1.5718878507614136,1.5718878507614136,1.4146990776062012,1.5718878507614136,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,2983,nan,12,6.652324840426445,6.645579671430678,1.541845679283142,1.541845679283142,1.3876609802246094,1.541845679283142,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,3000,nan,17,13.009372636675835,13.002848834671827,1.620568037033081,1.620568037033081,1.4585111141204834,1.620568037033081,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,3012,nan,12,7.192641884088516,7.2010167779525585,1.5222808122634888,1.5222808122634888,1.3700523376464844,1.5222808122634888,nan,nan,nan,nan,nan,nan,nan,nan,nan
146,3026,nan,14,11.05721253156662,11.062542314795405,1.6987934112548828,1.6987934112548828,1.528914213180542,1.6987934112548828,nan,nan,nan,nan,nan,nan,nan,nan,nan
147,3043,nan,17,10.40493455529213,10.404161571955969,1.514521837234497,1.514521837234497,1.3630696535110474,1.514521837234497,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,3071,nan,28,20.161890000104904,20.174856716797237,1.5086733102798462,1.5086733102798462,1.357805848121643,1.5086733102798462,nan,nan,nan,nan,nan,nan,nan,nan,nan
149,3080,nan,9,6.423985555768013,6.4236988851222545,1.5401817560195923,1.5401817560195923,1.386163592338562,1.5401817560195923,nan,nan,nan,nan,nan,nan,nan,nan,nan
150,3094,79.30714974661078,14,11.367216289043427,11.377312122523634,1.3368322849273682,1.3368322849273682,1.2031491994857788,1.3368322849273682,nan,nan,nan,nan,nan,nan,nan,nan,nan
151,3114,nan,20,10.823766633868217,10.824525909244525,1.479952335357666,1.479952335357666,1.3319571018218994,1.479952335357666,nan,nan,nan,nan,nan,nan,nan,nan,nan
152,3135,nan,21,22.76593044400215,22.76214285533155,1.4179112911224365,1.4179112911224365,1.2761201858520508,1.4179112911224365,nan,nan,nan,nan,nan,nan,nan,nan,nan
153,3150,nan,15,10.225489735603333,10.216643463322441,1.4590696096420288,1.4590696096420288,1.3131624460220337,1.4590696096420288,nan,nan,nan,nan,nan,nan,nan,nan,nan
154,3159,nan,9,4.809754818677902,4.819264729270738,1.728425145149231,1.728425145149231,1.5555825233459473,1.728425145149231,nan,nan,nan,nan,nan,nan,nan,nan,nan
155,3172,nan,13,6.408449649810791,6.414453321769877,1.653902530670166,1.653902530670166,1.4885121583938599,1.653902530670166,nan,nan,nan,nan,nan,nan,nan,nan,nan
