seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,epsilon,buffer_uncert_avg,sampled_uncert_avg,fresh_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
1,43,4609,156.2905096411705,0.3448409140110016,0.025477705523371696,0.3433043956756592,0.025477705523371696,0.0005091265004867798,0.017878970429849098,0.5862800012549593,183,0.01,0.06490666419267654,0.22324469107038836,0.02354317717254162,0.037594038993120193,0.9678789271391188,8.3716796875,0.7628451585769653,0.044823355576239496
1,44,4749,115.20585924386978,0.3461177945137024,0.024841755628585815,0.34530749917030334,0.024841755628585815,0.0004590288322005007,0.011953685593713697,0.7271521019217159,140,0.01,0.06334114074707031,0.22061214794715245,0.02298416569828987,0.03371172025799751,0.9597302757278314,8.1369140625,0.7421997785568237,0.04646613699692247
1,45,4853,76.18606787919998,0.3454715311527252,0.02885865420103073,0.3442997634410858,0.02885865420103073,0.0004214893906868787,0.018552413631954954,0.8476902624964714,104,0.01,0.06220617890357971,0.22006984783543482,0.022663556039333344,0.04985833913087845,0.894875890873496,6.928125,0.9044029712677002,0.0501557199047021
1,46,4961,80.1978103518486,0.3456250727176666,0.02784578502178192,0.34441301226615906,0.02784578502178192,0.0003959445444504834,0.0389897166337404,0.6633550637774169,108,0.01,0.06149154156446457,0.21715358876519733,0.02168048545718193,0.04093369096517563,0.9462212361262488,7.72890625,1.103907823562622,0.0319509680993506
1,47,5110,116.49564576148987,0.3445247709751129,0.02656795270740986,0.34331122040748596,0.02656795270740986,0.0003641355010729871,0.033415673187884846,0.8847265005643878,149,0.01,0.060759078711271286,0.21460880150920467,0.02149384841322899,0.03720536082983017,0.9664140820935168,8.172265625,1.0141642093658447,0.02038016548540664
1,48,5211,73.51631081104279,0.3449459373950958,0.026840880513191223,0.34352874755859375,0.026840880513191223,0.00034097736811657483,0.023093207303042474,0.9315668419748545,101,0.01,0.05976211279630661,0.21076262891292571,0.020843008533120155,0.032125074416399,0.9636662194583409,8.25390625,0.8645913600921631,0.03734760807198708
1,49,5315,76.49388819932938,0.3447578251361847,0.026095960289239883,0.34342801570892334,0.026095960289239883,0.00032074300572276115,0.011543257916346193,0.8491487415134906,104,0.01,0.05912403389811516,0.20896692976355552,0.020171253010630608,0.027213161811232567,0.9738256973833417,8.4279296875,0.7577157020568848,0.01731118674913709
1,50,5431,87.88044881820679,0.3436022400856018,0.023110859096050262,0.3422826826572418,0.023110859096050262,0.00030500400956952946,0.02205224656034261,0.8160897503860972,116,0.01,0.05847776681184769,0.21048823326826097,0.02028370276093483,0.0296938456594944,0.9652675126987569,8.1388671875,0.8465490341186523,0.02436919331525074
1,51,5616,150.4440615773201,0.3417821228504181,0.02233026921749115,0.3407386839389801,0.02233026921749115,0.0002898466072067441,0.01859854169832986,1.0272875170947777,185,0.01,0.057722367346286774,0.20615443275088355,0.01961529068648815,0.032470621168613434,0.9728858614139823,8.355078125,0.7664885520935059,0.02242627532151189
1,52,5755,109.52212738990784,0.34245091676712036,0.022046370431780815,0.34117457270622253,0.022046370431780815,0.0002757852794491642,0.016086525833677676,1.2073664348859054,139,0.01,0.056556496769189835,0.20391132490975517,0.019642556086182594,0.034715987741947174,0.9645330741243466,8.024609375,0.8597211241722107,0.007654896969424806
1,53,5917,134.156693816185,0.34249812364578247,0.01932687498629093,0.34126758575439453,0.01932687498629093,0.00025940029498253185,0.013723414718300443,1.2441400510957465,162,0.01,0.055722977966070175,0.2026026873426004,0.019646618515253067,0.03148312494158745,0.9723870816047498,8.326953125,0.8082665205001831,0.03493185802189784
1,54,6219,263.7360902428627,0.3426448404788971,0.0167852733284235,0.3415462076663971,0.0167852733284235,0.0002571647759000568,0.010003250080120304,1.0735797678679229,302,0.01,0.0547264963388443,0.20191118147062218,0.019357837736606598,0.028096294030547142,0.969183852674674,8.3150390625,0.7196980714797974,0.021385484535997284
1,55,6681,430.78617787361145,0.34826672077178955,0.016389552503824234,0.34682711958885193,0.016389552503824234,0.00024492623160767837,0.06489739416865632,1.2929649732844986,462,0.01,0.052884042263031006,0.19665308532615502,0.018476948142051697,0.032309651374816895,0.9602961206026686,7.932421875,0.9448716640472412,-0.0048080079611058655
1,56,7075,367.9888401031494,0.35080477595329285,0.016566285863518715,0.3492492139339447,0.016566285863518715,0.00023789298272906587,0.016544713290372434,1.3098608190050491,394,0.01,0.05036040022969246,0.19347674858111602,0.017731357365846634,0.02511870302259922,0.9718989352461984,8.35,0.7607553601264954,0.016751534092009163
1,57,7363,263.551607131958,0.3509248197078705,0.017097419127821922,0.3493078649044037,0.017097419127821922,0.0002293043090806653,0.008838075103833236,1.010305306009416,288,0.01,0.04847843572497368,0.18988305076404854,0.017485588788986206,0.027749959379434586,0.9724439469071999,8.3978515625,0.6676753163337708,0.02701021910663142
1,58,7735,347.0774574279785,0.34985998272895813,0.01575460657477379,0.3484814167022705,0.01575460657477379,0.00022044318393454887,0.007970407817213396,1.0248975615646387,372,0.01,0.047250982373952866,0.18782791420817374,0.01727384887635708,0.026829969137907028,0.9716432202396852,8.4115234375,0.7217593789100647,0.013081538896949995
1,59,7991,232.507080078125,0.34975725412368774,0.01541879028081894,0.34839892387390137,0.01541879028081894,0.00021235485532088204,0.005166332163886788,0.9206349161267281,256,0.01,0.045736223459243774,0.18221381068229675,0.016362350434064865,0.02560863085091114,0.9700429201134261,8.376171875,0.6362360119819641,0.07465977097950785
1,60,8191,176.44285374879837,0.34900107979774475,0.015877138823270798,0.34763190150260925,0.015877138823270798,0.00020799315112057112,0.005024672168750135,0.7157096335478127,200,0.01,0.04476497694849968,0.18178574731273037,0.016240056604146957,0.025136206299066544,0.9697386909471545,8.3853515625,0.6582024693489075,0.04682668914103703
1,61,8398,184.8054906129837,0.35026389360427856,0.015997445210814476,0.34884312748908997,0.015997445210814476,0.00020346349779321182,0.004372327279810223,0.9221142466925084,207,0.01,0.044059619307518005,0.1819919248742442,0.01610257476568222,0.025098124518990517,0.9663319420727605,8.348828125,0.6589804887771606,0.041783295268794644
1,62,8670,249.50484389066696,0.3497573137283325,0.015837710350751877,0.34833648800849915,0.015837710350751877,0.00019931609322156873,0.003890528172814811,0.8151767099207198,272,0.01,0.04336792230606079,0.18047222439199687,0.016319945454597473,0.022971753031015396,0.9750009338111928,8.58125,0.5992123484611511,0.039231346080754445
1,63,9030,321.67982345819473,0.3481205701828003,0.015095923095941544,0.34678328037261963,0.015095923095941544,0.00019744251674803142,0.003643362317057891,0.8379664332916339,360,0.01,0.04250423237681389,0.17962508057103013,0.01564965769648552,0.024990828707814217,0.9719387632860351,8.4666015625,0.6013990044593811,0.05429399600275781
1,64,9515,456.3392418026924,0.3477499485015869,0.014197338372468948,0.3464972674846649,0.014197338372468948,0.0001886454563022458,0.004323804762680084,0.8723741108784452,485,0.01,0.041411541402339935,0.17553531723363058,0.015545753762125969,0.027616968378424644,0.96999733137041,8.391015625,0.7211431860923767,0.03153208902732102
1,65,10015,453.32657611370087,0.3494189977645874,0.014963988214731216,0.34816431999206543,0.014963988214731216,0.00018544173358964758,0.0059126020936182124,0.8556247337758541,500,0.01,0.040024373680353165,0.17337485173264067,0.015049566514790058,0.026072828099131584,0.9683207534189513,8.3095703125,0.6885150074958801,0.0324080872935905
1,66,10515,460.6733053922653,0.35068854689598083,0.014580407179892063,0.3493843972682953,0.014580407179892063,0.0001825435275886542,0.004194812712152131,1.1232373222485186,500,0.01,0.03877323120832443,0.1691024823830678,0.01496476586908102,0.026019323617219925,0.9700394177262871,8.5384765625,0.7358108162879944,0.05097049827982214
1,67,11015,465.14101344347,0.35089993476867676,0.013684590347111225,0.349632203578949,0.013684590347111225,0.00018041074870824359,0.004998716846301515,1.1624720456600188,500,0.01,0.037622831761837006,0.16664665007009738,0.014316217973828316,0.02569742128252983,0.9730497782454722,8.576953125,0.6375337839126587,0.0658944802965948
1,68,11515,494.0580013394356,0.35059961676597595,0.01359734870493412,0.3493179976940155,0.01359734870493412,0.00017750777911968788,0.0031620473855413322,1.2121015128418804,500,0.01,0.036536216735839844,0.16358425277610159,0.013921622186899185,0.024928003549575806,0.974455255198506,8.551953125,0.6243557929992676,0.05641860523535791
1,69,11919,378.6822525858879,0.35047292709350586,0.013998202979564667,0.34916818141937256,0.013998202979564667,0.0001738681644465859,0.0033429248694367493,1.1260261031147092,404,0.01,0.03554017096757889,0.1607302020896565,0.013959657400846481,0.024300308898091316,0.9746704738436465,8.62421875,0.621391773223877,0.03651152433515957
1,70,12195,253.13444203138351,0.35115018486976624,0.014597908593714237,0.34977129101753235,0.014597908593714237,0.0001709757934567397,0.002631655534407954,1.2383961331651168,276,0.01,0.03480999916791916,0.15938616738371228,0.01398276723921299,0.021950898692011833,0.9767615291819837,8.680078125,0.6366985440254211,0.07113059941786845
1,71,12438,220.49476742744446,0.35131651163101196,0.014100871980190277,0.3499724566936493,0.014100871980190277,0.00016918767867808013,0.0026389491047085997,1.3722611412561188,243,0.01,0.03435255214571953,0.15717257426140155,0.013523746281862259,0.020369205623865128,0.9782931890070279,8.7775390625,0.6460381150245667,0.04859372586774429
1,72,12641,181.50145238637924,0.3508830666542053,0.014237160794436932,0.3495468497276306,0.014237160794436932,0.0001661222820378801,0.0020766139388797454,1.8955978624522687,203,0.01,0.033956896513700485,0.1561783124692738,0.01366819255053997,0.02013302966952324,0.9796038502129453,8.7984375,0.62285315990448,0.05047953563069663
1,73,12854,191.62492394447327,0.35073792934417725,0.014087026007473469,0.34941068291664124,0.014087026007473469,0.00016384803596765222,0.0022870164526132297,1.6248857023992709,213,0.01,0.033640217036008835,0.1550875562186144,0.013494949787855148,0.019484160467982292,0.9813383682844479,8.8859375,0.6543374061584473,0.03464557607871399
1,74,13110,234.2019740343094,0.35124391317367554,0.013670485466718674,0.3499453663825989,0.013670485466718674,0.0001613532392657362,0.0021217683578142895,1.7853726413249968,256,0.01,0.03331620991230011,0.15429324734210967,0.013261178508400917,0.020658917725086212,0.9809217238244627,8.86953125,0.5882472395896912,0.04742339548152939
1,75,13394,261.0538871884346,0.3511439561843872,0.013534263707697392,0.3498564660549164,0.013534263707697392,0.00015912415909434796,0.0025067841445835415,1.943347757283066,284,0.01,0.0329325869679451,0.15391180436400806,0.013018102385103703,0.020694999024271965,0.9810605592358902,8.9146484375,0.7040875554084778,0.06956783467457614
1,76,13779,360.9755899310112,0.3516213297843933,0.013376366347074509,0.35035011172294617,0.013376366347074509,0.0001577947185488973,0.0022179730263955067,1.6678541482573277,385,0.01,0.03252127394080162,0.1519819461955474,0.012783258222043514,0.019309012219309807,0.9817179513628891,8.929296875,0.6685566306114197,0.08828640168925814
1,77,14279,497.48245453834534,0.35165277123451233,0.013037828728556633,0.3504166305065155,0.013037828728556633,0.00015650625826070473,0.0018777324474869156,1.7655486171543597,500,0.01,0.03198634088039398,0.14988822402819146,0.012761618942022324,0.018995391204953194,0.983444733845546,8.9791015625,0.6877291202545166,0.052384845695359755
1,78,14779,481.899229824543,0.3517604470252991,0.011975972913205624,0.35066303610801697,0.011975972913205624,0.00015386087912536988,0.0016715004793050783,1.699929174900055,500,0.01,0.03132283687591553,0.14817488318139857,0.012522688135504723,0.01824161410331726,0.983296779633393,8.9931640625,0.6460261344909668,0.05900587758654331
1,79,15279,496.77897423505783,0.3517059087753296,0.013500858098268509,0.3504275679588318,0.013500858098268509,0.00015121560442678042,0.001697073256537694,2.016545795187354,500,0.01,0.030668295919895172,0.146696360827538,0.012711291201412678,0.01840996742248535,0.9848039896900838,9.076953125,0.6721950173377991,0.08427869176193407
1,80,15779,475.09924536943436,0.3516262173652649,0.0120446952059865,0.35057124495506287,0.0120446952059865,0.00014995435248839402,0.0014903651578529438,1.8552221621349454,500,0.01,0.030106496065855026,0.14567746628644102,0.012728526256978512,0.019379446282982826,0.9855062097044687,9.1337890625,0.6901615858078003,0.061391885113860796
1,81,16200,388.0084981918335,0.3517482280731201,0.011286966502666473,0.35070884227752686,0.011286966502666473,0.00014780347713089898,0.0013144590675765954,2.2468199818882915,421,0.01,0.02953416109085083,0.14276851659915488,0.012302734889090061,0.018125981092453003,0.9851650236033818,9.1412109375,0.6323792338371277,0.08487938218247335
1,82,16700,489.51970106363297,0.3514227867126465,0.014326725155115128,0.3500641882419586,0.014326725155115128,0.00014593871497449332,0.0013195449110103904,1.8797649293765426,500,0.01,0.029059957712888718,0.14225281644908208,0.012281167320907116,0.01932685635983944,0.9839695141515253,9.055859375,0.67426997423172,0.1054634748544521
1,83,17200,491.66100519895554,0.3515315055847168,0.013286401517689228,0.3502741754055023,0.013286401517689228,0.00014358447519883226,0.0012474180620763665,2.331300000652671,500,0.01,0.028618844226002693,0.1392422415659978,0.011664111167192459,0.017879262566566467,0.9836003417436966,9.00859375,0.6201364994049072,0.057718325682498337
1,84,17700,478.65252935886383,0.351618230342865,0.014535205438733101,0.35024991631507874,0.014535205438733101,0.00014121185694108786,0.0010497895711550746,2.2572710231915116,500,0.01,0.028173135593533516,0.13700379573587163,0.012068059295415878,0.017368728294968605,0.9844120527997884,9.0853515625,0.6353844404220581,0.0568996128363799
1,85,18200,489.413410782814,0.35164809226989746,0.01333119347691536,0.3503835201263428,0.01333119347691536,0.00013988560394205126,0.0010999679241913195,1.9714342275261878,500,0.01,0.02778788097202778,0.13523355465436326,0.011611766181886196,0.0177480299025774,0.9843297653214964,9.06875,0.5956769585609436,0.06466341688440896
1,86,18700,498.8277567625046,0.3518427908420563,0.011277160607278347,0.35076314210891724,0.011277160607278347,0.00013859450965086786,0.0011109623358184046,2.134372953608632,500,0.01,0.027390720322728157,0.13418415371381062,0.011317858472466469,0.016935931518673897,0.9850691174112954,9.1330078125,0.5771054029464722,0.1213152986985281
1,87,19200,491.6902503967285,0.3516148626804352,0.01269590761512518,0.35040712356567383,0.01269590761512518,0.00013737202610434606,0.0009041980409289851,1.971826966367662,500,0.01,0.026959875598549843,0.13204673181657922,0.011178776621818542,0.017210831865668297,0.9864908595442472,9.2267578125,0.5856074094772339,0.05739032414773284
1,88,19700,491.91370475292206,0.35118141770362854,0.012710079550743103,0.3499835729598999,0.012710079550743103,0.00013495442521525546,0.0008527061724162195,2.2919804930016396,500,0.01,0.02658841758966446,0.13078349733352662,0.011302787810564041,0.016474390402436256,0.9860356346107113,9.200390625,0.5386073589324951,0.08237374535977057
1,89,20200,492.2197886109352,0.35105884075164795,0.012100634165108204,0.3499128520488739,0.012100634165108204,0.0001352108070262291,0.0009120552693849803,1.9259938225969673,500,0.01,0.02623617649078369,0.12996352903152766,0.01094062440097332,0.01505205500870943,0.9863074400525047,9.2099609375,0.5912995934486389,0.041066209419762696
1,90,20700,497.1114150285721,0.3509053885936737,0.011409486643970013,0.34982654452323914,0.011409486643970013,0.00013435033578365946,0.0008946533338390649,2.194445538856089,500,0.01,0.025886284187436104,0.1284885571935238,0.010904017835855484,0.015943098813295364,0.9870860456603001,9.250390625,0.5575751066207886,0.07431337853697546
1,91,21200,495.13125014305115,0.35078728199005127,0.011465027928352356,0.3497089743614197,0.011465027928352356,0.00013311581444213515,0.0007881230783004867,2.240521974310279,500,0.01,0.025536606088280678,0.12799838529899715,0.010865468531847,0.0153861278668046,0.9871013967690775,9.2986328125,0.5605369806289673,0.056973579296893014
1,92,21700,495.9562884569168,0.35094505548477173,0.011551509611308575,0.3498593866825104,0.011551509611308575,0.00013020039657088246,0.0007121098448650871,2.2885061158537865,500,0.01,0.025204727426171303,0.12551033891192295,0.011052633635699749,0.014832594431936741,0.9879402293588603,9.3181640625,0.5632537603378296,0.10488170855221071
1,93,22200,495.65041756629944,0.350989431142807,0.010984956286847591,0.3499557375907898,0.010984956286847591,0.00013006562296054438,0.0006788136360271546,2.711910359159112,500,0.01,0.02489013969898224,0.12368647028647718,0.010654749348759651,0.015079480595886707,0.9870104235449719,9.2833984375,0.5722109079360962,0.0813434460836657
