seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,contact_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr,nom_err_hull_angle,nom_err_hull_angvel,nom_err_vel_x,nom_err_vel_y,nom_err_hip1_angle,nom_err_hip1_speed,nom_err_knee1_angle,nom_err_knee1_speed,nom_err_left_contact,nom_err_hip2_angle,nom_err_hip2_speed,nom_err_knee2_angle,nom_err_knee2_speed,nom_err_right_contact,res_err_hull_angle,res_err_hull_angvel,res_err_vel_x,res_err_vel_y,res_err_hip1_angle,res_err_hip1_speed,res_err_knee1_angle,res_err_knee1_speed,res_err_left_contact,res_err_hip2_angle,res_err_hip2_speed,res_err_knee2_angle,res_err_knee2_speed,res_err_right_contact,contact_err_left,contact_err_right
1,1,55,-102.80820406787097,2.0110855557701806,2.031583545966582,1.7017076963728124,1.913526606017893,nan,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan,0.027562759816646576,0.02736421674489975,0.019151858985424042,0.023404497653245926,0.055512022227048874,0.5084581971168518,0.1130433976650238,0.7070708274841309,0.20000000298023224,0.05233015865087509,0.607815146446228,0.11875185370445251,1.1788711547851562,0.20000000298023224,0.027562759816646576,0.1565859317779541,0.11277617514133453,0.08036485314369202,0.055512022227048874,0.49995335936546326,0.1130433976650238,0.7301005721092224,0.20000000298023224,0.05233015865087509,0.6194678544998169,0.11875185370445251,1.1905113458633423,0.20000000298023224,0.49646738171577454,0.4753378927707672
1,2,1655,-75.72028097003931,1.6308421151700896,1.6500988806504757,1.3122190380725078,1.4810817393753677,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.01114360336214304,0.01950380764901638,0.013416536152362823,0.013829221948981285,0.030688820406794548,0.4668685495853424,0.07403931766748428,0.7747998833656311,0.2306250035762787,0.0241821501404047,0.35268986225128174,0.07854841649532318,0.6958596110343933,0.27000001072883606,0.01114360336214304,0.15732862055301666,0.09363866597414017,0.07310156524181366,0.030688820406794548,0.47539252042770386,0.07403931766748428,0.7780281901359558,0.2306250035762787,0.0241821501404047,0.3642665147781372,0.07854841649532318,0.7083353996276855,0.27000001072883606,0.49982646107673645,0.5038698315620422
1,3,3255,-92.6088752320502,1.6547028992767445,1.6728075222671033,1.3325386995950248,1.5025584269221872,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.012282959185540676,0.0196993388235569,0.014488383196294308,0.014181115664541721,0.03219527378678322,0.4693862795829773,0.07777780294418335,0.7838864922523499,0.21312500536441803,0.023469261825084686,0.35258758068084717,0.07967672497034073,0.709747314453125,0.2787500023841858,0.012282959185540676,0.15679693222045898,0.09126587957143784,0.07108429074287415,0.03219527378678322,0.47677186131477356,0.07777780294418335,0.7876079678535461,0.21312500536441803,0.023469261825084686,0.36445558071136475,0.07967672497034073,0.7221629619598389,0.2787500023841858,0.49869513511657715,0.5053181648254395
1,4,3330,-96.70128639787436,1.6130422512690226,1.6319200273354848,1.3119016265869141,1.479176141023636,nan,nan,nan,nan,75,0.1,nan,nan,nan,nan,nan,nan,nan,0.02103796787559986,0.02376338094472885,0.0214687567204237,0.018831297755241394,0.04429643228650093,0.5174446105957031,0.11208899319171906,0.7950092554092407,0.20000000298023224,0.05104757472872734,0.5092222690582275,0.0855671763420105,0.5705145597457886,0.1733333319425583,0.02103796787559986,0.15813933312892914,0.10988008230924606,0.07558044791221619,0.04429643228650093,0.5181846618652344,0.11208899319171906,0.7995601296424866,0.20000000298023224,0.05104757472872734,0.5116215944290161,0.0855671763420105,0.5817881226539612,0.1733333319425583,0.49865105748176575,0.49471449851989746
1,5,4930,-82.58365600643447,1.6644180007814429,1.68166753558442,1.336095987757435,1.5059911183826626,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.011923194862902164,0.019399678334593773,0.01370312087237835,0.013411137275397778,0.029620513319969177,0.4553992450237274,0.07539619505405426,0.8147931098937988,0.2212499976158142,0.022685205563902855,0.3361707925796509,0.08338169753551483,0.716755211353302,0.2837499976158142,0.011923194862902164,0.157438263297081,0.09326356649398804,0.07202012836933136,0.029620513319969177,0.46438008546829224,0.07539619505405426,0.8168078064918518,0.2212499976158142,0.022685205563902855,0.3488472104072571,0.08338169753551483,0.7281847596168518,0.2837499976158142,0.49889498949050903,0.506197988986969
1,6,5023,-100.62991881836206,1.4760972124434286,1.505208398545942,1.190748004022465,1.3576657438790927,nan,nan,nan,nan,93,0.1,nan,nan,nan,nan,nan,nan,nan,0.020460808649659157,0.02243981324136257,0.016749896109104156,0.019729824736714363,0.039104729890823364,0.4189659357070923,0.07149705290794373,0.5825154781341553,0.22580644488334656,0.047322794795036316,0.4281575083732605,0.07283972203731537,0.6210794448852539,0.16129031777381897,0.020460808649659157,0.1483130007982254,0.09835648536682129,0.07669408619403839,0.039104729890823364,0.42820197343826294,0.07149705290794373,0.6033352017402649,0.22580644488334656,0.047322794795036316,0.43315568566322327,0.07283972203731537,0.6404579877853394,0.16129031777381897,0.4990277588367462,0.4924331605434418
1,7,5106,-104.42358767706901,1.6795852047851287,1.699161100100322,1.349048817552716,1.5229025407727943,nan,nan,nan,nan,83,0.1,nan,nan,nan,nan,nan,nan,nan,0.02528553642332554,0.021851273253560066,0.016289720311760902,0.020217714831233025,0.04480127990245819,0.4800475239753723,0.09857645630836487,0.7296438813209534,0.1807228922843933,0.037599217146635056,0.4487023949623108,0.09354870766401291,0.7526505589485168,0.27710843086242676,0.02528553642332554,0.15689653158187866,0.10238731652498245,0.07051341235637665,0.04480127990245819,0.47984135150909424,0.09857645630836487,0.7426120042800903,0.1807228922843933,0.037599217146635056,0.4540838599205017,0.09354870766401291,0.7663520574569702,0.27710843086242676,0.49638211727142334,0.48610883951187134
1,8,5154,-108.27861948870122,1.8714567298690479,1.8837987892329693,1.596286457652847,1.7868770565837622,nan,nan,nan,nan,48,0.1,nan,nan,nan,nan,nan,nan,nan,0.020482949912548065,0.023891465738415718,0.014076347462832928,0.024639127776026726,0.05468681454658508,0.6381688117980957,0.1275593787431717,1.0111078023910522,0.0625,0.05086793377995491,0.5417577624320984,0.11121449619531631,0.7887985110282898,0.2083333283662796,0.020482949912548065,0.15468965470790863,0.09767240285873413,0.08433174341917038,0.05468681454658508,0.64232337474823,0.1275593787431717,1.0179685354232788,0.0625,0.05086793377995491,0.5415975451469421,0.11121449619531631,0.801114559173584,0.2083333283662796,0.4928727447986603,0.5062471628189087
1,9,6754,-94.07079843257088,1.674882596064126,1.693734125206247,1.341419563057134,1.5138963473495095,nan,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan,0.011028772220015526,0.01915789768099785,0.01355336420238018,0.014277908019721508,0.030353957787156105,0.46596282720565796,0.07499255985021591,0.7992721796035767,0.23749999701976776,0.021857380867004395,0.3173828423023224,0.08162851631641388,0.7477928996086121,0.29124999046325684,0.011028772220015526,0.15727467834949493,0.09312024712562561,0.07196458429098129,0.030353957787156105,0.4741920530796051,0.07499255985021591,0.8020250201225281,0.23749999701976776,0.021857380867004395,0.32964688539505005,0.08162851631641388,0.7604629397392273,0.29124999046325684,0.49924564361572266,0.5029215216636658
1,10,7490,-155.52626319834962,1.6350256394893539,1.6559032310893678,1.3273760677269741,1.4992661501240472,nan,nan,nan,nan,736,0.1,nan,nan,nan,nan,nan,nan,nan,0.013310233131051064,0.019717058166861534,0.014684009365737438,0.014250997453927994,0.034332919865846634,0.4636631906032562,0.08107858896255493,0.7977243661880493,0.21059782803058624,0.024718154221773148,0.34689950942993164,0.07544994354248047,0.69190514087677,0.25135868787765503,0.013310233131051064,0.15782496333122253,0.09119661897420883,0.07055697590112686,0.034332919865846634,0.4707948565483093,0.08107858896255493,0.805385947227478,0.21059782803058624,0.024718154221773148,0.35828322172164917,0.07544994354248047,0.7066726684570312,0.25135868787765503,0.49737536907196045,0.5083051919937134
